Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Saint Clair Avenue,22.67,22.67,38.67,38.67,15,15,1.5,1.5,29.57,29.53,37.37,37.37,1355.7,1345.96,77.33,77.33,51.75,51.75,-10.95,-10.95,2440.26,2422.72,-7.35,-7.35,948.99,942.17,-11.22,-11.4,15053.36,14945.17,-2.65,0,-12.85,-12.85,-6.32,-6.32,-9.49,-9.49,-5.48,-5.48,-11.83,-11.83,-8.94,-8.94,-10,-10,0,0,-9.1,-9.1,0,0,14.46,14.66,847.31,841.22,1694.63,1682.45,3135.06,3364.89,1016.78,1009.47,8.08,8.08,66.5,66.5,6.84,6.84,24.44,24.44,10.01,10.01,30.87,30.87,46.97,46.97,1,1,50,50,114,114,64.94,65.84,101.73,103.28,73.58,73.66,26.02,26.02,2372.48,2607.79,94.8,93.32,36,36,55.71,56.85,30.85,28.85,17.58,17.58,91.89,91.89,2683.39,2683.39,0,0,62,62,54.51,54.51,1355.7,1345.96,688.81,742.28,0.21,0.21,42.88,42.41,9.42,9.41,31.66,31.66,690.3,690.3,1.89,1.81,28.98,28.98,52.12,52.14,-72.11,-72.11,50,50,102.62,102.62,36151.46,36396.37,29137,29334.39,43814,44111,1525.16,1514.2,2.66,2.57,593.12,588.86,67400000000,50900000000,16015.1,15723.23,11.75,11.75,15.14,15.2
Cabrinialand,39.76,39.76,97.38,97.38,48.57,48.57,2.07,2.07,22.12,22.14,14.13,14.13,3854.36,3812.97,63.18,63.18,41.25,41.25,-5.83,-5.83,-1.79,-1.79,308.35,305.04,5866.54,5803.54,99.62,98.55,-4.65,-4.65,14184.05,14540.13,-15.83,-15.83,4388.04,4340.92,-8.6,-8.6,632.51,625.72,2877.92,2847.02,-8.6,-8.6,-7.94,-7.94,-6.02,-6.02,1800.76,1781.42,14492.4,14845.17,22.63,22.76,-12.65,-12.65,11167.77,11047.84,11167.77,11341.15,3557.87,3519.67,1831.71,1831.71,48.41,48.41,0.38,0.38,49.99,49.99,44.94,44.94,1.56,1.56,58.14,58.14,2,2,27.72,27.72,261,261,82.4,83.05,117.34,117.34,90.47,90.47,10.8,10.8,13539.68,13687.59,13.78,13.11,39.29,39.29,74.12,74.31,-62.31,-64.05,79.98,79.98,68.27,68.27,883.48,883.48,-14,-14,77,77,47.82,47.83,-16.73,-16.73,1283.41,1287.41,0.15,0.15,103.93,103.2,9.83,9.83,10.02,10.02,2082.95,2082.95,0.77,0.77,44.2,44.2,86.96,86.96,-108.23,-108.23,109.85,109.85,28.79,28.79,93054.66,93150.38,63293.04,63358.15,130746,130880,4249.68,4204.05,1.92,1.91,-10,-10,599320100000000,566334000000000,24101.16,23939.65,21.56,21.56,74.48,74.48
Dragonian Kazaman,69.56,69.56,29.56,29.56,66.22,66.22,1.26,1.26,26.66,26.66,43,43,1547.95,1532.57,36.67,36.67,144,144,-4.9,-4.9,-4.38,-4.38,1788.74,1770.97,-4.9,-4.9,-6.45,-6.61,1981.37,1961.69,-6.78,-6,-7.45,-7.45,-2.45,-2.45,1238.36,1226.06,-4.9,-4.9,894.37,885.49,1926.33,1907.2,-5.83,-5.83,-2.28,-2.28,-6.81,-6.81,1788.74,1770.97,15.46,15.65,3009.9,2980,3181.89,3150.29,1719.94,1958.29,1203.96,1192,196.95,196.95,79.28,79.28,13,13,33.03,33.03,28.32,28.32,9.73,9.73,50,50,3.3,3.3,50,50,124,124,66.47,67.33,104.43,105.56,79.27,79.27,16.63,16.63,1203.96,1447.43,101.22,99.56,23.17,23.17,69.86,70.19,12.08,10.08,1.13,1.13,93.64,93.64,653.12,653.12,0,0,62,62,50.05,50.05,945.97,936.57,915.04,975.55,0.28,0.28,74.21,73.59,9.63,9.63,16.83,16.83,709.56,709.56,1.61,1.56,38.37,38.37,52.47,52.48,53.39,53.39,-15.81,-15.81,104.46,104.46,28382.46,28611.44,25111.18,25313.77,31673,31928,1633.94,1617.72,2.52,2.46,1289.96,1277.14,1940600000000,1064700000000,8543.12,8526.21,6.76,6.76,8.91,8.92
Tarrsonis,72.93,72.93,28.67,28.67,66.44,66.44,1.37,1.37,25.8,25.79,44.28,44.28,711.37,706.78,31.6,31.6,155.25,155.25,-4,-4,3849.16,3824.31,2742.01,2724.31,4138.88,4112.17,43.46,43.18,-3.22,-3.22,-4.56,-2.79,-4.42,-4.42,-7.65,-7.65,2948.95,2929.92,1138.19,1130.85,796.74,791.59,-2.45,-2.45,1655.55,1644.87,6053.12,6014.04,-9.73,-9.73,2742.01,2724.31,13.38,13.6,1034.72,1028.04,3880.2,3855.15,711.37,899.54,-3.16,-3.16,1039.06,1039.06,73.22,73.22,16.29,16.29,32.33,32.33,39.84,39.84,1.83,1.83,47.8,47.8,5.66,5.66,52.44,52.44,146,146,64.81,65.71,101.67,103.24,81.43,81.46,15.94,15.94,1164.06,1349.3,69.44,67.62,30.5,30.5,39.49,40.65,47.1,45.1,0.88,0.88,93.76,93.76,550.33,550.33,-4,-4,65,65,57.02,57.02,129.34,128.51,1019.65,1031.01,0.41,0.4,221.37,220.3,9.41,9.41,13.32,13.32,804.18,804.18,1.49,1.45,39.06,39.06,54,54.01,-67.08,-67.08,98.99,98.99,103.37,103.37,35304.16,35461.77,29947.06,30080.76,40898,41080,1164.06,1156.55,2.67,2.58,323.35,321.26,853700000000,442800000000,21359.01,21064.29,14.64,14.64,18.35,18.35
Midgar and Junon,79.22,79.22,80.67,80.67,64.19,64.19,1.52,1.52,21.07,21.09,40.11,40.11,9779.95,9692.93,22.17,22.17,189.5,189.5,-12,-12,-13.39,-13.39,-15.43,-15.43,-12.82,-12.82,-17.06,-17.22,-9.67,-9.67,-12.17,-11.75,-21.11,-21.11,-16.28,-16.28,-14.97,-14.97,-17.15,-17.15,-16,-16,-13.19,-13.19,-19.1,-19.1,-6.79,-6.79,-12.7,-12.7,0,0,18.3,18.47,5096.6,5051.25,13636.84,13515.49,4545.61,4914.73,964.22,955.64,78.89,78.89,65.73,65.73,13,13,35.76,35.76,54.31,54.31,1.28,1.28,50,50,7.56,7.56,51.96,51.96,325,325,68.32,69.14,109.59,110.42,91.02,91.01,15.17,15.17,3168.15,3549.52,57.97,56.55,40,40,43.4,44.33,25.13,23.09,0.69,0.69,94.22,94.22,436.71,436.71,6,6,82,82,54.54,54.53,-7.07,-7.07,1241.75,1246.03,0.29,0.28,189.19,188.2,8.78,8.78,17.4,17.4,2108.51,2108.51,0.83,0.83,39.83,39.83,72.08,72.08,-102.62,-102.62,-37.01,-37.01,100.2,100.2,46144.86,46553.37,36961.8,37289.02,56231,56729,8402.5,8327.73,2.39,2.35,-5.48,-5.48,883200000000,771300000000,26117.99,25930.23,7.45,7.85,102.31,102.43
Zather,77.13,77.13,48.38,48.38,70.67,70.67,1.32,1.32,21.46,21.46,43,43,7835.86,7800.64,25.3,25.3,168.75,168.75,-16.73,-16.73,-13.86,-13.86,-16.55,-16.55,-12.73,-12.73,-16.2,-16.36,-8.25,-8.25,-17.38,-17.09,-20.86,-20.86,-18.76,-18.76,-18.17,-18.17,-15.81,-15.81,-16.09,-16.09,-14.49,-14.49,-17.8,-17.8,-3.83,-3.83,-23.57,-23.57,0,0,25.77,25.88,4108.12,4089.66,10346.38,10299.88,4564.58,4771.27,1597.6,1590.42,421.35,421.35,75.85,75.85,14.64,14.64,31.53,31.53,64.12,64.12,1.1,1.1,54.29,54.29,9,9,51.48,51.48,353,353,79.46,80.14,117.25,117.25,90.81,90.81,21.53,21.53,4792.81,4998.47,78.16,76.49,27.29,27.29,72.83,73.11,-80.99,-83.04,0.73,0.73,94.04,94.04,479.95,479.95,-2,-2,82,82,46.25,46.25,1673.68,1666.16,1306.44,1310.31,0.23,0.23,340.2,338.87,8.3,8.3,16.14,16.14,2325.74,2325.74,0.74,0.74,33.47,33.47,65.44,65.44,-130.3,-130.3,46.23,46.23,107.17,107.17,50514.69,50742.04,43657.33,43853.81,57557,57816,7607.63,7573.44,1.98,1.97,1597.6,1590.42,406100000000,391600000000,13739.99,13649.61,8.4,8.4,106.93,107.01
KlingenthalerburgObjectivist Chimpz,71.47,71.47,83.14,83.14,69.44,69.44,1.54,1.54,21.88,21.9,23.24,23.24,6980.16,6898.43,33.8,33.8,150.75,150.75,-14.35,-14.35,-9.63,-9.63,-12.88,-12.88,-9.67,-9.67,649.27,641.67,-6.51,-6.51,861.28,1459.19,-17.66,-17.66,-10.82,-10.82,-13.64,-13.64,1135.76,1122.46,-7.75,-7.75,-10.3,-10.3,-16.06,-16.06,9758.03,9643.78,111.3,110,861.28,1459.19,19.1,19.26,-11.83,-11.83,13013.87,12861.49,6625.24,6898.43,2011.23,1987.68,13.25,13.25,64.86,64.86,1.02,1.02,48.25,48.25,63.29,63.29,1.11,1.11,55.01,55.01,5.22,5.22,49.01,49.01,273,273,72.75,73.51,116.09,116.74,90.59,90.58,13.47,13.47,5915.39,6196.9,24.37,23.29,41.14,41.14,74.58,74.65,-20.19,-21.93,3.72,3.72,93.13,93.13,454.86,454.86,4,4,79,79,54.07,54.09,-7.75,-7.75,1243.4,1247.67,0.3,0.3,68.5,67.91,9.6,9.6,18.58,18.58,1953.11,1953.11,0.83,0.82,41.53,41.53,73.56,73.56,-125.56,-125.56,75.17,75.17,88.83,88.83,55698.02,56355.39,44297.14,44819.96,68299,69105,7571.7,7483.05,2.18,2.16,591.54,584.61,1265900000000,1184500000000,14147.3,14257.91,12.69,12.69,74.94,74.94
Arikea,58.4,58.4,42,42,37.78,37.78,1.57,1.57,27.74,27.71,43.68,43.68,658.16,655.97,49.2,49.2,114.75,114.75,4153.73,4139.91,2527.34,2518.93,819.04,816.32,2281.62,2274.03,2808.15,2682.19,-4.82,-4.82,3451.69,3731.75,-6.6,-6.6,2866.66,2857.12,4153.73,4139.91,351.02,349.85,-3.22,-3.22,-5.29,-5.29,2281.62,2274.03,4036.72,4023.29,2143.53,1774.06,8424.46,8687.98,12.45,12.69,1462.58,1457.71,1974.48,1967.91,950.68,1166.17,219.39,218.66,468.75,468.75,63.83,63.83,14.64,14.64,33.39,33.39,26.54,26.54,14.66,14.66,51,51,3.3,3.3,50.99,50.99,122,122,63.89,64.82,89.03,91.95,76.88,76.95,9.49,9.49,1462.58,1676.37,60.99,59.36,38.5,38.5,28.23,29.48,64.35,62.22,7.39,7.39,92.7,92.7,834.24,834.24,-4,-4,62,62,63.79,63.77,511.9,510.2,891.56,951.81,0.34,0.34,127.69,126.88,10.27,10.24,15.95,15.95,662.11,662.11,1.64,1.58,45.51,45.51,53.75,53.77,-59.16,-59.16,70,70,104.81,104.81,46240.32,46336.39,36463.14,36538.89,57128,57247,877.55,874.63,2.78,2.67,511.9,510.2,549900000000,324600000000,33200.55,32667.15,13.83,13.83,10.83,10.87
SucWAti,77.33,77.33,67.33,67.33,73,73,1.39,1.39,21.18,21.19,42,42,8664.9,8611.28,25,25,168.75,168.75,-14.49,-14.49,-12,-12,-13.71,-13.71,-7.35,-7.35,-13.49,-13.68,-8.49,-8.49,-15.17,-14.83,-20.31,-20.31,-16.16,-16.16,-13.42,-13.42,-15.17,-15.17,-13.42,-13.42,-12.65,-12.65,-18.33,-18.33,2117.16,2104.06,-18.26,-18.26,0,0,21.49,21.63,3027.49,3008.76,13153.94,13072.55,3653.87,3942.51,1774.74,1763.76,147.13,147.13,72.01,72.01,12,12,34.97,34.97,61.04,61.04,1.15,1.15,52.16,52.16,8.22,8.22,50,50,329,329,72.72,73.48,112.19,112.92,90.96,90.96,21.2,21.2,4175.86,4461.27,76.63,74.98,32,32,83.77,84,-66.32,-68.32,0.7,0.7,94.18,94.18,420.47,420.47,0,0,80,80,48.28,48.28,313.19,311.25,1260.06,1264.21,0.26,0.26,257.24,256.08,8.65,8.65,17.03,17.03,2169.01,2169.01,0.8,0.8,33.8,33.8,68.33,68.33,-122.27,-122.27,74.5,74.5,104.46,104.46,50348.29,50659.23,42332.64,42594.08,58784,59147,8038.52,7988.78,2.19,2.16,1252.76,1245,709000000000,657600000000,8156.42,8105.48,8.15,8.15,96.69,96.91
Morombe,69.67,69.67,96.9,96.9,63.05,63.05,1.31,1.31,21.36,21.35,42,42,3919.05,3906.43,36.5,36.5,72,72,5318.71,5301.59,3023.27,3013.54,1091.74,1088.22,14500.49,14453.81,-4.27,-4.27,-4.9,-4.9,12037.09,12277.37,-18.77,-18.77,4366.94,4352.88,1399.66,1395.16,4198.98,4185.47,3639.12,3627.4,-8.37,-8.37,-11.22,-11.22,14164.57,14118.97,-11.51,-11.51,18447.54,18667.18,25.24,25.36,139.97,139.52,10217.53,10184.63,9517.7,9696.33,3569.14,3557.65,9.32,9.32,76.09,76.09,0.89,0.89,29.04,29.04,64.72,64.72,1.09,1.09,57.27,57.27,8.38,8.38,33.52,33.52,200,200,81.04,81.71,128.41,128.41,90.86,90.86,14.21,14.21,11337.26,11510.03,10.72,10.3,27,27,72.08,72.3,-70.67,-72.47,0.72,0.72,94.1,94.1,653.52,653.52,27,27,94,94,49.82,49.83,909.78,906.85,1258.84,1263,0.2,0.2,119.98,119.19,9,9,25.11,25.11,1686.63,1686.63,0.81,0.81,40.79,40.79,84.31,84.31,-210.94,-210.94,217.49,217.49,72.7,72.7,108722.9,109070.44,94118.33,94419.19,123700,124095,4129,4115.71,1.95,1.95,419.9,418.55,2448000000000,2299300000000,30333.69,30212.51,19.42,19.42,107.1,107.1
Kania,70.93,70.93,56.22,56.22,71.78,71.78,2.31,2.31,29.57,29.52,40.11,40.11,926.49,920.75,34.6,34.6,148.5,148.5,3788.33,3764.86,2686.42,2669.77,-3.22,-3.22,115.3,114.58,-3.82,-3.82,3365.03,3344.17,1152.97,1555.05,1996.29,1983.92,741.2,736.6,-2.83,-2.83,2141.23,2127.96,4200.11,4174.08,494.13,491.07,1317.68,1309.52,4611.88,4583.3,2372.39,1849.08,4941.3,5319.91,11.87,12.12,514.72,511.53,1647.1,1636.89,2161.82,2455.34,823.55,818.45,654.03,654.03,43.35,43.35,9.76,9.76,55.11,55.11,32.14,32.14,2.86,2.86,50,50,2.52,2.52,50,50,100,100,61.84,62.82,102.28,104.93,73.59,73.67,11.44,11.44,1955.93,2250.73,52.77,51.27,49.17,49.17,35.28,36.63,60.9,58.86,0.78,0.78,93.86,93.86,382.64,382.64,-1,-1,62,62,67.67,67.67,823.55,818.45,603.58,656.23,0.46,0.44,126.97,126.16,9.98,9.98,15.11,15.11,519.23,519.23,2.06,1.95,43.56,43.56,54.64,54.67,-36.88,-36.88,28.98,28.98,102.62,102.62,43498.01,43742.93,27880.57,28037.55,64310,64672,1029.44,1023.06,3.15,2.94,1029.44,1023.06,2079700000000,1470100000000,28143.21,27733.02,13.71,13.71,13.83,13.83
The King of Boats in Paper Crowned,61.67,61.67,13.17,13.17,36.89,36.89,1.36,1.36,32.01,31.95,42,42,986.49,976.78,46.75,46.75,121.5,121.5,-8.37,-8.37,-8.49,-8.49,-10.49,-10.49,-5.83,-5.83,657.66,564.36,10522.53,10418.97,-10,-9.49,822.07,813.98,-6.78,-6.78,-10.95,-10.95,-8.37,-8.37,0,0,-7.75,-7.75,219.22,217.06,-8.25,-8.25,36.83,36.47,0,0,12.45,12.69,602.85,596.92,931.68,922.51,1205.71,1356.64,219.22,217.06,135.9,135.9,73.49,73.49,12,12,21.73,21.73,24.04,24.04,18.61,18.61,52.16,52.16,2.52,2.52,50,50,136,136,63.48,64.41,96.93,99.92,70.29,70.36,19.01,19.01,986.49,1139.58,81.01,79.31,13.17,13.17,45.04,46.46,46.74,44.66,7.26,7.26,92.72,92.72,1236.57,1236.57,0,0,64,64,51.04,51.04,602.85,596.92,904.82,965.79,0.27,0.27,143.18,142.32,9.26,9.26,17.09,17.09,852.1,852.1,1.62,1.57,35.99,35.99,46.45,46.47,-71.76,-71.76,-18.71,-18.71,101.04,101.04,20753.07,20787.58,17638.39,17667.72,24000,24040,1041.29,1031.04,2.83,2.71,164.41,162.8,2425000000000,1863200000000,11414.19,11121.36,5.85,5.85,13.14,13.18
Kwatee the changer,70.67,70.67,38,38,62.67,62.67,1.51,1.51,25.6,25.61,44.28,44.28,3031.92,3003.31,35,35,146.25,146.25,-8.6,-8.6,-5.93,-5.93,-8.37,-8.37,-5.14,-5.14,-5.86,-5.86,-4.2,-4.2,-10,-9.49,-10.39,-10.39,-7.48,-7.48,-6.63,-6.63,-2,-2,-6.63,-6.63,-6.63,-6.63,899.79,891.3,-4.98,-4.98,-10.13,-10.13,0,0,17.64,17.8,5085.8,5037.81,3716.54,3681.48,1956.08,2228.26,1564.86,1550.09,13.79,13.79,66.12,66.12,14.16,14.16,40.39,40.39,36.45,36.45,2.11,2.11,50,50,3.3,3.3,50,50,149,149,67.62,68.46,102.45,103.82,81.98,81.97,11.67,11.67,2542.9,2809.55,88.51,86.76,-64.5,-64.5,78.31,78.55,-14.56,-16.56,1.97,1.97,93.42,93.42,574.28,574.28,0,0,66,66,77.65,77.71,1760.47,1743.86,1071.54,1078.65,0.27,0.27,113.09,112.33,9.78,9.78,18.39,18.39,997.75,997.75,1.29,1.27,43.33,43.33,56.7,56.7,-70.92,-70.92,39.12,39.12,105.5,105.5,31316.77,31602.56,25162.48,25392.11,38058,38405,3423.13,3390.83,2.44,2.39,1467.06,1453.21,558600000000,434900000000,6795.74,6794.55,8.35,8.35,16.5,16.5
Indian lake,49.33,49.33,80.67,80.67,67.33,67.33,17.35,17.35,36.02,36.02,39.43,39.43,-3.16,-3.16,56,56,99,99,1683.78,1683.78,1941.22,1941.22,-1.18,-1.18,7975.79,7975.79,212.69,212.69,2899.2,2899.2,4253.76,4253.76,3527.96,3527.96,6469.26,6469.26,2569.98,2569.98,3013.08,3013.08,2038.26,2038.26,-3.46,-3.46,-2.9,-2.9,3810.66,3810.66,1279.67,1279.67,5937.54,5937.54,7.94,7.94,-7.07,-7.07,553.87,553.87,664.65,664.65,332.32,332.32,914.7,914.7,5.76,5.76,12,12,73.24,73.24,27.6,27.6,12.35,12.35,51,51,1,1,51.96,51.96,98,98,53.79,53.79,38.81,38.81,66.7,66.7,15.9,15.9,1107.75,1107.75,41.46,41.46,80,80,8.43,8.43,108.42,108.42,1.51,1.51,93.52,93.52,365.02,365.02,-4,-4,67,67,73.94,73.94,443.1,443.1,425.4,425.4,0.57,0.57,58.04,58.04,14.44,14.44,13.89,13.89,461.17,461.17,2.73,2.73,39.1,39.1,58.65,58.65,-97.83,-97.83,97.47,97.47,99.76,99.76,57399.84,57399.84,11708.43,11708.43,203177,203177,443.1,443.1,13.85,13.85,-6.32,-6.32,95400000000,76000000000,52578.26,52578.26,13.12,13.12,31.42,31.42
Anonymous Endorsing Agent,75,75,29.78,29.78,56.44,56.44,1.35,1.35,28.7,28.69,42,42,1112.07,1096.06,28.5,28.5,162,162,2668.98,2630.54,-8.39,-8.39,-10.1,-10.1,-2.19,-2.19,-8.49,-8.72,-3.35,-3.35,-10.86,-10.39,-2.45,-2.45,1853.46,1826.76,2298.28,2265.19,3039.67,2995.89,-6.93,-6.93,-4.24,-4.24,-4.24,-4.24,4114.67,4055.41,12.46,12.28,2668.98,2630.54,11.75,12,1112.07,1096.06,2224.15,2192.12,1390.09,1644.09,370.69,365.35,119.98,119.98,74.17,74.17,12,12,33.83,33.83,32.79,32.79,2.69,2.69,52.16,52.16,3.3,3.3,50,50,125,125,62.51,63.47,96.01,100.55,75.06,75.07,14.75,14.75,1390.09,1644.09,70.1,68.52,29.33,29.33,48.58,49.96,49.77,47.77,2.48,2.48,93.32,93.32,609,609,0,0,62,62,55.18,55.18,741.38,730.71,742.33,799.73,0.33,0.32,214.46,213.41,9.79,9.79,17.16,17.16,717.05,717.05,1.81,1.73,40.25,40.25,51.53,51.54,-78.49,-78.49,32.56,32.56,101.45,101.45,26776.35,26938.76,22868.69,23007.4,30832,31019,1482.76,1461.41,3,2.84,370.69,365.35,1770700000000,1053500000000,13763.04,13469.38,3.78,3.78,9.55,9.59
Menorah,67,67,49.33,49.33,75.33,75.33,3.61,3.61,31.53,31.35,45.34,45.34,-3.16,-3.16,40.5,40.5,135,135,2912.54,2901.74,3850.88,3836.61,5445.18,5425,2469.33,2460.17,3798.97,3658.72,607.83,605.58,1646.22,1955.52,870.6,867.37,823.11,820.06,1013.06,1009.3,-4.24,-4.24,-4.84,-4.84,5128.6,5109.59,5128.6,5109.59,493.87,492.03,1726,1327.6,10003.94,10282.26,8.83,9.17,1503.76,1498.18,712.31,709.67,474.87,709.67,-5.48,-5.48,439.84,439.84,27.72,27.72,15.9,15.9,58.8,58.8,33.48,33.48,2.54,2.54,52.16,52.16,1,1,50.99,50.99,104,104,60.09,61.14,80.42,88.07,70.86,71.08,11.03,11.03,712.31,946.22,70.92,70.27,50,50,9.75,10.57,97.55,95.42,0.75,0.75,93.97,93.97,380.92,380.92,-4,-4,64,64,68.34,68.33,158.29,157.7,655.25,712.17,0.46,0.43,86.11,85.45,11.6,11.56,16.07,16.07,548.58,548.58,1.95,1.85,43.97,43.97,53.36,53.44,57.45,57.45,72.8,72.8,102.62,102.62,48723.64,48813.36,24483.02,24528.11,88336,88499,1582.9,1577.03,3.97,3.36,79.15,78.85,29500000000,15600000000,43948.72,43639.15,11.8,11.8,14.35,14.41
Jeruselem,67.11,67.11,85.29,85.29,50.89,50.89,1.32,1.32,19.34,19.34,38.06,38.06,16173.13,16116.58,40.33,40.33,149,149,-18.76,-18.76,-15.28,-15.28,-13.8,-13.8,-12.05,-12.05,-16.99,-17.14,-10.04,-10.04,-19.24,-18.97,-26.15,-26.15,-20.27,-20.27,-19.29,-19.29,-23.07,-23.07,-20.22,-20.22,-18.22,-18.22,-22.45,-22.45,-8.34,-8.34,-26.77,-26.77,0,0,29.22,29.33,10841.33,10803.42,13329.5,13282.9,8619.75,8855.27,1688.4,1682.5,1074.08,1074.08,75.85,75.85,18.02,18.02,28.23,28.23,87,87,0.87,0.87,52.64,52.64,13.35,13.35,58.65,58.65,507,507,90.27,90.86,122.63,122.63,92.18,92.17,13.17,13.17,9330.65,9563.69,111.61,111.1,27.29,27.29,80.56,80.83,-152.26,-154.3,0.65,0.65,94.4,94.4,764.54,764.54,1,1,123,123,42.96,42.96,-10.49,-10.49,1516.53,1519.63,0.15,0.14,90.93,90.25,7.21,7.21,13.16,13.16,3419.35,3419.35,0.54,0.54,41.83,41.83,78.43,78.43,-143.39,-143.39,105.07,105.07,92.09,92.09,75889.31,76155.28,65587.35,65817.22,86470,86773,12440.87,12397.37,1.79,1.79,-3.16,-3.16,690900000000,679700000000,14722.53,14621.81,19.33,19.33,149.42,149.45
Kernev,37.33,37.33,53.33,53.33,57.33,57.33,3.25,3.25,32.06,31.8,42,42,469.32,464.16,65,65,78.75,78.75,3604.41,3564.76,-1.79,-1.79,2853.49,2822.1,3529.31,3490.5,-5.29,-5.66,-2.37,-2.37,976.19,1336.79,750.92,742.66,4730.78,4678.75,4730.78,4678.75,4355.32,4307.42,1351.65,1336.79,-6.63,-6.63,3228.95,3193.43,2703.3,2673.57,-8.17,-8.9,7434.09,7723.65,10.05,10.34,844.78,835.49,844.78,835.49,1501.84,1763.81,281.59,278.5,119.98,119.98,30.79,30.79,12,12,42.28,42.28,23.68,23.68,19.1,19.1,50,50,1,1,50,50,104,104,59.67,60.74,80.92,89.09,70.23,70.53,6.55,6.55,1501.84,1763.81,91.51,91.35,47,47,20.64,21.77,80.8,79,2.35,2.35,93.34,93.34,765.62,765.62,0,0,64,64,67.67,67.68,750.92,742.66,592.4,646.98,0.25,0.25,74.35,73.73,12.12,12.09,17.16,17.16,552.54,552.54,2.08,1.97,48.45,48.45,53.01,53.12,-41.23,-41.23,74.16,74.16,100.2,100.2,44398.02,44838.02,23634.77,23869,76750,77511,1126.38,1113.99,4.7,3.53,93.86,92.83,251900000000,150900000000,35252.03,35063.33,8.22,8.22,12.52,12.57
Strawbery Banke,80.67,80.67,25,25,57.33,57.33,1.72,1.72,34.4,34.06,42,42,473.6,461.9,20,20,180,180,985.09,960.74,-8.2,-8.2,-5.83,-5.83,848.69,827.72,-1.55,-2.37,-3.69,-3.69,3637.24,3916.87,-1.73,-1.73,1363.96,1330.26,1363.96,1330.26,-7.35,-7.35,-8,-8,-5.83,-5.83,2121.72,2069.29,-4.24,-4.24,218.23,212.84,4622.33,4877.62,9.64,9.95,852.48,831.41,852.48,831.41,1136.64,1385.69,284.16,277.14,119.98,119.98,58.28,58.28,12,12,36.2,36.2,29.89,29.89,4.77,4.77,50,50,1,1,50,50,104,104,59.26,60.35,73.86,82.18,67.93,68.23,18.88,18.88,1136.64,1385.69,44.46,44.35,25,25,38.79,39.93,65.68,63.88,3.24,3.24,93.2,93.2,570.34,570.34,0,0,64,64,54.59,54.6,757.76,739.03,485.13,534.89,0.54,0.48,267.18,266.01,9.96,9.96,17.16,17.16,578.37,578.37,2.42,2.24,36.12,36.12,47.36,47.46,-60.17,-60.17,43.82,43.82,100.2,100.2,21469.56,21862.8,16128.88,16424.29,27675,28182,1136.64,1108.55,5.98,3.76,94.72,92.38,743200000000,618300000000,13139.37,13139.54,5.62,5.62,8.03,8.05
Tyrandor Army,47.67,47.67,58.67,58.67,65.33,65.33,3.74,3.74,31.01,30.94,43.68,43.68,345.77,344.78,57.25,57.25,96.75,96.75,-6.16,-6.16,4676.26,4662.81,-5.29,-5.29,4425.92,4413.19,2351.27,2206.59,-3.35,-3.35,5117.47,5447.53,-2.45,-2.45,-8.49,-8.49,1798.03,1792.86,3181.13,3171.98,656.97,655.08,3872.68,3861.54,1798.03,1792.86,3250.28,3240.94,3911.07,3471.31,5117.47,5447.53,10.82,11.09,1383.1,1379.12,950.88,948.15,1555.99,1810.1,345.77,344.78,26.8,26.8,26.73,26.73,14.16,14.16,49.9,49.9,29.3,29.3,6.37,6.37,47.8,47.8,1,1,50.5,50.5,103,103,61.55,62.55,92.75,98.66,71.51,71.6,5.66,5.66,1901.76,2154.88,50.99,49.52,51,51,18.23,19.51,83.07,80.94,1.51,1.51,93.52,93.52,604.26,604.26,-8,-8,64,64,68,68,605.11,603.37,768.18,827.81,0.33,0.33,174.34,173.4,10.32,10.28,17.87,17.87,563.62,563.62,1.77,1.7,49.34,49.34,54.89,54.92,-94.87,-94.87,87.18,87.18,106.18,106.18,53576.08,53717.54,26388.22,26457.89,98739,99000,1383.1,1379.12,3.22,2.99,86.44,86.2,14700000000,12100000000,43825.24,43242.62,15.62,15.62,15.96,16.02
