Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Synths of all shapes and sizes,77.5,77.5,3.5,3.5,78.67,75.33,1.07,1.07,34.77,34.7,44.83,44.83,423.28,423.22,24.75,24.75,171,171,916.27,916.16,-7.9,-7.9,318.7,318.66,796.76,796.66,956.11,955.99,-4.82,-4.82,338.62,338.58,1145.34,1145.2,-10.39,-10.39,119.51,119.5,119.51,119.5,-6.86,-6.86,-6.93,-6.93,119.51,119.5,-6.48,-6.48,-6.35,-6.35,1573.6,1573.4,17.2,17.2,1120.44,1120.3,722.06,721.97,597.57,597.49,423.28,423.22,9.45,9.45,93.03,93.03,15.9,15.9,25.38,24.51,37.46,36.66,2.01,2.09,51.62,51.62,1,1,51.48,51.48,109,109,68.84,68.94,107.63,106.89,67.63,67.68,33.55,31.88,597.57,597.49,83.66,83.87,-96.5,-96.5,68.46,68.46,-3.72,-3.72,0.71,0.75,94.13,93.97,564.45,604.26,0,0,64,64,74.97,74.97,547.77,547.7,831.31,857.47,0.3,0.3,298.15,297.96,9.7,9.7,24.55,24.55,633.06,633.06,1.7,1.67,21.45,23.12,43.84,43.86,-64.81,-64.81,76.16,76.16,106.84,106.84,12661.67,12660.1,12189.22,12187.71,13102,13101,796.76,796.66,2.36,2.36,473.07,473.02,600000000,600000000,3988.43,3987.93,6.45,6.45,7.16,7.16
Angels of Desecration,57.33,57.33,46.67,46.67,57.33,57.33,2.76,2.76,32.97,32.97,42,42,296.05,296.05,50,50,112.5,112.5,-4.47,-4.47,0,0,2368.39,2368.39,3157.85,3157.85,3552.58,3552.58,-4.48,-4.48,2763.12,2763.12,-6.59,-6.59,4342.04,4342.04,-4.47,-4.47,789.46,789.46,394.73,394.73,1578.93,1578.93,789.46,789.46,1578.93,1578.93,-4,-4,5131.51,5131.51,9.33,9.33,888.15,888.15,888.15,888.15,1184.19,1184.19,296.05,296.05,119.98,119.98,36.28,36.28,12,12,45.75,45.75,23.73,23.73,19.03,19.03,50,50,1,1,50,50,100,100,57.68,57.68,63.36,63.36,69.25,69.25,3.22,3.22,1184.19,1184.19,70.26,70.26,42,42,21.78,21.78,80.26,80.26,3.24,3.24,93.2,93.2,677.19,677.19,0,0,64,64,66.1,66.1,789.46,789.46,608.49,608.49,0.32,0.32,126.07,126.07,11.46,11.46,17.16,17.16,519.53,519.53,2.05,2.05,51.78,51.78,50.85,50.85,-37.42,-37.42,66.33,66.33,100.2,100.2,37653.41,37653.41,21917.66,21917.66,60408,60408,789.46,789.46,9.11,9.11,98.68,98.68,1382800000000,1385000000000,29444.97,29444.97,7.09,7.09,9.45,9.45
GU 2nd Air Wing,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.78,32.78,42,42,322.83,322.83,50,50,112.5,112.5,-8.37,-8.37,4956.57,4956.57,1721.78,1721.78,-5.48,-5.48,0,0,3678.15,3678.15,-7.75,-7.75,2152.22,2152.22,0,0,-7.07,-7.07,-3.16,-3.16,-8.37,-8.37,5595.78,5595.78,4734.89,4734.89,-5.48,-5.48,5784.17,5784.17,1721.78,1721.78,9.33,9.33,968.5,968.5,968.5,968.5,1291.33,1291.33,322.83,322.83,119.98,119.98,27.72,27.72,12,12,49.93,49.93,21.78,21.78,21.44,21.44,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.45,69.45,0.56,0.56,1291.33,1291.33,78.91,78.91,50,50,20.7,20.7,82.73,82.73,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.98,67.98,860.89,860.89,524.2,524.2,0.32,0.32,126.07,126.07,10.42,10.42,17.16,17.16,528.51,528.51,2.28,2.28,54.44,54.44,52.69,52.69,55.68,55.68,-33.17,-33.17,100.2,100.2,41773.65,41773.65,20990.74,20990.74,75736,75736,860.89,860.89,10.54,10.54,107.61,107.61,176700000000,178400000000,33126.5,33126.5,7.09,7.09,15.87,15.87
Star Fruit,97,97,66.67,66.67,97,97,102.81,102.81,99.46,99.46,42,42,-4.47,-4.47,3,3,218.25,218.25,-7.07,-7.07,-5.62,-5.62,7516.59,7516.59,1734.6,1734.6,4625.6,4625.6,-5.9,-5.9,4625.6,4625.6,-7.95,-7.95,-4.47,-4.47,-4.47,-4.47,1734.6,1734.6,6360.19,6360.19,-7.07,-7.07,-3.16,-3.16,1734.6,1734.6,-2.83,-2.83,12142.19,12142.19,5.29,5.29,578.2,578.2,578.2,578.2,144.55,144.55,-4.47,-4.47,95.92,95.92,0.97,0.97,12,12,107.14,107.14,38.75,38.75,1.91,1.91,50,50,1,1,50,50,100,100,38.58,38.58,16.97,16.97,60.77,60.77,47.51,47.51,1011.85,1011.85,25.5,25.5,97,97,7.91,7.91,111.07,111.07,1.06,1.06,93.67,93.67,2.2,2.2,0,0,64,64,75.43,75.43,433.65,433.65,92.75,92.75,4.19,4.19,371.37,371.37,16.21,16.21,17.29,17.29,485.59,485.59,117.12,117.12,7.49,7.49,51.11,51.11,69.64,69.64,40.62,40.62,97.83,97.83,36426.56,36426.56,2283.46,2283.46,234772,234772,433.65,433.65,20.69,20.69,-6.32,-6.32,600000000,700000000,33548.86,33548.86,3.19,3.19,23.91,23.91
Curious Inquiry,77.72,77.72,90.29,90.29,76.57,75.62,1.4,1.4,19.95,19.95,27.9,27.9,14197.42,14197.29,24.42,24.42,219,219,-26.31,-26.31,-11.73,-11.73,-14.42,-14.42,-12.54,-12.54,-15.47,-15.47,-12.99,-12.99,-16.97,-16.97,-23.43,-23.43,-15.68,-15.68,-21.95,-21.95,-20.54,-20.54,-15.23,-15.23,-16.49,-16.49,-24.31,-24.31,-7.41,-7.41,-22.72,-22.78,0,0,23.96,23.96,3438.44,3438.41,16859.44,16859.28,2662.02,2661.99,3549.36,3549.32,10.29,10.29,71.33,71.33,1.34,1.34,42.57,42.13,75.15,74.99,0.97,0.97,50,50,10.55,10.55,50,50,433,433,69.13,69.3,112.05,111.89,91.72,91.72,22.96,22.48,5102.2,5102.15,67.94,68.29,32.86,32.86,66.88,66.88,-43,-42.98,0.67,0.68,94.33,94.29,375.81,384.99,16,16,101,101,49.37,49.37,2551.1,2551.08,1348.19,1349.5,0.23,0.23,122.05,121.93,8.18,8.18,21.31,21.31,2899.15,2899.15,0.68,0.68,32.04,32.52,77.26,77.26,-146.43,-146.43,87.01,87.01,79.01,79.01,63666.56,63665.97,53259.09,53258.6,74668,74668,12089.99,12089.88,2.35,2.34,1220.09,1220.08,2081800000000,2034200000000,21073.63,21073.44,10.26,10.26,130.6,130.6
Nova Universo Headquarters,78,78,48.44,48.44,41.33,34.67,1.44,1.44,26.29,26.28,42,42,3636.16,3638.24,24,24,171,171,-3.16,-3.16,-6.93,-6.93,-10.68,-10.68,-2.45,-2.45,-8.53,-8.53,-8.49,-8.49,-8.94,-8.94,-11.62,-11.62,1551.43,1552.31,-3.16,-3.16,-13.78,-13.78,1939.28,1940.39,3878.57,3880.78,-16.73,-16.73,2715,2716.55,1783.89,1712.14,0,0,13.23,13.23,1333.26,1334.02,3757.36,3759.51,2302.9,2304.22,1575.67,1576.57,119.98,119.98,69.36,69.36,12,12,31.68,29.77,29.53,28.62,5.7,8.68,50,50,3.93,3.93,50,50,190,190,63.17,63.28,96.44,94.51,80.17,80.21,18.64,20.3,2302.9,2304.22,60.01,60.18,33.33,33.33,64.2,64.3,35.65,35.62,5.63,7.53,92.89,92.69,632.25,674.34,0,0,62,62,53.65,53.65,969.64,970.2,1061.22,1060.75,0.35,0.35,226.18,226.02,9.78,9.78,17.16,17.16,1156.23,1156.23,1.33,1.33,36.36,34.7,56.09,56.1,-80.62,-80.62,28.28,28.28,101.04,101.04,33079.09,33025.22,27264.19,27219.79,39307,39243,1696.87,1697.84,2.88,2.86,363.62,363.82,4062000000000,3959900000000,11842.31,11790,6.97,6.97,14.41,14.41
League of Christian Nations Guardian,61.56,61.56,22.75,22.75,33.78,29.33,1.63,1.63,30.38,30.33,37.37,37.37,1787.77,1788.46,46.83,46.83,121.5,121.5,-8.83,-8.83,2046.31,2047.1,2530.38,2531.36,770.12,770.41,3740.56,3742,-3.35,-3.35,429.06,429.23,-9,-9,-6.63,-6.63,-10.39,-10.39,-7.62,-7.62,2530.38,2531.36,2805.42,2806.5,-4.24,-4.24,-6.4,-6.4,1550.23,1501.3,2959.44,2960.59,12.41,12.41,275.04,275.15,1512.73,1513.31,1443.97,1444.52,687.6,687.87,8.01,8.01,61.39,61.39,6.84,6.84,30.46,29.08,18.6,17.8,24.74,25.47,46.97,46.97,2.52,2.52,50,50,165,165,59.22,59.38,74.97,74.54,72.37,72.44,16.6,17.71,1237.69,1238.16,70.07,70.54,22.75,22.75,41.46,41.52,50.86,50.82,10.05,11.73,92.46,92.32,997.4,1100.31,0,0,64,64,52.37,52.37,825.12,825.44,900.34,904.36,0.3,0.3,60.38,60.3,9.91,9.91,32.07,32.07,1013.95,1013.95,1.63,1.62,38.4,37.29,47.67,47.69,52.92,52.92,42.43,42.43,100.2,100.2,28146.72,28108.06,21740.19,21710.33,35412,35363,687.6,687.87,6.09,5.61,68.76,68.79,17178200000000,16920600000000,16465.83,16443.21,9.76,9.76,10.88,10.88
Talravin Island,76.83,76.83,17.75,17.75,76.67,73.33,1.45,1.45,31.09,31.05,44.28,44.28,1107.21,1106.71,25.75,25.75,168.75,168.75,-8.83,-8.83,1727.25,1726.47,332.16,332.01,1937.62,1936.75,852.55,852.17,-1.79,-1.79,-8,-8,-10.89,-10.89,719.69,719.36,-10.39,-10.39,-10.86,-10.86,-6.4,-6.4,608.96,608.69,885.77,885.37,2435.86,2434.77,103.63,103.59,332.16,332.01,11.49,11.49,1660.81,1660.07,1107.21,1106.71,415.2,415.02,346,345.85,8.45,8.45,69.03,69.03,14.64,14.64,38.91,37.54,36.1,35.28,2.15,2.25,51,51,1,1,50.5,50.5,153,153,62.65,62.76,95.22,93.37,71.41,71.46,27.36,25.69,1038.01,1037.54,59.62,59.8,17.75,17.75,43.9,43.9,53.06,53.06,0.74,0.79,94,93.84,487.09,524.12,-4,-4,64,64,50.52,50.52,484.4,484.19,993.33,1008.56,0.55,0.54,256.32,256.14,9.83,9.83,29.47,29.47,942.99,942.99,1.55,1.53,27.64,29.31,47.33,47.34,-62.85,-62.85,67.45,67.45,104.46,104.46,21550.27,21540.63,17717.32,17709.4,25665,25653,1176.41,1175.88,2.97,2.95,276.8,276.68,749700000000,745300000000,12089.7,12084.3,12.73,12.73,10.15,10.15
South Gufand,76.44,76.44,42.67,42.67,41.33,34.67,1.59,1.59,27.85,27.84,42,42,3007.55,3006.05,26.33,26.33,166.5,166.5,673.69,673.36,-7.8,-7.8,-9.27,-9.27,1616.86,1616.05,-5.3,-5.3,-8.15,-8.15,-6.78,-6.78,-8.49,-8.49,1539.87,1539.1,-8.12,-8.12,-13.27,-13.27,192.48,192.39,673.69,673.36,-15.36,-15.36,-8.6,-8.6,-9.73,-9.81,673.69,673.36,11.92,11.92,962.42,961.94,2646.64,2645.33,1804.53,1803.63,1443.62,1442.91,119.98,119.98,62.7,62.7,12,12,31.78,29.86,28.39,27.46,9.49,12.7,50,50,3.3,3.3,50,50,172,172,61.38,61.5,86.51,84.88,76.65,76.69,18.74,20.41,1804.53,1803.63,59.02,59.2,31,31,55.73,55.73,47.72,47.72,5.98,7.94,92.85,92.65,671.49,714.85,0,0,64,64,53.81,53.81,962.42,961.94,1055,1054.55,0.36,0.36,220.95,220.79,9.72,9.72,17.16,17.16,1068.24,1068.24,1.36,1.36,36.26,34.59,53.94,53.95,-84.73,-84.73,53.67,53.67,99.76,99.76,29729.03,29714.23,23221.18,23209.63,37037,37018,1924.83,1923.87,3.28,3.24,0,0,6016800000000,5920200000000,13169.96,13163.41,6.45,6.45,13.68,13.68
DysonsphereConstructors,78,78,38.22,38.22,41.33,34.67,1.31,1.31,27.78,27.77,42,42,3614.74,3612.79,24,24,171,171,-14.83,-14.83,-8.94,-8.94,2891.8,2890.23,674.75,674.39,-8.49,-8.49,6169.16,6165.82,-8.37,-8.37,-15,-15,-9.59,-9.59,-15.17,-15.17,-14.83,-14.83,-11.4,-11.4,-8.94,-8.94,-16.85,-16.85,-4.58,-4.58,-6.56,-6.67,2891.8,2890.23,12.04,12.04,963.93,963.41,2650.81,2649.38,1325.41,1324.69,1566.39,1565.54,119.98,119.98,76.36,76.36,12,12,29.36,27.59,29.32,28.41,6.31,9.44,51,51,3.3,3.3,50,50,187,187,61.72,61.84,83.62,81.96,76.8,76.83,21.11,22.78,1927.86,1926.82,69.9,70.09,25.67,25.67,61,61,45.42,45.42,6.35,8.37,92.81,92.61,697.34,741.51,0,0,64,64,51.96,51.96,963.93,963.41,1055.14,1054.68,0.37,0.37,229.42,229.25,9.49,9.49,17.16,17.16,1189.1,1189.1,1.36,1.36,33.89,32.22,53.45,53.46,31.62,31.62,44.72,44.72,99.76,99.76,27206.97,27192.23,23597.43,23584.64,30902,30886,1927.86,1926.82,3.18,3.14,0,0,7190500000000,7080500000000,10610.72,10604.97,5.81,5.81,15.22,15.22
Dolgavakia,59,59,76.83,76.83,65.22,64.11,1.3,1.3,20.21,20.2,50,50,12358.63,12358.62,48.75,48.75,31,31,-22.63,-22.63,-12.39,-12.39,-16.37,-16.37,-12.54,-12.54,-14.87,-14.87,-13.3,-13.3,-18.28,-18.28,-25.72,-25.72,-18.08,-18.08,-20.05,-20.05,-20.78,-20.78,-16.31,-16.31,-14.9,-14.9,-23.92,-23.92,-9.44,-9.44,-24.05,-24.05,0,0,29.43,29.43,5761.79,5761.79,13193.67,13193.66,5928.8,5928.8,4091.71,4091.71,355.06,355.06,76.71,76.71,21.25,21.25,22.8,22.43,63.87,63.66,1.1,1.11,53.51,53.51,10.42,10.42,53.84,53.84,459,459,83.61,83.75,118.37,118.21,91.55,91.55,11.3,10.75,6930.85,6930.85,112.79,112.89,26.25,26.25,79.5,79.5,-138.02,-138.02,0.84,0.93,93.79,93.73,744.51,759.56,3,3,81,81,43.63,43.63,2254.62,2254.61,1389.13,1390.42,0.17,0.17,53.18,53.1,8.11,8.11,16.33,16.33,2856.89,2856.89,0.64,0.64,43.7,44.25,73.14,73.14,-135.45,-135.45,61.92,61.92,109.7,109.7,72314.69,72314.63,62870.61,62870.55,81963,81963,9853.5,9853.49,1.9,1.89,2421.62,2421.62,556100000000,552700000000,14824.51,14824.5,17.24,17.24,114.27,114.27
Brunswick and Nassau,61.07,61.07,83,83,58.86,56.95,1.47,1.47,20.09,20.09,42,42,10270.44,10270.39,47.2,47.2,87.25,87.25,-14.76,-14.76,-11.59,-11.59,-12.25,-12.25,-10.33,-10.33,-11.4,-11.4,-11.45,-11.45,-10.86,-10.86,-21.7,-21.7,-17.32,-17.32,-16.06,-16.06,-16.37,-16.37,-13.34,-13.34,-12.57,-12.57,-22.2,-22.2,-2.97,-2.97,-14.03,-14.03,0,0,22.36,22.36,1255.28,1255.27,17345.63,17345.55,4564.64,4564.62,2624.67,2624.66,82.96,82.96,68.05,68.05,12,12,30.77,30.36,62.16,61.98,1.13,1.13,54.29,54.29,10.95,10.95,50,50,354,354,72.69,72.83,111.61,111.44,91.63,91.63,6.37,6.08,5135.22,5135.2,99.6,99.86,37,37,67.36,67.36,-32.71,-32.71,2.89,3.23,93.25,93.2,686.28,698.67,-4,-4,83,83,51.96,51.96,114.12,114.12,1279.23,1280.49,0.2,0.2,71.79,71.7,8.12,8.12,17.37,17.37,2273.52,2273.52,0.77,0.77,48.63,48.92,74.47,74.47,-126.81,-126.81,83.26,83.26,106.18,106.18,57058,57057.74,46554.79,46554.58,68408,68408,10726.9,10726.86,2.19,2.18,912.93,912.92,1334300000000,1314800000000,18600.91,18600.82,6.87,6.87,110.77,110.77
Deleted One More Time,65.44,65.44,80,80,58.67,56.76,1.5,1.5,19.84,19.83,30.24,30.24,13393.95,13393.95,42.83,42.83,140.5,140.5,-24.98,-24.98,-14.25,-14.25,-15.74,-15.74,-12.59,-12.59,-17.06,-17.06,-14.06,-14.06,-12.17,-12.17,-22.98,-22.98,-20.12,-20.12,-22,-22,-23.32,-23.32,-17.12,-17.12,-17.15,-17.15,-25.65,-25.65,-7.47,-7.47,-21.32,-21.32,0,0,30.85,30.85,8685.78,8685.77,14368.06,14368.05,11364.57,11364.56,2435.26,2435.26,37.24,37.24,66.5,66.5,1.23,1.23,37.01,36.51,86.02,85.86,0.88,0.88,50,50,9.73,9.73,46.62,46.62,456,456,95.98,96.1,130.76,130.65,91.81,91.81,7.1,6.91,10796.34,10796.33,54.37,54.67,39,39,84.27,84.27,-179.01,-179.01,0.66,0.67,94.37,94.32,633.63,645.53,-5,-5,119,119,42.48,42.48,974.11,974.11,1527.49,1528.45,0.16,0.16,103.19,103.08,8.29,8.29,17.74,17.74,3370.96,3370.96,0.53,0.53,47.9,48.09,76.41,76.41,-176.85,-176.85,116.59,116.59,101.45,101.45,77279.05,77279.02,62284.61,62284.59,93659,93659,10633.99,10633.98,1.71,1.71,1461.16,1461.16,607100000000,605100000000,12132.81,12132.81,22.49,22.49,145.23,145.23
Greater Magyar Kingdom,21.5,21.5,22.25,22.25,12,8,1.62,1.62,31.92,31.88,43.68,43.68,595.72,595.64,78.5,78.5,49.5,49.5,-7.35,-7.35,-5.93,-5.93,2668.81,2668.48,2049.26,2049.01,905.49,905.38,5517.76,5517.09,100.08,100.07,-9.25,-9.25,667.2,667.12,857.83,857.73,1334.4,1334.24,1525.03,1524.85,381.26,381.21,142.97,142.95,805.41,805.31,-2.53,-2.53,2768.89,2768.55,13.23,13.23,476.57,476.51,893.57,893.46,1429.72,1429.54,297.86,297.82,950.54,950.54,61.76,61.76,15.51,15.51,18.42,16.43,4.65,2.58,32.63,33.36,50,50,1,1,51.96,51.96,111,111,64.96,65.1,85.98,84.32,70.39,70.44,32,33.33,1072.29,1072.16,105.01,105.12,22.25,22.25,40.22,40.22,47.82,47.82,21.68,24.66,91.61,91.43,4238.38,4672.27,-4,-4,67,67,52.78,52.78,714.86,714.77,806.81,807.43,0.24,0.24,27.01,26.95,9.64,9.64,13.73,13.73,622.15,622.15,1.73,1.73,23,21.67,47.4,47.42,26.46,26.46,70,70,104.81,104.81,30449.68,30445.94,23594.72,23591.82,38201,38197,714.86,714.77,2.65,2.64,476.57,476.51,6500000000,7000000000,18208.91,18206.67,14.76,14.76,11.45,11.45
GU 3rd Air Wing,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.81,32.81,42,42,300.14,300.14,50,50,112.5,112.5,2000.97,2000.97,-6.99,-6.99,4802.32,4802.32,-7.07,-7.07,1600.77,1600.77,538.26,538.26,-4.47,-4.47,4093.98,4093.98,4402.13,4402.13,-7.07,-7.07,5202.51,5202.51,2801.35,2801.35,3201.55,3201.55,1200.58,1200.58,-7.07,-7.07,-3.46,-3.46,6803.29,6803.29,9.33,9.33,900.43,900.43,900.43,900.43,1200.58,1200.58,300.14,300.14,119.98,119.98,27.72,27.72,12,12,49.93,49.93,21.71,21.71,21.52,21.52,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.42,69.42,0.56,0.56,1200.58,1200.58,81.86,81.86,50,50,17.66,17.66,85.77,85.77,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.17,68.17,800.39,800.39,563.87,563.87,0.32,0.32,126.07,126.07,11.76,11.76,17.16,17.16,507.97,507.97,2.16,2.16,54.44,54.44,52.68,52.68,90,90,-45.83,-45.83,100.2,100.2,44919.7,44919.7,22571.59,22571.59,81440,81440,800.39,800.39,10.54,10.54,100.05,100.05,181600000000,183400000000,36968.91,36968.91,7.09,7.09,12.71,12.71
Orange Sherbet,97,97,66.67,66.67,97,97,102.81,102.81,98.78,98.78,42,42,-4.47,-4.47,3,3,218.25,218.25,2377.85,2377.85,1723.94,1723.94,-7.07,-7.07,5944.63,5944.63,6539.09,6539.09,2199.51,2199.51,594.46,594.46,475.57,475.57,-7.07,-7.07,-6.32,-6.32,-4.47,-4.47,1783.39,1783.39,4161.24,4161.24,1188.93,1188.93,-6.32,-6.32,-4.47,-4.47,2972.31,2972.31,5.29,5.29,594.46,594.46,594.46,594.46,148.62,148.62,-4.47,-4.47,95.92,95.92,0.97,0.97,12,12,107.14,107.14,38.66,38.66,1.91,1.91,50,50,1,1,50,50,100,100,38.58,38.58,16.97,16.97,60.82,60.82,47.51,47.51,1040.31,1040.31,21.99,21.99,97,97,8.12,8.12,110.39,110.39,1.06,1.06,93.67,93.67,2.2,2.2,0,0,64,64,75.41,75.41,445.85,445.85,93.92,93.92,4,4,371.37,371.37,15.59,15.59,17.29,17.29,491.24,491.24,116.61,116.61,7.49,7.49,51.13,51.13,-87.46,-87.46,71.76,71.76,97.83,97.83,35429.99,35429.99,2220.98,2220.98,228349,228349,445.85,445.85,20.69,20.69,-6.32,-6.32,600000000,700000000,32560.17,32560.17,3.19,3.19,27.68,27.68
Federatal,2.33,2.33,49.67,49.67,1,0,3,3,30.38,30.35,37.37,37.37,1044.13,1045.3,97.67,97.67,6.75,6.75,-7.07,-7.07,-2.83,-2.83,1898.42,1900.55,4176.53,4181.22,1594.68,1596.47,4728.97,4734.28,4328.4,4333.26,-7.75,-7.75,-5.48,-5.48,-10.49,-10.49,-5.48,-5.48,1518.74,1520.44,379.68,380.11,-7.07,-7.07,379.68,380.11,944.18,842.61,6226.83,6233.82,13.6,13.6,664.45,665.19,1613.66,1615.47,3132.4,3135.91,1044.13,1045.3,8.08,8.08,33.35,33.35,6.84,6.84,17.51,16.61,1.08,1.06,37.53,37.69,46.97,46.97,1,1,50,50,100,100,62.85,63.06,84.96,85.01,72.37,72.42,34.75,35.09,2942.56,2945.86,81.22,81.59,44.25,44.25,45.55,45.64,46.53,46.48,30.34,31.2,91.09,91.04,5162.98,5286.93,-8,-8,64,64,64.3,64.3,1518.74,1520.44,491.44,502.23,0.22,0.22,10.08,10.05,9.93,9.93,31.66,31.66,570.14,570.14,2.4,2.35,20.25,19.91,53.28,53.3,-61.64,-61.64,79.37,79.37,107.17,107.17,42217.8,42162.56,23471.83,23441.12,70389,70297,1518.74,1520.44,2.93,2.9,379.68,380.11,1500000000,1600000000,22966.48,22936.43,17.6,17.6,13.87,13.87
SL Communications Authority,69.73,69.73,53.56,53.56,65.33,60,1.72,1.72,26.71,26.7,45.83,45.83,2255.18,2254.3,36.4,36.4,144,144,-7.48,-7.48,1672.94,1672.28,5494.45,5492.3,1951.76,1951,2607.81,2606.8,-7.9,-7.9,-2.79,-2.79,-5.87,-5.87,615.05,614.81,984.08,983.7,-8.12,-8.12,3731.3,3729.85,-5.1,-5.1,-15.03,-15.03,2706.22,2705.17,96.44,96.4,5494.45,5492.3,12.37,12.37,2152.67,2151.84,2767.72,2766.65,1332.61,1332.09,1127.59,1127.15,23.5,23.5,58.16,58.16,15.9,15.9,40.47,38.67,32.9,32.04,2.66,2.89,51,51,3.3,3.3,50.5,50.5,173,173,64.25,64.36,98.87,96.85,79.15,79.18,12.35,10.68,1640.13,1639.49,74.08,74.28,35.17,35.17,39.94,39.94,53.05,53.05,1.51,2.35,93.52,93.34,564.32,604.13,-4,-4,64,64,54.44,54.44,512.54,512.34,1071.23,1074.48,0.39,0.38,197.28,197.13,9.88,9.88,17.93,17.93,1049.45,1049.45,1.29,1.28,42.65,44.32,57.19,57.2,52.63,52.63,62.69,62.69,103.37,103.37,43055.63,43038.85,32309.57,32296.98,55553,55531,2357.69,2356.77,2.73,2.72,102.51,102.47,1912600000000,1852000000000,25876.43,25866.35,13.12,13.12,16.62,16.62
Desolous,63.78,63.78,53.78,53.78,27.33,25.33,1.53,1.53,26.02,26,40.78,40.78,2788.42,2787.85,45.17,45.17,123.75,123.75,-10.2,-10.2,3271.74,3271.07,2561.21,2560.69,-1.55,-1.55,1457.41,1457.11,-9.03,-9.03,6609.58,6608.23,-12.06,-12.06,371.79,371.71,-3.74,-3.74,-10.2,-10.2,2313.35,2312.88,-2,-2,-11.58,-11.58,3098.24,3097.61,416.4,416.32,9170.8,9168.92,13.11,13.11,-5.48,-5.48,3614.62,3613.88,2891.69,2891.1,1032.75,1032.54,919.19,919.19,65.48,65.48,10.55,10.55,29.29,28.39,23.5,23.08,19.34,19.87,50,50,4.48,4.48,50,50,197,197,66.07,66.24,101.06,100.25,80.87,80.9,13.83,14.5,2065.49,2065.07,49.85,50.11,37.33,37.33,46.75,46.75,44.27,44.27,10.05,11.04,92.46,92.38,883.8,903.49,-4,-4,62,62,61.13,61.13,516.37,516.27,1101.07,1102.07,0.34,0.34,40.66,40.59,9.73,9.73,13.87,13.87,1178.67,1178.67,1.18,1.18,41.17,40.5,57.01,57.02,47.64,47.64,28.81,28.81,97.83,97.83,42027.03,42018.43,33593.75,33586.87,51307,51296,929.47,929.28,2.55,2.54,-6.32,-6.32,4951400000000,4641400000000,22358.38,22353.81,14.09,14.09,16.53,16.53
Keobia,61.33,61.33,41.33,41.33,64.67,58.67,1.76,1.76,27.8,27.78,43.68,43.68,1976.69,1977.79,47,47,119.25,119.25,632.54,632.89,-5.93,-5.93,6088.21,6091.59,332.08,332.27,-4.33,-4.33,-7.04,-7.04,4823.13,4825.8,-1.73,-1.73,-8.83,-8.83,-7.35,-7.35,-7.35,-7.35,-4.27,-4.27,-6.63,-6.63,-13.19,-13.19,-5.16,-5.16,3010.01,2952.35,11543.88,11550.29,11.14,11.14,1284.85,1285.56,2174.36,2175.57,1087.18,1087.78,593.01,593.34,457.39,457.39,56.84,56.84,14.64,14.64,43.08,41.11,26.21,25.24,15.25,16.87,51.62,51.62,3.3,3.3,50.99,50.99,170,170,63.22,63.33,94.82,92.87,76.76,76.79,8.18,6.52,1284.85,1285.56,67.21,67.4,36,36,37.61,37.66,60.35,60.32,1.81,2.77,93.45,93.27,651.72,694.44,-8,-8,68,68,56.17,56.17,494.17,494.45,1077.29,1080.46,0.36,0.36,65.34,65.25,9.7,9.7,15.99,15.99,1035.43,1035.43,1.27,1.26,46.82,48.48,53.34,53.35,79.87,79.87,36.33,36.33,98.83,98.83,33498.5,33457.76,24832.22,24802.02,43685,43632,1383.68,1384.45,2.87,2.86,0,0,1421700000000,1394600000000,20903.06,20844.19,12.77,12.77,20.56,20.56
