Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
JojogokuThe Azeri Empire,77.33,74,80.67,80.67,80.67,80.67,17.35,17.35,36.75,36.58,42,42,0,0,25,30,168.75,157.5,3472.89,3474.93,3517.54,3519.61,-5.48,-5.48,496.13,496.42,5953.53,5957.02,4102.97,4105.38,2480.64,2482.09,-5.31,-5.31,-4.47,-4.47,-6.32,-6.32,-5.48,-5.48,5953.53,5957.02,-3.16,-3.16,0,0,992.25,992.84,11807.83,11715.48,5953.53,5957.02,6.86,6.86,744.19,744.63,744.19,744.63,620.16,620.52,0,0,105.17,105.17,5.76,5.76,12,12,81.54,78.63,32.32,31.45,2.81,3.09,50,50,1,1,50,50,100,100,47.26,47.67,28.59,29.75,66.23,66.33,28.86,27.19,1116.29,1116.94,35.32,38.29,80,80,8.37,8.38,107.38,107.34,0.68,0.68,94.26,94.29,114.61,132.92,0,0,64,64,73.5,73.54,620.16,620.52,238.4,249.75,1.49,1.26,240.51,214.78,13.53,13.53,17.24,17.24,506.47,506.47,54.04,36.58,26.14,27.81,57.91,57.95,-47.43,-47.43,27.39,27.39,98.83,98.83,51413.69,51344.58,10487.37,10473.27,181988,181744,620.16,620.52,17.39,17.22,-4.47,-4.47,3900000000,3500000000,47094.94,47031.64,5.33,5.62,21.61,21.61
Republica de Cuba-,44.67,41.33,9.33,9.33,5,5,1.21,1.21,31.18,31.18,47.2,47.2,685.24,685.22,59.5,62,92.25,85.5,-2.83,-2.83,553.96,553.95,-2.83,-2.83,28.85,28.85,-6.78,-6.78,5227.58,5227.46,-3.22,-3.22,757.37,757.35,-10.82,-10.82,605.9,605.88,894.42,894.4,750.16,750.14,-7.62,-7.62,-9.38,-9.38,-10.39,-10.39,-14.38,-14.45,0,0,18.49,18.49,1695.07,1695.03,1190.15,1190.13,1406.54,1406.51,613.11,613.09,8.21,8.21,82.55,82.55,16.66,16.66,12.11,11.95,14.79,14.09,27.91,28.42,50,50,1,1,50,50,100,100,71.82,71.87,98.12,98.92,71.29,71.29,32.37,33.2,1190.15,1190.13,102.02,103.25,-90.67,-90.67,69.38,69.38,-15.05,-15.05,26.22,25.44,91.33,91.38,4334.72,4606.79,-8,-8,64,64,75.74,75.83,865.57,865.55,872.09,868.16,0.24,0.24,58.95,56.74,9.27,9.27,30.83,30.83,577.86,577.86,1.66,1.66,22.63,21.8,46.29,46.29,-46.9,-46.9,42.43,42.43,112.37,112.37,21758.44,21757.94,19665.59,19665.14,23824,23823,1226.22,1226.19,2.22,2.22,757.37,757.35,10200000000,9800000000,6658.08,6657.93,15.54,15.61,11.42,11.42
Anonymous Endorsing Agent,75.33,73.67,33.33,33.33,56.44,56.44,1.39,1.39,28.81,28.8,42,42,768.75,767.79,28,30.5,162,157.5,3075,3071.16,-8,-8,-9.7,-9.7,0,0,-7.87,-7.87,-2.83,-2.83,-10.95,-10.95,0,0,2229.37,2226.59,2690.62,2687.26,3459.37,3455.05,-6.32,-6.32,-3.16,-3.16,-3.16,-3.16,4343.43,4338.01,258.3,248.97,3075,3071.16,11.05,11.05,1153.12,1151.68,2306.25,2303.37,1057.03,1055.71,384.37,383.89,119.98,119.98,72.01,72.01,12,12,37.61,36.38,31.15,30.71,3.21,3.41,52.16,52.16,3.3,3.3,50,50,115,115,60.49,60.54,81.92,83.01,74.85,74.87,14.06,13.23,1057.03,1055.71,69.92,72.04,32,32,42.68,42.69,56.35,56.35,2.92,2.7,93.25,93.28,583.53,603.59,0,0,62,62,56.31,56.44,768.75,767.79,558.71,567.22,0.36,0.34,215.77,207.26,9.83,9.83,17.16,17.16,618.97,618.97,2.17,2.15,40.94,41.77,51.38,51.38,-74.83,-74.83,30,30,101.45,101.45,27779.52,27735.83,23356.91,23320.18,32434,32383,1153.12,1151.68,3.67,3.64,384.37,383.89,2332800000000,2120800000000,15917.66,15892.63,2.98,3.1,9.18,9.18
The Military of South Asians 3,88.67,85.33,46.44,46.44,67.33,67.33,1.61,1.61,32.11,32.07,42,42,227.42,227.52,11.33,14.67,200.25,193.5,1728.41,1729.14,3232.12,3233.49,-7.87,-7.87,-7.62,-7.62,1146.21,1146.69,-8.53,-8.53,-5.66,-5.66,-12.49,-12.49,818.72,819.07,4002.62,4004.32,-9.06,-9.06,3547.78,3549.29,4457.47,4459.36,-5.66,-5.66,2774.55,2775.72,1018.85,928.28,1728.41,1729.14,8.89,8.89,1023.4,1023.83,1250.82,1251.35,795.98,796.31,113.71,113.76,119.98,119.98,62.07,62.07,12,12,50.17,48.61,33.33,32.76,2.57,2.7,50,50,1,1,50,50,95,95,57.47,57.56,63.05,64.31,70.17,70.22,19.47,18.36,795.98,796.31,46.63,48.92,41.83,41.83,26.43,26.5,74.9,74.86,1.38,1.26,93.56,93.59,325.26,345.36,0,0,64,64,64.99,65.09,909.69,910.07,363.83,373.11,1.17,0.82,328.65,312.94,11.61,11.61,17.16,17.16,435.71,435.71,3.27,3.17,35.53,36.64,51.55,51.57,-28.28,-28.28,-47.96,-47.96,100.2,100.2,33147.18,33070.26,25753.65,25693.89,41488,41392,1137.11,1137.59,9.45,9.31,113.71,113.76,6282300000000,5740200000000,24396.32,24306.64,3.68,3.86,8.98,8.98
Jeruselem,67.78,67.22,87.43,87.43,50.89,50.89,1.35,1.35,19.32,19.32,38.06,38.06,16152.63,16152.62,39.33,40.17,149.25,149,-18.55,-18.55,-15.07,-15.07,-13.59,-13.59,-11.85,-11.85,-16.6,-16.6,-9.88,-9.88,-19.29,-19.29,-26.04,-26.04,-19.97,-19.97,-19.08,-19.08,-22.89,-22.89,-20.02,-20.02,-18,-18,-22.27,-22.27,-8.1,-8.1,-26.36,-26.4,0,0,28.95,28.95,11070.91,11070.9,13611.77,13611.76,8439.3,8439.29,1724.16,1724.16,1074.08,1074.08,74.09,74.09,18.02,18.02,31.57,30.37,86.02,85.93,0.88,0.88,52.64,52.64,13.35,13.35,58.65,58.65,497,497,89.08,89.09,121.34,121.52,92.19,92.19,12.78,12.51,9165.26,9165.25,111.77,111.78,29.43,29.43,80.11,80.11,-148.09,-148.07,0.67,0.66,94.34,94.37,736.18,743.65,1,1,123,123,43.17,43.21,-10.49,-10.49,1505.53,1505.76,0.15,0.15,92.25,91.78,7.24,7.24,13.16,13.16,3360.11,3360.11,0.55,0.55,42.22,42.49,78.75,78.75,-141.84,-141.84,104.31,104.31,92.09,92.09,76044.42,76044.37,64910.7,64910.65,87605,87605,12341.34,12341.33,1.8,1.8,-3.16,-3.16,708800000000,703700000000,15132.84,15132.83,19.02,19.04,149.07,149.07
West Aclar,71.6,70.27,72.11,72.11,61.33,61.33,2.64,2.64,29.85,29.85,41.43,41.43,86.9,86.95,33.6,35.6,150.75,146.25,2155.02,2156.42,-4.73,-4.73,4310.04,4312.84,2502.61,2504.23,3614.87,3617.22,4246.43,4249.19,6047.96,6051.89,-6.6,-6.6,903.72,904.31,4935.69,4938.9,-5.29,-5.29,-6.03,-6.03,4588.11,4591.09,6673.61,6677.95,868.96,869.52,6519.71,6433.51,12513.03,12521.15,9.22,9.22,173.79,173.9,1129.65,1130.38,1042.75,1043.43,260.69,260.86,910.2,910.2,37.92,37.92,14.16,14.16,58.75,56.79,25.76,25.37,16.02,16.66,46.97,46.97,2.52,2.52,51.96,51.96,113,113,58.37,58.43,68.65,69.75,73.15,73.15,12.73,12.06,1303.44,1304.29,52.58,54.06,67.17,67.17,9.01,9.02,101.28,101.23,2.35,2.15,93.34,93.38,349.04,361.46,0,0,65,65,72.14,72.17,260.69,260.86,752.59,761.17,0.43,0.41,118.81,117.75,10.36,10.36,13.91,13.91,564.23,564.23,1.79,1.78,42.27,42.94,56.78,56.79,50.5,50.5,60.42,60.42,99.3,99.3,65931.22,65883.57,39307.25,39278.84,103662,103587,86.9,86.95,7.93,7.82,173.79,173.9,60900000000,56900000000,59997.41,59954.04,8.98,9.05,19.05,19.05
Penguindon,27.75,25.25,70.44,70.44,72,72,2.54,2.54,28.91,28.91,41.43,41.43,369.44,369.73,72.25,74.75,63,58.5,4876.64,4880.46,975.33,976.09,2364.43,2366.28,2586.1,2588.12,-7.07,-7.07,-2.68,-2.68,2733.87,2736.02,-5.34,-5.34,369.44,369.73,-5.29,-5.29,4507.2,4510.73,2216.66,2218.39,4876.64,4880.46,6723.85,6729.12,3731.37,3734.29,1660.21,1565.38,9974.95,9982.76,10.82,10.82,461.8,462.16,1477.77,1478.93,1200.69,1201.63,554.16,554.6,923.69,923.69,39.39,39.39,14.16,14.16,65.44,63.21,24.49,23.99,17.98,18.68,50,50,2.52,2.52,51.96,51.96,119,119,62.21,62.26,94.46,95.47,74.68,74.68,18.54,19.37,1200.69,1201.63,85.41,87.63,64.67,64.67,17.51,17.55,83.31,83.26,0.79,0.77,93.84,93.87,536.12,555.36,-8,-8,65,65,70.92,70.97,554.16,554.6,912.54,907.77,0.27,0.26,30.03,28.98,9.97,9.97,13.85,13.85,638.06,638.06,1.62,1.62,36.46,35.63,57.77,57.77,-26.46,-26.46,62.45,62.45,106.51,106.51,60309.22,60260.3,36705.61,36675.84,93180,93104,369.44,369.73,3.06,3.05,461.8,462.16,47400000000,45600000000,49755.11,49714.75,14.18,14.24,23.82,23.82
The Wille-Harlians,46.33,43,68.89,68.89,72,72,6.07,6.07,31.01,31.01,43.68,43.68,214.62,214.85,58.25,60.75,94.5,90,-7.35,-7.35,271.28,271.57,-6.63,-6.63,-6.78,-6.78,2403.77,2406.31,6308.18,6314.86,-2.28,-2.28,1572.75,1574.42,257.55,257.82,-2,-2,4979.24,4984.51,-5.83,-5.83,5408.48,5414.21,-3.74,-3.74,5666.03,5672.03,4199.57,4092.3,0,0,10.15,10.15,1716.98,1718.8,1180.42,1181.67,1502.36,1503.95,214.62,214.85,994.99,994.99,16.49,16.49,13.62,13.62,62.81,60.62,28.71,28.24,8.37,9.97,50,50,1,1,50,50,98,98,58.9,58.96,77.53,78.68,71.51,71.52,13.11,13.94,965.8,966.82,84.15,86.45,62.33,62.33,19.91,19.96,84.06,84,0.79,0.77,93.84,93.87,450.83,468.49,0,0,64,64,69.9,69.95,751.18,751.97,533.18,529.67,0.27,0.27,51.45,50.07,11.07,11.07,13.52,13.52,502.69,502.69,2.25,2.26,41.89,41.06,57,57,-26.46,-26.46,-38.73,-38.73,100.2,100.2,50471.29,50412.98,18999.97,18978.02,115240,115107,1287.73,1289.1,6.85,6.73,107.31,107.42,65900000000,60800000000,40427.5,40330.38,7,7.09,17.85,17.85
Roilandax,75.33,73.67,80.22,80.22,17,17,3.63,3.63,37.04,36.97,38.75,38.75,-4.47,-4.47,28,30.5,162,157.5,3448.48,3447.28,3030.47,3029.41,-7.75,-7.75,-4.24,-4.24,8388.2,8385.27,-4.79,-4.79,6244.55,6242.37,-9.16,-9.16,3821.29,3819.96,652.42,652.19,-2.45,-2.45,5359.12,5357.26,5312.52,5310.67,3448.48,3447.28,3914.49,3913.13,-4.86,-5.06,9693.03,9689.65,4.69,4.69,-8.37,-8.37,349.51,349.39,0,0,0,0,8.96,8.96,27.55,27.55,10.55,10.55,39.24,38.08,21.29,20.74,22,22.6,48.6,48.6,1,1,51.48,51.48,105,105,44.63,44.8,12.79,13.17,66.05,66.09,28.62,27.78,1514.54,1514.01,14.71,15.47,79.33,79.33,6.19,6.19,113.69,113.69,17.58,16.94,91.89,91.93,470.27,488.3,-4,-4,62,62,73.92,73.95,233.01,232.92,190.7,195.62,3.29,3.05,244.65,235.59,15.5,15.5,26.78,26.78,507.26,507.26,77.97,75.94,26.38,27.22,57.71,57.72,-47.96,-47.96,-26.46,-26.46,98.83,98.83,54675.65,54656.6,27383.16,27373.62,99397,99362,0,0,18.4,18.33,-10,-10,107600000000,83800000000,51285.76,51267.89,13.77,13.82,16.68,16.68
Zulankan Peoples Militia,78.11,77,18.5,18.5,72,72,1.2,1.2,27.22,27.22,43,43,1102.83,1102.67,23.83,25.5,173.25,168.75,-4.69,-4.69,-3.1,-3.1,-5.35,-5.35,-3.63,-3.63,370.55,370.5,-2.19,-2.19,-8.6,-8.6,1102.83,1102.67,-4.24,-4.24,882.26,882.13,417.91,417.85,650.09,649.99,-4.69,-4.69,-7,-7,1170.16,1169.99,-5.56,-5.73,0,0,19.08,19.08,3888.92,3888.35,2728.05,2727.65,1218.91,1218.74,1044.78,1044.63,15.84,15.84,83.26,83.26,13,13,34.72,33.59,37.73,37.47,1.99,2.01,50,50,3.3,3.3,50,50,115,115,69.17,69.21,105.5,105.83,78,77.99,25.48,24.93,1683.26,1683.02,85.03,86.54,-81.5,-81.5,76.69,76.69,-29.96,-29.96,0.77,0.77,93.87,93.9,519.1,531.68,0,0,60,60,76.78,76.87,1276.96,1276.77,840.2,847.87,0.29,0.29,292.2,290.54,9.69,9.69,18.11,18.11,669.42,669.42,1.69,1.68,29.52,30.07,50.88,50.88,-53.1,-53.1,37.28,37.28,107.82,107.82,25721.65,25717.88,23354.24,23350.81,28049,28044,1799.35,1799.09,2.35,2.34,1276.96,1276.77,1021800000000,889400000000,5993.15,5992.27,8.27,8.35,7.46,7.46
Argentina33,70,68.33,41.78,41.78,75.33,75.33,1.55,1.55,30.36,30.35,45.34,45.34,78.92,78.98,36,38.5,144,139.5,-6.32,-6.32,2904.18,2906.54,4671.94,4675.74,-7.07,-7.07,2335.97,2337.87,4293.13,4296.62,3156.71,3159.28,-2.74,-2.74,473.51,473.89,1262.69,1263.71,631.34,631.86,1483.66,1484.86,2209.7,2211.5,-4.47,-4.47,2272.83,2274.68,3591.3,3512.08,7828.65,7835.02,9.27,9.27,1736.19,1737.61,947.01,947.78,236.75,236.95,78.92,78.98,23.5,23.5,64.71,64.71,15.51,15.51,51.33,49.65,31.71,31.28,2.99,3.15,52.16,52.16,1,1,50.5,50.5,103,103,61.33,61.38,85.48,86.53,72.4,72.42,16.35,15.52,789.18,789.82,63.75,65.69,38.33,38.33,15.78,15.81,84.27,84.22,0.75,0.74,93.97,94,428.39,445.6,-4,-4,68,68,63.5,63.64,394.59,394.91,813.96,824.19,0.49,0.46,205.28,196.99,9.77,9.77,17.93,17.93,558.52,558.52,1.72,1.71,38.65,39.48,51.88,51.89,95.66,95.66,-41.83,-41.83,96.68,96.68,42955.52,42908.32,34122.22,34084.72,52729,52671,1183.77,1184.73,3.29,3.28,157.84,157.96,2520200000000,2388200000000,36168.55,36128.81,11.78,11.84,14.43,14.43
Emo Cactus Wolf,89.67,86.33,63.33,63.33,95,95,2.28,2.28,26.79,26.78,42,42,711.79,711.69,10.33,13.67,202.5,195.75,-7.48,-7.48,1936.07,1935.79,-7.21,-7.21,4175.84,4175.24,-9.85,-9.85,303.7,303.65,-6.78,-6.78,-5.2,-5.2,569.43,569.35,3986.03,3985.45,-8.72,-8.72,3036.97,3036.54,3986.03,3985.45,-9.8,-9.8,7260.26,7259.22,-3.95,-3.95,0,0,8.83,8.83,593.16,593.07,4033.48,4032.9,474.53,474.46,-5.48,-5.48,95.92,95.92,43.77,43.77,12,12,65.69,62.82,40.99,40.47,1.75,1.79,50,50,4.21,4.21,50,50,126,126,56.8,56.89,74.77,76.18,78.95,78.99,32.06,30.94,1186.32,1186.15,42,44.16,60.5,60.5,20.32,20.32,82.54,82.54,0.77,0.76,93.9,93.94,81.56,91.78,0,0,66,66,70.61,70.66,355.9,355.84,601.23,613.29,1.23,1.16,331.38,315.59,9.72,9.72,17.29,17.29,696.78,696.78,2.06,2.03,22.94,24.06,56.97,56.98,-86.02,-86.02,69.28,69.28,98.34,98.34,42536.6,42530.49,27405.42,27401.49,62612,62603,711.79,711.69,10.43,10.3,-5.48,-5.48,1831400000000,1740000000000,33901.67,33896.8,4.46,4.73,25.13,25.13
Clone Commander Wolffe,66.89,65.78,22.67,22.67,67.56,67.56,1.25,1.25,28.41,28.41,45.34,45.34,553.97,553.86,40.67,42.33,135,130.5,1418.18,1417.88,1958.41,1958,664.77,664.63,124.09,124.06,797.72,797.56,-1.55,-1.55,531.82,531.71,1833.88,1833.5,-9,-9,2747.72,2747.14,2082.95,2082.51,2238.06,2237.59,2082.95,2082.51,975,974.79,1861.36,1860.97,99.27,99.25,2614.76,2614.22,15.26,15.26,1495.73,1495.42,2105.1,2104.67,1329.54,1329.26,553.97,553.86,42.28,42.28,79.7,79.7,15.51,15.51,35.88,34.72,31.33,31.04,3.13,3.25,51,51,3.3,3.3,50.5,50.5,105,105,67.87,67.92,104.95,105.3,75.58,75.58,16.24,15.68,1495.73,1495.42,71.94,73.33,22.67,22.67,50.62,50.62,27.25,27.25,1.23,1.13,93.61,93.64,674.34,688.67,-4,-4,62,62,51.18,51.24,775.56,775.4,807.85,815.38,0.32,0.31,165.89,164.64,9.7,9.7,17.69,17.69,524.85,524.85,1.72,1.72,38.76,39.32,50.09,50.09,-5.48,-5.48,39.12,39.12,107.17,107.17,32634,32627.19,28953.88,28947.84,36326,36319,1163.35,1163.1,2.42,2.42,664.77,664.63,230500000000,193500000000,16121.2,16117.83,14.2,14.25,8.93,8.93
FeH Anna,78.56,77.44,79.5,79.5,65.11,65.11,20.31,20.31,32.71,32.7,37.37,37.37,261.84,261.96,23.17,24.83,173.25,171,2373.99,2375.13,6584.68,6587.85,4817.8,4820.12,4608.33,4610.55,3630.81,3632.56,5474.14,5476.78,-6.16,-6.16,1221.91,1222.5,3002.4,3003.85,-1.41,-1.41,3072.22,3073.7,5201.83,5204.34,1326.64,1327.28,3421.34,3422.99,8413.7,8417.75,712.2,642.68,7191.79,7195.26,7.21,7.21,-7.75,-7.75,1396.46,1397.14,523.67,523.93,261.84,261.96,9.01,9.01,4.92,4.92,8.98,8.98,70.91,68.6,34.89,34.61,2.31,2.35,53.09,53.09,3.3,3.3,51.48,51.48,116,116,43.25,43.33,18.42,18.86,69.53,69.53,22.33,21.77,610.95,611.25,40.27,41.29,81.75,81.75,5.19,5.19,126.05,126.01,1.7,1.56,93.48,93.51,194.84,202.58,0,0,64,64,74.97,75,349.12,349.28,355.84,360.37,1.73,1.64,282.64,281.82,11.25,11.25,26.56,26.56,592.68,592.68,3.37,3.32,32.67,33.23,58.94,58.94,-10,-10,83.67,83.67,94.38,94.38,71261.9,71226.41,13206.5,13199.92,268209,268076,523.67,523.93,18.92,18.89,-9.49,-9.49,594200000000,593400000000,67556.28,67522.64,1.47,1.48,31.55,31.55
Mococo,52.89,48.44,66.22,66.22,57.33,57.33,5.07,5.07,32.92,32.87,42,42,339.9,340.21,53.33,56.67,105.75,99,4078.82,4082.48,0,0,-7.75,-7.75,-6.32,-6.32,906.4,907.22,-4,-4,-6.32,-6.32,4722.37,4726.6,-5.48,-5.48,5438.43,5443.31,4532.02,4536.09,-6.32,-6.32,4985.23,4989.7,-6.32,-6.32,-7.75,-7.75,4260.1,4173.2,4078.82,4082.48,9.22,9.22,1019.71,1020.62,1019.71,1020.62,1359.61,1360.83,113.3,113.4,119.98,119.98,19.72,19.72,12,12,52.43,50.7,20.97,20.23,22.35,23.13,50,50,1,1,50,50,100,100,55.71,55.81,51.27,52.52,69.3,69.36,4.45,5.56,1359.61,1360.83,69.28,72.12,58.33,58.33,18.15,18.19,86.92,86.88,3,2.77,93.23,93.27,570.34,596.86,0,0,64,64,69.79,69.84,906.4,907.22,508.31,504.01,0.32,0.31,116.42,107.16,11.18,11.18,17.16,17.16,473.3,473.3,2.33,2.35,50.55,49.44,54.64,54.66,-37.42,-37.42,-40,-40,100.2,100.2,46566.54,46517.59,19383.42,19363.04,98274,98171,906.4,907.22,11.83,11.71,113.3,113.4,34800000000,34700000000,38137.99,38051.39,7.21,7.34,15.44,15.44
Machinatia,23.25,20.75,71.44,71.44,73.33,73.33,2.6,2.6,29.22,29.22,40.11,40.11,303.3,303.29,76.75,79.25,54,47.25,-6.16,-6.16,-2.53,-2.53,2345.48,2345.44,3720.42,3720.36,4448.33,4448.25,4658.61,4658.53,7602.6,7602.47,-8.12,-8.12,2224.16,2224.13,889.67,889.65,4933.6,4933.52,3235.15,3235.09,80.88,80.88,3720.42,3720.36,3275.59,3275.53,-6.83,-7.04,9948.08,9947.91,10.05,10.05,303.3,303.29,1516.48,1516.45,1010.98,1010.97,505.49,505.48,919.19,919.19,38.5,38.5,13,13,68.33,66.03,22.23,21.69,20.92,21.54,47.8,47.8,2.52,2.52,51.96,51.96,111,111,61.37,61.44,89.4,90.58,74.15,74.15,21.2,22.03,1213.18,1213.16,76.23,78.39,66.17,66.17,17.29,17.29,84.68,84.68,0.77,0.76,93.9,93.94,543.78,563.15,-8,-8,67,67,71.34,71.39,505.49,505.48,650.25,647.12,0.27,0.26,27.93,26.42,12.51,12.51,13.87,13.87,576.28,576.28,1.96,1.97,33.8,32.97,57.35,57.35,-43.01,-43.01,68.92,68.92,104.46,104.46,55875.05,55874.08,33589.89,33589.31,87235,87234,303.3,303.29,3.28,3.26,808.79,808.77,29600000000,28500000000,46208.66,46207.86,15.26,15.34,24.16,24.16
Bobogoobo,68.33,67.78,38.1,38.1,66.38,66.38,1.45,1.45,20.71,20.71,48.85,48.85,7484.53,7484.51,38.5,39.33,149.5,149.25,-20.59,-20.59,-17.06,-17.06,-16.79,-16.79,-9.61,-9.61,-19.68,-19.68,-11.56,-11.56,-20.49,-20.49,-15.59,-15.59,-19.21,-19.21,-21.54,-21.54,-18.55,-18.55,-17.15,-17.15,-17.44,-17.44,-23.62,-23.62,224.87,224.87,-29.77,-29.8,0,0,31.48,31.48,7928.05,7928.04,7595.41,7595.4,4712.48,4712.47,997.94,997.94,15.25,15.25,69.17,69.17,2.14,2.14,34.56,32.93,70.08,69.99,1.02,1.03,41.19,41.19,13.35,13.35,37.04,37.04,231,231,86.72,86.74,122.2,122.38,91.24,91.24,12.21,11.94,5045.12,5045.12,122.32,122.33,35.57,35.57,95.11,95.11,-258.87,-258.87,0.58,0.57,94.82,94.85,565.29,571.84,6,6,110,110,40.69,40.72,2550.28,2550.28,1314.11,1314.4,0.15,0.15,15.8,15.61,5.4,5.4,18.14,18.14,2001.15,2001.15,0.73,0.73,42.79,43.06,65,65,-141.32,-141.32,84.61,84.61,125.67,125.67,55166.83,55166.75,45403.83,45403.76,65637,65637,8149.82,8149.8,1.84,1.84,1829.55,1829.55,567900000000,562000000000,2703.17,2703.17,10.82,10.85,131.78,131.78
Cynfin,76.57,75.62,65,65,70.33,70.33,1.43,1.43,20.25,20.25,45.83,45.83,10461.04,10461.03,26.14,27.57,166.5,164.25,-23.71,-23.71,-15.28,-15.28,-16.49,-16.49,-13.9,-13.9,-18.38,-18.38,-10.81,-10.81,-20.35,-20.35,-22.78,-22.78,-19.31,-19.31,-21.02,-21.02,-22.18,-22.18,-17.09,-17.09,-17.94,-17.94,-21.86,-21.86,-7.73,-7.73,-25.85,-25.89,0,0,32.37,32.37,12274.28,12274.27,12692.73,12692.72,5858.18,5858.18,2650.13,2650.13,246.94,246.94,70.02,70.02,15.51,15.51,36.42,34.75,80.99,80.83,0.92,0.92,48.6,48.6,8.22,8.22,50,50,392,392,90.26,90.27,121.47,121.66,91.52,91.52,18.63,18.15,6834.54,6834.54,106.93,106.95,-65.5,-65.5,87.37,87.37,-203.69,-203.67,0.75,0.75,93.95,93.99,438.51,448.42,0,0,109,109,77.94,78.02,1882.99,1882.99,1440.25,1440.6,0.18,0.18,249.73,248.96,8.5,8.5,16.66,16.66,2935.91,2935.91,0.6,0.6,36.37,36.85,70.71,70.71,-138.35,-138.35,74.43,74.43,110.31,110.31,73087.79,73087.72,60542.87,60542.81,86465,86465,9484.67,9484.67,1.79,1.79,2510.65,2510.65,562200000000,557900000000,9209.06,9209.05,15.82,15.84,133.93,133.93
Frawley,76.78,76.22,98.8,98.8,74.29,74.29,1.71,1.71,23.56,23.56,11.6,11.6,105.1,105.1,25.83,26.67,200.75,200.5,9290.66,9290.96,9383.15,9383.45,4624.31,4624.46,17530.35,17530.91,8618.04,8618.31,67.26,67.26,7159.28,7159.51,11350.58,11350.95,1744.63,1744.68,7398.9,7399.14,8239.68,8239.95,4699.98,4700.13,4666.35,4666.5,7159.28,7159.51,12687.43,12687.84,3987.52,3939.3,21074.25,21074.93,19.05,19.05,-26.65,-26.65,6463.53,6463.74,2995.29,2995.39,3152.94,3153.04,9.84,9.84,58.37,58.37,0.29,0.29,108.16,106.59,82.25,82.16,0.91,0.91,56.66,56.66,0.72,0.72,35.59,35.59,96,96,60.43,60.46,115.21,115.46,88.62,88.62,15.55,15.27,367.84,367.85,6.24,6.24,49.88,49.88,5.3,5.3,137.99,137.94,0.63,0.62,94.53,94.56,302.1,306.89,-14,-14,78,78,73.34,73.38,683.14,683.16,598.34,602.07,1.21,1.21,228.26,227.52,15.8,15.8,22.94,22.94,1120.31,1120.31,2.07,2.06,39.45,39.73,88.73,88.73,-244.61,-244.61,275.09,275.09,19,19,148707.06,148663.49,111807.73,111774.97,191548,191491,5307.45,5307.62,3.7,3.69,-5.48,-5.48,20351500000000,19567100000000,140825.58,140784.32,0.56,0.56,64.22,64.22
Haven and Sanctuary WA Puppet,76.83,75.17,55.11,55.11,71.33,71.33,1.53,1.53,22.29,22.29,42,42,4753.46,4746.96,25.75,28.25,168.75,162,845.06,843.9,-5.93,-5.93,-7.07,-7.07,-6.66,-6.66,310.56,310.13,-6.45,-6.45,-13.19,-13.19,-11.42,-11.42,-8.12,-8.12,-3.74,-3.74,-14.63,-14.63,316.9,316.46,-11.58,-11.58,-13.56,-13.56,-6.23,-6.23,-11.78,-11.9,845.06,843.9,15.59,15.59,1584.49,1582.32,11619.57,11603.67,1452.45,1450.46,1188.37,1186.74,105.17,105.17,65.48,65.48,12,12,41.74,39.95,42.44,42.07,1.67,1.69,50,50,7.03,7.03,50,50,214,214,63.62,63.69,102.69,103.18,90.39,90.39,17.25,16.42,1584.49,1582.32,81.45,83.68,40.33,40.33,93.87,93.87,9.61,9.61,0.74,0.73,94,94.04,386.84,403.2,0,0,66,66,54.77,54.86,660.2,659.3,1095.09,1096.32,0.33,0.32,221.73,208.86,9.26,9.26,17.24,17.24,1311,1311,1.21,1.2,37.75,38.58,62.87,62.87,-61.07,-61.07,35.07,35.07,101.45,101.45,33558.37,33512.45,26824.44,26787.73,40968,40912,4885.5,4878.82,2.81,2.8,528.16,527.44,3323500000000,2330900000000,2047.06,2044.26,5.9,6.06,30.65,30.65
