Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Takkaviita CCCII,57.33,57.33,57.33,57.33,50.67,50.67,3.61,3.61,32.72,32.72,42,42,283.07,283.07,50,50,112.5,112.5,2264.6,2264.6,4121.57,4121.57,3396.89,3396.89,-4.47,-4.47,-4.47,-4.47,-4.73,-4.73,-3.16,-3.16,2204.21,2204.21,2264.6,2264.6,3019.46,3019.46,2264.6,2264.6,3774.33,3774.33,3774.33,3774.33,3019.46,3019.46,-5.48,-5.48,6524.93,6524.93,5661.49,5661.49,9.33,9.33,849.22,849.22,849.22,849.22,1132.3,1132.3,283.07,283.07,119.98,119.98,27.72,27.72,12,12,47.33,47.33,20.71,20.71,22.63,22.63,50,50,1,1,50,50,100,100,56.88,56.88,56.32,56.32,69.51,69.51,2.22,2.22,1132.3,1132.3,78.86,78.86,50,50,15.31,15.31,88.55,88.55,4.64,4.64,93.01,93.01,651.72,651.72,0,0,64,64,68.34,68.34,754.87,754.87,495.61,495.61,0.32,0.32,125.95,125.95,11.86,11.86,17.16,17.16,493.1,493.1,2.38,2.38,52.78,52.78,52.71,52.71,71.41,71.41,-24.49,-24.49,100.2,100.2,47616.03,47616.03,23926.46,23926.46,86328,86328,754.87,754.87,10.32,10.32,94.36,94.36,127700000000,129200000000,40330.78,40330.78,7.09,7.09,14.38,14.38
Burning Pride,57.33,57.33,49.67,49.67,50.67,50.67,3,3,32.66,32.52,42,42,326.71,647.19,50,50,112.5,112.5,-8.37,-10,1668.39,2071,3920.5,2588.75,871.22,862.92,0,0,-5.01,-2.83,-7.07,-8.94,-4.84,-3.87,3484.89,3451.67,5227.34,5177.51,5227.34,5177.51,1742.45,1725.84,-4.47,-4.47,-8.94,-8.94,2178.06,2157.29,-4.47,-4.47,3920.5,2588.75,9.33,9.49,980.13,970.78,980.13,970.78,1306.83,1294.38,326.71,323.59,119.98,119.98,33.35,33.35,12,12,44.53,44.53,22.32,22.32,20.81,20.81,50,50,1,1,50,50,100,110,57.52,57.52,60.74,60.74,69.58,69.72,4.14,4.14,1306.83,1294.38,84.38,84.66,44.25,44.25,24.05,24.57,78.9,78.09,4.64,4.64,93.01,93.01,700.97,700.97,0,0,64,64,66.7,66.41,871.22,862.92,500.96,589.26,0.31,0.31,125.95,126.36,11.7,11.29,17.16,17.16,484.65,596.45,2.36,2.09,50.86,50.86,51.62,51.67,55.68,40,37.42,37.42,100.2,100.2,37122.79,37493.77,20639.16,20845.42,61894,62513,871.22,862.92,9.37,9.37,108.9,107.86,156200000000,165100000000,28213.32,28270.3,7.09,7.09,11.11,12.32
Quack and the Beanstalk,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.63,32.63,42,42,569.72,569.72,50,50,112.5,112.5,-6.32,-6.32,-7.48,-7.48,3798.13,3798.13,1899.06,1899.06,4026.02,4026.02,3646.2,3646.2,-7.07,-7.07,949.53,949.53,4557.76,4557.76,2658.69,2658.69,-7.75,-7.75,3418.32,3418.32,-8.37,-8.37,1519.25,1519.25,3038.5,3038.5,1823.1,1823.1,3798.13,3798.13,9.49,9.49,854.58,854.58,854.58,854.58,1139.44,1139.44,284.86,284.86,119.98,119.98,27.72,27.72,12,12,49.93,49.93,24.4,24.4,18.11,18.11,50,50,1,1,50,50,110,110,56.72,56.72,57.19,57.19,69.6,69.6,0.56,0.56,1139.44,1139.44,82.98,82.98,50,50,16.34,16.34,87.09,87.09,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.07,68.07,759.63,759.63,667.66,667.66,0.32,0.32,126.48,126.48,11.38,11.38,17.16,17.16,612.35,612.35,1.93,1.93,54.44,54.44,52.74,52.74,45.83,45.83,53.85,53.85,100.2,100.2,47324.7,47324.7,23780.07,23780.07,85800,85800,759.63,759.63,10.54,10.54,94.95,94.95,26800000000,28100000000,39610.77,39610.77,7.09,7.09,12.88,12.88
Furry Justice,90,90,70.83,70.83,78.67,78.67,6.35,6.35,32.62,32.46,44.28,44.28,-6.32,-3.16,10,10,202.5,202.5,5050.27,3874.85,1216.27,1386.79,5681.55,4486.66,911.85,883.74,631.28,666.2,7927.52,10058.97,3787.7,2651.21,1941.55,2294.32,3647.41,3534.95,2244.56,2175.35,491,475.86,5085.34,4928.53,841.71,815.76,2244.56,2175.35,-4.73,-4.73,6845.92,6634.83,14519.52,11012.72,6.78,6.78,1578.21,1529.54,701.43,679.8,-5.48,-5.48,175.36,169.95,8.94,8.94,15.75,15.75,15.51,15.51,70.48,70.48,34.01,34.01,2.44,2.44,51.62,51.62,1,1,51.48,51.48,105,115,53.09,53.09,37.43,37.43,69.61,69.78,27.3,27.3,263.03,254.92,43.24,43.84,63.25,63.25,5.96,5.61,119.02,121.37,0.71,0.71,94.13,94.13,131.97,131.97,0,0,68,68,71.45,71.42,87.68,84.97,426.34,570.9,1.93,1.87,359.48,360.18,10.12,9.83,26.89,26.89,505.1,605.41,2.73,2.14,27.7,27.7,56.19,56.24,80.31,70.36,40.62,40.62,87.18,87.18,63784.86,65812.58,23403.65,24147.65,148554,153276,964.46,934.72,14.46,14.46,-4.47,-4.47,5400000000,6100000000,59957.77,62127.07,1.66,1.66,23.41,26.87
Synths of all shapes and sizes,77.5,77.5,3.5,3.5,75.33,75.33,1.07,1.07,34.7,34.44,44.83,44.83,423.22,512.66,24.75,24.75,171,171,916.16,635.7,-7.9,-7.9,318.66,20.51,796.66,820.26,955.99,1045.84,-4.82,-4.82,338.58,86.13,1145.2,1179.13,-10.39,-10.39,119.5,123.04,119.5,123.04,-6.86,-6.86,-6.93,-6.93,119.5,123.04,-6.48,-6.48,-6.35,-6.35,1573.4,742.34,17.2,17.29,1120.3,1153.5,721.97,743.36,597.49,615.2,423.22,435.76,9.45,9.45,93.03,93.03,15.9,15.9,24.51,24.51,36.66,36.66,2.09,2.09,51.62,51.62,1,1,51.48,51.48,109,119,68.94,68.94,106.89,106.89,67.68,67.9,31.88,31.88,597.49,615.2,83.87,84.22,-96.5,-96.5,68.46,69.66,-3.72,-6.32,0.75,0.75,93.97,93.97,604.26,604.26,0,0,64,64,74.97,74.87,547.7,563.93,857.47,943.32,0.3,0.3,297.96,298.59,9.7,9.7,24.55,24.55,633.06,712.93,1.67,1.59,23.12,23.12,43.86,43.93,-64.81,-75.5,76.16,76.16,106.84,106.84,12660.1,12295.95,12187.71,11837.15,13101,12724,796.66,820.26,2.36,2.36,473.02,487.03,1000000000,1100000000,3987.93,3725.67,6.45,6.45,7.16,7.23
Curious Inquiry,77.72,77.72,90.29,90.29,75.62,75.62,1.4,1.4,19.95,19.95,27.9,27.9,14197.29,14492.22,24.42,24.42,219,219,-26.31,-26.87,-11.73,-11.73,-14.42,-15.43,-12.54,-12.54,-15.47,-15.21,-12.99,-12.99,-16.97,-17.83,-23.43,-23.43,-15.68,-15.68,-21.95,-21.95,-20.54,-20.54,-15.23,-15.23,-16.49,-16.49,-24.31,-24.31,-7.41,-7.41,-22.78,-22.78,0,0,23.96,24.02,3438.41,3429.46,16859.28,16815.4,2661.99,2655.06,3549.32,3540.08,10.29,10.29,71.33,71.33,1.34,1.34,42.13,42.13,74.99,74.99,0.97,0.97,50,50,10.55,10.55,50,50,433,443,69.3,69.3,111.89,111.89,91.72,91.73,22.48,22.48,5102.15,5088.87,68.29,68.54,32.86,32.86,66.88,66.86,-42.98,-43.15,0.68,0.68,94.29,94.29,384.99,384.99,16,16,101,101,49.37,49.22,2551.08,2544.43,1349.5,1354.79,0.23,0.23,121.93,122.34,8.18,8.18,21.31,21.31,2899.15,2949.21,0.68,0.68,32.52,32.52,77.26,77.26,-146.43,-153.63,87.01,87.01,79.01,79.01,63665.97,63832.13,53258.6,53397.59,74668,74862,12089.88,12058.41,2.34,2.34,1220.08,1216.9,2035100000000,2040700000000,21073.44,21128.43,10.26,10.26,130.6,131.17
Nova Universo Headquarters,78,78,48.44,48.44,34.67,34.67,1.44,1.44,26.28,26.25,42,42,3638.24,3980.96,24,24,171,171,-3.16,-6.32,-6.93,-6.93,-10.68,-12,-2.45,-2.45,-8.53,-8.38,-8.49,-8.49,-8.94,-10.49,-11.62,-11.62,1552.31,1544.13,-3.16,-3.16,-13.78,-13.78,1940.39,1930.16,3880.78,3860.33,-16.73,-16.73,2716.55,2702.23,1712.14,1703.12,0,0,13.23,13.34,1334.02,1326.99,3759.51,3739.69,2304.22,2292.07,1576.57,1568.26,119.98,119.98,69.36,69.36,12,12,29.77,29.77,28.62,28.62,8.68,8.68,50,50,3.93,3.93,50,50,190,200,63.28,63.28,94.51,94.51,80.21,80.28,20.3,20.3,2304.22,2292.07,60.18,60.42,33.33,33.33,64.3,64.89,35.62,34.62,7.53,7.53,92.69,92.69,674.34,674.34,0,0,62,62,53.65,53.34,970.2,965.08,1060.75,1071.57,0.35,0.35,226.02,226.57,9.78,9.78,17.16,17.16,1156.23,1218.76,1.33,1.29,34.7,34.7,56.1,56.13,-80.62,-89.44,28.28,28.28,101.04,101.04,33025.22,33213.06,27219.79,27374.61,39243,39466,1697.84,1688.89,2.86,2.86,363.82,361.91,3985200000000,4053000000000,11790,11657.78,6.97,6.97,14.41,15.46
Pigeonism,66.13,66.13,75,75,65.33,65.33,2.82,2.82,29.45,29.38,40.78,40.78,1924.61,2311.51,41.8,41.8,132.75,132.75,-11.75,-12.96,115.48,116.79,3945.44,2530.5,5773.82,5839.61,1193.26,1206.85,-6.26,-6.26,-2.37,-5.83,1924.61,1946.54,1443.45,1459.9,-2.83,-2.83,-11.31,-11.31,2983.14,3017.13,-6.93,-6.93,-12.57,-12.57,5677.59,5742.29,3291.07,3328.58,3945.44,2530.5,7.14,7.35,-9.49,-9.49,1323.17,1338.24,240.58,243.32,962.3,973.27,7.84,7.84,35.43,35.43,10.55,10.55,56.49,56.49,28.71,28.71,8.37,8.37,50,50,2.52,2.52,50,50,166,176,56.68,56.68,56.63,56.63,73.78,73.89,8.08,8.08,1202.88,1216.59,47.47,47.57,57.5,57.5,9.8,10.63,96.66,95.06,1.65,1.65,93.49,93.49,439.6,439.6,-8,-8,64,64,70.28,70.05,120.29,121.66,1038.89,1051.63,0.63,0.62,97.17,97.53,10.01,10.01,33.18,33.18,1006.88,1072.15,1.42,1.37,46.92,46.92,58.65,58.69,-46.37,-60.42,79.06,79.06,101.45,101.45,49303.57,48770.51,28331.16,28024.85,79961,79097,120.29,121.66,10.59,10.59,-10.95,-10.95,391800000000,411600000000,44471.82,43600.84,13.1,13.1,26.45,28.19
League of Christian Nations Guardian,61.56,61.56,22.75,22.75,29.33,29.33,1.63,1.63,30.33,30.22,37.37,37.37,1788.46,2029.42,46.83,46.83,121.5,121.5,-8.83,-10.39,2047.1,2082.61,2531.36,1735.51,770.41,783.78,3742,3974.87,-3.35,-3.35,429.23,-3.55,-9,-9,-6.63,-6.63,-10.39,-10.39,-7.62,-7.62,2531.36,2575.27,2806.5,2855.19,-4.24,-4.24,-6.4,-6.4,1501.3,1527.35,2960.59,1735.51,12.41,12.53,275.15,279.92,1513.31,1539.56,1444.52,1469.58,687.87,699.8,8.01,8.01,61.39,61.39,6.84,6.84,29.08,29.08,17.8,17.8,25.47,25.47,46.97,46.97,2.52,2.52,50,50,165,175,59.38,59.38,74.54,74.54,72.44,72.6,17.71,17.71,1238.16,1259.64,70.54,70.91,22.75,22.75,41.52,43.43,50.82,49.03,11.73,11.73,92.32,92.32,1100.31,1100.31,0,0,64,64,52.37,52.06,825.44,839.76,904.36,991.37,0.3,0.3,60.3,60.58,9.91,9.92,32.07,32.07,1013.95,1079.07,1.62,1.55,37.29,37.29,47.69,47.74,52.92,36.06,42.43,42.43,100.2,100.2,28108.06,27697.11,21710.33,21392.92,35363,34846,687.87,699.8,5.61,5.61,68.79,69.98,16957200000000,17337200000000,16443.21,15676.57,9.76,9.76,10.88,11.62
Talravin Island,76.83,76.83,17.75,17.75,73.33,73.33,1.45,1.45,31.05,30.94,44.28,44.28,1106.71,1318.82,25.75,25.75,168.75,168.75,-8.83,-10.39,1726.47,1732.51,332.01,-4.24,1936.75,1943.52,852.17,855.15,-1.79,-1.79,-8,-9.7,-10.89,-10.89,719.36,721.88,-10.39,-10.39,-10.86,-10.86,-6.4,-6.4,608.69,610.82,885.37,888.47,2434.77,2443.29,103.59,103.95,332.01,0,11.49,11.62,1660.07,1665.88,1106.71,1110.59,415.02,416.47,345.85,347.06,8.45,8.45,69.03,69.03,14.64,14.64,37.54,37.54,35.28,35.28,2.25,2.25,51,51,1,1,50.5,50.5,153,163,62.76,62.76,93.37,93.37,71.46,71.6,25.69,25.69,1037.54,1041.17,59.8,60.04,17.75,17.75,43.9,45.13,53.06,51.82,0.79,0.79,93.84,93.84,524.12,524.12,-4,-4,64,64,50.52,50.3,484.19,485.88,1008.56,1027.65,0.54,0.54,256.14,256.73,9.83,9.83,29.47,29.47,942.99,1009.71,1.53,1.46,29.31,29.31,47.34,47.39,-62.85,-73.82,67.45,67.45,104.46,104.46,21540.63,21491.04,17709.4,17668.63,25653,25594,1175.88,1180,2.95,2.95,276.68,277.65,768200000000,791000000000,12084.3,11798.58,12.73,12.73,10.15,10.87
South Gufand,76.44,76.44,42.67,42.67,34.67,34.67,1.59,1.59,27.84,27.77,42,42,3006.05,3387.32,26.33,26.33,166.5,166.5,673.36,-4,-7.8,-7.8,-9.27,-10.77,1616.05,1625.92,-5.3,-5.3,-8.15,-8.15,-6.78,-8.72,-8.49,-8.49,1539.1,1548.49,-8.12,-8.12,-13.27,-13.27,192.39,193.56,673.36,677.46,-15.36,-15.36,-8.6,-8.6,-9.81,-9.81,673.36,0,11.92,12.04,961.94,967.81,2645.33,2661.47,1803.63,1814.64,1442.91,1451.71,119.98,119.98,62.7,62.7,12,12,29.86,29.86,27.46,27.46,12.7,12.7,50,50,3.3,3.3,50,50,172,182,61.5,61.5,84.88,84.88,76.69,76.82,20.41,20.41,1803.63,1814.64,59.2,59.43,31,31,55.73,57.39,47.72,46.44,7.94,7.94,92.65,92.65,714.85,714.85,0,0,64,64,53.81,53.48,961.94,967.81,1054.55,1065.82,0.36,0.36,220.79,221.33,9.72,9.72,17.16,17.16,1068.24,1132.29,1.36,1.31,34.59,34.59,53.95,53.99,-84.73,-93.17,53.67,53.67,99.76,99.76,29714.23,29581.02,23209.63,23105.57,37018,36852,1923.87,1935.61,3.24,3.24,0,0,5950400000000,6103500000000,13163.41,12601.52,6.45,6.45,13.68,14.71
DysonsphereConstructors,78,78,38.22,38.22,34.67,34.67,1.31,1.31,27.77,27.67,42,42,3612.79,4062.04,24,24,171,171,-14.83,-15.81,-8.94,-8.94,2890.23,1477.11,674.39,689.32,-8.49,-8.49,6165.82,6302.32,-8.37,-10,-15,-15,-9.59,-9.59,-15.17,-15.17,-14.83,-14.83,-11.4,-11.4,-8.94,-8.94,-16.85,-16.85,-4.58,-4.58,-6.67,-6.67,2890.23,1477.11,12.04,12.17,963.41,984.74,2649.38,2708.03,1324.69,1354.01,1565.54,1600.2,119.98,119.98,76.36,76.36,12,12,27.59,27.59,28.41,28.41,9.44,9.44,51,51,3.3,3.3,50,50,187,197,61.84,61.84,81.96,81.96,76.83,77.03,22.78,22.78,1926.82,1969.48,70.09,70.35,25.67,25.67,61,64.24,45.42,43.82,8.37,8.37,92.61,92.61,741.51,741.51,0,0,64,64,51.96,51.68,963.41,984.74,1054.68,1065.94,0.37,0.36,229.25,229.81,9.49,9.49,17.16,17.16,1189.1,1251.12,1.36,1.31,32.22,32.22,53.46,53.52,31.62,-22.36,44.72,44.72,99.76,99.76,27192.23,26686.4,23584.64,23145.91,30886,30311,1926.82,1969.48,3.14,3.14,0,0,7117200000000,7324000000000,10604.97,9553.73,5.81,5.81,15.22,16.36
Dolgavakia,59,59,76.83,76.83,64.11,64.11,1.3,1.3,20.2,20.2,50,50,12358.62,12587.35,48.75,48.75,31,31,-22.63,-23.28,-12.39,-12.39,-16.37,-17.26,-12.54,-12.54,-14.87,-14.6,-13.3,-13.3,-18.28,-19.08,-25.72,-25.72,-18.08,-18.08,-20.05,-20.05,-20.78,-20.78,-16.31,-16.31,-14.9,-14.9,-23.92,-23.92,-9.44,-9.44,-24.05,-24.05,0,0,29.43,29.48,5761.79,5751.83,13193.66,13170.87,5928.8,5918.55,4091.71,4084.64,355.06,355.06,76.71,76.71,21.25,21.25,22.43,22.43,63.66,63.66,1.11,1.11,53.51,53.51,10.42,10.42,53.84,53.84,459,469,83.75,83.75,118.21,118.21,91.55,91.56,10.75,10.75,6930.85,6918.87,112.89,112.97,26.25,26.25,79.5,79.47,-138.02,-138.2,0.93,0.93,93.73,93.73,759.56,759.56,3,3,81,81,43.63,43.53,2254.61,2250.72,1390.42,1395.46,0.17,0.17,53.1,53.37,8.11,8.11,16.33,16.33,2856.89,2907.11,0.64,0.64,44.25,44.25,73.14,73.14,-135.45,-141.42,61.92,61.92,109.7,109.7,72314.63,72439.78,62870.55,62979.36,81963,82105,9853.49,9836.47,1.89,1.89,2421.62,2417.44,553100000000,554200000000,14824.5,14850.15,17.24,17.24,114.27,115.05
Brunswick and Nassau,61.07,61.07,83,83,56.95,56.95,1.47,1.47,20.09,20.09,42,42,10270.39,10581.04,47.2,47.2,87.25,87.25,-14.76,-15.75,-11.59,-11.59,-12.25,-13.42,-10.33,-10.33,-11.4,-11.1,-11.45,-11.45,-10.86,-12.17,-21.7,-21.7,-17.32,-17.32,-16.06,-16.06,-16.37,-16.37,-13.34,-13.34,-12.57,-12.57,-22.2,-22.2,-2.97,-2.97,-14.03,-14.03,0,0,22.36,22.43,1255.27,1251.52,17345.55,17293.75,4564.62,4550.99,2624.66,2616.82,82.96,82.96,68.05,68.05,12,12,30.36,30.36,61.98,61.98,1.13,1.13,54.29,54.29,10.95,10.95,50,50,354,364,72.83,72.83,111.44,111.44,91.63,91.63,6.08,6.08,5135.2,5119.86,99.86,100.17,37,37,67.36,67.31,-32.71,-32.88,3.23,3.23,93.2,93.2,698.67,698.67,-4,-4,83,83,51.96,51.76,114.12,113.77,1280.49,1286.29,0.2,0.2,71.7,72.01,8.12,8.13,17.37,17.37,2273.52,2326.29,0.77,0.76,48.92,48.92,74.47,74.47,-126.81,-134.41,83.26,83.26,106.18,106.18,57057.74,57228.65,46554.58,46694.03,68408,68613,10726.86,10694.82,2.18,2.18,912.92,910.2,1315500000000,1319300000000,18600.82,18713.77,6.87,6.87,110.77,111.65
Deleted One More Time,65.44,65.44,80,80,56.76,56.76,1.5,1.5,19.83,19.83,30.24,30.24,13393.95,13616.04,42.83,42.83,140.5,140.5,-24.98,-25.57,-14.25,-14.25,-15.74,-16.55,-12.59,-12.59,-17.06,-16.83,-14.06,-14.06,-12.17,-13.34,-22.98,-22.98,-20.12,-20.12,-22,-22,-23.32,-23.32,-17.12,-17.12,-17.15,-17.15,-25.65,-25.65,-7.47,-7.47,-21.32,-21.32,0,0,30.85,30.9,8685.77,8672.12,14368.05,14345.47,11364.56,11346.7,2435.26,2431.44,37.24,37.24,66.5,66.5,1.23,1.23,36.51,36.51,85.86,85.86,0.88,0.88,50,50,9.73,9.73,46.62,46.62,456,466,96.1,96.1,130.65,130.65,91.81,91.81,6.91,6.91,10796.33,10779.36,54.67,55.16,39,39,84.27,84.25,-179.01,-179.23,0.67,0.67,94.32,94.32,645.53,645.53,-5,-5,119,119,42.48,42.39,974.11,972.57,1528.45,1532.89,0.16,0.16,103.08,103.45,8.29,8.3,17.74,17.74,3370.96,3419.48,0.53,0.53,48.09,48.09,76.41,76.41,-176.85,-182.11,116.59,116.59,101.45,101.45,77279.02,77400.69,62284.59,62382.65,93659,93806,10633.98,10617.27,1.71,1.71,1461.16,1458.86,605400000000,606400000000,12132.81,12151.91,22.49,22.49,145.23,145.7
Greater Magyar Kingdom,21.5,21.5,22.25,22.25,8,8,1.62,1.62,31.88,31.76,43.68,43.68,595.64,780.07,78.5,78.5,49.5,49.5,-7.35,-9.17,-5.93,-5.93,2668.48,1968.18,2049.01,2064.19,905.38,1056.1,5517.09,5606.92,100.07,-5.29,-9.25,-9.25,667.12,672.06,857.73,864.08,1334.24,1344.12,1524.85,1536.14,381.21,384.04,142.95,144.01,805.31,811.27,-2.53,-2.53,2768.55,1968.18,13.23,13.34,476.51,480.04,893.46,900.08,1429.54,1440.13,297.82,300.03,950.54,950.54,61.76,61.76,15.51,15.51,16.43,16.43,2.58,2.58,33.36,33.36,50,50,1,1,51.96,51.96,111,121,65.1,65.1,84.32,84.32,70.44,70.58,33.33,33.33,1072.16,1080.1,105.12,105.35,22.25,22.25,40.22,41.46,47.82,46.29,24.66,24.66,91.43,91.43,4672.27,4672.27,-4,-4,67,67,52.78,52.47,714.77,720.07,807.43,891.13,0.24,0.24,26.95,27.14,9.64,9.64,13.73,13.73,622.15,702.92,1.73,1.64,21.67,21.67,47.42,47.46,26.46,-28.28,70,70,104.81,104.81,30445.94,30223.59,23591.82,23419.52,38197,37918,714.77,720.07,2.64,2.64,476.51,480.04,9700000000,10800000000,18206.67,17680.8,14.76,14.76,11.45,12.26
Federatal,2.33,2.33,49.67,49.67,0,0,3,3,30.35,30.24,37.37,37.37,1045.3,1356.99,97.67,97.67,6.75,6.75,-7.07,-8.94,-2.83,-2.83,1900.55,775.42,4181.22,4264.82,1596.47,1861.01,4734.28,4962.69,4333.26,3256.77,-7.75,-7.75,-5.48,-5.48,-10.49,-10.49,-5.48,-5.48,1520.44,1550.84,380.11,387.71,-7.07,-7.07,380.11,387.71,842.61,859.46,6233.82,4032.19,13.6,13.71,665.19,678.49,1615.47,1647.77,3135.91,3198.61,1045.3,1066.2,8.08,8.08,33.35,33.35,6.84,6.84,16.61,16.61,1.06,1.06,37.69,37.69,46.97,46.97,1,1,50,50,100,110,63.06,63.06,85.01,85.01,72.42,72.57,35.09,35.09,2945.86,3004.76,81.59,82.43,44.25,44.25,45.64,47.9,46.48,44.47,31.2,31.2,91.04,91.04,5286.93,5286.93,-8,-8,64,64,64.3,63.67,1520.44,1550.84,502.23,568.65,0.22,0.22,10.05,10.16,9.93,9.93,31.66,31.66,570.14,656.41,2.35,2.14,19.91,19.91,53.3,53.35,-61.64,-72.8,79.37,79.37,107.17,107.17,42162.56,41336.44,23441.12,22981.83,70297,68920,1520.44,1550.84,2.9,2.9,380.11,387.71,2300000000,2500000000,22936.43,21536.28,17.6,17.6,13.87,14.88
SL Communications Authority,69.73,69.73,53.56,53.56,60,60,1.72,1.72,26.7,26.64,45.83,45.83,2254.3,2590.85,36.4,36.4,144,144,-7.48,-9.27,1672.28,1691.31,5492.3,4311.18,1951,1973.19,2606.8,2636.45,-7.9,-7.9,-2.79,-6.84,-5.87,-5.87,614.81,621.8,983.7,994.89,-8.12,-8.12,3729.85,3772.28,-5.1,-5.1,-15.03,-15.03,2705.17,2735.94,96.4,97.5,5492.3,4311.18,12.37,12.49,2151.84,2176.32,2766.65,2798.12,1332.09,1347.24,1127.15,1139.97,23.5,23.5,58.16,58.16,15.9,15.9,38.67,38.67,32.04,32.04,2.89,2.89,51,51,3.3,3.3,50.5,50.5,173,183,64.36,64.36,96.85,96.85,79.18,79.32,10.68,10.68,1639.49,1658.14,74.28,75.35,35.17,35.17,39.94,41.49,53.05,51.45,2.35,2.35,93.34,93.34,604.13,604.13,-4,-4,64,64,54.44,54.04,512.34,518.17,1074.48,1084.49,0.38,0.38,197.13,197.64,9.88,9.88,17.93,17.93,1049.45,1113.85,1.28,1.24,44.32,44.32,57.2,57.25,52.63,35.64,62.69,62.69,103.37,103.37,43038.85,42595.75,32296.98,31964.47,55531,54960,2356.77,2383.58,2.72,2.72,102.47,103.63,1868600000000,1936600000000,25866.35,24918.52,13.12,13.12,16.62,17.86
Desolous,63.78,63.78,53.78,53.78,25.33,25.33,1.53,1.53,26,25.94,40.78,40.78,2787.85,3181,45.17,45.17,123.75,123.75,-10.2,-11.58,3271.07,3359.13,2560.69,1357.23,-1.55,-1.55,1457.11,1496.34,-9.03,-9.03,6608.23,5513.73,-12.06,-12.06,371.71,381.72,-3.74,-3.74,-10.2,-10.2,2312.88,2375.14,-2,-2,-11.58,-11.58,3097.61,3181,416.32,427.53,9168.92,6870.95,13.11,13.23,-5.48,-5.48,3613.88,3711.16,2891.1,2968.93,1032.54,1060.33,919.19,919.19,65.48,65.48,10.55,10.55,28.39,28.39,23.08,23.08,19.87,19.87,50,50,4.48,4.48,50,50,197,207,66.24,66.24,100.25,100.25,80.9,81.07,14.5,14.5,2065.07,2120.66,50.11,50.76,37.33,37.33,46.75,49.54,44.27,42.07,11.04,11.04,92.38,92.38,903.49,903.49,-4,-4,62,62,61.13,58.02,516.27,530.17,1102.07,1110.9,0.34,0.33,40.59,40.82,9.73,9.73,13.87,13.87,1178.67,1240.86,1.18,1.15,40.5,40.5,57.02,57.08,47.64,27.75,28.81,28.81,97.83,97.83,42018.43,40922.89,33586.87,32711.17,51296,49959,929.28,954.3,2.54,2.54,-6.32,-6.32,4646600000000,4634700000000,22353.81,20666.06,14.09,14.09,16.53,17.76
Keobia,61.33,61.33,41.33,41.33,58.67,58.67,1.76,1.76,27.78,27.67,43.68,43.68,1977.79,2375.77,47,47,119.25,119.25,632.89,-3.74,-5.93,-5.93,6091.59,5123.4,332.27,347.07,-4.33,-4.33,-7.04,-7.04,4825.8,3801.23,-1.73,-1.73,-8.83,-8.83,-7.35,-7.35,-7.35,-7.35,-4.27,-4.27,-6.63,-6.63,-13.19,-13.19,-5.16,-5.16,2952.35,3083.86,11550.29,8924.63,11.14,11.27,1285.56,1342.83,2175.57,2272.48,1087.78,1136.24,593.34,619.77,457.39,457.39,56.84,56.84,14.64,14.64,41.11,41.11,25.24,25.24,16.87,16.87,51.62,51.62,3.3,3.3,50.99,50.99,170,180,63.33,63.33,92.87,92.87,76.79,77.03,6.52,6.52,1285.56,1342.83,67.4,68.16,36,36,37.66,41.3,60.32,57.8,2.77,2.77,93.27,93.27,694.44,694.44,-8,-8,68,68,56.17,55.51,494.45,516.47,1080.46,1090.16,0.36,0.35,65.25,65.55,9.7,9.7,15.99,15.99,1035.43,1100.11,1.26,1.22,48.48,48.48,53.35,53.43,79.87,69.86,36.33,36.33,98.83,98.83,33457.76,32117.84,24802.02,23808.75,43632,41885,1384.45,1446.12,2.86,2.86,0,0,1414200000000,1494000000000,20844.19,18853.17,12.77,12.77,20.56,22.02
