Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Rhaval,51,51,77.11,77.11,11,11,7.45,7.45,33.91,33.56,37.37,37.37,-3.16,183.12,54.75,54.75,103.5,103.5,460.03,439.49,5709.8,6388.65,1610.12,1538.2,5597.09,5347.07,1303.43,1464.95,3175.01,5391.02,7513.9,7178.26,632.55,1007.15,-3.46,-3.46,460.03,-9.38,3143.57,3003.15,5060.38,4834.34,2760.21,2636.91,6057.12,5786.56,1725.13,1648.07,5551.08,5303.12,9584.05,9155.94,7.14,7.28,-7.07,-7.07,479.2,457.8,862.56,824.03,766.72,732.48,7.89,7.89,13.42,13.42,6.84,6.84,33.17,33.17,14.16,14.16,28.37,28.37,51,51,1,1,50,50,99,109,52.29,52.29,24.75,24.75,68.36,68.68,20.71,20.71,1245.93,1190.27,29.07,29.07,66.67,66.67,6.54,6.18,116.62,119.01,23.9,23.9,91.47,91.47,850.65,850.65,-8,-8,64,64,72.83,72.81,383.36,366.24,261.68,346.14,0.94,0.94,59.73,60.01,12.12,11.09,32.88,32.88,471.8,599.63,20.25,3.51,34.29,34.29,57.65,57.75,-74.16,-74.16,87.18,87.18,103,103,63296.16,66253.86,21203.69,22194.5,158004,165387,383.36,366.24,15.07,15.07,-8.94,-8.94,25100000000,28000000000,59181.91,62146.12,13.34,13.34,23.48,27.3
Eprithea,75.83,75.83,4.33,4.33,75.33,75.33,1.09,1.09,34.43,34.21,47.2,47.2,285.43,362.03,27.25,27.25,164.25,164.25,19.03,19.31,-2.53,-2.53,1674.5,1699.11,589.88,598.55,1408.1,1486.72,1084.81,1421.07,1179.76,1197.1,824.69,868.86,437.65,444.09,1065.59,115.85,875.31,888.17,-6.86,-6.86,-8.25,-8.25,-7.62,-7.62,24.74,25.1,178.87,181.5,2873.29,2915.52,15.94,16.03,1046.56,1061.94,570.85,579.24,380.57,386.16,356.78,362.03,9.32,9.32,91.37,91.37,17.69,17.69,25.39,25.39,34.4,34.4,2.38,2.38,49.36,49.36,1,1,51.48,51.48,101,111,68.91,68.91,103.89,103.89,67.91,68.1,30.75,30.75,618.42,627.51,76.27,76.27,-95.67,-95.67,50.28,52.01,22.04,19.89,0.76,0.76,93.94,93.94,617.83,617.83,-8,-8,66,66,75.25,75.14,404.35,410.3,883.08,978.05,0.4,0.4,245.28,245.85,9.7,9.67,25.11,25.11,538.53,637.7,1.64,1.56,24.25,24.25,43.65,43.72,65.95,65.95,66.71,66.71,110.31,110.31,16580.42,16341.39,15810.52,15582.59,17305,17055,642.21,651.65,2.36,2.36,523.28,530.97,6900000000,7600000000,8240.47,7843.87,14.5,14.5,8.01,8.66
Hoonis Fristland,66.22,66.22,39.56,39.56,57.33,57.33,2.36,2.36,32.66,32.5,42,42,273.26,539.92,41.67,41.67,132.75,132.75,2186.08,2159.69,-5.39,-4.9,2186.08,2159.69,-7.07,-7.07,1093.04,1295.81,832.53,1151.83,2914.77,2879.59,797.92,899.87,2186.08,2159.69,3279.12,-3.16,-6.32,-6.32,-7.75,-7.75,-6.32,-6.32,2550.42,2519.64,1821.73,1799.74,-1.67,-1.67,7286.92,7198.96,9.49,9.64,819.78,809.88,819.78,809.88,1093.04,1079.84,546.52,539.92,119.98,119.98,42.42,42.42,12,12,44.14,44.14,24.8,24.8,17.54,17.54,50,50,1,1,50,50,100,110,58.02,58.02,67.02,67.02,69.58,69.74,7.78,7.78,1093.04,1079.84,63.8,63.8,36.67,36.67,22.84,23.19,77.99,77.32,3.5,3.5,93.16,93.16,651.72,651.72,0,0,64,64,64.36,63.91,728.69,719.9,580.5,730.83,0.36,0.36,159.17,159.63,9.96,9.87,17.16,17.16,506.78,614.57,2.11,1.82,47.22,47.22,49.84,49.9,71.41,71.41,-45.83,-45.83,100.2,100.2,35245.02,35688.86,22327.69,22608.86,52632,53294,728.69,719.9,8.55,8.55,91.09,89.99,51800000000,57600000000,27209.16,27409.05,6.69,6.69,9.7,10.54
Buried Alive,61.33,61.33,48.89,48.89,57.33,57.33,2.92,2.92,33.06,32.9,40.78,40.78,296.69,604.53,47,47,119.25,119.25,1977.92,2015.08,3467.29,4352.58,3955.83,4030.17,-5.48,-5.48,0,0,1699.03,3224.14,-4,-4,-6.69,-5.48,3560.25,3627.15,5142.59,1209.05,3164.67,3224.14,791.17,806.03,0,0,3955.83,4030.17,-7.75,-7.75,632.93,644.83,5933.75,6045.25,9.17,9.33,395.58,403.02,890.06,906.79,1186.75,1209.05,593.38,604.53,119.98,119.98,34.22,34.22,10.55,10.55,47.2,47.2,22.35,22.35,20.78,20.78,50,50,1,1,50,50,100,110,56.72,56.72,59.52,59.52,69.17,69.32,3.67,3.67,1186.75,1209.05,74.93,74.93,43.67,43.67,19.8,21.45,82.74,80.89,3.24,3.24,93.2,93.2,637.78,637.78,0,0,64,64,67.12,66.77,791.17,806.03,430.53,533.54,0.34,0.34,137.81,138.24,11.72,10.94,17.16,17.16,478.5,602.3,2.7,2.25,51.33,51.33,51.26,51.32,78.1,78.1,-33.17,-33.17,100.2,100.2,39423.85,38750.08,22229.04,21849.13,64962,63852,791.17,806.03,10.54,10.54,0,0,17000000000,20200000000,31617.93,30418.81,6.95,6.95,11.88,13.76
Filipheads,23,23,22,22,66.67,66.67,1.52,1.52,31.33,31.21,39.43,39.43,476.3,605.97,77,77,51.75,51.75,2009.11,2008.36,2203.44,2410.03,935.28,934.93,2043.75,2042.98,1073.83,1177.31,4150.89,5473.81,1281.67,1281.19,-3.24,-3.24,2320.87,2320,2701.91,969.55,2355.51,2354.63,1835.91,1835.22,1835.91,1835.22,1835.91,1835.22,94.57,94.53,443.39,443.22,4226.06,4224.48,13.45,13.56,562.9,562.69,736.1,735.82,1039.2,1038.81,736.1,735.82,8.08,8.08,65.73,65.73,8.98,8.98,36.72,36.72,19.77,19.77,23.6,23.6,51.62,51.62,1,1,50,50,102,112,64.88,64.88,104.2,104.2,71.1,71.25,22.63,22.63,1039.2,1038.81,80.84,80.84,-80,-80,24.48,25.05,65.63,64.52,1.51,1.51,93.52,93.52,1202.77,1202.77,-4,-4,68,68,77.1,77.01,692.8,692.54,862.27,956.57,0.25,0.25,27.94,28.13,9.64,9.57,31.66,31.66,555.27,651.41,1.67,1.58,32.37,32.37,47.42,47.47,-61.64,-61.64,80.62,80.62,97.83,97.83,40134.41,40153.64,32147.46,32162.87,48907,48930,692.8,692.54,2.66,2.66,173.2,173.13,5400000000,6100000000,30301.48,30075.08,14.53,14.53,11.6,13.55
Perrico,60.33,60.33,0.67,0.67,15,15,1.02,1.02,38.3,37.77,44.28,44.28,260.94,296.65,47.75,47.75,119.25,119.25,-8.83,-8.83,-7.9,-7.9,-2.83,-2.83,457.27,454.86,218.69,247.21,254.48,253.14,427.45,425.2,-2.45,-2.45,-13.3,-13.3,-9.9,-14.07,-4.24,-4.24,59.64,59.33,-11.31,-11.31,308.16,306.54,-11.31,-11.31,-5.18,-5.18,427.45,425.2,18.79,18.87,509.46,506.78,372.77,370.81,521.88,519.14,260.94,259.57,8.25,8.25,98.43,98.43,14.16,14.16,12.38,12.38,20.43,20.43,22.92,22.92,46.97,46.97,1,1,50,50,100,110,71.56,71.56,103.08,103.08,65.42,65.62,29.51,29.51,509.46,506.78,69.17,69.17,-99.33,-99.33,73.46,73.52,-26.34,-27.22,20.26,20.26,91.71,91.71,3119.29,3119.29,-8,-8,64,64,74.69,74.59,323.07,321.37,901.78,996.76,0.27,0.27,96.62,96.98,9.49,9.5,30.62,30.62,607.68,697.15,1.63,1.55,25.49,25.49,42.17,42.24,-80.93,-80.93,78.42,78.42,112.08,112.08,6320.77,6354.23,6268.36,6301.54,6368,6402,385.2,383.17,2.23,2.23,248.52,247.21,9700000000,9800000000,1675,1683.87,17.22,17.22,7.24,7.31
Skandorkindia,66.17,66.17,64.89,64.89,78,78,4.66,4.66,31.97,31.77,44.28,44.28,-4.47,79.33,41.75,41.75,132.75,132.75,6015.4,5711.5,3071.2,3725.16,1670.94,1586.53,5012.83,4759.58,0,0,5203.32,7367.83,-5.1,-5.1,5139.82,6498.41,2673.51,2538.44,6015.4,2538.44,-3.16,-3.16,1670.94,1586.53,1336.76,1269.22,3676.08,3490.36,4010.27,3807.66,5605.71,5322.51,7686.34,7298.02,7.21,7.28,1002.57,951.92,751.92,713.94,584.83,555.28,0,0,12.71,12.71,21.45,21.45,14.16,14.16,67.73,67.73,32.53,32.53,2.75,2.75,50,50,1,1,50,50,100,110,55.5,55.5,55.52,55.52,70.33,70.57,14.08,14.08,584.83,555.28,70.24,70.24,56.33,56.33,6.56,6.03,115.18,118.8,0.73,0.73,94.07,94.07,324.76,324.76,0,0,64,64,70.64,70.67,250.64,237.98,384.62,547.69,0.39,0.39,101.79,102.16,10.92,9.88,18.81,18.81,425.16,580.25,3.05,2.2,40.92,40.92,54.54,54.62,-73.48,-73.48,88.88,88.88,98.34,98.34,61301.62,64560.23,26736.86,28158.11,124653,131279,668.38,634.61,12.07,12.07,-5.48,-5.48,35100000000,38800000000,57255.71,60686.62,5.86,5.86,19.89,24.47
Cromonesia,74.33,74.33,55.11,55.11,79.33,79.33,4.3,4.3,31.99,31.86,44.28,44.28,-5.48,0,29.5,29.5,159.75,159.75,6356.62,5980.19,3981.71,4593.12,-3.16,-3.16,6497.87,6113.09,2472.02,2524.97,644.49,2126.29,-3.61,-3.61,2313.1,3322.33,2118.87,1993.4,1765.73,-7.07,2118.87,1993.4,2966.42,2790.76,1765.73,1661.16,0,0,5403.12,5083.16,440.73,414.63,6356.62,5980.19,7.75,7.75,1677.44,1578.11,794.58,747.52,-4.47,-4.47,-5.48,-5.48,439.84,439.84,23.25,23.25,15.09,15.09,67.4,67.4,37.02,37.02,2.06,2.06,51,51,1,1,50.99,50.99,101,111,55.48,55.48,49.57,49.57,70.31,70.47,18.14,18.14,441.43,415.29,59.98,59.98,54.33,54.33,8.44,7.76,105.21,108.88,0.72,0.72,94.1,94.1,256.11,256.11,0,0,64,64,69.45,69.48,176.57,166.12,363.47,506.27,0.53,0.53,130.88,131.3,12.48,11.05,16.07,16.07,432.88,583.57,3.28,2.34,36.86,36.86,53.33,53.38,-101.98,-101.98,99.5,99.5,99.3,99.3,50004.67,53148.29,22804.78,24238.44,98103,104270,1059.44,996.7,12.09,12.09,88.29,83.06,25800000000,29100000000,45804.28,49002.73,3.52,3.52,14.93,17.72
Jumato,73.87,73.87,35.11,35.11,11,11,1.74,1.74,32.16,32.01,40.78,40.78,346.38,598.53,30.2,30.2,157.5,157.5,346.38,342.02,-2.83,-2.83,3117.4,3078.15,-9.49,-9.49,2286.09,2462.52,1108.41,1094.45,-6.78,-6.78,3055.05,3420.16,0,0,-8.94,-13.42,3117.4,3078.15,-7.07,-7.07,-9.49,-9.49,1039.13,1026.05,2078.27,2052.1,1108.86,1094.9,3463.78,3420.16,10.63,10.77,432.97,427.52,865.94,855.04,1645.29,1624.58,1125.73,1111.55,125.17,125.17,57.32,57.32,10.55,10.55,19.92,19.92,19.35,19.35,24.01,24.01,50,50,1,1,50,50,100,110,59.96,59.96,68.63,68.63,70.12,70.29,28.42,28.42,1472.11,1453.57,54.85,54.85,25.33,25.33,30.54,30.77,66.33,65.69,23.15,23.15,91.52,91.52,1059.77,1059.77,-4,-4,64,64,55.57,55.17,779.35,769.54,442,510.39,0.62,0.62,138.07,138.5,9.88,9.89,17.14,17.14,523.49,626.07,2.63,2.32,26.58,26.58,49.47,49.52,92.47,92.47,-63.64,-63.64,103.74,103.74,33761.9,34202.09,25139.46,25467.23,43858,44430,779.35,769.54,4.16,4.16,86.59,85.5,105300000000,115000000000,23464.52,23667.85,13.43,13.43,9.16,9.88
Northern Vorectana,59.67,59.67,33.78,33.78,41.33,41.33,2.1,2.1,32.55,32.4,40.78,40.78,394.98,634.06,48.25,48.25,117,117,-7.07,-7.07,3033.43,3043.49,3159.82,3170.3,-5.66,-5.66,1895.89,2092.4,-5.29,-5.29,-6,-6,2764.84,2774.01,3159.82,3170.3,631.96,-8.94,3791.78,3804.36,2527.85,2536.24,631.96,634.06,3475.8,3487.33,-3.74,-3.74,-6.55,-6.55,3159.82,3170.3,10.2,10.34,473.97,475.54,868.95,871.83,1184.93,1188.86,394.98,396.29,13.18,13.18,47.72,47.72,10.55,10.55,36.94,36.94,21.38,21.38,21.9,21.9,50,50,1,1,50,50,106,116,58.78,58.78,68.52,68.52,69.69,69.85,11.05,11.05,1105.94,1109.6,83.64,83.64,32.33,32.33,23.89,24.85,74.63,73.35,7.53,7.53,92.69,92.69,858.68,858.68,0,0,64,64,62.57,61.53,789.95,792.57,525.76,600.36,0.3,0.3,85.52,85.85,11.53,11.58,18.61,18.61,584.93,676.92,2.27,2.06,43.95,43.95,49.56,49.62,76.81,76.81,-30,-30,101.04,101.04,35500.55,35412.25,23961.4,23901.8,50211,50086,789.95,792.57,7.11,7.11,157.99,158.51,68000000000,74400000000,27015.92,26594.6,7.28,7.28,10.46,11.23
Balabadis,62,62,15.67,15.67,72,72,1.38,1.38,31.04,30.89,45.83,45.83,501.69,657.64,46.5,46.5,121.5,121.5,291.89,300.64,-5.22,-5.22,-4.24,-4.24,474.33,488.54,1131.09,1277.71,-5.77,-4.65,3356.78,3457.33,-1.73,-1.73,510.81,526.12,2481.1,676.43,474.33,488.54,-7.56,-7.56,1568.93,1615.93,474.33,488.54,1550.69,1597.14,151.78,156.33,3648.67,3757.97,16.73,16.82,1778.73,1832.01,1048.99,1080.42,1140.21,1174.36,684.13,704.62,1229.34,1229.34,72.28,72.28,18.02,18.02,34.75,34.75,31.47,31.47,3.08,3.08,48.6,48.6,1,1,53.38,53.38,104,114,70.18,70.18,106.11,106.11,71.48,71.67,18.91,18.91,1322.64,1362.26,61,61,-84.33,-84.33,60.79,63.98,10.4,7.52,0.86,0.86,93.77,93.77,728.12,728.12,-8,-8,67,67,76.38,76.27,729.73,751.59,1017.32,1035.03,0.3,0.3,225.38,225.92,9.94,9.93,12.47,12.47,536.65,636.2,1.5,1.44,36.09,36.09,47.23,47.29,-59.16,-59.16,50.99,50.99,110,110,27535.08,26734.54,23197.05,22522.63,32092,31159,1185.82,1221.34,2.29,2.29,592.91,610.67,2300000000,2500000000,10793.75,9624.44,15.58,15.58,8.67,9.3
Lannistan,71.83,71.83,68.89,68.89,19,19,5.53,5.53,31,30.91,44.28,44.28,-3.16,183.45,33.25,33.25,150.75,150.75,5745.11,5576.83,4074.11,4890.37,453.56,440.28,3401.71,3302.07,3930.86,4035.87,181.42,704.44,-7.35,-7.35,56.7,91.72,3477.3,3375.45,1587.46,-7.62,1209.5,1174.07,2230.01,2164.69,1965.43,1907.86,-2.83,-2.83,5593.92,5430.07,6986.1,6781.47,6198.67,6017.11,9.54,9.64,1984.33,1926.21,1039.41,1008.97,1039.41,1008.97,472.46,458.62,8.39,8.39,18.07,18.07,14.64,14.64,36,36,26.77,26.77,14.21,14.21,52.64,52.64,1,1,50.5,50.5,99,109,56.25,56.25,43.7,43.7,71.52,71.64,19.95,19.95,755.94,733.79,67.25,67.25,60.33,60.33,11.62,10.89,95.04,96.14,17.58,17.58,91.89,91.89,642.64,642.64,0,0,64,64,69.75,69.65,377.97,366.9,364.9,481.47,0.44,0.44,222.89,223.44,13.65,12.86,29.79,29.79,460.99,595.27,3.26,2.44,35.05,35.05,57.43,57.47,-70.71,-70.71,74.83,74.83,100.2,100.2,57516.98,59251.03,22796.95,23484.24,126160,129964,1700.85,1651.04,11.15,11.15,94.49,91.72,18300000000,20400000000,50845.01,52792.67,2.04,2.04,15.12,16.9
Marraine,75.2,75.2,50.22,50.22,80,80,3.02,3.02,35.21,34.91,38.75,38.75,0,349.15,28.2,28.2,162,162,-9.7,-9.7,231.47,335.18,4147.15,4003.53,-4,-4,771.56,1024.16,-2.53,-1.26,2700.47,2606.95,-6.05,-5.05,3182.7,3072.48,1736.02,-8,3182.7,3072.48,-3.74,-3.74,-3.74,-3.74,2700.47,2606.95,-3.13,-3.13,-4.98,-4.98,6847.62,6610.48,6.93,7.14,-6.32,-6.32,723.34,698.29,482.23,465.53,602.78,581.91,7.9,7.9,33.12,33.12,8.23,8.23,62.25,62.25,32.82,32.82,2.68,2.68,52.16,52.16,1,1,50,50,98,108,54.46,54.46,50.92,50.92,67.28,67.51,19.28,19.28,1085.01,1047.44,44.44,44.44,44.67,44.67,14.5,14.43,90.85,90.72,0.7,0.7,94.2,94.2,296.42,296.42,0,0,64,64,68.36,68.17,602.78,581.91,360.74,468.47,0.72,0.72,137.97,138.4,11.07,10.44,32.78,32.78,488.61,606.3,3.31,2.5,35.72,35.72,51.34,51.42,66.71,66.71,-12.25,-12.25,96,96,33686.43,34891.26,18658.82,19326.17,56341,58356,1085.01,1047.44,13.2,13.2,-8.37,-8.37,16900000000,19600000000,28801.9,29866.92,2.61,2.61,10.69,11.67
Petrea Strong,80.5,80.5,68.89,68.89,80.67,80.67,5.53,5.53,31.23,31.09,45.83,45.83,-4.47,76.3,20.25,20.25,180,180,1673.46,1587.02,2368.27,3003.12,7273.11,6897.42,2638.92,2502.6,3089.46,3112.99,2148.79,4372.54,1287.28,1220.78,1013.73,1602.28,3604.37,3418.19,5213.47,1892.21,2960.73,2807.8,270.33,256.36,1351.64,1281.82,5535.29,5249.36,4441.1,4211.7,7061.67,6696.9,10233.84,9705.22,8.77,8.83,1930.91,1831.17,804.55,762.99,80.45,76.3,321.82,305.2,114.92,114.92,18.07,18.07,16.66,16.66,68.73,68.73,37.38,37.38,2.02,2.02,49.36,49.36,1,1,51.48,51.48,101,111,55.31,55.31,52.09,52.09,71.23,71.41,23.94,23.94,402.27,381.49,72.85,72.85,60.33,60.33,7.38,6.72,111.95,116.26,0.69,0.69,94.23,94.23,173.25,173.25,0,0,66,66,70.44,70.5,241.36,228.9,413.04,626.66,1.16,1.16,309.65,310.29,12.52,10.08,17.19,17.19,422.36,579.04,2.82,2.01,31.06,31.06,56.66,56.72,80.93,80.93,68.92,68.92,105.84,105.84,67546.91,71224.08,26772.32,28229.78,148160,156226,1045.91,991.89,12.29,12.29,643.64,610.39,4300000000,5200000000,62548.44,66452.07,5.05,5.05,20.85,24.82
Aypumpy,76.4,76.4,35.11,35.11,48,48,2.15,2.15,34.45,34.24,37.37,37.37,71.46,286.39,26.4,26.4,166.5,166.5,-4.69,-4.69,2887.23,3024.3,3087.03,3093.04,-1.1,-1.1,228.67,320.76,4774.32,5865.31,3773.03,3780.38,2429.6,2434.33,1657.85,1661.08,1657.85,-6.48,3944.54,3952.21,1486.35,1489.24,2801.19,2806.64,-7.87,-7.87,2686.86,2692.09,219.52,219.95,6860.06,6873.42,7.75,7.94,-5.48,-5.48,500.21,501.19,357.29,357.99,285.84,286.39,463.1,463.1,46.42,46.42,8.23,8.23,39.67,39.67,28.25,28.25,9.96,9.96,50,50,1,1,50.99,50.99,108,118,54.65,54.65,41.97,41.97,67.89,68.07,16.31,16.31,643.13,644.38,39.64,39.64,33.33,33.33,9.31,9.58,97.47,96.22,5.29,5.29,92.93,92.93,610.89,610.89,0,0,64,64,66.52,66.18,428.75,429.59,409.43,475.23,1,1,142.24,142.67,9.83,9.8,15.97,15.97,562.68,657.67,2.84,2.47,38.69,38.69,48.83,48.88,70.43,70.43,20.98,20.98,96.68,96.68,40277.71,40214.63,26785.01,26743.06,57700,57609,428.75,429.59,13.01,13.01,-6.32,-6.32,23100000000,25900000000,36531.88,36354.03,5.39,5.39,13.17,14.79
Curious Inquiry,77.72,77.72,90.48,90.48,76.57,76.57,1.41,1.41,19.97,19.97,27.9,27.9,13211.09,13513.69,24.42,24.42,219,219,-24.25,-24.25,-11.59,-11.59,-14.28,-14.28,-12.44,-12.44,-16.12,-15.88,-12.93,-12.93,-16.85,-16.85,-21.7,-21.7,-15.49,-15.49,-19.44,-21.86,-20.45,-20.45,-15.1,-15.1,-16.37,-16.37,-22.96,-22.96,-7.27,-7.27,-22.59,-22.59,0,0,23.66,23.73,3500.37,3491.04,16937.3,16892.11,2709.97,2702.74,3613.29,3603.65,10.29,10.29,70.87,70.87,1.34,1.34,42.9,42.9,75.15,75.15,0.97,0.97,50,50,10.55,10.55,50,50,397,407,69.1,69.1,112.03,112.03,91.71,91.71,22.76,22.76,5194.1,5180.25,67.87,67.87,33.43,33.43,66.97,66.93,-42.09,-42.17,0.67,0.67,94.33,94.33,372.17,372.17,16,16,101,101,50.05,49.89,2597.05,2590.12,1328.26,1334.2,0.23,0.23,120.71,121.11,8.17,8.17,21.31,21.31,2711.16,2766.72,0.71,0.7,32.24,32.24,77.48,77.48,-146.04,-146.04,87.9,87.9,79.01,79.01,63232.58,63401.72,52716.29,52857.3,74383,74582,12307.77,12274.93,2.35,2.35,1242.07,1238.75,1964000000000,1968900000000,20866.75,20985.97,10.26,10.26,129.25,129.89
Nova Universo Headquarters,78,78,49.78,49.78,41.33,41.33,1.46,1.46,26.76,26.62,42,42,2073.21,2534.5,24,24,171,171,4102.77,4331.69,-6.69,-6.69,-10.49,-10.49,-1.9,-1.9,-9.49,-9.17,-8.39,-8.39,-8.72,-8.72,-7.55,-7.55,1571.27,1658.95,4102.77,-2.45,-13.64,-13.64,1920.44,2027.6,3666.3,3870.87,-14.7,-14.7,2618.79,2764.91,1806.74,1907.55,4102.77,4331.69,12.69,12.81,1200.28,1267.25,3164.37,3340.93,2073.21,2188.89,1418.51,1497.66,119.98,119.98,68.58,68.58,12,12,32.1,32.1,29.62,29.62,5.46,5.46,50,50,3.93,3.93,50,50,154,164,63.12,63.12,96.26,96.26,79.03,79.35,18.33,18.33,2073.21,2188.89,59.9,59.9,34.33,34.33,49.49,54.56,44.8,41.92,5.63,5.63,92.89,92.89,623.99,623.99,0,0,62,62,55.73,55.09,872.93,921.64,1007.62,1028.57,0.35,0.35,224.35,224.9,9.77,9.77,17.16,17.16,912.62,986.39,1.53,1.46,36.67,36.67,55.94,56.04,-80.12,-80.12,30.33,30.33,101.04,101.04,37671.02,35786.92,30861.5,29317.97,45003,42753,1527.63,1612.86,2.89,2.89,327.35,345.61,2771700000000,2927600000000,19023.87,16247.26,6.97,6.97,12.31,13.25
League of Christian Nations Guardian,61.56,61.56,27.25,27.25,33.78,33.78,1.83,1.83,30.67,30.57,37.37,37.37,1088.9,1299.06,46.83,46.83,121.5,121.5,754.97,750.57,2299.76,2286.35,2787.59,2771.33,929.2,923.78,3484.49,3637.38,-3.1,-3.1,603.98,600.46,-1.73,-1.73,-6.32,-6.32,-2,-10.2,-7.35,-7.35,2787.59,2771.33,3077.97,3060.02,1335.72,1327.93,-6.08,-6.08,1916.47,1905.29,4146.55,4122.36,11.83,11.96,290.37,288.68,1451.87,1443.4,1524.47,1515.57,725.94,721.7,8.01,8.01,54.55,54.55,6.84,6.84,32.78,32.78,18.66,18.66,24.68,24.68,46.97,46.97,2.52,2.52,50,50,129,139,58.7,58.7,71.8,71.8,71.97,72.11,15.11,15.11,1306.68,1299.06,68.37,68.37,27.25,27.25,35.03,35.52,58.89,58.01,10.05,10.05,92.46,92.46,951.13,951.13,0,0,64,64,54.99,54.62,871.12,866.04,602.19,681.98,0.31,0.31,59.44,59.72,9.94,9.95,32.07,32.07,755.39,834.87,2.06,1.9,39.89,39.89,48.64,48.69,52.92,52.92,44.72,44.72,100.2,100.2,31766.95,31971.39,23034.99,23183.23,42230,42501,725.94,721.7,7.29,7.29,72.59,72.17,13041400000000,13289600000000,20648.52,20621.55,9.76,9.76,10.07,10.79
NAC Flotilla,80.17,80.17,4.75,4.75,78.67,78.67,1.1,1.1,34.1,33.91,44.83,44.83,506.61,583.86,20.75,20.75,180,180,-5.29,-5.29,1177.48,1171.96,1301.2,1295.1,959.9,955.4,1770.48,1825.88,-7.16,-7.16,14.93,14.86,959.9,955.4,127.99,127.39,-6.16,-11.75,-9.38,-9.38,-6.4,-6.4,-2.83,-2.83,234.64,233.54,725.26,721.86,507.68,505.3,1316.13,1309.96,16,16.09,1093.22,1088.09,666.6,663.47,479.95,477.7,426.62,424.62,8.66,8.66,90.99,90.99,15.09,15.09,27.5,27.5,38.91,38.91,1.89,1.89,51,51,1,1,50.5,50.5,127,137,67.16,67.16,105.39,105.39,68.19,68.36,34.45,34.45,586.61,583.86,86.38,86.38,-95.25,-95.25,58.66,59.01,14.72,13.84,0.72,0.72,94.1,94.1,524.12,524.12,0,0,64,64,74.86,74.75,479.95,477.7,880.75,975.66,0.33,0.33,280.74,281.35,9.93,9.94,28.3,28.3,787.23,865.31,1.65,1.56,20.55,20.55,44.04,44.09,0,0,78.1,78.1,105.5,105.5,15053.37,15126.1,14323.17,14392.37,15742,15818,746.59,743.09,2.47,2.47,399.96,398.08,94700000000,97500000000,6217.04,6201.7,6.61,6.61,7.48,7.78
Talravin Island,76.83,76.83,22.5,22.5,76.67,76.67,1.62,1.62,31.26,31.16,44.28,44.28,364.17,578.36,25.75,25.75,168.75,168.75,757.48,751.87,1957.79,1943.3,466.14,462.69,2155.9,2139.94,874.01,1041.05,-1.26,-1.26,-7.75,-7.75,-6.36,-6.36,815.75,809.71,-2,-10.2,-10.68,-10.68,-6.08,-6.08,757.48,751.87,2796.85,2776.14,2680.31,2660.47,145.44,144.36,1223.62,1214.56,10.86,11,1748.03,1735.09,1019.68,1012.13,437.01,433.77,364.17,361.48,8.45,8.45,61.58,61.58,14.64,14.64,42.72,42.72,36.21,36.21,2.14,2.14,51,51,1,1,50.5,50.5,117,127,62.18,62.18,93.67,93.67,71.18,71.32,25.79,25.79,1092.52,1084.43,58.9,58.9,22.5,22.5,35.16,35.68,61.71,60.83,0.74,0.74,94,94,453.17,453.17,-4,-4,64,64,52.5,52.24,509.84,506.07,687.31,772.42,0.57,0.57,254.37,254.95,9.87,9.87,29.47,29.47,673.57,757.62,1.89,1.77,29.21,29.21,48.36,48.41,-62.85,-62.85,68.92,68.92,104.46,104.46,25579.26,25780.28,19788.93,19944.44,32136,32389,1238.19,1229.02,3.06,3.06,291.34,289.18,359200000000,372500000000,16575.36,16576.72,12.73,12.73,9.3,9.94
