Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
The Cavalier Knight Div9,66,66,48,50.67,57.33,57.33,2.85,2,32.79,31.89,42,42,88.19,99.18,42,42,130.5,130.5,4162.56,4205.1,225.77,-2.19,-3.95,-5.29,282.21,-2,3315.94,3491.03,-9.12,-10.12,-5.66,-6.63,1005.36,773.58,634.97,238.02,1340.48,1031.44,4868.08,4998.52,987.73,634.73,4162.56,4205.1,987.73,634.73,2892.63,2776.95,6469.24,6227.9,4162.56,4205.1,9.17,9.17,881.9,991.77,881.9,991.77,881.9,991.77,264.57,297.53,119.98,119.98,35.15,49.93,12,12,44.87,45.88,25.22,24.85,16.89,17.45,50,50,1,1,50,50,94,94,56.41,57.86,56.02,64.39,69.44,70.42,5.57,4.88,881.9,991.77,67.27,71.05,43,45,15.81,20.07,87,80.81,3,3,93.23,93.23,602.24,586.18,0,0,62,62,67,66.77,705.52,793.42,386.68,427.98,0.37,0.34,158.6,159.06,12.24,12.44,17.16,17.16,325.02,330.27,3.03,2.72,49.43,50.12,50.9,51.67,-38.47,-38.73,26.46,10,100.62,100.62,43032.72,40610.55,24620.71,28083.91,70046,56249,529.14,595.06,10.96,8.83,176.38,198.35,717100000000,586300000000,36233.55,32447.83,6.42,6.42,8.22,8.27
One-Eyed Ghoul,71.33,71.33,46.67,49.78,61.33,61.33,2.76,1.99,33.49,32.47,42,42,-5.48,-5.48,34,34,148.5,148.5,2210.62,2040.82,1492.17,1318.68,4144.91,4238.62,-6.32,-7.21,3177.76,3375.19,1298.74,1287.28,2210.62,2040.82,103.62,-3.16,-2.45,-4.24,4283.07,4395.6,1519.8,1255.89,2556.03,2433.28,483.57,78.49,5319.3,5573,863.52,521.98,994.78,175.82,8566.14,8320.25,8.94,8.94,777.17,883.05,777.17,883.05,1036.23,1177.39,259.06,294.35,119.98,119.98,36.28,50.37,12,12,47.12,48.4,24.92,24.63,17.36,17.79,50,50,1,1,50,50,79,79,56.43,57.8,57.98,66.02,68.74,69.77,9.6,8.8,1036.23,1177.39,60.29,63.89,42,44.33,14.43,18.51,88.79,82.69,2.55,2.55,93.31,93.31,524.12,506.67,0,0,62,62,67.2,67.19,690.82,784.93,277.11,310.66,0.46,0.41,193.98,194.49,11.02,11.13,17.16,17.16,104.74,107.66,7.96,4.25,45.4,46.2,49.8,50.81,88.88,88.88,-43.59,-50,100.2,100.2,43051.78,41074.55,25059.99,28541.02,69069,56657,345.41,392.46,10.92,8.92,86.35,98.12,414500000000,354000000000,36852.32,33475.76,6.36,6.36,8.19,8.42
IzhtatSleeper5,57.33,57.33,57.33,58.33,57.33,57.33,3.61,2.26,32.8,31.86,42,42,309.7,344.51,50,50,112.5,112.5,1651.75,1286.19,5490.01,5586.19,4955.25,4961.01,825.88,367.48,2890.57,2939.86,0,-2.19,2477.63,2204.89,3547.14,3455.25,0,-3.46,-5.48,-6.48,825.88,367.48,-5.48,-6.48,-3.16,-4.69,4542.32,4501.66,2477.63,2204.89,1982.1,1322.94,9084.63,8452.09,9.33,9.33,929.11,1033.54,929.11,1033.54,1238.81,1378.06,309.7,344.51,119.98,119.98,27.72,44.24,12,12,49.93,50.31,23.61,23.19,19.2,19.74,50,50,1,1,50,50,100,100,56.72,58.44,57.19,67.15,69.43,70.46,0.56,0.78,1238.81,1378.06,73.51,78.57,50,50.75,18.95,23.77,84.4,78.06,3.24,3.24,93.2,93.2,610.35,604.26,0,0,64,64,68.09,67.69,825.88,918.71,487.37,533.17,0.33,0.31,126.07,126.48,12.19,12.2,17.16,17.16,517.76,521.08,2.41,2.25,54.44,54.22,52.68,53.25,67.82,67.82,37.42,28.28,100.2,100.2,43538.11,40474.95,21877.36,26228.17,78935,59284,825.88,918.71,10.54,7.8,103.23,114.84,247700000000,194600000000,35265.87,30841.91,7.09,7.09,14.33,14.35
Slaggy B Fending,76.89,76.89,13,27,72.67,72.67,1.3,1.49,32.56,30.4,44.28,44.28,479.53,728.49,25.67,25.67,168.75,168.75,-6.48,-7.35,-6.45,-7.16,1854.18,2525.42,-5.48,-6.48,-1.1,-2.9,3154.98,4549.63,831.18,971.31,1758.27,2306.87,767.25,874.18,767.25,874.18,2205.83,3059.64,399.61,315.68,447.56,388.53,1246.78,1602.67,1982.05,2719.68,-1.39,-3.67,2685.36,3496.73,14.76,14.76,1278.74,1942.63,839.18,1274.85,679.33,1032.02,479.53,728.49,50.78,50.78,76.91,67.28,14.64,14.64,32.5,42.86,34.01,33.76,2.44,2.49,52.16,52.16,1,1,50.5,50.5,103,103,64.95,64.42,103,102.27,69.68,72.34,27.05,22.36,839.18,1274.85,76.69,76.04,-87,-73,43.77,47.1,35.75,34.23,0.79,0.79,93.84,93.84,567.72,463.16,0,0,68,68,76.12,77.28,679.33,1032.02,791.38,793.41,0.33,0.34,266.46,267.06,9.55,9.7,17.61,17.61,576.55,579.15,1.74,1.74,27.95,32.64,45.43,49.42,80,80,-24.49,-34.64,97.28,97.28,25986.95,35044.04,22625.45,28418.79,29417,42242,879.14,1335.56,2.66,2.71,439.57,667.78,382500000000,137900000000,14604.66,18538.29,5.2,5.2,9.48,11.87
Ord,2.33,2.33,61.33,60.89,1,1,4.03,2.32,30.3,29.8,37.37,37.37,924.84,985.96,97.67,97.67,6.75,6.75,-4.69,-5.83,-1.55,-4.1,-6,-6.93,-8.25,-8.94,1479.74,1314.61,12644.81,13041.42,-6.16,-7.07,-8.06,-8.73,-12.96,-13.64,-7.87,-8.6,3206.11,2892.15,328.83,-2,-8.49,-9.17,2219.61,1840.46,1438.64,1007.87,3220.87,2031.48,0,0,13.04,13.04,719.32,766.86,1746.92,1862.37,2877.28,3067.43,1130.36,1205.06,8.08,8.08,24.8,43.04,6.84,6.84,19.15,19.09,1.05,1.03,37.82,38.07,51,51,1,1,50,50,93,93,61.45,63.04,74.19,78.95,72.49,73.23,33.84,33.71,2569,2738.78,93.11,96.11,53,52.67,39.33,44.78,56.97,50.89,31.2,31.2,91.04,91.04,4178.01,4212.42,-8,-8,62,62,67.35,66.7,1644.16,1752.82,357.32,401.35,0.22,0.22,10.21,10.32,9.73,9.72,31.66,31.66,437.08,443.15,3.35,2.91,21.16,21.29,55.1,55.35,28.28,28.28,-50.99,-56.57,107.17,107.17,46598.27,43696.44,22024.06,27899.05,88816,64818,1438.64,1533.72,3.26,2.9,411.04,438.2,5100000000,3900000000,28285.15,24120.43,15.47,15.47,15.78,15.38
Shiny Dragapult,71.11,71.11,73.33,70,67.33,67.33,7.52,2.89,31.6,30.34,45.34,45.34,-3.16,-3.16,34.33,34.33,148.5,148.5,2438.16,2125.81,369.02,54.86,5732.98,5554.53,131.79,-2.83,4217.36,4183.04,5689.82,5577.51,4744.53,4525.92,2848.7,2598.29,4085.57,3840.17,1779.2,1440.06,1120.24,754.32,322.89,48,6062.46,5897.41,4744.53,4525.92,5403.5,5211.66,4955.4,3821.13,12915.67,12206.26,9,9,1729.78,1800.08,906.07,942.9,411.85,428.59,411.85,428.59,507.09,507.09,13.3,34.59,16.29,16.29,62.34,59.72,31.74,31.45,2.98,3.09,51.62,51.62,1,1,51.48,51.48,103,103,55.28,58.19,46.81,63.4,70.77,72.43,14.8,13.1,658.96,685.74,60.7,67.98,67,62,7.41,8.79,112.45,102.53,1.38,1.38,93.56,93.56,312.51,342.31,0,0,64,64,71.42,70.13,329.48,342.87,447.21,536.64,0.55,0.42,261.77,262.36,12.66,12.21,15.78,15.78,465.11,471.32,2.6,2.24,40.2,41.9,57.92,57.37,88.32,88.32,30,17.32,100.2,100.2,69681.7,64134.79,23227.23,36374.96,174596,105162,1153.19,1200.05,12.32,8.25,82.37,85.72,1800000000,1100000000,64525.26,58490.93,3.58,3.58,19.1,17.09
Naterphosfara,72.44,72.44,34.67,44,68.67,68.67,2.11,1.85,31.72,30.89,43.68,43.68,180.56,214.04,32.33,32.33,153,153,-3.16,-4.69,288.9,-1.26,5729.78,6449.68,3177.86,3424.61,2359.32,2625.53,5235.04,5919.72,3514.91,3824.14,1203.74,998.84,1396.33,1312.77,-3.16,-4.69,2648.22,2796.76,168.52,-1.61,3851.95,4223.68,0,-3.46,1348.18,1187.2,1176.94,881.47,9244.69,10273.82,10.82,10.82,1023.17,1212.88,722.24,856.15,541.68,642.11,180.56,214.04,629.57,629.57,47.29,54.02,15.09,15.09,44.98,49.31,30.02,29.6,4.5,5.52,52.16,52.16,1,1,51.48,51.48,105,105,60.74,61.24,83.42,85.08,70.63,71.67,16.11,13.75,902.8,1070.19,57.89,58.98,33,40,15.11,17.86,85.38,80.79,1.16,1.16,93.63,93.63,511.62,460.8,-4,-4,68,68,62.9,64.67,481.49,570.77,803.87,840.6,0.63,0.58,228.4,228.96,9.71,9.78,15.22,15.22,546.47,549.31,1.73,1.69,38.89,41.25,49.41,51.32,69.64,69.64,83.96,80.31,96.68,96.68,45863.2,48569.4,30803.64,35037.62,65143,64856,782.43,927.5,3.53,3.32,240.75,285.38,2500000000,2200000000,38937.86,39875.47,12.14,12.14,13.21,14.64
Anita Burglar,49.67,49.67,60,60.33,20,20,3.88,2.34,31.94,31.11,37.37,37.37,610.92,667.18,55.75,55.75,101.25,101.25,4189.18,4117.47,2881.81,2714.86,1745.49,1448.74,4817.56,4803.72,3490.99,3583.73,558.56,-0.89,1815.31,1387.74,1574.43,1312.25,349.1,-1.41,4538.28,4498.72,0,-3.46,3840.08,3736.23,349.1,-1.41,-8.37,-9.06,1256.76,892.12,5098.45,4407.07,7749.99,6953.96,11.05,11.05,261.82,285.94,1134.57,1239.05,2007.32,2192.17,610.92,667.18,8.01,8.01,25.75,42.68,6.84,6.84,35.1,35.18,19.61,19.12,23.76,24.24,52.16,52.16,1,1,50,50,98,98,57.75,59.47,60.14,69.65,70.36,71.39,13.17,13.23,1221.85,1334.37,68.24,73.74,52,52.25,19.29,24.15,81.46,73.77,16.31,16.31,91.97,91.97,915.91,913.42,0,0,64,64,68.63,68.17,1047.3,1143.74,515.05,564.85,0.3,0.28,53.61,53.87,11.19,11.27,32.07,32.07,515.69,519.08,2.31,2.15,41.83,41.77,54.47,55.03,-73.48,-73.48,88.88,85.44,99.76,99.76,54148.55,50313.48,26131.39,31977.84,101472,74924,1396.39,1524.99,9,5.3,0,0,2300000000,1400000000,43697.88,38137.62,5.61,5.61,13.46,13.33
IronRose3,57.33,57.33,57.33,58.33,57.33,57.33,3.61,2.26,32.81,31.87,42,42,320.59,353.69,50,50,112.5,112.5,4701.94,4621.58,878.41,434.33,1709.8,1320.45,1282.35,848.86,2137.25,2075,4345.02,4321.18,2992.14,2735.22,0,-3.1,-6.32,-7.21,4701.94,4621.58,-8.37,-9.06,-5.48,-6.48,1709.8,1320.45,-7.75,-8.49,-3.16,-4.69,-4,-5.02,9403.88,8677.26,9.33,9.33,961.76,1061.08,961.76,1061.08,1282.35,1414.77,320.59,353.69,119.98,119.98,27.72,44.24,12,12,49.93,50.31,22.19,22.03,20.97,21.16,50,50,1,1,50,50,100,100,56.72,58.44,57.19,67.15,69.42,70.45,0.56,0.78,1282.35,1414.77,66.27,71.08,50,50.75,20.4,24.96,83,77.16,3.24,3.24,93.2,93.2,610.35,604.26,0,0,64,64,68,67.63,854.9,943.18,588.16,638.5,0.33,0.31,126.07,126.48,9.93,9.94,17.16,17.16,504.26,508.32,2.09,1.98,54.44,54.22,52.68,53.25,10,10,43.59,36.06,100.2,100.2,42065.26,39425.89,21137.27,25548.37,76265,57747,854.9,943.18,10.54,7.8,106.86,117.9,297300000000,232100000000,33483.95,29569.42,7.09,7.09,13.24,13.2
Pythie X,97,97,66.67,77,97,97,102.81,4.78,102.58,37.65,42,42,-4.47,-4.47,3,3,218.25,218.25,3239.85,3201.69,2490.06,2343.86,3702.69,3753.7,-3.16,-4.69,-4.47,-5.1,990.47,628.19,1851.34,1545.64,4517.28,4798.11,1388.51,993.63,2777.01,2649.67,4628.36,4857.73,1851.34,1545.64,-3.16,-4.69,4628.36,4857.73,3702.69,3753.7,-2.83,-3.58,8793.88,8501.03,5.29,5.29,462.84,552.01,462.84,552.01,115.71,138,-4.47,-4.47,95.92,95.92,0.97,20.94,12,12,107.14,96.1,39.45,39.21,1.85,1.87,50,50,1,1,50,50,100,100,38.58,50.63,16.97,36.47,60.54,65.69,47.51,42.29,809.96,966.03,25.64,32.7,97,81.5,6.23,8.03,118.13,105.37,1.06,1.06,93.67,93.67,2.2,16.28,0,0,64,64,75.66,73.58,347.13,414.01,107.2,191.99,4.08,2.76,371.37,372.07,14.72,13.37,17.29,17.29,442.5,448.6,110.99,77.44,7.49,12.71,51.04,56.09,65.95,65.95,-18.71,-30.82,97.83,97.83,45506.02,43854.28,2852.62,18872.61,293290,90134,347.13,414.01,20.69,16.01,-6.32,-6.32,140600000000,142900000000,42684.64,40345.93,3.19,3.19,32.71,25.22
Whig121212,77.6,77.6,34,34,70,70,1.4,1.4,23.77,23.67,42,42,1489.93,1558.05,24.6,24.6,171,171,-10.58,-11.14,-9.47,-9.96,-7.62,-8.37,2986.14,2571.6,-8.68,-9.12,3412.73,2938.97,-1.41,-3.74,-7.84,-8.4,595.97,426.41,2446.63,2164.86,-8.49,-9.17,1725.19,1410.44,564.61,196.81,-1.41,-3.74,2961.05,2584.72,147.55,88.17,0,0,16.06,16.06,1725.19,1804.05,6900.75,7216.21,1646.77,1722.05,470.51,492.01,26.8,26.8,71.61,71.61,13,13,37.2,37.2,42.22,41.81,1.69,1.71,51,51,6.85,6.85,50.5,50.5,162,162,66.36,66.36,106.34,106.34,87.83,88.21,19.3,19.41,1646.77,1722.05,64.95,65.05,32.5,32.5,66.57,67.98,12.21,10.3,0.77,0.77,93.9,93.9,445.14,445.14,0,0,66,66,53.85,53.47,548.92,574.02,1050.71,1050.61,0.32,0.32,215.44,215.98,9.11,9.12,17.87,17.87,948.12,950.03,1.37,1.37,35.7,35.59,57.94,58.07,-102.27,-101.09,86.95,81.98,102.62,102.62,35071.6,33538.59,29400.82,28115.68,41055,39260,2509.36,2624.08,2.53,2.53,548.92,574.02,664900000000,637700000000,11713.91,10732.35,6.64,6.64,22.45,21.91
IronRose5,57.33,57.33,57.33,58.33,57.33,57.33,3.61,2.26,32.76,31.82,42,42,284.18,309.69,50,50,112.5,112.5,-5.48,-6.48,-8.1,-8.77,4925.81,4872.42,4925.81,4872.42,2273.45,2229.75,-6.83,-7.53,3789.09,3633.67,-5.58,-6.46,4925.81,4872.42,-8.37,-9.06,1136.73,743.25,4168,4046.58,4925.81,4872.42,0,-3.46,-4.47,-5.66,5470.56,4741.38,8714.9,8506.08,9.33,9.33,852.54,929.06,852.54,929.06,1136.73,1238.75,284.18,309.69,119.98,119.98,27.72,44.24,12,12,49.93,50.31,23.21,23.06,19.71,19.91,50,50,1,1,50,50,100,100,56.72,58.44,57.19,67.15,69.47,70.51,0.56,0.78,1136.73,1238.75,70.1,75.04,50,50.75,15.46,19.22,88.35,82.25,3.24,3.24,93.2,93.2,610.35,604.26,0,0,64,64,68.33,67.95,757.82,825.83,506.86,556.71,0.34,0.31,126.07,126.48,13.45,13.46,17.16,17.16,525.18,528.32,2.34,2.18,54.44,54.22,52.7,53.27,-20,-20,83.07,79.37,100.2,100.2,47434.69,45021.41,23835.34,29174.32,85999,65943,757.82,825.83,10.54,7.8,94.73,103.23,207200000000,170700000000,40082.31,36377.3,7.09,7.09,10.41,10.37
Pythie XI,97,97,66.67,77,97,97,102.81,4.78,102.46,37.18,42,42,-4.47,-4.47,3,3,218.25,218.25,3717.45,3732.23,4202.78,4326.03,5369.65,5646.19,-8.37,-9.06,826.1,535.91,2695.15,2642.7,-3.16,-4.69,1548.94,1363.7,4956.6,5167.7,4543.55,4689.21,5369.65,5646.19,4543.55,4689.21,4956.6,5167.7,2478.3,2296.76,-8.37,-9.06,-2.83,-3.58,9087.09,9378.42,5.29,5.29,413.05,478.49,413.05,478.49,103.26,119.62,-4.47,-4.47,95.92,95.92,0.97,20.94,12,12,107.14,96.1,37.76,37.73,1.99,1.99,50,50,1,1,50,50,100,100,38.58,50.63,16.97,36.47,60.55,65.96,47.51,42.29,722.84,837.36,30.86,38.61,97,81.5,5.35,6.96,123.16,110.63,1.06,1.06,93.67,93.67,2.2,16.28,0,0,64,64,75.82,73.77,309.79,358.87,85.88,155.75,3.96,2.65,371.37,372.07,16.04,14.82,17.29,17.29,423.8,429.78,120.16,91.79,7.49,12.71,51.04,56.18,99.25,99.25,-57.88,-62.85,97.83,97.83,50990.99,50592.73,3196.45,21772.49,328641,103983,309.79,358.87,20.69,16.01,-6.32,-6.32,156500000000,163400000000,48237.48,47051.24,3.19,3.19,32.34,25
Femboy Airforce 22nd Squadron,70.33,70.33,4,21.25,72,72,1.08,1.36,34.85,29.61,45.83,45.83,381.99,949.66,35.5,35.5,146.25,146.25,-10.39,-10.95,668.71,1340.7,647.14,1340.7,952.73,2100.43,161.78,268.14,1323.04,2860.16,808.92,1742.91,921.27,1955.19,-5.2,-6.71,557.26,1117.25,-9.9,-10.49,-9.33,-9.95,467.38,893.8,-10.1,-10.68,224.7,290.49,118.64,185.91,1456.06,3083.62,17.35,17.35,1011.15,2513.82,651.63,1620.02,494.34,1228.98,381.99,949.66,9.45,9.45,92.58,73.43,16.66,16.66,23.82,37.79,34.35,34.01,2.39,2.44,52.16,52.16,1,1,51.48,51.48,102,102,70.22,69.36,105.15,104.45,67.57,73.52,26.46,20.69,696.57,1731.74,72.06,70.63,-96,-78.75,64.84,66.97,2.15,2.06,0.86,0.86,93.77,93.77,734.06,588.18,-8,-8,64,64,75.01,76.63,494.34,1228.98,898.88,909.91,0.33,0.34,279.63,280.25,9.55,9.72,24.55,24.55,584.51,587.06,1.63,1.62,28.54,34.31,43.71,49.7,-58.31,-58.31,83.67,80,111.79,111.79,13992.57,30910.34,13435.65,26258.41,14513,35761,719.04,1787.6,2.29,2.34,426.93,1061.39,7000000000,6900000000,4925.39,10200.41,13.69,13.69,8.8,11.55
Peath Coc,57.33,57.33,57.33,58.33,57.33,57.33,3.61,2.26,32.57,31.66,42,42,295.83,322.33,50,50,112.5,112.5,-5.48,-6.48,0,-3.42,394.45,-1.41,-7.75,-8.49,5127.8,5329.12,-7.14,-7.81,2366.68,2062.88,0,-3.37,3944.46,3781.95,3550.02,3352.19,2761.12,2492.65,5127.8,5071.26,-3.16,-4.69,1972.23,1633.12,4733.36,4641.49,-2.83,-4.49,2761.12,2062.88,10.15,10.15,887.5,966.98,887.5,966.98,1183.34,1289.3,295.83,322.33,1242.13,1242.13,27.72,44.24,12,12,49.93,50.31,24.8,24.5,17.53,17.97,50,50,1,1,50,50,100,100,58.2,59.8,65.82,74.73,69.67,70.7,0.56,0.78,1183.34,1289.3,68.81,73.71,50,50.75,21.44,25.59,80.28,74.43,3.24,3.24,93.2,93.2,610.35,604.26,0,0,64,64,67.83,67.44,788.89,859.53,588.98,637.65,0.31,0.29,126.07,126.48,13.22,13.27,12.41,12.41,497.22,502.62,2.09,1.98,54.44,54.22,52.77,53.33,55.68,55.68,-50.99,-56.57,100.2,100.2,45546.71,43233.75,22886.65,28015.9,82577,63324,788.89,859.53,8.24,4.46,98.61,107.44,26100000000,21500000000,35799.71,32165.91,7.09,7.09,10.47,10.42
Ivernia,67.82,67.82,89,89,77.33,77.33,1.54,1.54,21.1,21.06,49.24,49.24,5689.55,5823.1,39.27,39.27,157.25,157.25,-16.06,-16.43,-8.85,-9.38,-5.8,-6.48,4681.69,3992.98,-12.66,-13.49,-2.68,-3.46,-7.9,-8.83,-13.64,-13.96,-9.17,-10.1,-14.42,-14.83,-15.75,-16.12,-11.75,-12.25,-4.24,-5.48,-9.22,-9.85,4866.54,4016.75,-15.07,-16.19,0,0,18.81,18.81,1625.59,1663.74,10798.54,11052.01,6154.01,6298.46,2670.61,2733.29,1095.87,1095.87,64.97,64.97,21.25,21.25,41.43,41.43,54.81,54.38,1.27,1.28,48.6,48.6,11.08,11.08,54.76,54.76,271,271,73.35,73.35,122.35,122.35,91.01,91.03,15.58,15.6,4760.65,4872.39,115.6,115.79,41,41,71.27,72.12,-8.65,-9.82,0.61,0.61,94.65,94.65,412.22,412.22,4,4,74,74,67.57,67.29,696.68,713.03,1219.12,1217.8,0.17,0.17,20.96,21.13,7.98,7.97,13.06,13.06,1578.23,1579.87,0.88,0.88,39.42,39.4,73.55,73.56,-129.19,-127.02,120.28,115.57,99.3,99.3,60108.62,58730.13,47847.66,46750.35,73650,71961,6734.57,6892.65,2.16,2.16,812.79,831.87,261100000000,255900000000,17251.17,16385.71,0.68,0.68,82.38,82.41
Hulvin,66.67,66.67,78.29,78.29,68,68,1.31,1.31,18.9,18.9,67.99,67.99,14640.35,14640.35,41,41,68.75,68.75,-22.09,-22.36,-18.5,-18.76,-19.49,-19.8,-15.45,-15.68,-23.48,-23.64,-11.63,-11.83,-25.44,-25.75,-26.1,-26.27,-22.52,-22.91,-25.06,-25.3,-25.85,-26.08,-19.34,-19.65,-20.93,-21.21,-24.88,-25.12,-9.07,-9.39,-33.36,-33.76,0,0,34,34,14201.14,14201.14,11565.87,11565.87,11199.87,11199.87,2415.66,2415.66,1082.81,1082.81,76.56,76.56,35.15,35.15,8.9,8.9,96.68,96.67,0.81,0.81,52.16,52.16,15.68,15.68,55.65,55.65,527,527,107.8,107.8,133.58,133.58,92.53,92.53,15.36,15.37,5490.13,5490.13,146.68,146.75,26.43,26.43,85.76,85.38,-200,-197.67,1.7,1.7,93.48,93.48,639.76,639.76,10,10,123,123,40.71,40.7,2269.25,2269.25,1611.48,1611.51,0.12,0.12,81.64,81.97,6.4,6.39,13.12,13.12,3528.12,3529.48,0.49,0.49,39.64,39.63,77.43,77.43,-192.98,-193.8,110.71,108.81,113.52,113.52,84621.21,84621.2,73494.76,73494.75,95998,95998,13322.72,13322.72,1.59,1.59,1244.43,1244.43,438500000000,438000000000,12016.21,12354.7,0.73,0.73,154.04,153.96
IronRose7,57.33,57.33,57.33,58.33,57.33,57.33,3.61,2.26,32.8,31.86,42,42,292.36,322.25,50,50,112.5,112.5,-8.37,-9.06,-7.09,-7.85,-6.32,-7.21,1949.08,1632.71,3508.35,3609.15,-8.42,-9,3508.35,3351.35,2315.51,2093.31,1169.45,773.39,4677.8,4640.33,1949.08,1632.71,3118.53,2921.69,-5.48,-6.48,3898.16,3781.01,5067.61,5069.99,3742.24,3215,3508.35,3351.35,9.33,9.33,877.09,966.74,877.09,966.74,1169.45,1288.98,292.36,322.25,119.98,119.98,27.72,44.24,12,12,49.93,50.31,25.59,25.19,16.31,16.95,50,50,1,1,50,50,100,100,56.72,58.44,57.19,67.15,69.42,70.46,0.56,0.78,1169.45,1288.98,58.48,62.98,50,50.75,16.6,20.87,86.97,80.58,3.24,3.24,93.2,93.2,610.35,604.26,0,0,64,64,68.24,67.85,779.63,859.32,461.26,505.79,0.34,0.31,126.07,126.48,13.47,13.52,17.16,17.16,497.66,502.97,2.53,2.34,54.44,54.22,52.68,53.25,-70,-70,53.85,47.96,100.2,100.2,46111.37,43268.8,23170.39,28038.61,83600,63376,779.63,859.32,10.54,7.8,97.45,107.42,205600000000,166600000000,38456.88,34225.62,7.09,7.09,10.74,10.71
Pythie XIII,97,97,66.67,77,97,97,102.81,4.78,100.81,37.94,42,42,-4.47,-4.47,3,3,218.25,218.25,1122.02,548.35,-8.65,-9.28,-6.32,-7.21,0,-3.46,1683.03,1645.06,2558.2,2438.79,4488.07,4660.99,-7.72,-8.38,2244.04,1919.23,0,-3.46,7293.12,8088.19,1122.02,548.35,0,-3.46,-4.47,-5.66,561.01,-1.41,6283.3,6360.88,5610.09,5209.34,5.29,5.29,561.01,685.44,561.01,685.44,140.25,171.36,-4.47,-4.47,95.92,95.92,0.97,20.94,12,12,107.14,96.1,38.14,37.94,1.95,1.97,50,50,1,1,50,50,100,100,38.58,50.63,16.97,36.47,60.69,65.53,47.51,42.29,981.77,1199.52,18.96,24.73,97,81.5,7.67,9.71,111.85,99.79,1.06,1.06,93.67,93.67,2.2,16.28,0,0,64,64,75.45,73.37,420.76,514.08,100.59,182.59,4.19,2.89,371.37,372.07,15.26,13.93,17.29,17.29,455.48,461.64,113.76,81.26,7.49,12.71,51.09,56.04,-46.37,-46.37,12.25,-21.21,97.83,97.83,37542.73,35317.96,2353.42,15199.02,241966,72589,420.76,514.08,20.69,16.01,-6.32,-6.32,115700000000,114800000000,34651.94,31892.12,3.19,3.19,25.58,19.3
Romunop Aleuh,42.67,42.67,28.44,37.33,12,12,1.88,1.69,30.51,29.68,45.83,45.83,185.74,221.95,61,61,87.75,87.75,-2.83,-4.47,1775.43,1775.59,4358.71,4853.27,-6.16,-7.07,1436.39,1538.84,2998.35,3286.31,2476.54,2604.19,1609.75,1479.65,-6.48,-7.75,2526.07,2663.38,-7.62,-8.37,1238.27,1124.54,-6.93,-7.75,1535.46,1479.65,-5.8,-6.48,1030.18,1065.35,6835.25,7457.46,12.65,12.65,1547.84,1849.57,928.7,1109.74,1238.27,1479.65,61.91,73.98,932.65,932.65,53.1,59.01,17.01,17.01,19.91,22.58,11.83,11.78,29.88,29.91,51.62,51.62,1,1,51.96,51.96,101,101,65.49,65.85,82.98,83.07,72.18,73.41,24.09,21.84,866.79,1035.76,93.78,94.85,28.33,35,31.48,34.84,59.36,55.77,21.68,21.68,91.61,91.61,2304.69,1917.23,-4,-4,71,71,53.95,54.98,495.31,591.86,1012.15,1019.15,0.28,0.28,48.74,48.99,9.64,9.7,13.81,13.81,548.79,551.61,1.52,1.49,30.91,33.16,49.82,51.56,98.99,98.99,-31.62,-40,98.34,98.34,36823.13,39271.5,26319.68,29697.85,49567,50331,1114.44,1331.69,2.6,2.57,309.57,369.91,24400000000,15400000000,25223.85,25605.02,13.24,13.24,15.21,16.56
