Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Asfaltum,65.44,65.44,97.22,97.33,53.71,53.71,1.73,1.67,21.74,21.68,45.34,45.34,2136.63,2135.46,42.83,42.83,150.5,150.5,-9.27,-9.27,6768.86,6765.15,-2.05,-2.05,38502.14,38481.08,1830.67,1829.67,-9.08,-9.08,28075.37,28060.01,-13.58,-13.58,-9,-9,3290.42,3288.62,2435.76,2434.43,2051.17,2050.05,5213.39,5210.53,-20.86,-20.86,10174.65,10169.08,426.64,426.41,28075.37,28060.01,27.86,27.91,1175.15,1174.51,6142.82,6139.46,6035.99,6032.69,2083.22,2242.24,1043.45,1043.45,57.92,59.73,13,13,41.01,40,88.46,88.46,0.86,0.86,51.62,51.62,9,9,48.04,48.04,248,248,83.76,83.84,118.12,118.52,90.66,90.69,4.1,4.6,17947.72,17937.9,3.92,3.92,50.5,48,73.29,73.46,-105.4,-106.82,15.12,15.12,92.06,92.06,570.71,590.56,-7,-7,91,91,53.41,52.66,106.83,106.77,1296.75,1296.87,9.98,9.98,9.22,9.22,8.93,8.91,13.3,13.3,1852.54,1852.54,0.75,0.75,50.9,50.4,89.09,89.76,-433.5,-433.5,433.05,433.05,100.62,100.62,142424.77,142507,106641.43,108475.47,184120,181595,5448.42,5445.44,1.89,1.89,-7.07,-7.07,1914600000000,2064000000000,38027.41,37764.35,34.09,34.09,116.77,116.14
Actaeus,52.33,52.33,36,27.33,76.67,76.67,2.17,1.84,30.84,31.14,42,42,446.05,394.08,53.75,53.75,105.75,105.75,713.67,630.52,-7.48,-7.48,-8.37,-8.37,1712.81,1513.25,-5.48,-5.48,-2.83,-2.83,-4.47,-4.47,4014.41,3546.68,-7.75,-7.75,1427.34,1261.04,-6.32,-6.32,2854.69,2522.08,-8.37,-8.37,-3.16,-3.16,-6.63,-6.63,171.28,151.32,713.67,630.52,11.31,11.45,1694.97,1497.49,1248.93,1103.41,1338.14,1182.23,446.05,630.52,13.18,13.18,45.99,54.49,12,12,50.75,45.89,28.84,28.84,7.88,7.88,50,50,1,1,50,50,106,106,61.55,62.17,97.23,100.96,71.74,71.35,15.16,17.38,1248.93,1103.41,83.57,84.64,34,27.33,36.82,38.07,61.2,58.49,0.73,0.73,94.04,94.04,576.25,630.18,0,0,64,64,56.02,53.96,892.09,788.15,777.68,784.33,0.26,0.26,81.08,81.08,9.71,9.65,18.61,18.61,592.64,592.64,1.76,1.75,39.84,37.62,50.85,49.39,-82.76,-82.76,57.88,57.88,101.45,101.45,31876.16,28398.62,21092.19,20580.76,45861,37771,1338.14,1182.23,3.22,3.07,356.84,315.26,2400000000,6700000000,20145.74,17578.75,7.49,7.49,10.55,9.52
Andels,75.78,73.33,25.5,20.5,80.67,80.67,1.75,1.55,32.29,32.48,44.28,44.28,70.71,63.63,27.33,31,164.25,155.25,-5.48,-5.48,1732.43,1558.96,-9.49,-9.49,2658.76,2392.53,-8.94,-8.94,1237.45,1113.54,-7.48,-7.48,919.25,827.2,2545.62,2290.72,2545.62,2290.72,2545.62,2290.72,0,0,565.69,509.05,-3.16,-3.16,1499.09,1348.98,566.19,366.52,0,0,11.22,11.36,1767.79,1590.78,919.25,827.2,848.54,763.57,0,190.89,629.57,629.57,57.2,64.59,15.51,15.51,45.56,41.6,35.67,35.06,2.2,2.28,51,51,1,1,51.48,51.48,104,104,62.12,62.7,98.57,101.6,69.97,69.77,26.28,26.72,636.4,572.68,73.52,77.44,25.5,20.5,33.01,34.28,62.39,59.95,0.69,0.69,94.23,94.23,402.65,461.98,0,0,64,64,53.32,52.12,565.69,509.05,549.53,566.67,0.34,0.32,254.33,224.92,9.83,9.78,15.22,15.22,508.56,508.56,2.2,2.15,28.72,28.28,48.41,47.23,-100.5,-100.5,74.83,74.83,101.85,101.85,29006.39,26149.83,21574.41,20750.74,37717,32129,1131.39,1018.1,3.08,2.96,494.98,445.42,92100000000,143800000000,19434.28,17180.44,4.43,4.78,9.8,9.03
Anonymous Endorsing Agent,77.33,77.33,45.56,49.11,48.44,48.44,1.41,1.36,26.07,25.82,42,42,3774.79,3864.24,25,25,168.75,168.75,-8.37,-8.37,-8.94,-8.94,-12,-12,-3.46,-3.46,-7.39,-7.39,-9.8,-9.8,-12.65,-12.65,-11.29,-11.29,1266.38,1296.39,2435.35,2493.06,-5.48,-5.48,-7.75,-7.75,-5.48,-5.48,-14.14,-14.14,4968.12,5085.84,-5.4,-5.4,0,0,13.42,13.53,1339.44,1371.18,4261.86,4362.86,2191.82,2243.75,1461.21,1869.8,119.98,119.98,71.08,73.77,12,12,33.57,32.07,33.04,33.04,2.63,2.63,52.16,52.16,4.48,4.48,50,50,192,192,63.45,63.6,95.38,97.31,80.74,81.4,16.58,17.69,2191.82,2243.75,66.26,66.51,33.17,29.83,70.3,71.04,32.42,30.87,3.95,3.95,93.09,93.09,598.21,625.36,0,0,62,62,53.63,52.64,974.14,997.22,1062.33,1062.07,0.34,0.34,222.06,222.06,9.75,9.72,17.16,17.16,1158.66,1158.66,1.33,1.33,38.42,37.31,56.33,56.99,-90,-90,30,30,101.04,101.04,30588.01,31686.8,25540.73,26983.7,35932,36581,2191.82,2243.75,2.84,2.82,365.3,373.96,1798800000000,4862900000000,9084.64,9189.17,4.43,4.43,14.1,13.08
Menorah,67.07,67.07,48.44,52,66,66,1.72,1.65,27.88,27.52,45.34,45.34,1693.91,1744.28,40.4,40.4,135,135,-7.07,-7.07,4517.1,4651.42,4893.52,5039.04,2634.97,2713.33,4893.52,5039.04,-8.94,-8.94,526.99,542.67,-10.25,-10.25,376.42,387.62,752.85,775.24,-11.4,-11.4,-6,-6,5646.37,5814.28,-4.47,-4.47,0,0,451.71,465.14,5420.51,5581.71,10.77,10.91,1693.91,1744.28,1882.12,1938.09,846.96,872.14,470.53,775.24,439.84,439.84,58.04,60.47,15.9,15.9,45.19,43.25,31.57,31.57,3.04,3.04,52.16,52.16,3.3,3.3,50.99,50.99,171,171,63.78,63.93,90.93,92.82,76.6,77.33,10.58,11.69,1129.27,1162.86,75.54,75.81,37.33,34,28.29,29.15,68.23,66.67,1.65,1.65,93.49,93.49,570.86,597.4,-4,-4,64,64,57.21,55.38,188.21,193.81,1066.09,1065.82,0.37,0.37,82.68,82.68,10.07,9.97,16.07,16.07,1030.74,1030.74,1.31,1.31,44.42,43.31,55.51,56.19,37.42,37.42,71.41,71.41,102.24,102.24,41105.57,42618.66,30812.13,32653.1,53088,54000,2070.34,2131.9,2.79,2.77,0,0,714200000000,1392800000000,29472.69,30216.63,12.08,12.08,15.76,14.62
Jeruselem,68,68,94.81,95.86,44.67,44.67,1.36,1.32,19.07,19.04,38.06,38.06,18296.89,18362.38,39,39,149.25,149.25,-22.23,-22.23,-15.59,-15.59,-14.83,-14.83,-12.35,-12.35,-16.12,-16.12,-13.62,-13.62,-20.3,-20.3,-28.38,-28.38,-20.71,-20.71,-19.6,-19.6,-25.38,-25.38,-20.52,-20.52,-18.55,-18.55,-26.19,-26.19,-8.69,-8.69,-27.27,-27.27,0,0,29.98,30.03,11014.55,11053.97,14655.72,14708.17,9102.93,9135.51,2457.79,2740.65,1074.08,1074.08,73.28,75.61,18.02,18.02,28.11,26.96,87.17,87.17,0.87,0.87,52.64,52.64,13.8,13.8,58.65,58.65,574,574,91.05,91.13,122.17,122.54,92.38,92.41,14.13,15.08,9831.16,9866.35,111.72,111.79,30.43,27.57,80.91,81.09,-158.41,-159.88,0.68,0.68,94.26,94.26,766.28,792.55,1,1,123,123,42.7,42.4,-10.49,-10.49,1549.05,1548.96,0.14,0.14,92.48,92.48,7.19,7.17,13.16,13.16,3730.39,3730.39,0.52,0.52,40.87,39.92,82.79,83.47,-147.89,-147.89,104.31,104.31,91.29,91.29,81835.34,82402.31,69446.62,71099.08,94766,94028,12926.16,12972.43,1.77,1.77,-4.47,-4.47,727800000000,755700000000,15630.55,15574.04,19.53,19.53,152.01,151.62
Zahlee,2.33,2.33,74.67,72.67,3,3,9.38,7.14,32.33,31.77,40.11,40.11,435.94,429.85,97.67,97.67,6.75,6.75,87.19,85.97,418.5,412.66,-6.48,-6.48,-5.66,-5.66,3225.96,3180.89,4020.24,3964.08,2528.45,2493.13,2418.6,2384.81,1133.44,1117.61,4882.53,4814.32,959.07,945.67,1743.76,1719.4,-6.93,-6.93,-2.83,-2.83,2528.45,2493.13,3517.33,3210.28,2615.64,2579.1,11.7,11.83,108.99,107.46,1198.84,1182.09,2942.6,2901.49,871.88,1182.09,941.61,941.61,10.66,14.01,13,13,25.5,24.57,0.95,0.95,39.03,39.03,50,50,1,1,51.96,51.96,100,100,60.59,61.09,67.9,71.6,69.93,70.57,39.18,37.51,1852.75,1826.86,89.02,90.27,71,66,26.93,28.13,74.52,72.06,29.5,29.5,91.14,91.14,2499.2,2853.71,-8,-8,67,67,71.38,70.59,1089.85,1074.63,481.53,509.92,0.23,0.22,9.98,9.98,12.52,12.08,13.77,13.77,469.91,469.91,2.44,2.33,15.82,17.49,57.28,56.83,-28.28,-28.28,-36.06,-36.06,105.16,105.16,53987.01,53297.31,15846.93,18296.09,148631,130608,871.88,859.7,3.61,3.38,217.97,214.93,23100000000,26700000000,39464.5,38320.76,15.16,15.16,26.82,24.68
The Wisching Well,69.33,67.83,68.33,65,74,74,5.81,4.68,32.95,32.44,45.34,45.34,-5.48,-5.48,37,39.25,141.75,137.25,2295.19,2224.53,-4.9,-4.9,3595.8,3485.09,-4.9,-4.9,5967.5,5783.77,1530.13,1483.02,3060.26,2966.04,2008.29,1946.46,382.53,370.75,9945.84,9639.62,3825.32,3707.55,650.3,630.28,3060.26,2966.04,3442.79,3336.79,2027.42,1965,3993.64,3870.68,8951.25,8675.66,9.11,9.27,1817.03,1761.08,765.06,741.51,860.7,834.2,0,278.07,25.09,25.09,17.2,21.38,15.51,15.51,66.98,63.9,29.18,28.77,6.76,8.16,48.6,48.6,1,1,50.5,50.5,88,88,56.06,56.75,55.21,60.33,69.27,69.81,15.37,12.96,956.33,926.89,68.53,71.99,61.5,56.5,10.14,11.2,97.6,95.27,0.77,0.77,93.87,93.87,301.93,344.85,0,0,66,66,70.28,69.39,573.8,556.13,339.62,370.35,0.44,0.4,216.43,208.61,13.39,12.95,17.9,17.9,209.42,209.42,3.62,3.2,39.63,42.04,55.18,54.25,74.5,74.5,-29.15,-29.15,105.84,105.84,56675.96,55209.07,21852.67,24033.8,127023,112435,860.7,834.2,11.41,10.5,765.06,741.51,910900000000,1909300000000,50951.69,49025.65,7.44,7.52,16.84,15.35
Fishmong,73.17,71.47,8.5,4.75,71.33,71.33,1.19,1.1,34.36,36.02,45.34,45.34,390.63,291.54,31.25,33.8,155.25,150.75,625,466.46,-9.95,-9.95,-4.47,-4.47,-6.63,-6.63,1666.67,1243.89,-10.43,-10.43,-11.14,-11.14,-5.48,-5.48,-2,-2,451.39,336.89,798.61,596.03,815.98,608.99,-9.7,-9.7,798.61,596.03,729.17,544.2,111.11,82.93,625,466.46,14.53,14.63,1258.69,939.4,824.66,615.47,954.87,712.65,477.43,453.5,190.3,190.3,84.13,90.99,16.29,16.29,27.97,24.54,31.92,31.47,2.93,3.08,49.36,49.36,1,1,51.48,51.48,95,95,65.76,66.13,104.41,104.99,67.97,66.7,26.02,26.42,781.25,583.07,99.14,101.7,-91.5,-95.25,62.48,63.39,23.74,21.72,0.86,0.86,93.77,93.77,666.52,721.17,0,0,66,66,75.78,75.38,694.45,518.29,680.68,692.91,0.29,0.28,269.12,257.26,9.92,9.88,16.86,16.86,454.26,454.26,1.9,1.88,28.98,28.58,44.18,42.87,12.25,12.25,-33.91,-33.91,109.08,109.08,16471.81,12390.59,15037.7,11789.56,17875,12957,911.46,680.25,2.58,2.55,781.25,583.07,29600000000,42000000000,6176.93,4534.96,7.71,7.79,7.17,7.1
The Sigma Republic of Skibidi,74.44,72.17,46,39.33,72,72,2.73,2.35,34.22,33.92,41.43,41.43,109.74,101.28,29.33,32.75,159.75,153,1404.63,1296.4,-5.8,-5.8,-2.37,-2.37,-8.25,-8.25,-8.37,-8.37,5873.98,5421.4,-6.78,-6.78,-10.01,-10.01,-4.24,-4.24,2282.52,2106.66,3160.42,2916.91,2940.94,2714.35,-8.25,-8.25,-8.25,-8.25,-8.77,-8.77,4495.98,3870.04,1404.63,1296.4,10.1,10.25,438.95,405.13,877.89,810.25,1316.84,1215.38,109.74,405.13,1065.35,1065.35,36.57,42.53,14.64,14.64,53.35,50.07,29.04,28.42,7.2,9.41,52.16,52.16,1,1,52.44,52.44,96,96,59.03,59.65,77.15,82.38,68.09,68.35,15.93,16.46,1097.37,1012.82,67.18,71.6,41.5,36.5,31.87,33.33,70.72,68.25,0.82,0.82,93.8,93.8,396.07,453.17,0,0,71,71,65.81,64.03,877.89,810.25,630.53,649.31,0.39,0.35,242.9,219.2,9.83,9.78,13.2,13.2,443.79,443.79,2,1.96,39.07,38.54,50.46,49.44,52.15,52.15,-54.77,-54.77,89.65,89.65,33743,31167.46,19725.39,19770.4,53940,46491,877.89,810.25,6.56,4.75,438.95,405.13,22100000000,28800000000,22978.98,20788.7,2.85,3.02,15.17,13.82
Miterrister,57.33,57.33,64.33,58,61.33,61.33,4.49,3.71,33.47,33.08,42,42,118.9,112.87,50,50,112.5,112.5,5707.24,5417.93,-6,-6,-6.32,-6.32,3804.83,3611.95,0,0,190.24,180.6,-7.75,-7.75,0,0,5707.24,5417.93,-4.47,-4.47,4280.43,4063.44,-8.37,-8.37,3329.22,3160.46,6658.45,6320.91,-6.32,-6.32,-4,-4,5707.24,5417.93,9.11,9.27,1070.11,1015.86,951.21,902.99,1426.81,1354.48,356.7,677.24,119.98,119.98,22.26,26.97,12,12,54.35,51.72,23.26,23.26,19.65,19.65,50,50,1,1,50,50,94,94,55.76,56.41,51.79,56.72,68.77,69.14,3.39,1.72,1426.81,1354.48,70.1,71.66,55.5,50.5,20.45,21.65,84.48,82.14,2.55,2.55,93.31,93.31,543.14,582.2,0,0,64,64,69.25,68.25,951.21,902.99,414.6,442.5,0.33,0.32,125.92,125.92,12.81,12.37,17.16,17.16,377.65,377.65,2.81,2.63,51.61,53.28,53.8,52.81,-80,-80,66.33,66.33,100.2,100.2,43065.89,41221.39,19176.1,20405.61,86132,75657,951.21,902.99,11.76,10.95,118.9,112.87,26000000000,31500000000,34237.38,32276.35,7.09,7.09,12.86,11.72
Free Guardians,52.97,52.97,22.67,22.67,60.53,60.53,1.37,1.37,26.95,26.95,44.83,44.83,1926.94,1926.94,53.27,53.27,43.75,43.75,-4.47,-4.47,0,0,1366.38,1366.38,2592.61,2592.61,0,0,-2,-2,2662.68,2662.68,-5.48,-5.48,0,0,875.88,875.88,875.88,875.88,1576.59,1576.59,1576.59,1576.59,1226.24,1226.24,0,0,353.16,353.16,4029.06,4029.06,24.45,24.45,2408.68,2408.68,1926.94,1926.94,2540.06,2540.06,1270.03,1270.03,658.89,658.89,73.09,73.09,18.34,18.34,34.76,34.76,33.82,33.82,2.48,2.48,46.97,46.97,5.22,5.22,54.76,54.76,109,109,77.03,77.03,116.53,116.53,78.59,78.59,11.69,11.69,2890.41,2890.41,42.22,42.22,-77.33,-77.33,79.72,79.72,-94.3,-94.3,0.61,0.61,94.63,94.63,861.47,861.47,-3,-3,68,68,79.18,79.18,1620.38,1620.38,1109.97,1109.97,0.47,0.47,185.6,185.6,9.35,9.35,15.09,15.09,627.33,627.33,1.15,1.15,43.31,43.31,52.92,52.92,-81.55,-81.55,102.71,102.71,111.5,111.5,41186.8,41186.8,34902.91,34902.91,47754,47754,2583.85,2583.85,2.05,2.05,1620.38,1620.38,309600000000,309700000000,8360.92,8360.92,19.22,19.22,12.65,12.65
Yellow Rose 1,41.67,41.67,67.67,64.33,45.33,45.33,5.55,4.49,32.84,32.3,43.68,43.68,0,0,61.75,61.75,87.75,87.75,4142.13,4040.97,3117.15,3041.02,-4.9,-4.9,1563.07,1524.89,-1.55,-1.55,3021.02,2947.24,-4.24,-4.24,2227.37,2172.97,4923.67,4803.41,2579.07,2516.07,2969.83,2897.3,164.12,160.11,3751.37,3659.74,6486.74,6328.31,1133.23,1105.55,3876.41,3781.73,4142.13,4040.97,9.54,9.7,1563.07,1524.89,879.23,857.75,683.84,667.14,97.69,381.22,624.65,624.65,18,22.26,15.09,15.09,49.27,47.1,20.55,20.55,22.8,22.8,52.64,52.64,1,1,51.48,51.48,96,96,55.05,55.73,40.5,45.23,69.39,69.96,11,9.33,586.15,571.83,83.56,85.25,60.5,55.5,13.27,14.34,92.66,90.33,5.98,5.98,92.85,92.85,696.62,740.77,0,0,64,64,69.83,68.91,683.84,667.14,354.67,380.83,0.3,0.29,147.97,147.97,12.45,12.01,15.24,15.24,354.69,354.69,3.39,3.09,44,45.67,55.85,54.93,-63.25,-63.25,52.92,52.92,100.2,100.2,54762.93,53711.3,21659.97,23916.23,120317,107423,1367.69,1334.28,12.59,11.81,293.08,285.92,120200000000,153200000000,47479.46,46030.58,3.11,3.11,17.64,16.09
Zilpower,51.33,51.33,35.11,29.78,40,40,2.15,1.93,29.12,29.31,41.43,41.43,833.33,775.37,54.5,54.5,103.5,103.5,2499.99,2326.1,666.66,620.29,3222.2,2998.08,2888.87,2687.94,500,465.22,888.88,827.06,1166.66,1085.51,-3.87,-3.87,277.78,258.46,3055.54,2843.01,555.55,516.91,555.55,516.91,3333.31,3101.46,2499.99,2326.1,472.22,439.37,2249.07,1968.57,6888.85,6409.69,13.78,13.89,1874.99,1744.57,1736.1,1615.35,1180.55,1098.44,625,775.37,8.05,8.05,46.42,51.73,11.33,11.33,35.77,33.83,21.86,21.86,21.35,21.35,50,50,1,1,50,50,117,117,62.84,63.21,88.71,90.57,74.32,74,11.99,13.32,1666.66,1550.73,73.08,73.72,33.33,29.33,38.48,39.5,48.95,46.79,7.53,7.53,92.69,92.69,920.07,960.47,-4,-4,62,62,54.08,52.99,972.22,904.59,738.96,743.01,0.32,0.31,96.17,96.17,9.94,9.9,31.86,31.86,662.66,662.66,1.81,1.81,43.01,41.68,51.57,50.57,-15.81,-15.81,77.78,77.78,103,103,40971.06,38191.1,27246.1,26917.44,58693,52036,1041.66,969.21,2.94,2.87,555.55,516.91,4096100000000,7254100000000,25197.2,23105.61,14.66,14.66,9.44,8.86
Kultexia,85,81.78,34,38.67,32.44,32.44,1.43,1.39,30.54,29.94,42,42,3693.6,3894.3,15,18.33,191.25,184.5,-11.75,-11.75,-2.53,-2.53,-13.34,-13.34,-6,-6,3585.26,3780.06,-7.69,-7.69,-4.24,-4.24,-13.64,-13.64,-11.31,-11.31,-10.39,-10.39,-9.9,-9.9,-4.24,-4.24,590.98,623.09,-14.21,-14.21,-2.37,-2.37,-10.89,-11,0,0,12.65,12.77,1231.2,1298.1,1354.32,1427.91,2585.52,2726.01,1354.32,1817.34,130.47,130.47,70.02,72.01,12,12,35.28,34.02,28.12,27.5,10.71,12.61,51,51,1,1,50,50,179,179,63.11,63.3,85.68,87.33,72.15,73.01,24.72,24.44,2831.76,2985.63,42.15,44.37,30.5,28,75.28,75.93,39.18,37.76,12.62,12.62,92.25,92.25,636.39,685.79,0,0,64,64,52.07,51.44,1231.2,1298.1,1051.03,1052.67,0.42,0.39,280.94,258.53,9.98,9.96,17.11,17.11,1139.66,1139.66,1.37,1.37,30.28,30.56,50.84,51.79,-90,-90,-28.28,-28.28,100.62,100.62,23875.45,25562.17,19777.42,21492.57,28245,29845,1723.68,1817.34,2.89,2.86,246.24,259.62,27526000000000,35262700000000,5897.24,6160.48,6.53,6.67,11.93,11.29
The King of Boats in Paper Crowned,75,75,26.17,29.11,24.67,24.67,1.36,1.31,28.04,27.66,42,42,3360.75,3490.07,28.5,28.5,162,162,-14.56,-14.56,-9.03,-9.03,-12.33,-12.33,-6.48,-6.48,640.9,665.57,5115.61,5312.45,-11.92,-11.92,-9.95,-9.95,-8.37,-8.37,-11.49,-11.49,-13.49,-13.49,-3.46,-3.46,-8.49,-8.49,-13.86,-13.86,-8.77,-8.77,-2.41,-2.41,0,0,14.04,14.14,908.31,943.26,2543.27,2641.13,2270.78,2358.15,1089.97,1414.89,135.9,135.9,73.49,76.22,12,12,23.72,22.22,26.64,26.64,14.46,14.46,52.16,52.16,3.93,3.93,50,50,203,203,64.59,64.73,93.76,95.53,76.29,77.05,24.73,25.84,1907.45,1980.85,65.67,65.92,24.17,20.83,75.29,69.33,25.46,23.91,11.9,11.9,92.31,92.31,875.65,908.45,0,0,64,64,51.03,50.3,999.14,1037.59,1081.46,1081.2,0.31,0.31,209.6,209.6,9.5,9.47,17.09,17.09,1273.28,1273.28,1.25,1.26,30.27,29.16,51.57,52.27,-83.96,-83.96,-23.45,-23.45,100.62,100.62,23650.23,24843.25,20100.73,21526.7,27350,28242,1907.45,1980.85,2.69,2.68,181.66,188.65,1932500000000,4207400000000,5841.61,7626.88,5.39,5.39,17.87,16.6
Rainbow Hyacinth,73.17,71.47,6.5,3,78,78,1.14,1.06,33.23,35.87,47.2,47.2,530.47,346.4,31.25,33.8,155.25,150.75,-9.38,-9.38,29.96,19.56,32.45,21.19,-5.29,-5.29,-8.83,-8.83,4199.04,2742.06,-12.49,-12.49,967.32,631.68,649.04,423.84,-8.25,-8.25,-5.29,-5.29,104.84,68.47,-9.9,-9.9,-9.9,-9.9,-9.06,-9.06,359.47,234.74,32.45,21.19,18.28,18.36,1591.4,1039.21,936.12,611.3,936.12,611.3,592.87,448.29,9.5,9.5,87.64,94.4,17.69,17.69,27.44,23.87,34.81,34.38,2.32,2.38,49.36,49.36,1,1,51.48,51.48,95,95,70.18,70.51,108.84,109.23,69,66.81,30.06,30.38,811.3,529.8,108.82,109.73,-93.5,-97,69.89,70.16,-14.7,-16.68,0.72,0.72,94.1,94.1,600.22,650.04,0,0,66,66,75.29,74.89,748.89,489.04,905.79,919.96,0.26,0.26,269.12,257.26,9.35,9.32,24.32,24.32,542.08,542.08,1.62,1.61,24.94,24.62,44.86,43.24,-13.04,-13.04,17.32,17.32,112.37,112.37,17611.96,11562.09,16429.06,11216.96,18747,11882,1060.93,692.81,2.29,2.28,904.91,590.93,104600000000,83900000000,5301.2,3445.5,8.72,8.79,11.92,11.08
Machinatia,48.33,48.33,71.56,73.33,64,64,1.84,1.76,26.55,26.35,40.11,40.11,3165.52,3177.66,56.75,56.75,99,99,-13.71,-13.71,-4.73,-4.73,126.62,127.11,4090.82,4106.51,5357.03,5377.58,-7.69,-7.69,7207.64,7235.29,-13.91,-13.91,1607.11,1613.27,97.4,97.77,97.4,97.77,2922.02,2933.22,-4.24,-4.24,-9.9,-9.9,3409.02,3422.1,-10.86,-10.86,7334.26,7362.39,12.65,12.77,243.5,244.44,3165.52,3177.66,2069.76,2077.7,1582.76,1955.48,919.19,919.19,54.49,56.84,13,13,48.65,46.99,26.18,26.18,15.31,15.31,47.8,47.8,3.93,3.93,51.96,51.96,188,188,65.07,65.21,99.45,101.12,79.54,80.02,4.53,5.42,2313.26,2322.14,60.73,60.97,50.33,47,44.64,45.46,49.96,48.41,1.65,1.65,93.49,93.49,621.93,649.62,-8,-8,67,67,66.08,64.84,608.75,611.09,1100.3,1100.29,0.3,0.3,39.26,39.26,11.07,10.78,13.87,13.87,1128.09,1128.09,1.19,1.19,50.47,49.58,60.48,61.09,-69.43,-69.43,70.36,70.36,104.1,104.1,46440.6,46985.37,33655.96,34829.95,61767,61273,1095.76,1099.96,2.64,2.63,852.26,855.52,275300000000,565000000000,25728.09,25607.03,15.35,15.35,24.99,23.35
Slabfan 22,57.33,57.33,61.78,52.89,57.33,57.33,4.14,3.23,33.12,32.95,42,42,340.56,311.55,50,50,112.5,112.5,1362.26,1246.18,-6.24,-6.24,-7.07,-7.07,-7.75,-7.75,4994.95,4569.34,0,0,5449.03,4984.73,1003.53,918.02,1816.34,1661.58,2270.43,2076.97,908.17,830.79,4994.95,4569.34,-7.75,-7.75,1816.34,1661.58,2724.52,2492.37,0,0,6811.29,6230.91,9.22,9.38,1021.69,934.64,908.17,830.79,1362.26,1246.18,340.56,623.09,119.98,119.98,24.17,30.97,12,12,51.63,48.21,23.34,23.34,19.54,19.54,50,50,1,1,50,50,100,100,56.26,57.11,54.05,60.12,69.1,69.27,1.67,1.67,1362.26,1246.18,54.01,55.87,53.33,46.67,19.94,21.28,84.3,81.49,3.24,3.24,93.2,93.2,583.53,637.78,0,0,64,64,68.79,67.31,908.17,830.79,533.87,559.86,0.35,0.34,126.07,126.07,12.27,11.68,17.16,17.16,507.38,507.38,2.24,2.17,53.33,53.33,53.46,51.97,10,10,-50.99,-50.99,100.2,100.2,43728.48,40314.02,20377.62,21527.55,84306,69511,908.17,830.79,11.15,9.99,113.52,103.85,274300000000,379600000000,35026.51,31727.13,7.09,7.09,11.87,10.46
1st Flyskistani Infantry Brigade,67.17,66.27,12,7,18,18,1.27,1.15,31.78,33.19,45.83,45.83,736.33,560.8,40.25,41.6,135,132.75,554.41,422.25,-8.54,-8.54,727.67,554.2,1351.38,1029.22,1178.13,897.27,332.65,253.35,-11.4,-11.4,-8.83,-8.83,-8.49,-8.49,-2.83,-2.83,-2.83,-2.83,329.18,250.71,900.92,686.15,554.41,422.25,-9.54,-9.54,492.04,374.74,1282.08,976.44,18.36,18.44,2035.74,1550.43,1256.09,956.65,1602.6,1220.55,779.65,692.75,8.79,8.79,78.58,87.19,15.9,15.9,17.06,14.98,22.2,21.92,20.95,21.29,47.8,47.8,1,1,50.5,50.5,96,96,69.6,70.01,98.25,99.8,70.55,69.03,27.23,28.44,1645.92,1253.54,89.99,92.07,-88,-93,71.98,72.28,-17.55,-19.88,18.23,18.23,91.84,91.84,1724.28,2061.31,-4,-4,64,64,75.7,75.22,1039.53,791.71,719.65,728.72,0.3,0.29,214.64,208.97,9.8,9.76,27.65,27.65,527.99,527.99,1.84,1.83,27.77,26.56,46.27,44.65,-57.45,-57.45,73.48,73.48,110,110,21745.17,16660.24,19148.73,15499.83,24368,17776,1386.04,1055.61,2.32,2.3,909.59,692.75,16100000000,15800000000,6088.65,4614.89,16.49,16.52,7.18,7.09
