Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Euler Number,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.81,32.81,42,42,308.63,308.63,50,50,112.5,112.5,1234.51,1234.51,2538.97,2538.97,1234.51,1234.51,-5.48,-5.48,2057.51,2057.51,4324.89,4324.89,-8.37,-8.37,3020.43,3020.43,-7.75,-7.75,-6.32,-6.32,4115.03,4115.03,823.01,823.01,-3.16,-3.16,4526.53,4526.53,5349.53,5349.53,2633.62,2633.62,2469.02,2469.02,9.33,9.33,925.88,925.88,925.88,925.88,1234.51,1234.51,308.63,308.63,119.98,119.98,27.72,27.72,12,12,49.93,49.93,25.07,25.07,17.13,17.13,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.42,69.42,0.56,0.56,1234.51,1234.51,79,79,50,50,18.81,18.81,84.55,84.55,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.1,68.1,823.01,823.01,470.55,470.55,0.32,0.32,126.07,126.07,10.73,10.73,17.16,17.16,511.11,511.11,2.49,2.49,54.44,54.44,52.68,52.68,50.99,50.99,-33.17,-33.17,100.2,100.2,43689.22,43689.22,21953.29,21953.29,79209,79209,823.01,823.01,10.54,10.54,102.88,102.88,18600000000,20400000000,35475.65,35475.65,7.09,7.09,14.84,14.84
Ogzertovia Peace and WA Committee,61.33,61.33,35.67,35.67,57.33,57.33,2.17,2.17,32.02,31.85,42,42,736.49,1074.1,47,47,119.25,119.25,4271.66,624.93,1148.93,1218.61,-7.35,-7.35,1325.69,1406.09,-6,-5.48,2710.29,2874.67,-4.9,-4.9,-7.45,-7.45,-5.83,-5.83,-4.9,-4.9,957.44,1015.51,220.95,234.35,-2,-2,-7.35,-7.35,3166.92,3358.99,-2.37,-2.37,4271.66,624.93,9.75,9.9,828.55,878.81,1012.68,1074.1,1104.74,1171.74,276.18,292.94,119.98,119.98,46.15,46.15,12,12,41.25,41.25,25,25,17.23,17.23,50,50,1,1,50,50,116,126,58.52,58.52,71.19,71.19,70.28,70.47,6.96,6.96,1104.74,1171.74,70.69,70.69,33.75,33.75,27.39,31.26,73.12,70.12,3.24,3.24,93.2,93.2,722.94,722.94,0,0,64,64,61.46,58.03,736.49,781.16,778.41,863.25,0.31,0.31,138.39,138.82,9.66,9.66,17.16,17.16,659.09,739.32,1.76,1.66,48.04,48.04,49.41,49.48,-70,-70,46.9,46.9,100.2,100.2,31636.06,29941.89,20972.66,19849.54,45442,43008,736.49,781.16,7.64,7.64,92.06,97.65,62600000000,72000000000,22967.78,20570.08,6.95,6.95,11.22,12
3b1b,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.7,32.7,42,42,259.6,259.6,50,50,112.5,112.5,4499.72,4499.72,3788.41,3788.41,1384.53,1384.53,3115.19,3115.19,1384.53,1384.53,4442.6,4442.6,4499.72,4499.72,3077.11,3077.11,-5.48,-5.48,1730.66,1730.66,1730.66,1730.66,4499.72,4499.72,-7.07,-7.07,3115.19,3115.19,4499.72,4499.72,-4,-4,10383.96,10383.96,9.33,9.33,778.8,778.8,778.8,778.8,1038.4,1038.4,259.6,259.6,119.98,119.98,27.72,27.72,12,12,49.93,49.93,25.98,25.98,15.66,15.66,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.53,69.53,0.56,0.56,1038.4,1038.4,60.38,60.38,50,50,11.9,11.9,93.31,93.31,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.62,68.62,692.26,692.26,499.68,499.68,0.34,0.34,126.07,126.07,10.23,10.23,17.16,17.16,495.41,495.41,2.36,2.36,54.44,54.44,52.72,52.72,-53.85,-53.85,70,70,100.2,100.2,51912.88,51912.88,26085.57,26085.57,94118,94118,692.26,692.26,10.54,10.54,86.53,86.53,20400000000,21700000000,45735.24,45735.24,7.09,7.09,16.12,16.12
Figure Humaine,72.27,72.27,1,1,76,76,1.02,1.02,37.33,37.02,44.83,44.83,349.29,386.86,32.6,32.6,153,153,-10.58,-14.56,-8.1,-8.1,175.94,175.38,393.27,392.02,202.85,202.2,231.82,231.09,-1.61,-1.61,-6.82,-6.82,-7.21,-7.21,-7.87,-7.87,-13.11,-13.11,28.98,28.89,-4.69,-4.69,-5.66,-5.66,-10.82,-10.82,-13.78,-13.78,175.94,175.38,19.44,19.52,608.02,606.09,426.91,425.55,388.1,386.86,258.73,257.91,1263.39,1263.39,98.12,98.12,17.36,17.36,22.44,22.44,35.69,35.69,2.2,2.2,51.62,51.62,1,1,53.38,53.38,136,146,71.8,71.8,108.71,108.71,65.87,66.06,30.44,30.44,336.35,335.28,101.08,101.08,-99,-99,77.23,77.36,-37.85,-38.85,0.75,0.75,93.97,93.97,682.34,682.34,0,0,67,67,74.44,74.34,310.48,309.49,1069.49,1080.06,0.26,0.26,259.06,259.65,9.62,9.62,12.32,12.32,858.16,929.24,1.3,1.26,24.56,24.56,42.69,42.75,-63.25,-63.25,75.5,75.5,107.5,107.5,6067.8,6087.18,6007.43,6026.61,6123,6142,439.85,438.45,2.22,2.22,271.67,270.8,14800000000,14900000000,1383.46,1375.7,7.11,7.11,7.96,8.38
Ugroltia,90,90,70.83,70.83,82,82,6.35,6.35,32.71,32.71,44.28,44.28,-6.32,-6.32,10,10,202.5,202.5,5571.32,5571.32,874.77,874.77,1519.45,1519.45,4558.35,4558.35,6439.57,6439.57,5952.63,5952.63,-2.79,-2.79,5222.57,5222.57,5571.32,5571.32,2315.35,2315.35,1230.03,1230.03,-4.56,-4.56,868.26,868.26,868.26,868.26,5788.38,5788.38,5325.31,5325.31,7090.77,7090.77,6.78,6.78,1627.98,1627.98,723.55,723.55,-5.48,-5.48,180.89,180.89,8.94,8.94,15.75,15.75,15.51,15.51,73.12,73.12,38.78,38.78,1.9,1.9,51.62,51.62,1,1,51.48,51.48,105,105,52.87,52.87,37.97,37.97,69.52,69.52,28.96,28.96,271.33,271.33,44.91,44.91,63.25,63.25,6.29,6.29,116.83,116.83,0.7,0.7,94.17,94.17,113.73,113.73,0,0,68,68,71.35,71.35,90.44,90.44,295.5,295.5,1.76,1.76,359.69,359.69,14.21,14.21,26.89,26.89,501.65,501.65,4.78,4.78,26.04,26.04,56.16,56.16,-67.45,-67.45,81.55,81.55,87.18,87.18,61837.27,61837.27,22689.05,22689.05,144018,144018,994.88,994.88,14.63,14.63,-4.47,-4.47,179000000000,181100000000,57941.53,57941.53,1.66,1.66,20.63,20.63
3blue1brown,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.81,32.81,42,42,316.58,316.58,50,50,112.5,112.5,3376.89,3376.89,-5.33,-5.33,-7.75,-7.75,1688.45,1688.45,-8.37,-8.37,5690.06,5690.06,5487.45,5487.45,0,0,-7.07,-7.07,3376.89,3376.89,-8.37,-8.37,422.11,422.11,-7.07,-7.07,-6.32,-6.32,5065.34,5065.34,2701.51,2701.51,8864.34,8864.34,9.33,9.33,949.75,949.75,949.75,949.75,1266.33,1266.33,316.58,316.58,119.98,119.98,27.72,27.72,12,12,49.93,49.93,25.25,25.25,16.84,16.84,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.42,69.42,0.56,0.56,1266.33,1266.33,53.43,53.43,50,50,19.87,19.87,83.5,83.5,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.03,68.03,844.22,844.22,546.01,546.01,0.34,0.34,126.07,126.07,9.83,9.83,17.16,17.16,510.56,510.56,2.21,2.21,54.44,54.44,52.68,52.68,-73.48,-73.48,48.99,48.99,100.2,100.2,42595.27,42595.27,21403.59,21403.59,77226,77226,844.22,844.22,10.54,10.54,105.53,105.53,18500000000,20000000000,34118.81,34118.81,7.09,7.09,14.64,14.64
Golspitta,90,90,70.83,70.83,82,82,6.35,6.35,32.72,32.72,44.28,44.28,-6.32,-6.32,10,10,202.5,202.5,4529.14,4529.14,1263.05,1263.05,5917.1,5917.1,306.81,306.81,3944.74,3944.74,3862.19,3862.19,1387.96,1387.96,4206.26,4206.26,-6,-6,1607.11,1607.11,1972.37,1972.37,613.63,613.63,5624.9,5624.9,4163.89,4163.89,5478.8,5478.8,6545.34,6545.34,11834.21,11834.21,6.78,6.78,1643.64,1643.64,730.51,730.51,-5.48,-5.48,182.63,182.63,8.94,8.94,15.75,15.75,15.51,15.51,73.12,73.12,37.67,37.67,2,2,51.62,51.62,1,1,51.48,51.48,105,105,52.87,52.87,37.97,37.97,69.51,69.51,28.96,28.96,273.94,273.94,48.69,48.69,63.25,63.25,6.39,6.39,116.18,116.18,0.7,0.7,94.17,94.17,113.73,113.73,0,0,68,68,71.32,71.32,91.31,91.31,298.01,298.01,1.83,1.83,359.69,359.69,12.43,12.43,26.89,26.89,504.46,504.46,4.67,4.67,26.04,26.04,56.15,56.15,85.62,85.62,27.75,27.75,87.18,87.18,61248.6,61248.6,22473.06,22473.06,142647,142647,1004.45,1004.45,14.63,14.63,-4.47,-4.47,177600000000,179600000000,57328.69,57328.69,1.66,1.66,20.52,20.52
Beorun,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.79,32.79,42,42,285.19,285.19,50,50,112.5,112.5,-3.16,-3.16,-4.56,-4.56,3422.24,3422.24,2661.74,2661.74,4943.24,4943.24,2950.73,2950.73,1521,1521,-4.65,-4.65,-6.32,-6.32,2281.49,2281.49,4562.99,4562.99,-3.16,-3.16,-6.32,-6.32,4182.74,4182.74,-3.16,-3.16,5109.66,5109.66,4943.24,4943.24,9.33,9.33,855.56,855.56,855.56,855.56,1140.75,1140.75,285.19,285.19,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.61,22.61,20.46,20.46,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.43,69.43,0.56,0.56,1140.75,1140.75,73.25,73.25,50,50,15.61,15.61,88.18,88.18,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.32,68.32,760.5,760.5,583.53,583.53,0.33,0.33,126.07,126.07,10.35,10.35,17.16,17.16,493.1,493.1,2.1,2.1,54.44,54.44,52.69,52.69,24.49,24.49,62.45,62.45,100.2,100.2,47267.86,47267.86,23751.51,23751.51,85697,85697,760.5,760.5,10.54,10.54,95.06,95.06,175300000000,176900000000,39894.07,39894.07,7.09,7.09,11.29,11.29
Infinite Impermanence,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.8,32.8,42,42,280.05,280.05,50,50,112.5,112.5,1866.98,1866.98,0,0,4854.16,4854.16,1493.59,1493.59,3733.97,3733.97,416.34,416.34,4854.16,4854.16,-8.71,-8.71,1493.59,1493.59,4854.16,4854.16,4107.36,4107.36,-8.37,-8.37,1866.98,1866.98,2987.17,2987.17,-6.32,-6.32,2389.74,2389.74,11575.3,11575.3,9.33,9.33,840.14,840.14,840.14,840.14,1120.19,1120.19,280.05,280.05,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.22,22.22,20.93,20.93,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.43,69.43,0.56,0.56,1120.19,1120.19,67.03,67.03,50,50,14.88,14.88,89.1,89.1,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.37,68.37,746.79,746.79,535.54,535.54,0.34,0.34,126.07,126.07,11.89,11.89,17.16,17.16,472.83,472.83,2.24,2.24,54.44,54.44,52.69,52.69,64.03,64.03,48.99,48.99,100.2,100.2,48132.7,48132.7,24186.08,24186.08,87265,87265,746.79,746.79,10.54,10.54,93.35,93.35,19700000000,21200000000,40960.93,40960.93,7.09,7.09,10.54,10.54
SL Communications Authority,69.73,69.73,53.78,53.78,65.33,65.33,1.72,1.72,26.86,26.8,45.83,45.83,1566.93,1892.1,36.4,36.4,144,144,1723.62,-7.48,1598.27,1625.22,5249.22,5337.72,1864.65,1896.09,2491.42,2533.42,-7.9,-7.9,-2.79,-2.79,2644.2,2688.78,587.6,597.51,940.16,956.01,-8.12,-8.12,3564.77,3624.87,-5.1,-5.1,-14,-14,2585.44,2629.03,92.14,93.69,6972.84,5337.72,12.12,12.25,2056.6,2091.27,2644.2,2688.78,1273.13,1294.6,1077.26,1095.43,23.5,23.5,58.04,58.04,15.9,15.9,40.56,40.56,32.9,32.9,2.66,2.66,51,51,3.3,3.3,50.5,50.5,153,163,64.25,64.25,98.87,98.87,78.79,78.95,12.29,12.29,1566.93,1593.35,74.07,74.07,35.33,35.33,35.6,37.38,57.3,55.42,1.51,1.51,93.52,93.52,563.02,563.02,-4,-4,64,64,55.45,54.94,489.67,497.92,1048.43,1060.55,0.39,0.39,196.26,196.77,9.89,9.89,17.93,17.93,915.11,984.54,1.38,1.34,42.71,42.71,57.07,57.12,52.63,52.63,62.69,62.69,103.37,103.37,44914.18,44217.51,33667.02,33144.8,58007,57107,2252.46,2290.44,2.73,2.73,97.93,99.58,1615300000000,1683700000000,28924.73,27680.16,13.12,13.12,15.8,17.02
Vahaikar,90,90,70.83,70.83,82,82,6.35,6.35,32.7,32.7,44.28,44.28,-6.32,-6.32,10,10,202.5,202.5,5099.97,5099.97,-3.92,-3.92,6091.64,6091.64,1983.32,1983.32,2762.49,2762.49,1625.26,1625.26,99.17,99.17,4790.43,4790.43,-5.1,-5.1,-6.78,-6.78,5454.14,5454.14,4427.06,4427.06,2974.99,2974.99,141.67,141.67,5312.47,5312.47,7384.34,7384.34,11290.78,11290.78,6.78,6.78,1593.74,1593.74,708.33,708.33,-5.48,-5.48,177.08,177.08,8.94,8.94,15.75,15.75,15.51,15.51,73.12,73.12,38.04,38.04,1.96,1.96,51.62,51.62,1,1,51.48,51.48,105,105,52.87,52.87,37.97,37.97,69.53,69.53,28.96,28.96,265.62,265.62,52.39,52.39,63.25,63.25,6.06,6.06,118.31,118.31,0.7,0.7,94.17,94.17,113.73,113.73,0,0,68,68,71.42,71.42,88.54,88.54,400.63,400.63,1.77,1.77,359.69,359.69,11.19,11.19,26.89,26.89,504.78,504.78,2.91,2.91,26.04,26.04,56.16,56.16,73.82,73.82,56.12,56.12,87.18,87.18,63164.96,63164.96,23176.2,23176.2,147110,147110,973.95,973.95,14.63,14.63,-4.47,-4.47,179100000000,180900000000,59311.89,59311.89,1.66,1.66,19.45,19.45
Turdwig,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.72,32.72,42,42,361.66,361.66,50,50,112.5,112.5,-3.16,-3.16,3570.75,3570.75,-3.16,-3.16,-7.75,-7.75,1928.83,1928.83,6372.38,6372.38,1928.83,1928.83,-7.2,-7.2,5786.5,5786.5,482.21,482.21,-7.75,-7.75,0,0,-7.07,-7.07,3375.46,3375.46,0,0,-4,-4,1928.83,1928.83,9.33,9.33,1084.97,1084.97,1084.97,1084.97,1446.62,1446.62,361.66,361.66,119.98,119.98,27.72,27.72,12,12,49.93,49.93,21.83,21.83,21.39,21.39,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.51,69.51,0.56,0.56,1446.62,1446.62,65.52,65.52,50,50,25.81,25.81,78.79,78.79,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.73,67.73,964.42,964.42,502.98,502.98,0.33,0.33,126.07,126.07,11.66,11.66,17.16,17.16,523.25,523.25,2.35,2.35,54.44,54.44,52.71,52.71,45.83,45.83,-50.99,-50.99,100.2,100.2,37308.45,37308.45,18747.03,18747.03,67641,67641,964.42,964.42,10.54,10.54,120.55,120.55,18300000000,19700000000,27682.87,27682.87,7.09,7.09,13.92,13.92
A Qartographer,82.67,82.67,72.17,72.17,97,97,7.77,7.77,33.88,33.7,42,42,1191.31,1627.13,17.33,17.33,186.75,186.75,2435.57,-7.35,-5.93,-5.93,-3.74,-3.74,6671.35,6833.94,1927.28,1974.25,-1.26,-1.26,-6.63,-6.63,3706.3,3796.63,1376.63,1410.18,-5.83,-5.83,-9.7,-9.7,5082.93,5206.81,5612.4,5749.19,2965.04,3037.31,-4.9,-4.9,-3.95,-3.95,2435.57,0,6.4,6.63,529.47,542.38,794.21,813.56,132.37,135.59,132.37,135.59,95.92,95.92,12.87,12.87,12,12,88.47,88.47,36.62,36.62,2.1,2.1,50,50,1,1,50,50,136,146,48.41,48.41,35.27,35.27,68.39,68.55,32.8,32.8,926.58,949.16,39.08,39.08,67.25,67.25,9.21,9.77,102.06,100.14,1.16,1.16,93.63,93.63,76.44,76.44,0,0,64,64,71.45,71.23,397.1,406.78,431.95,495.43,1.7,1.7,271.58,272.18,12.53,12.53,17.29,17.29,803.68,876.62,2.69,2.38,22.2,22.2,55.65,55.71,-84.56,-84.56,80.31,80.31,97.83,97.83,43506.72,42478.92,14231.67,13895.47,110564,107952,397.1,406.78,16.92,16.92,-6.32,-6.32,110400000000,112700000000,39504.1,38315.99,4.09,4.09,22.11,23.69
Desolous,63.78,63.78,54.44,54.44,27.33,27.33,1.54,1.54,26.08,26.05,40.78,40.78,2185.92,2486.85,45.17,45.17,123.75,123.75,-2,-10.2,3297.62,3282.64,2581.47,2569.74,-1.55,-1.55,1398.99,1462.26,-9.03,-9.03,6661.85,6631.59,-8.4,-8.4,374.73,373.03,-3.74,-3.74,-10.2,-10.2,2331.65,2321.06,-2,-2,-10.2,-10.2,3122.74,3108.56,419.7,417.79,9243.32,9201.33,12.88,13,-5.48,-5.48,3643.2,3626.65,2914.56,2901.32,1040.91,1036.19,919.19,919.19,65.09,65.09,10.55,10.55,29.47,29.47,23.5,23.5,19.34,19.34,50,50,4.48,4.48,50,50,177,187,66.05,66.05,101.06,101.06,80.69,80.78,13.66,13.66,2081.83,2072.37,49.82,49.82,37.83,37.83,45.54,46.11,46.32,45.35,10.05,10.05,92.46,92.46,878.91,878.91,-4,-4,62,62,63.05,62.31,520.46,518.09,1082.14,1092.05,0.34,0.34,40.2,40.43,9.74,9.74,13.87,13.87,1049.98,1116.29,1.25,1.22,41.34,41.34,56.95,56.98,47.64,47.64,28.81,28.81,97.83,97.83,41664.9,41856.09,33200.64,33352.99,51004,51238,936.82,932.57,2.55,2.55,-6.32,-6.32,4302400000000,4342400000000,22707.37,22560.43,14.09,14.09,15.34,16.5
Yog3,30,30,17.33,17.33,70.67,70.67,1.44,1.44,31.13,31.03,45.83,45.83,526.52,648.87,70.5,70.5,67.5,67.5,356.41,-8.83,2324.62,2374.85,453.62,454.21,1846.86,1849.27,1620.05,1719.49,-2.68,-2.68,2106.07,2108.81,243.01,243.32,1263.64,1265.29,32.4,32.44,2624.49,2627.9,-3.22,-3.22,1976.47,1979.04,1652.46,1654.61,1053.04,1054.41,1036.83,1038.18,2916.1,2563.02,16.25,16.34,1255.54,1257.18,850.53,851.64,931.53,932.74,607.52,608.31,1229.34,1229.34,69.36,69.36,18.02,18.02,34.45,34.45,25.92,25.92,15.76,15.76,51.62,51.62,1,1,53.38,53.38,112,122,69.67,69.67,105.39,105.39,71.35,71.49,23.35,23.35,1417.55,1419.39,70.37,70.37,-82.67,-82.67,43.81,44.51,29.88,28.62,0.92,0.92,93.73,93.73,960.47,960.47,-8,-8,67,67,76.79,76.69,648.02,648.87,1052.06,1063.87,0.24,0.24,163.47,163.94,9.78,9.78,12.47,12.47,596.03,681.65,1.37,1.32,31.65,31.65,47.37,47.42,-73.48,-73.48,82.46,82.46,110,110,34881.23,34835.95,28749.54,28712.22,41449,41395,1053.04,1054.41,2.32,2.32,-5.48,-5.48,700000000,800000000,19603.25,19333.95,15.28,15.28,10.8,11.58
Keobia,61.33,61.33,41.78,41.78,64.67,64.67,1.77,1.77,27.95,27.84,43.68,43.68,1266.72,1612.6,47,47,119.25,119.25,4198.28,607.1,-5.93,-5.93,5573.58,5843.29,304.01,318.72,-4.33,-4.33,-7.04,-7.04,4415.43,4629.1,4343.05,4553.21,-8.83,-8.83,-7.35,-7.35,-7.35,-7.35,-4.27,-4.27,-6.63,-6.63,-12,-12,-5.16,-5.16,2762.82,2896.51,14187.29,11079.48,10.86,11,1176.24,1233.16,1990.56,2086.89,995.28,1043.44,542.88,569.15,457.39,457.39,56.61,56.61,14.64,14.64,43.27,43.27,26.21,26.21,15.25,15.25,51.62,51.62,3.3,3.3,50.99,50.99,150,160,63.2,63.2,94.79,94.79,76.47,76.68,8.07,8.07,1176.24,1233.16,67.18,67.18,36.33,36.33,29.75,33.07,66.81,63.81,1.81,1.81,93.45,93.45,648.92,648.92,-8,-8,68,68,60.9,57.72,452.4,474.29,1055.52,1067.04,0.36,0.36,64.75,65.05,9.71,9.71,15.99,15.99,900.37,970.2,1.36,1.31,46.93,46.93,53.47,53.54,79.87,79.87,36.33,36.33,98.83,98.83,38093.51,36427.13,28175.3,26942.79,49775,47597,1266.72,1328.02,2.88,2.88,0,0,1126200000000,1206800000000,26779.74,24369.75,12.77,12.77,20.31,21.8
Vinogradia,51.33,51.33,56.67,56.67,74,74,3.58,3.58,29.44,29.36,45.83,45.83,337.56,588.21,54.5,54.5,103.5,103.5,-4,-10.77,2997.53,2984.75,4050.72,4033.45,3105.55,3092.31,3308.09,3495.65,5076.9,5055.25,-8.25,-8.25,-2.12,-2.12,405.07,403.34,-4,-4,2160.38,2151.17,2092.87,2083.95,472.58,470.57,1485.26,1478.93,1316.48,1310.87,974.98,970.82,4050.72,4033.45,11,11.14,1772.19,1764.63,1097.07,1092.39,928.29,924.33,253.17,252.09,914.7,914.7,27.97,27.97,17.01,17.01,57.2,57.2,29.87,29.87,4.82,4.82,52.16,52.16,1,1,51.96,51.96,115,125,63,63,98.04,98.04,73.8,73.92,8.91,8.91,843.9,840.3,96.57,96.57,49.5,49.5,18.94,19.44,81.66,80.78,0.77,0.77,93.9,93.9,494.38,494.38,-4,-4,67,67,66.98,66.69,337.56,336.12,1042.78,1055.45,0.31,0.31,59.77,60.05,9.8,9.81,13.89,13.89,646.35,727.5,1.41,1.36,46.09,46.09,55.3,55.34,17.32,17.32,75.5,75.5,103.37,103.37,53090.83,53318.23,26809.55,26924.38,95864,96275,1519.02,1512.54,2.91,2.91,84.39,84.03,9500000000,10200000000,43056.66,42974.5,12.29,12.29,20.42,21.8
Darth Ducky,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.78,32.78,42,42,286.4,286.4,50,50,112.5,112.5,-7.07,-7.07,-8.26,-8.26,3818.64,3818.64,3436.78,3436.78,2673.05,2673.05,4777.12,4777.12,-5.48,-5.48,-7.52,-7.52,2291.19,2291.19,4582.37,4582.37,-7.75,-7.75,-4.47,-4.47,4964.24,4964.24,4964.24,4964.24,4582.37,4582.37,-4.47,-4.47,3818.64,3818.64,9.33,9.33,859.2,859.2,859.2,859.2,1145.59,1145.59,286.4,286.4,119.98,119.98,27.72,27.72,12,12,49.93,49.93,25.74,25.74,16.05,16.05,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.45,69.45,0.56,0.56,1145.59,1145.59,81.12,81.12,50,50,15.77,15.77,87.97,87.97,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.3,68.3,763.73,763.73,497.62,497.62,0.32,0.32,126.07,126.07,11.44,11.44,17.16,17.16,511.11,511.11,2.37,2.37,54.44,54.44,52.69,52.69,10,10,70,70,100.2,100.2,47068.61,47068.61,23651.39,23651.39,85336,85336,763.73,763.73,10.54,10.54,95.47,95.47,19500000000,21300000000,39631.77,39631.77,7.09,7.09,11.64,11.64
NationStates Kittens,90,90,74.67,74.67,82,82,8.37,8.37,33.08,33.08,44.28,44.28,-6.32,-6.32,10,10,202.5,202.5,148.61,148.61,-6.09,-6.09,2303.49,2303.49,6910.47,6910.47,7356.31,7356.31,3373.13,3373.13,-4.56,-4.56,2298.29,2298.29,4235.45,4235.45,3492.39,3492.39,4978.51,4978.51,3529.54,3529.54,3863.92,3863.92,1634.74,1634.74,3715.31,3715.31,3091.14,3091.14,2452.1,2452.1,6.78,6.78,1671.89,1671.89,743.06,743.06,-5.48,-5.48,185.77,185.77,8.94,8.94,11.95,11.95,15.51,15.51,76.89,76.89,38.12,38.12,1.96,1.96,51.62,51.62,1,1,51.48,51.48,105,105,51.82,51.82,34.01,34.01,69.14,69.14,30.88,30.88,278.65,278.65,45.7,45.7,69,69,6.12,6.12,118.33,118.33,0.7,0.7,94.17,94.17,94.43,94.43,0,0,68,68,72.06,72.06,92.88,92.88,320.48,320.48,1.87,1.87,359.69,359.69,14.3,14.3,26.89,26.89,490.58,490.58,4,4,24.12,24.12,57.14,57.14,-80.93,-80.93,98.23,98.23,87.18,87.18,63579.69,63579.69,19927.96,19927.96,166803,166803,1021.71,1021.71,15.38,15.38,-4.47,-4.47,8000000000,8800000000,59701.33,59701.33,1.66,1.66,18.16,18.16
Butterfly Ballot,70.86,70.86,78.44,78.44,59,59,1.37,1.37,20.85,20.84,40.78,40.78,9145.27,9458.35,34.71,34.71,174.5,174.5,-11.22,-15.03,-10.43,-10.43,-12,-12,-9.98,-9.98,-8.19,-8.19,-11.93,-11.93,-11.92,-11.92,-21.32,-21.32,-9.17,-9.17,-15.03,-15.03,-16.31,-16.31,-7,-7,-10.77,-10.77,-19.72,-19.72,1854.66,1848.82,-16.04,-16.04,0,0,21.4,21.47,1486.11,1481.43,14518.12,14472.42,5144.22,5128.02,3086.53,3076.81,190.3,190.3,73.09,73.09,11.33,11.33,28.96,28.96,58.09,58.09,1.2,1.2,48.6,48.6,8.85,8.85,50.5,50.5,314,324,73.87,73.87,112.62,112.62,91.15,91.15,12.63,12.63,3543.79,3532.64,88.8,88.8,30.67,30.67,83.73,83.85,-64.41,-65.41,1.24,1.24,93.6,93.6,633.33,633.33,0,0,80,80,48.62,48.45,457.26,455.82,1264.73,1270.85,0.24,0.24,69.3,69.6,8.81,8.81,16.86,16.86,2081.47,2136.9,0.8,0.79,42.37,42.37,72.24,72.24,-103.05,-103.05,58.48,58.48,102.24,102.24,54211.36,54382.57,45940.3,46085.39,62855,63054,8688.01,8660.66,2.14,2.14,1371.79,1367.47,1293800000000,1298500000000,8836.45,8809.98,9.87,9.87,85.53,88.96
