Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Bloom11st Piggo Fighter Squadron,58.22,58.22,10.5,10.5,78.67,78.67,1.24,1.24,31.22,31.12,47.2,47.2,685.47,682.18,49.33,49.33,114.75,114.75,1066.28,1061.17,182.79,181.91,-6.63,-6.63,0,0,1020.58,924.73,-3.46,-3.46,-9.38,-8.83,-4.74,-4.74,1934.54,1925.26,-3.16,-3.16,1523.26,1515.95,1690.82,1682.71,1370.93,1364.36,609.3,606.38,213.26,212.23,-9.59,-9.59,1066.28,1061.17,17.06,17.29,1637.5,1629.65,1294.77,1288.56,913.96,1061.17,571.22,568.48,9.45,9.45,80.69,80.69,17.69,17.69,24.85,24.85,31.7,31.7,3,3,51.62,51.62,2,2,51.48,51.48,108,108,68.71,69.87,108.98,110.1,71.24,71.37,23.03,23.03,913.96,1061.17,106.51,105.81,-89.5,-89.5,64.45,65.96,4.4,1.62,0.67,0.67,94.32,94.32,710.45,710.45,0,0,62,62,76.2,76.27,837.79,833.77,903.79,990.43,0.24,0.23,227.1,225.54,9.86,9.86,24.55,24.55,588.61,588.61,1.62,1.55,31.97,31.97,46.27,46.32,-60.83,-60.83,38.73,38.73,106.18,106.18,22673.72,22777.16,20248.42,20340.8,25093,25207,1142.44,1136.96,2.37,2.31,647.39,644.28,67900000000,53800000000,8071.84,7744.23,7.55,8.07,7.12,7.13
Your crush,80.67,80.67,80.67,80.67,80.67,80.67,17.35,17.35,36.97,36.12,42,42,0,0,20,20,180,180,-3.16,-3.16,5715.37,5659.69,306.69,303.7,6571.91,6507.88,4819.4,4512.13,6192.93,6132.6,5257.52,5640.17,-5.39,-5.39,-3.16,-3.16,-5.48,-5.48,876.25,867.72,6571.91,6507.88,7010.03,6941.74,-3.16,-3.16,2365.89,2342.84,-2.83,-2.83,5564.21,5943.87,6.71,7.28,657.19,650.79,657.19,650.79,547.66,976.18,0,0,105.17,105.17,5.76,5.76,12,12,84.42,84.42,34.7,34.7,2.33,2.33,50,50,1,1,50,50,102,102,46.09,50.85,26.25,36.76,66.09,66.63,30.53,30.53,985.79,1410.04,29.33,29.58,80,80,6.99,7.58,113.99,111.41,0.69,0.69,94.23,94.23,97.66,97.66,0,0,62,62,73.71,73.73,547.66,542.32,217.87,269.47,1.95,1.66,267.7,266.01,12.7,12.65,17.24,17.24,503.59,503.59,66.05,12.82,24.47,24.47,57.55,57.73,-85.44,-85.44,87.46,87.46,98.83,98.83,58222.71,58696.77,11876.27,11972.97,206090,207768,328.6,325.39,17.84,15.91,-4.47,-4.47,742600000000,450700000000,54147.12,54235.82,5,5.81,21.35,21.46
Scolony of Ants,69.56,69.56,26,26,44.44,44.44,1.3,1.3,29.53,29.47,43,43,369.08,365.51,36.67,36.67,144,144,1982.5,1963.32,-4.56,-4.56,1560.69,1545.59,-2.9,-2.9,2235.58,2088.63,2779.5,2752.61,2994.84,3174.72,-6.48,-6.48,1940.32,1921.54,-2.45,-2.45,2404.3,2381.04,3964.99,3926.63,3247.92,3216.5,-10.3,-10.3,3184.65,3153.84,-5.75,-6.42,6538.02,6683.63,11.79,12.12,369.08,365.51,1370.88,1357.61,843.62,1044.32,474.53,469.94,479.9,479.9,76.91,76.91,14.16,14.16,30.12,30.12,25.5,25.5,16.46,16.46,50,50,3.3,3.3,50.99,50.99,113,113,61.24,62.65,86.84,95.31,73.65,73.75,16.24,16.24,685.44,887.67,66.35,64.55,26,26,21.8,23.21,71.77,69.19,5.18,5.18,92.94,92.94,787.04,787.04,0,0,64,64,57.31,57.39,474.53,469.94,753.25,838.92,0.33,0.32,99.83,98.8,9.63,9.63,15.9,15.9,574.45,574.45,1.79,1.69,38.76,38.76,48.39,48.42,62.21,62.21,-13.04,-13.04,101.45,101.45,39428.27,39548.06,34328.1,34432.39,44632,44768,369.08,365.51,3.32,2.97,263.63,261.08,1572000000000,1040800000000,30832.91,30372.91,6.61,7.2,8.86,8.9
4th Soviet Kemrainan Division,46.33,46.33,19.17,19.17,68,68,1.21,1.21,29.47,29.41,45.83,45.83,1269.19,1257.45,58.25,58.25,94.5,94.5,-5.66,-5.66,2066.02,2046.92,-7.48,-7.48,1059.5,1049.7,1412.66,1268.39,-6.39,-6.39,1898.26,2099.4,-10.68,-10.68,-11.75,-11.75,618.04,612.33,-1.41,-1.41,123.61,122.47,176.58,174.95,-7.87,-7.87,1809.97,1793.24,732.82,726.04,1898.26,2099.4,18.33,18.55,2538.38,2514.91,1655.46,1640.16,2096.92,2296.22,882.91,874.75,9.48,9.48,82.69,82.69,16.66,16.66,33.58,33.58,29.33,29.33,6.28,6.28,48.6,48.6,1,1,51.48,51.48,121,121,71.7,72.78,109.33,110.42,73.75,73.85,17.3,17.3,2096.92,2296.22,78.81,76.84,-80.83,-80.83,71.43,71.79,-16.5,-19.09,1.16,1.16,93.63,93.63,860.29,860.29,-8,-8,62,62,76.4,76.49,1269.19,1257.45,1032.92,1046.34,0.25,0.25,203.13,201.65,9.82,9.81,24.43,24.43,712.33,712.33,1.44,1.39,37.7,37.7,49.17,49.2,-82.16,-82.16,62.85,62.85,112.08,112.08,28438.64,28700.57,25726.83,25963.78,31113,31399,1710.64,1694.83,2.23,2.18,1103.64,1093.44,19000000000,16500000000,8133.45,8093.56,16.59,16.9,8.04,8.07
Peoples Revolutionary Pigeon Squadron13 EskadronCatgirl Aerial Militia Fighter Squadron,70,70,17.5,17.5,53.33,53.33,1.19,1.19,28.69,28.63,45.83,45.83,830.89,826.95,36,36,144,144,-7.75,-7.75,-10.5,-10.5,0,0,-8.83,-8.83,1485.82,1362.03,8003.88,7965.91,-8.49,-7.87,244.38,243.22,97.75,97.29,-8.94,-8.94,-10.49,-10.49,-8.06,-8.06,-4.47,-4.47,-10,-10,-3.02,-3.02,-4.6,-4.6,0,0,19.75,19.95,2443.78,2432.19,1955.03,1945.75,1906.15,2091.68,879.76,875.59,846.72,846.72,84.13,84.13,17.36,17.36,28.67,28.67,27.54,27.54,12.5,12.5,51.62,51.62,2.52,2.52,52.44,52.44,101,101,73.22,74.27,107.85,109.01,75.08,75.18,17.13,17.13,1857.28,2043.04,89.75,87.87,-82.5,-82.5,73.52,73.99,-33.69,-36.48,3.76,3.76,93.12,93.12,797.86,797.86,-8,-8,66,66,76.82,76.91,1173.02,1167.45,1039.08,1051.73,0.28,0.28,252.14,250.5,9.48,9.48,14.21,14.21,549.27,549.27,1.42,1.37,37.87,37.87,48.99,49.03,50,50,-50,-50,108.45,108.45,28893.35,29028.69,26377.76,26501.32,31354,31501,1564.02,1556.6,2.17,2.13,1270.77,1264.74,19200000000,17100000000,7656.74,7547.46,14.68,15.02,10.38,10.44
Sleha,25.75,25.75,73.11,73.11,4,4,2.54,2.54,28.75,28.68,39.43,39.43,476.57,475.57,74.25,74.25,58.5,58.5,1982.54,1978.39,4666.59,4656.83,5642.6,5630.8,76.25,76.09,2897.55,2663.22,4392.08,4382.9,7625.14,7989.65,-8.57,-8.57,1906.28,1902.3,-6.93,-6.93,-4.24,-4.24,3507.56,3500.23,4651.34,4641.61,1220.02,1217.47,-6.63,-6.63,1921.93,1249.39,15250.28,15598.85,10.44,10.82,95.31,95.11,1810.97,1807.18,2382.86,2758.33,857.83,856.03,7.94,7.94,39.39,39.39,8.98,8.98,23.37,23.37,1.26,1.26,36.11,36.11,50,50,2.52,2.52,50,50,112,112,61.44,62.85,76.03,83.78,74.97,75.09,28.88,28.88,1906.28,2282.76,65.35,63.56,64.67,64.67,16.44,18.22,85.25,82.31,26.22,26.22,91.33,91.33,1507.02,1507.02,-8,-8,62,62,71.32,71.33,667.2,665.8,574.87,649.64,0.28,0.27,27.18,26.65,10.88,10.82,32.57,32.57,598.11,598.11,2.13,1.96,26.12,26.12,58.38,58.42,83.96,83.96,18.71,18.71,105.16,105.16,60090.31,60209.22,36572.38,36644.75,92842,93025,476.57,475.57,3.26,2.93,-4.47,-4.47,39900000000,34000000000,50235.5,49251.14,14.83,15.16,20.01,20.12
The rabbits arrowJoseph vissarionovich brandon,66.22,66.22,45.78,45.78,57.33,57.33,1.64,1.64,30.55,30.39,42,42,212.07,211,41.67,41.67,132.75,132.75,4156.56,4135.52,-3.79,-3.79,-7.48,-7.48,339.31,337.59,5004.83,4726.31,-1.79,-1.79,-1.41,337.59,-9.43,-9.43,-9.06,-9.06,1187.59,1181.58,1611.73,1603.57,-5.66,-5.66,-6.48,-6.48,5428.97,5401.5,534.41,531.71,4466.95,3702.84,4156.56,4473.11,10.3,10.68,1272.42,1265.98,1272.42,1265.98,1484.48,1898.96,636.21,632.99,119.98,119.98,60.96,60.96,12,12,45.39,45.39,23.62,23.62,19.18,19.18,50,50,1,1,50,50,98,98,60.19,61.66,81.71,91.89,72.13,72.35,6.19,6.19,1484.48,1898.96,70.08,69.2,41.33,41.33,32.42,34.9,66.67,63.69,3.24,3.24,93.2,93.2,613.07,613.07,0,0,62,62,64.55,64.55,848.28,843.98,516.51,589.31,0.31,0.29,158.82,157.51,10.95,10.9,17.16,17.16,422.09,422.09,2.3,2.09,48.81,48.81,51.57,51.64,-59.16,-59.16,26.46,26.46,101.45,101.45,35157.6,35166.56,27053.28,27060.17,44378,44389,636.21,632.99,3.88,3.19,424.14,421.99,268700000000,158300000000,23766.54,22893.43,6.98,7.55,7.9,7.92
The Voidian Steel Guard,12.67,12.67,22,22,68.67,68.67,1.25,1.25,31.25,31.17,43.68,43.68,649.64,637.25,87.33,87.33,29.25,29.25,1270.4,1246.18,1870.95,1835.29,1443.63,1416.12,-6.78,-6.78,-5.1,-5.66,-6.72,-6.72,2021.09,2265.79,-10.43,-10.43,57.75,56.64,-11.22,-11.22,3002.76,2945.52,-2.45,-2.45,-6.78,-6.78,-5.1,-5.1,519.71,509.8,623.65,611.76,4735.12,4928.08,13.34,13.64,1227.09,1203.7,1154.91,1132.89,1588,1840.95,649.64,637.25,13.4,13.4,80.27,80.27,13.62,13.62,35.47,35.47,18.43,18.43,24.9,24.9,50,50,1,1,50,50,104,104,65.82,67.05,104.71,106.17,71.2,71.31,26.34,26.34,2382,2619.82,80.53,78.54,22,22,57.12,58.25,35.43,32.97,0.98,0.98,93.7,93.7,1410.73,1410.73,-4,-4,62,62,51.42,51.45,938.36,920.48,614.72,687.92,0.23,0.22,24.28,23.78,9.89,9.89,18.53,18.53,565.21,565.21,2.03,1.89,28.66,28.66,47.78,47.82,63.25,63.25,-38.73,-38.73,106.51,106.51,24062.49,24453.5,21428.79,21777,26696,27130,1154.91,1132.89,2.57,2.48,-7.75,-7.75,99200000000,56200000000,10322.81,10221.56,16.21,16.53,7.55,7.57
The Med Roc,66.33,66.33,33.56,33.56,66.67,66.67,1.41,1.41,30.53,30.45,43.68,43.68,575.31,570.85,41.5,41.5,132.75,132.75,-8.49,-8.49,-6.73,-6.73,-9.8,-9.8,3298.46,3272.85,-5.29,-5.83,-4.66,-4.66,-3.95,-1.61,-14.09,-14.09,-10.68,-10.68,3375.16,3348.96,3375.16,3348.96,-10.72,-10.72,-7.87,-7.87,-6.48,-6.48,3375.16,3348.96,1246.66,837.24,0,0,11.4,11.75,1821.82,1807.68,1342.4,1331.97,1150.62,1522.26,575.31,570.85,32.69,32.69,71.08,71.08,14.16,14.16,42,42,31.04,31.04,3.25,3.25,52.64,52.64,1,1,50.5,50.5,103,103,62.88,64.22,94.34,99.46,72.16,72.27,12.33,12.33,1438.28,1807.68,58.96,57.19,32.17,32.17,44.15,46.5,54,51.12,1.38,1.38,93.56,93.56,613.07,613.07,-4,-4,62,62,54.34,54.35,958.85,951.41,610.57,685.01,0.37,0.36,183.75,182.35,9.84,9.83,17.79,17.79,535.93,535.93,2.04,1.9,42.67,42.67,50.91,50.95,-100.75,-100.75,73.14,73.14,104.46,104.46,28838.63,28976.13,24080.02,24194.83,33877,34039,1630.05,1617.4,2.93,2.74,383.54,380.56,88900000000,54800000000,16120.79,15502.23,12,12.38,7.63,7.65
BrenPuppet1,64.8,64.8,46.67,46.67,74.67,74.67,1.67,1.67,31.71,31.58,44.28,44.28,471.89,468.22,43.8,43.8,128.25,128.25,-8.6,-8.6,-8.67,-8.67,1963.05,1947.8,-4.9,-4.9,2869.07,2622.04,15012.05,14895.41,-7.07,-6.32,-10.75,-10.75,-4.9,-4.9,-8,-8,226.51,224.75,-11.22,-11.22,-9.17,-9.17,2114.05,2097.63,3208.83,3183.9,-10.19,-11.02,1963.05,1947.8,10.91,11.27,755.02,749.15,660.64,655.51,1226.91,1591.95,471.89,468.22,928.17,928.17,59.73,59.73,15.9,15.9,55.75,55.75,29.93,29.93,4.7,4.7,50,50,1,1,51.96,51.96,111,111,61.79,63.18,94.82,101.71,70.64,70.79,12.27,12.27,1698.79,2060.17,75.37,73.62,42,42,30.39,32.33,66.1,63.31,0.77,0.77,93.9,93.9,464.1,464.1,0,0,67,67,63.62,63.65,660.64,655.51,778.44,864.37,0.28,0.28,100.67,99.63,9.72,9.71,13.83,13.83,617.4,617.4,1.76,1.66,42.73,42.73,51.71,51.76,56.57,56.57,-24.49,-24.49,100.2,100.2,39227.78,39447.41,29859.95,30027.13,49987,50267,1132.53,1123.73,3.16,2.88,-10.49,-10.49,50800000000,27600000000,27302.54,26705.9,7.63,8.15,15.93,16.02
Sparkling Nacortuine,72,72,70.8,70.8,72.67,72.67,2.41,2.41,30.25,29.99,45.34,45.34,99.68,98.64,33,33,150.75,150.75,3907.31,3866.67,3730.28,3691.49,4704.72,4655.79,2232.75,2209.53,2679.3,2525.17,510.34,505.03,3109.9,3472.12,-9.57,-9.57,6299.54,6234.03,5900.83,5839.47,1515.08,1499.32,1395.47,1380.95,3508.6,3472.12,3907.31,3866.67,-5.1,-5.1,609.22,602.89,11721.92,11994.58,8.66,9.11,1993.52,1972.79,996.76,986.4,398.7,789.12,498.38,493.2,20.69,20.69,41.48,41.48,15.51,15.51,61.38,61.38,31.24,31.24,3.17,3.17,47.8,47.8,1,1,50.5,50.5,109,109,57.49,59.14,62.72,75.61,72.55,72.94,15.93,15.93,996.76,1380.95,64.97,65.36,61.2,61.2,10.79,12.4,94.3,91.77,0.77,0.77,93.87,93.87,292.28,292.28,0,0,64,64,69.5,69.53,299.03,295.92,457.38,529.29,0.43,0.39,219.14,217.61,14.03,14,17.98,17.98,572.98,572.98,2.55,2.26,39.07,39.07,58.09,58.22,47.43,47.43,60.42,60.42,99.76,99.76,56047.52,56522.09,35078.5,35375.52,84564,85280,1295.79,1282.32,9.42,6.29,0,0,59000000000,26700000000,49994.39,49513.35,7.84,8.35,15.46,15.5
Terran Legion I,1.67,1.67,0,0,1,1,1,1,40.36,38.85,45.83,45.83,155.62,154.32,98.33,98.33,4.5,4.5,-10.86,-10.86,-3.79,-3.79,-9.9,-9.9,331.99,329.21,-11.66,-11.92,1149.28,1139.66,266.78,293.94,229.73,227.8,-11.49,-11.49,-5.29,-5.29,-10.86,-10.86,-2.83,-2.83,-2.83,-2.83,-9.9,-9.9,-6.16,-6.16,-11.95,-11.95,266.78,293.94,19.47,19.67,363.12,360.07,244.55,242.5,318.65,345.38,177.85,176.36,8.25,8.25,100,100,15.51,15.51,10.53,10.53,1.65,1.65,34.44,34.44,46.97,46.97,1,1,50,50,100,100,73.48,74.53,101.15,103.23,65.16,65.35,49.76,49.76,303.83,330.68,106.64,105.87,-100,-100,69.81,70.14,-26.22,-28.69,29.5,29.5,91.14,91.14,13792.86,13792.86,-8,-8,64,64,74.74,74.84,192.67,191.06,942.17,1010.8,0.19,0.19,9.02,8.72,8.93,8.92,30.62,30.62,610.1,610.1,1.59,1.52,5.24,5.24,42.13,42.19,-110.91,-110.91,86.02,86.02,112.95,112.95,5295.02,5338.85,5295.02,5338.85,5295,5339,266.78,264.54,2.16,2.12,170.44,169.01,1200000000,1000000000,1599.1,1596.32,18.38,18.67,10.59,10.65
Word crimes,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.78,32.36,42,42,330.71,331.17,50,50,112.5,112.5,-5.48,-5.48,5941.79,5949.96,2645.69,2649.33,2204.74,2207.78,3086.64,2825.96,3714.99,3720.11,-6.32,-5.48,-7.78,-7.78,881.9,883.11,-3.16,-3.16,-7.75,-7.75,881.9,883.11,-4.47,-4.47,440.95,441.56,-6.32,-6.32,5925.32,5157.6,2645.69,2649.33,9.33,9.75,992.13,993.5,992.13,993.5,1322.85,1766.22,330.71,331.17,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.32,22.32,20.81,20.81,50,50,1,1,50,50,100,100,56.72,58.44,57.19,70.31,69.45,69.9,0.56,0.56,1322.85,1766.22,78.73,79.34,50,50,21.74,24.29,81.81,78.68,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.93,67.92,881.9,883.11,548.75,628.31,0.32,0.3,126.07,124.91,10.91,10.86,17.16,17.16,526.62,526.62,2.2,2,54.44,54.44,52.69,52.84,10,10,53.85,53.85,100.2,100.2,40782.32,40680.74,20492.61,20441.57,73939,73755,881.9,883.11,10.54,7.79,110.24,110.39,59000000000,48800000000,31932.56,30795.32,7.09,7.64,13.62,13.69
Czechoslovak Air Squadron IArmylandia,30.33,30.33,42.67,42.67,10,10,2.51,2.51,32.2,31.97,40.78,40.78,450.92,447.96,70.25,70.25,67.5,67.5,-4.47,-4.47,366.15,363.74,2525.17,2508.57,-3.46,-3.46,-6,-6.48,1098.45,1091.23,4833.9,5160.48,-7.73,-7.73,2380.88,2365.22,4689.6,4658.77,3246.65,3225.3,721.48,716.73,1082.22,1075.1,0,0,937.92,931.75,2049.23,1406.05,7359.07,7669.05,10.91,11.27,541.11,537.55,992.03,985.51,1803.69,2150.2,450.92,447.96,13.18,13.18,39.79,39.79,10.55,10.55,22.89,22.89,8.16,8.16,31.67,31.67,46.97,46.97,1,1,50,50,98,98,60.23,61.7,69.2,78.63,70.07,70.33,24.32,24.32,2164.43,2508.57,62,61.08,39,39,29.38,31.36,68.96,66.14,22.41,22.41,91.57,91.57,2341.49,2341.49,-8,-8,64,64,64.89,64.91,901.85,895.92,418.98,484.46,0.29,0.28,42.99,42.32,10.25,10.2,18.61,18.61,501.41,501.41,2.78,2.43,30.68,30.68,51.02,51.11,58.31,58.31,10,10,106.84,106.84,37592.81,37791.04,23004.55,23125.86,57815,58120,901.85,895.92,3.84,3.18,180.37,179.18,31500000000,25100000000,26540.52,25924.65,16.43,16.74,11.88,11.94
Sovereign Guard Aerospace Division,73.17,73.17,1,1,76,76,1.02,1.02,42.33,40.64,47.2,47.2,247.56,246.35,31.25,31.25,155.25,155.25,-10.86,-10.86,10.8,10.75,-5.29,-5.29,324.07,322.49,189.04,161.25,2047.6,2037.61,-12.49,-12.08,-10.17,-10.17,-6.93,-6.93,-10.39,-10.39,-9.38,-9.38,283.56,282.18,-10.86,-10.86,9,8.96,-6.93,-6.93,-6.69,-6.69,0,0,18.19,18.41,528.87,526.29,371.33,369.52,337.58,380.72,213.8,212.75,9.5,9.5,98.12,98.12,17.69,17.69,20.81,20.81,35,35,2.29,2.29,51.62,51.62,1,1,51.48,51.48,113,113,70.5,71.61,108.9,110.02,64.93,65.12,30.89,30.89,292.57,335.93,105.75,105.01,-99,-99,68.33,68.81,-12.25,-15.04,0.74,0.74,94,94,670.78,670.78,0,0,64,64,74.55,74.65,270.06,268.74,1015.56,1032.29,0.26,0.26,270.42,268.72,9.19,9.18,24.32,24.32,688.92,688.92,1.51,1.45,24.11,24.11,42.17,42.23,-81.85,-81.85,72.8,72.8,107.5,107.5,6982.97,7011.59,6913.49,6941.82,7046,7075,382.59,380.72,2.28,2.23,236.3,235.15,1400000000,1000000000,2213.6,2187.62,7.07,7.63,8.11,8.14
Zemurrayia,70,70,6,6,75.33,75.33,1.12,1.12,33.16,33.01,45.83,45.83,363.58,360.71,36,36,144,144,1478.57,1466.88,-6.23,-6.23,31.51,31.26,605.97,601.18,-6,-6.26,1204.92,1195.38,-10,-9.49,181.79,180.35,-10.1,-10.1,-2.83,-2.83,1114.99,1106.17,484.78,480.94,-4.24,-4.24,872.6,865.7,-1.98,-1.98,358.74,355.9,1510.08,1498.14,16.64,16.88,1211.95,1202.36,727.17,721.41,545.38,661.3,302.99,300.59,972.81,972.81,88.97,88.97,17.01,17.01,26.73,26.73,34.48,34.48,2.37,2.37,52.16,52.16,1,1,51.96,51.96,99,99,70.76,71.87,104.93,106.32,69.07,69.21,27.27,27.27,727.17,841.65,88.7,86.82,-94,-94,66.62,67.07,4.41,1.74,0.75,0.75,93.97,93.97,677.19,677.19,-8,-8,67,67,75.46,75.54,515.08,511,1011.39,1029.37,0.3,0.29,103.56,102.51,9.46,9.46,13.62,13.62,546.43,546.43,1.52,1.46,27.73,27.73,44.71,44.76,-64.19,-64.19,65.19,65.19,110.31,110.31,15549.75,15667.2,14621.41,14731.84,16434,16558,939.26,931.83,2.27,2.22,424.18,420.83,2300000000,1800000000,5193.62,5154.51,13.09,13.45,8.97,8.99
Ulfrcroft,57,57,76,76,66,66,9.38,9.38,33.02,32.58,42,42,-3.16,-3.16,50.25,50.25,112.5,112.5,-2.83,-2.83,2582.77,2567.05,4583.92,4556.02,6988.6,6946.06,8190.94,7917.01,459.14,456.35,826.61,1195.02,56.36,56.02,-3.46,-3.46,450.88,448.13,3832.46,3809.13,4245.76,4219.92,6838.3,6796.68,-2.37,-2.37,2442.25,2427.39,4613.98,4426.33,5410.53,5751.04,8,8.49,1221.13,1213.69,751.46,746.89,281.8,653.53,469.66,466.8,119.98,119.98,10.66,10.66,14.16,14.16,61.06,61.06,27.66,27.66,12.18,12.18,52.16,52.16,1,1,51.48,51.48,102,102,55,56.91,43.84,56.8,69.21,69.66,10.32,10.32,1221.13,1587.14,55.88,56.24,71,71,7.26,7.8,113.56,110.88,1.51,1.51,93.52,93.52,398.81,398.81,-8,-8,64,64,72.51,72.53,375.73,373.44,469.11,544.29,0.57,0.47,236.9,235.31,13.8,13.75,17.16,17.16,469.91,469.91,2.49,2.21,44.68,44.68,58.03,58.18,-61.24,-61.24,99.25,99.25,105.16,105.16,63542.87,63892.79,18651.89,18754.6,174939,175902,845.39,840.25,12.63,10.27,-4.47,-4.47,4400000000,3200000000,58904.24,58909.15,12.46,12.83,18.49,18.59
You Caught Me Smilin,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.8,32.38,42,42,322.93,320.45,50,50,112.5,112.5,861.15,854.54,4839.64,4802.52,0,0,-8.37,-8.37,4736.3,4443.61,688.92,683.63,-6.32,-5.48,1498.39,1486.9,5597.44,5554.51,-6.32,-6.32,3014.01,2990.89,2583.44,2563.62,-5.48,-5.48,430.57,427.27,2583.44,2563.62,-4.47,-4.82,861.15,854.54,9.33,9.75,968.79,961.36,968.79,961.36,1291.72,1709.08,322.93,320.45,119.98,119.98,27.72,27.72,12,12,49.93,49.93,23.33,23.33,19.56,19.56,50,50,1,1,50,50,100,100,56.72,58.44,57.19,70.31,69.43,69.87,0.56,0.56,1291.72,1709.08,73.86,74.46,50,50,20.71,22.78,82.71,79.93,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.98,68,861.15,854.54,545.72,625.06,0.32,0.3,126.07,124.91,12.79,12.74,17.16,17.16,514.9,514.9,2.21,2.01,54.44,54.44,52.68,52.83,55.68,55.68,-55.68,-55.68,100.2,100.2,41761.24,42039.13,20984.5,21124.14,75713,76217,861.15,854.54,10.54,7.79,107.64,106.82,9900000000,9200000000,33116.66,32454.21,7.09,7.64,13.08,13.15
The Phantom Gambler,48.44,48.44,61.78,61.78,57.33,57.33,4.14,4.14,32.75,32.34,42,42,313.68,310.21,56.67,56.67,99,99,-7.07,-7.07,2463.4,2436.16,-5.48,-5.48,-6.32,-6.32,-5.48,-6,-5.77,-5.77,0,413.61,0,0,2509.4,2481.66,3345.87,3308.88,5437.04,5376.93,2927.64,2895.27,2509.4,2481.66,3345.87,3308.88,4182.34,4136.1,3847.75,3532.44,0,413.61,9.22,9.64,941.03,930.62,941.03,930.62,1254.7,1654.44,104.56,103.4,119.98,119.98,24.17,24.17,12,12,48.38,48.38,22.98,22.98,20.01,20.01,50,50,1,1,50,50,100,100,56.45,58.2,56.39,69.62,69.48,69.92,3.89,3.89,1254.7,1654.44,72.56,72.97,53.33,53.33,16.58,18.34,87.73,85.13,2.77,2.77,93.27,93.27,637.78,637.78,0,0,64,64,69.1,69.12,836.47,827.22,549.22,629.01,0.3,0.28,107.16,106.09,11.12,11.07,17.16,17.16,490.3,490.3,2.2,2,51.11,51.11,53.59,53.74,10,10,-40,-40,100.2,100.2,47452.82,47896.24,22113.17,22319.81,91487,92342,836.47,827.22,10.9,8.24,104.56,103.4,7700000000,5200000000,39575.65,39131.23,7.34,7.88,13.97,14.05
G1-Shockwave-Two,63.33,63.33,30.67,30.67,70,70,1.95,1.95,30.4,30.32,45.34,45.34,501.94,498.24,45.5,45.5,123.75,123.75,-1.41,-1.41,-7.22,-7.22,1032.57,1024.95,-9.49,-9.49,286.82,136.66,2803.13,2782.46,-9.06,-8.49,-7.35,-7.35,2237.23,2220.73,3384.52,3359.56,3097.7,3074.85,-5.35,-5.35,1376.75,1366.6,-4.69,-4.69,-6.78,-6.78,-9.3,-9.3,1032.57,1024.95,13.71,14,2079.47,2064.14,1362.41,1352.37,1147.3,1423.54,358.53,355.89,649.16,649.16,51.28,51.28,16.29,16.29,42.97,42.97,26.98,26.98,13.79,13.79,52.16,52.16,1,1,51.48,51.48,105,105,63.74,65.05,99.7,102.7,72.34,72.45,13.4,13.4,1075.59,1352.37,103.23,102.23,30,30,45.39,47.1,43.01,40.24,0.98,0.98,93.7,93.7,622.62,622.62,0,0,68,68,52.45,52.47,860.47,854.13,955.42,1014.27,0.27,0.26,192.37,190.93,9.75,9.75,15.13,15.13,549.74,549.74,1.58,1.51,41.6,41.6,50.09,50.13,73.48,73.48,-60,-60,96,96,34046.27,34216.56,23883.21,24002.66,46579,46812,1577.53,1565.9,2.8,2.65,788.77,782.95,1200000000,600000000,18589.27,18100.56,5.2,5.97,9.74,9.79
