Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Star Destroyer Adarga,2.33,2.33,58.67,58.67,3,3,3.74,3.74,31.14,31.04,38.75,38.75,1112.98,1436.55,97.67,97.67,6.75,6.75,-8.94,-8.94,3205.39,3182.5,-8.94,-8.94,3561.55,3536.11,801.35,1060.83,4273.85,4243.33,3561.55,3536.11,-8.66,-12.25,-10.95,-10.95,0,0,-3.16,-3.16,-7.07,-7.07,-10.95,-10.95,445.19,442.01,-7.07,-7.07,-3.82,-3.82,3561.55,3536.11,12.08,12.21,333.89,331.51,1446.88,1436.55,3227.65,3204.6,779.09,773.52,141.46,141.46,26.73,26.73,8.23,8.23,20.85,20.85,1,1,38.42,38.42,46.97,46.97,1,1,50,50,110,120,61.19,61.19,76.09,76.09,71.35,71.48,32.48,32.48,3005.05,2983.59,73.15,73.15,51,51,39.47,39.92,59.67,58.79,28.66,28.66,91.19,91.19,4178.01,4178.01,-8,-8,64,64,67.12,66.84,1335.58,1326.04,571.71,641.62,0.23,0.23,10.16,10.28,9.82,9.83,17.06,17.06,631.12,710.15,2.14,1.98,22.52,22.52,53.94,53.99,-92.74,-92.74,67.82,67.82,105.84,105.84,41625.56,41925.02,20502.14,20649.63,76715,77267,1335.58,1326.04,3.34,3.34,0,0,16300000000,16800000000,25183.46,25196.93,17.3,17.3,17.26,17.19
Astravican Peoples Navy,49.67,49.67,0.5,0.5,60,60,1.01,1.01,37.13,36.84,45.83,45.83,295.06,329.88,55.75,55.75,101.25,101.25,-11.31,-11.31,181.28,180.96,245.49,245.05,151.07,150.8,-11.14,-10.86,-7.43,-7.43,236.05,235.63,11.8,-8.57,-6.48,-6.48,198.28,197.93,-8.25,-8.25,103.86,103.68,292.7,292.18,151.07,150.8,56.65,56.55,-10.62,-10.62,481.54,480.68,19.08,19.16,554.71,553.73,365.87,365.22,472.09,471.26,224.24,223.85,14.31,14.31,98.59,98.59,15.51,15.51,16.09,16.09,26.97,26.97,13.79,13.79,46.97,46.97,1,1,50,50,120,130,73.26,73.26,109.44,109.44,65.99,66.17,19.73,19.73,460.29,459.48,93.56,93.56,-99.5,-99.5,72.56,72.75,-27.85,-28.9,2.35,2.35,93.34,93.34,1407.27,1407.27,-8,-8,64,64,74.75,74.65,283.26,282.75,1068.17,1078.4,0.24,0.24,89.6,89.95,9.45,9.45,18.22,18.22,751.13,823.16,1.31,1.27,35.27,35.27,42.52,42.58,-26.46,-26.46,57.45,57.45,112.37,112.37,6649.44,6661.23,6599.82,6611.52,6694,6706,401.28,400.57,2.17,2.17,247.85,247.41,6100000000,6200000000,1821.95,1818.52,17.25,17.25,8.22,8.19
Mewing Geometry Dash Compact,3,3,2.25,2.25,3,3,1.05,1.05,36.16,35.91,42,42,456.32,544.73,97,97,6.75,6.75,-14.97,-14.97,525.68,522.94,-10.2,-10.2,73.01,72.63,-8.37,-8,-2.37,-2.37,-9.17,-9.17,-7.94,-11.75,924.8,919.98,-7.35,-7.35,194.7,193.68,-2,-2,-5.83,-5.83,-9.17,-9.17,681.43,677.88,397.22,395.15,0,0,12.49,12.61,395.47,393.41,456.32,453.94,669.27,665.78,212.95,211.84,141.46,141.46,95.1,95.1,12,12,11.13,11.13,1.06,1.06,37.7,37.7,50,50,1,1,50,50,126,136,64.24,64.24,81.71,81.71,66.61,66.78,47.83,47.83,486.74,484.2,111.35,111.35,-97.75,-97.75,59.23,59.87,37.73,36.73,28.66,28.66,91.19,91.19,12309.99,12309.99,0,0,64,64,75.06,74.96,365.05,363.15,592.1,663.25,0.19,0.19,10.71,10.83,9.69,9.7,17.06,17.06,762.88,834.41,2.08,1.93,7.17,7.17,41.7,41.75,-78.1,-78.1,30,30,101.85,101.85,8223.97,8271.88,8009.17,8055.82,8422,8471,365.05,363.15,2.73,2.73,152.11,151.31,342100000000,350600000000,3355.38,3317.02,9.37,9.37,7.46,7.45
Golden Berry,15,15,32,32,11,11,2,2,31.73,31.61,40.78,40.78,663.03,879.08,85,85,33.75,33.75,-12.65,-12.65,1768.09,1758.16,2652.14,2637.24,-3.46,-3.46,3123.63,3281.9,1885.97,1875.37,383.09,380.93,-6.12,-10.61,2946.82,2930.26,2357.46,2344.21,-8.37,-8.37,1473.41,1465.13,2652.14,2637.24,3241.5,3223.29,0,0,-9.38,-9.38,3035.23,3018.17,11.58,11.7,884.05,879.08,884.05,879.08,1473.41,1465.13,442.02,439.54,135.9,135.9,49.93,49.93,10.55,10.55,21.71,21.71,1.61,1.61,34.56,34.56,50,50,1,1,50,50,116,126,60.81,60.81,72.06,72.06,70.61,70.75,31.58,31.58,1105.06,1098.85,107.93,107.93,31,31,31.26,31.75,63.59,62.71,22.41,22.41,91.57,91.57,4109.89,4109.89,0,0,64,64,55.71,55.28,810.38,805.82,517.13,583.64,0.21,0.21,27.75,27.94,10.98,11.04,17.09,17.09,683.38,758.83,2.3,2.1,23.42,23.42,49.51,49.55,65.95,65.95,12.25,12.25,101.45,101.45,34418.87,34621.06,23802.1,23941.93,47673,47953,810.38,805.82,3.5,3.5,294.68,293.03,327900000000,338700000000,23645.76,23611.57,8.84,8.84,9.9,9.87
7753,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.66,32.51,42,42,612.3,972.09,50,50,112.5,112.5,-13.04,-13.04,1959.36,2073.8,1632.8,1728.16,816.4,864.08,1061.32,1209.72,5878.07,6221.39,-6.32,-6.32,6122.99,1080.1,-5.48,-5.48,4490.19,4752.45,-7.07,-7.07,-4.47,-4.47,3265.59,3456.33,2857.39,3024.29,-8.37,-8.37,3918.71,4147.6,1632.8,1728.16,9.49,9.64,918.45,972.09,918.45,972.09,1224.6,1296.12,306.15,324.03,119.98,119.98,27.72,27.72,12,12,49.93,49.93,21.93,21.93,21.27,21.27,50,50,1,1,50,50,110,120,56.72,56.72,57.19,57.19,69.58,69.73,0.56,0.56,1224.6,1296.12,77.09,77.09,50,50,19.32,22.66,83.75,80.29,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.86,67.44,816.4,864.08,571.22,641.11,0.32,0.32,126.48,126.89,10.02,10.04,17.16,17.16,612.72,693.33,2.14,1.98,54.44,54.44,52.73,52.78,24.49,24.49,37.42,37.42,100.2,100.2,44044.69,41627.17,22131.91,20917.13,79853,75470,816.4,864.08,10.54,10.54,102.05,108.01,215100000000,216100000000,35544.06,32177.8,7.09,7.09,17.97,17.16
Jura Tempest,70.17,70.17,26.25,26.25,38.67,38.67,1.79,1.79,31.93,31.8,43.68,43.68,455.78,663.34,35.75,35.75,146.25,146.25,-11.31,-11.31,375.04,382.09,3125.37,3184.05,52.09,53.07,-5.48,-4.9,5083.93,5179.4,-6.48,-6.48,1367.35,-6.6,1875.22,1910.43,2656.56,2706.45,3698.35,3767.8,2578.43,2626.85,312.54,318.41,-10.86,-10.86,-6,-6,-5.09,-5.09,3125.37,3184.05,10.91,11.05,1172.01,1194.02,846.45,862.35,911.57,928.68,260.45,265.34,30.6,30.6,55.95,55.95,14.16,14.16,31.36,31.36,23.14,23.14,19.8,19.8,52.16,52.16,1,1,50.5,50.5,111,121,60.64,60.64,77.64,77.64,70.38,70.53,17.88,17.88,846.45,862.35,86.35,86.35,26.25,26.25,25.32,26.97,70.44,68.39,7.94,7.94,92.65,92.65,816.58,816.58,0,0,68,68,54.47,54.03,586.01,597.01,769.92,850.73,0.32,0.32,224.26,224.81,9.63,9.64,17.82,17.82,630.72,709.79,1.77,1.68,37.12,37.12,48.46,48.51,72.11,72.11,28.28,28.28,91.29,91.29,33394.55,32827.6,24547.49,24130.74,43870,43126,911.57,928.68,3.58,3.58,195.34,199,758500000000,792100000000,24945.73,23964.15,3.8,3.8,13,12.7
Emuli Legion 15,75.6,75.6,61.33,61.33,25,25,4.03,4.03,34.15,34.08,37.37,37.37,499.49,841.54,27.6,27.6,164.25,164.25,-11.83,-11.83,-7.48,-7.48,3995.93,4207.7,-4.69,-4.69,559.43,589.08,3196.74,3366.16,-4.58,-4.58,4994.91,0,2397.56,2524.62,-6.32,-6.32,-4.47,-4.47,-7.07,-7.07,1198.78,1262.31,5594.3,5890.78,3436.5,3618.62,4683.23,4931.42,3995.93,4207.7,8.19,8.37,-4.47,-4.47,799.19,841.54,1198.78,1262.31,499.49,525.96,7.94,7.94,24.8,24.8,6.84,6.84,39.79,39.79,24.54,24.54,17.91,17.91,50,50,1,1,50,50,116,126,52.16,52.16,29.18,29.18,68.14,68.21,17.35,17.35,899.08,946.73,47.61,47.61,53,53,10.63,13.26,95.9,92.4,13.92,13.92,92.15,92.15,607.1,607.1,0,0,64,64,69.64,69.3,699.29,736.35,515.13,581.5,1.02,1.02,106.45,106.83,9.96,9.96,32.57,32.57,675.89,751.8,2.31,2.11,37.65,37.65,53.23,53.25,74.5,74.5,-23.45,-23.45,97.28,97.28,48178.91,45788.19,22771.13,21641.18,91828,87272,699.29,736.35,15.16,15.16,-7.07,-7.07,244700000000,262100000000,43071.94,39698.36,5.45,5.45,16.98,16.24
John Raider,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.65,32.51,42,42,613.72,925.6,50,50,112.5,112.5,-5.48,-5.48,6382.74,6417.5,-7.75,-7.75,1636.6,1645.51,3109.54,3373.3,2618.56,2632.82,-3.16,-3.16,1022.87,-7.75,4500.65,4525.16,-4.47,-4.47,-3.16,-3.16,-6.32,-6.32,4909.8,4936.54,-7.75,-7.75,3273.2,3291.03,-4.47,-4.47,0,0,9.49,9.64,920.59,925.6,920.59,925.6,1227.45,1234.14,306.86,308.53,119.98,119.98,27.72,27.72,12,12,49.93,49.93,24.3,24.3,18.26,18.26,50,50,1,1,50,50,110,120,56.72,56.72,57.19,57.19,69.58,69.73,0.56,0.56,1227.45,1234.14,66.61,66.61,50,50,19.42,20.5,83.65,82.27,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.85,67.57,818.3,822.76,657,731.88,0.32,0.32,126.48,126.89,11.46,11.52,17.16,17.16,616.59,696.85,1.95,1.82,54.44,54.44,52.74,52.78,-73.48,-73.48,48.99,48.99,100.2,100.2,43942.71,43708.95,22080.66,21963.21,79668,79245,818.3,822.76,10.54,10.54,102.29,102.84,94000000000,96400000000,35417.82,34748.62,7.09,7.09,15.74,15.53
Alumin 2,10.5,10.5,70.67,70.67,5,5,6.16,6.16,30.15,30.07,44.28,44.28,636.62,903.04,89.5,89.5,24.75,24.75,-11.75,-11.75,-6.81,-6.81,436.54,433.46,4147.1,4117.86,-5.48,-4.9,15499.59,17882.7,7130.1,7079.83,1909.85,-6.6,1491.5,1480.98,4438.12,4406.83,1164.1,1155.89,-8.25,-8.25,-7.62,-7.62,-4.24,-4.24,-5.83,-5.83,3449.09,3424.77,7566.63,7513.28,12.49,12.61,1637.01,1625.47,1091.34,1083.65,2182.68,2167.29,909.45,903.04,7.97,7.97,16.23,16.23,14.16,14.16,24.5,24.5,1.24,1.24,36.24,36.24,50,50,1,1,50,50,112,122,61.25,61.25,72.14,72.14,72.7,72.82,33.12,33.12,2728.35,2709.12,58.64,58.64,63,63,24.1,24.4,74.01,73.34,27.02,27.02,91.28,91.28,2357.41,2357.41,-8,-8,64,64,69.27,69.07,818.51,812.74,468.66,531.96,0.24,0.24,17.7,17.85,9.84,9.78,32.37,32.37,608.05,689.09,2.5,2.25,21.88,21.88,57.76,57.8,-76.49,-76.49,80.31,80.31,107.82,107.82,61259.98,61694.99,22858.2,23020.52,140835,141835,1727.96,1715.77,3.32,3.32,-10,-10,8700000000,9000000000,46496.32,46641.41,16.02,16.02,29.14,30.17
Opal Princess,51.67,51.67,56.67,56.67,20,20,3.58,3.58,32.83,32.7,37.37,37.37,895.59,1206.74,54.25,54.25,103.5,103.5,-2.45,-2.45,3056.94,3089.26,-7.48,-7.48,2149.41,2172.14,-6.48,-6,5349.64,5406.21,4298.82,4344.27,1194.12,-7.55,3741.56,3781.13,-12.49,-12.49,1751.37,1769.89,5333.72,5390.12,5333.72,5390.12,2149.41,2172.14,-2.45,-2.45,254.74,257.44,4298.82,4344.27,8.66,8.83,-5.48,-5.48,895.59,905.06,1691.66,1709.55,99.51,100.56,109.99,109.99,27.97,27.97,6.84,6.84,34.28,34.28,13.67,13.67,28.7,28.7,46.97,46.97,1,1,50,50,126,136,54.14,54.14,39.4,39.4,69.4,69.54,12.13,12.13,1393.13,1407.87,43.29,43.29,49.5,49.5,14.07,15.27,90.66,89.06,16.31,16.31,91.97,91.97,925.91,925.91,0,0,64,64,68.76,68.49,597.06,603.37,484.92,549.32,0.36,0.36,54.68,54.95,10.63,10.68,17.21,17.21,743.06,815.45,2.42,2.2,42.87,42.87,52.44,52.48,-76.16,-76.16,54.77,54.77,96.68,96.68,45420.17,44995.4,22936.06,22721.56,82014,81247,597.06,603.37,13.51,13.51,-7.75,-7.75,54900000000,62600000000,39015.93,38111.1,9.58,9.58,19.57,19.29
BASEBALL RULES 12,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.65,32.51,42,42,670.18,1001.15,50,50,112.5,112.5,-11.83,-11.83,-7.48,-7.48,3574.3,3559.65,2233.94,2224.78,-2.45,-2.45,4289.16,4271.58,-6.32,-6.32,-2.74,-9.08,-7.75,-7.75,1787.15,1779.82,3574.3,3559.65,2233.94,2224.78,3574.3,3559.65,5808.24,5784.43,-6.32,-6.32,-4.9,-4.9,3574.3,3559.65,9.49,9.64,1005.27,1001.15,1005.27,1001.15,1340.36,1334.87,335.09,333.72,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.32,22.32,20.81,20.81,50,50,1,1,50,50,110,120,56.72,56.72,57.19,57.19,69.59,69.73,0.56,0.56,1340.36,1334.87,80.38,80.38,50,50,23.25,24,80.19,79.19,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.63,67.36,893.58,889.91,563.43,632.84,0.32,0.32,126.48,126.89,9.99,9.99,17.16,17.16,608.46,689.46,2.16,1.99,54.44,54.44,52.74,52.79,33.17,33.17,53.85,53.85,100.2,100.2,40255.6,40424.23,20227.94,20312.67,72984,73289,893.58,889.91,10.54,10.54,111.7,111.24,11200000000,12600000000,30876.04,30722.42,7.09,7.09,13.83,13.86
Freaky Furry1,56.67,56.67,21.25,21.25,66.67,66.67,1.58,1.58,31.36,31.25,43.68,43.68,717.4,909.84,50.5,50.5,112.5,112.5,886.97,883.84,3255.7,3244.21,3495.71,3483.37,-8.12,-8.12,-6.32,-5.83,-4.29,-4.29,-5.48,-5.48,-2.12,-8.92,-6.24,-6.24,-6,-6,1669.59,1663.7,1434.8,1429.74,-4,-4,1408.72,1403.75,-7.48,-7.48,459.14,457.52,4382.68,4367.21,13.56,13.67,1304.37,1299.77,1108.71,1104.8,1043.49,1039.81,391.31,389.93,1588.44,1588.44,63.26,63.26,15.09,15.09,36.33,36.33,25.08,25.08,17.12,17.12,51,51,1,1,51.48,51.48,119,129,65.05,65.05,100.24,100.24,71.07,71.2,13.34,13.34,1173.93,1169.79,89.41,89.41,21.25,21.25,50.15,50.75,39.09,38.09,1.51,1.51,93.52,93.52,786.27,786.27,-4,-4,64,64,51.17,50.95,717.4,714.87,856.94,941.64,0.31,0.31,185.49,185.98,9.81,9.82,10.96,10.96,670.69,746.92,1.67,1.59,41.66,41.66,47.74,47.78,95.92,95.92,-50,-50,104.81,104.81,26802.15,26902.54,21035.02,21113.81,33251,33376,1043.49,1039.81,2.65,2.65,456.53,454.92,14400000000,16500000000,13347.47,13236.05,13.68,13.68,10.33,10.29
Aloniria,17.25,17.25,79.33,79.33,10,10,14.87,14.87,33.84,33.7,38.06,38.06,369.42,655.84,82.75,82.75,40.5,40.5,-10.39,-10.39,2305.16,2338.55,6575.63,6670.86,6353.98,6446,5171.84,5471.6,1891.42,1918.81,1994.85,2023.74,2401.21,-6,591.07,599.63,73.88,74.95,2290.39,2323.56,3694.17,3747.67,5245.73,5321.69,-2.83,-2.83,2622.86,2660.85,118.21,119.93,8570.49,8694.6,10.05,10.2,-5.48,-5.48,646.48,655.84,1570.02,1592.76,461.77,468.46,923.69,923.69,6.73,6.73,10.55,10.55,33.82,33.82,2.78,2.78,33.27,33.27,46.97,46.97,1,1,51.96,51.96,111,121,56.46,56.46,44.26,44.26,68.42,68.55,34.18,34.18,1754.73,1780.14,75.52,75.52,78,78,9.56,9.99,101.75,99.57,23.15,23.15,91.52,91.52,1089.07,1089.07,-8,-8,67,67,73.41,73.21,554.13,562.15,572.28,642.23,0.29,0.29,24.93,25.11,12.41,12.46,13.85,13.85,604.7,686.05,2.13,1.97,20.82,20.82,58.33,58.38,0,0,94.34,94.34,103.74,103.74,67119.46,66161.39,15026.74,14812.25,223398,220209,554.13,562.15,10.89,10.89,-4.47,-4.47,2000000000,2200000000,60675.99,59545.26,16.32,16.32,31.13,30.39
Mevoo,56.67,56.67,65.33,65.33,66.67,66.67,4.73,4.73,33.86,33.68,40.78,40.78,507.65,806.71,50.5,50.5,112.5,112.5,-9.7,-9.7,6480.49,6582.72,-6.63,-6.63,4792.24,4759.57,1624.49,1855.42,389.88,387.22,5279.58,5243.59,-6.36,-10.75,731.02,726.04,1055.92,1048.72,3492.65,3468.84,3533.26,3509.17,4304.89,4275.54,2111.83,2097.44,316.78,314.62,-4.52,-4.52,5279.58,5243.59,9.06,9.22,304.59,302.51,812.24,806.71,710.71,705.87,203.06,201.68,624.65,624.65,21.16,21.16,13,13,59.14,59.14,26.66,26.66,14.42,14.42,51,51,1,1,51.48,51.48,110,120,55.62,55.62,49.66,49.66,68.41,68.57,6.07,6.07,1421.43,1411.74,37.95,37.95,57,57,13.03,13.54,93.94,93.13,1.65,1.65,93.49,93.49,490.73,490.73,-4,-4,64,64,69.95,69.75,710.71,705.87,560.74,629.98,0.6,0.6,185.7,186.2,11.76,11.81,15.24,15.24,603.87,685.31,2.16,2,48.93,48.93,54.38,54.44,-93.54,-93.54,80.93,80.93,103,103,50431,50778.13,21828.34,21978.59,103175,103886,710.71,705.87,11.93,11.93,101.53,100.84,3400000000,3900000000,43874.97,43923.08,13.32,13.32,17.72,17.71
Firstborn Unicorn,13.33,13.33,66.67,66.67,66,66,5.14,5.14,30.39,30.29,43,43,190.16,486.67,86.67,86.67,31.5,31.5,3727.16,3815.49,365.11,373.76,4335.68,4438.42,-2.68,-2.68,912.77,1168.01,6649.18,7973.59,-7.35,-7.35,4183.55,-3,4031.42,4126.95,3727.16,3815.49,-7.21,-7.21,4411.74,4516.29,2205.87,2258.14,2205.87,2258.14,-4.27,-4.27,898.67,919.97,8062.84,8253.91,11.09,11.22,1521.29,1557.34,1045.89,1070.67,1236.05,1265.34,0,0,928.17,928.17,19.44,19.44,15.09,15.09,58.57,58.57,17.63,17.63,25.62,25.62,50,50,1,1,51.96,51.96,107,117,61.34,61.34,85.61,85.61,72.36,72.5,18.45,18.45,1236.05,1265.34,107.6,107.6,59,59,20.43,22.3,81,78.52,1.65,1.65,93.49,93.49,780.89,780.89,-4,-4,67,67,69.16,68.86,665.56,681.34,721.9,800.28,0.24,0.24,25.6,25.78,11.22,11.01,13.83,13.83,573.18,658.01,1.84,1.73,36.55,36.55,56.39,56.44,72.53,72.53,20.98,20.98,103.37,103.37,55297.36,54017.5,22834.23,22305.74,117441,114723,1140.97,1168.01,3.29,3.29,475.4,486.67,600000000,700000000,44016.69,41971.6,14.54,14.54,25.31,24.92
Sixteenth Avenue,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.63,32.52,42,42,544.78,852.89,50,50,112.5,112.5,1089.56,1137.19,3922.42,4093.89,3268.69,3411.57,2905.5,3032.51,4212.97,4624.58,-4.47,-4.47,4358.25,4548.77,4993.82,473.83,-7.75,-7.75,4358.25,4548.77,3995.06,4169.7,1815.94,1895.32,0,0,2542.31,2653.45,-3.16,-3.16,-4.9,-4.9,8716.49,9097.53,9.49,9.64,817.17,852.89,817.17,852.89,1089.56,1137.19,272.39,284.3,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.71,22.71,20.34,20.34,50,50,1,1,50,50,110,120,56.72,56.72,57.19,57.19,69.61,69.72,0.56,0.56,1089.56,1137.19,65.02,65.02,50,50,14.54,17.04,89.42,86.04,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.21,67.81,726.37,758.13,581.74,652.26,0.34,0.34,126.48,126.89,11.69,11.75,17.16,17.16,592.26,674.87,2.11,1.96,54.44,54.44,52.74,52.78,10,10,66.33,66.33,100.2,100.2,49484.26,47420.88,24865.23,23828.4,89715,85974,726.37,758.13,10.54,10.54,90.8,94.77,3200000000,3700000000,42309.05,39359.33,7.09,7.09,14.59,13.86
Gordy235,76,76,73.33,73.33,74,74,8.37,8.37,30.7,30.7,45.34,45.34,0,279.69,27,27,164.25,164.25,-6.32,-6.32,4290.51,4855.41,400.23,372.92,5603.27,5220.87,4402.57,4325.86,3265.91,5370.04,560.33,522.09,0,-8.66,5603.27,5220.87,3201.87,2983.35,2401.4,2237.52,-3.61,-3.61,0,0,-4.47,-4.47,-5.48,-5.48,6269.19,5841.34,960.56,895.01,10.77,10.91,2201.29,2051.06,1200.7,1118.76,600.35,559.38,400.23,372.92,1439.83,1439.83,11.95,11.95,15.9,15.9,69.14,69.14,32.62,32.62,2.73,2.73,50,50,1,1,50.99,50.99,102,112,57.5,57.5,63.24,63.24,71.92,71.93,21.24,21.24,800.47,745.84,63.32,63.32,69,69,18.21,15.67,85.89,89.08,0.77,0.77,93.9,93.9,210.07,210.07,0,0,64,64,70.53,70.54,500.29,466.15,463.84,613.96,0.48,0.48,113.56,113.95,13.59,12.06,11.57,11.57,474.25,591.11,2.52,2.03,33.76,33.76,58.39,58.39,-85.15,-85.15,88.03,88.03,100.62,100.62,57274.98,61469.7,17951.86,19266.62,150263,161268,1500.88,1398.45,9.4,9.4,400.23,372.92,400000000,500000000,46850.94,51818.96,5.24,5.24,18.76,20.17
Face Fish UwU sus Baka freedom Fighter,38.67,38.67,76.67,76.67,88,88,11.28,11.28,42.3,42.3,42,42,116.87,116.87,64,64,81,81,-7.75,-7.75,1972.69,1972.69,6544.48,6544.48,0,0,3272.24,3272.24,3113.3,3113.3,8881.8,8881.8,3477.93,3477.93,4674.63,4674.63,-6.32,-6.32,934.93,934.93,467.46,467.46,-6.32,-6.32,-3.16,-3.16,2524.3,2524.3,-4.56,-4.56,15426.28,15426.28,7.62,7.62,-3.16,-3.16,350.6,350.6,584.33,584.33,116.87,116.87,109.99,109.99,8.87,8.87,12,12,85.35,85.35,26.4,26.4,14.91,14.91,50,50,1,1,50,50,102,102,49.95,49.95,35.65,35.65,64.93,64.93,25.87,25.87,2571.05,2571.05,42.51,42.51,74,74,9.23,9.23,103.03,103.03,0.75,0.75,93.97,93.97,282.23,282.23,0,0,64,64,72.89,72.89,701.19,701.19,300.39,300.39,0.36,0.36,78.86,78.86,13.23,13.23,17.21,17.21,513.84,513.84,4.58,4.58,29.13,29.13,55.64,55.64,83.07,83.07,10,10,99.3,99.3,51879.06,51879.06,13679.55,13679.55,154254,154254,701.19,701.19,16.21,16.21,-13.04,-13.04,1177400000000,1178800000000,47106.19,47106.19,8.92,8.92,21.46,21.46
Countable infinity,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.8,32.8,42,42,326.8,326.8,50,50,112.5,112.5,5664.55,5664.55,3956.47,3956.47,435.73,435.73,1307.2,1307.2,2178.67,2178.67,1847.51,1847.51,3050.14,3050.14,-4.29,-4.29,-3.16,-3.16,871.47,871.47,871.47,871.47,-8.37,-8.37,-4.47,-4.47,871.47,871.47,3485.88,3485.88,-3.46,-3.46,9150.43,9150.43,9.33,9.33,980.4,980.4,980.4,980.4,1307.2,1307.2,326.8,326.8,119.98,119.98,27.72,27.72,12,12,49.93,49.93,24.2,24.2,18.4,18.4,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.42,69.42,0.56,0.56,1307.2,1307.2,64.03,64.03,50,50,21.22,21.22,82.26,82.26,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.95,67.95,871.47,871.47,568.13,568.13,0.33,0.33,126.07,126.07,10.46,10.46,17.16,17.16,505.86,505.86,2.14,2.14,54.44,54.44,52.68,52.68,-37.42,-37.42,43.59,43.59,100.2,100.2,41268.42,41268.42,20736.87,20736.87,74820,74820,871.47,871.47,10.54,10.54,108.93,108.93,13800000000,15300000000,32519.51,32519.51,7.09,7.09,13.16,13.16
Cabbages,78.89,78.89,67.44,67.44,88,88,2.81,2.81,30.19,29.92,42,42,2036.93,2834.78,22.67,22.67,175.5,175.5,-8.72,-8.72,300.84,340.17,5264.68,5953.03,350.98,396.87,3484.71,3940.34,-6.51,-6.51,-7.48,-7.48,9714.58,2126.08,501.4,566.96,-7.48,-7.48,-2.45,-2.45,-4,-4,-6.78,-6.78,-9.27,-9.27,5640.72,6378.25,-3.95,-3.95,5264.68,5953.03,7.42,7.62,470.06,531.52,1723.55,1948.91,156.69,177.17,626.75,708.69,95.92,95.92,35.62,35.62,12,12,71.71,71.71,36.77,36.77,2.08,2.08,50,50,2.52,2.52,50,50,150,160,54.96,54.96,56.58,56.58,72.65,73.04,24.94,24.94,1096.81,1240.21,56.34,56.34,58.17,58.17,21.29,28.04,85.73,82.23,0.74,0.74,94,94,158.75,158.75,0,0,64,64,69.31,68.96,470.06,531.52,619.37,692.11,0.81,0.81,241.06,241.63,12.33,12.33,17.29,17.29,900.4,967.35,2.02,1.88,30.06,30.06,56.51,56.64,58.05,58.05,28.81,28.81,97.28,97.28,34753.13,30969.93,20027.72,17847.51,56227,50106,1096.81,1240.21,12.67,12.67,-7.07,-7.07,6220500000000,7572500000000,27350.71,22298.35,4.64,4.64,22.73,21.79
