Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Regiment of the H Grand Duke of Baden,42.67,42.67,53.56,53.56,30.67,30.67,2.15,2.15,33.24,33.2,42,42,623.77,981.95,61,61,87.75,87.75,3243.59,3404.09,5874.23,6179.73,4075.28,4276.93,2079.23,2182.11,465.75,488.79,-6.07,-6.07,1164.37,1221.98,1975.26,2073,-8.83,-8.83,-8.49,-8.49,7817.89,3840.51,3243.59,3404.09,-1.41,-1.41,-5.66,-5.66,523.96,549.89,-4.8,-4.8,8483.24,8903,9.85,10,103.96,109.11,519.81,545.53,1559.42,1636.58,311.88,327.32,119.98,119.98,46.53,46.53,12,12,38.04,38.04,13.8,13.8,28.62,28.62,50,50,1,1,50,50,112,122,59.88,59.88,70.39,70.39,68.98,69.02,11.81,11.81,3014.88,3164.06,52.45,52.45,47.17,47.17,24.09,27.27,76.07,73.08,10.71,10.71,92.4,92.4,916.74,916.74,-8,-8,64,64,67.55,67.15,831.69,872.84,554.86,629.93,0.32,0.32,87.78,88.12,10.9,10.9,17.16,17.16,602.71,691.01,2.18,2,43.19,43.19,51.58,51.59,46.9,46.9,51.96,51.96,106.18,106.18,41711.77,39753.62,27773.26,26469.45,59690,56888,831.69,872.84,4.31,4.31,-12.25,-12.25,154200000000,154100000000,31659.23,28900.89,15.26,15.26,16.94,18.29
Taiko no Tatsujin 26,46.67,46.67,42.33,42.33,57.33,57.33,2.5,2.5,32.7,32.7,42,42,320.87,320.87,58,58,94.5,94.5,-7.07,-7.07,3174.45,3174.45,-4.47,-4.47,-4.47,-4.47,0,0,-2,-2,4278.23,4278.23,-2.74,-2.74,-3.16,-3.16,855.65,855.65,-7.75,-7.75,5133.88,5133.88,4706.05,4706.05,855.65,855.65,855.65,855.65,0,0,4278.23,4278.23,9.33,9.33,962.6,962.6,962.6,962.6,1283.47,1283.47,320.87,320.87,119.98,119.98,39.94,39.94,12,12,44,44,20.65,20.65,22.69,22.69,50,50,1,1,50,50,100,100,58.27,58.27,67.6,67.6,69.53,69.53,6.97,6.97,1283.47,1283.47,68.75,68.75,38.75,38.75,27.5,27.5,75.38,75.38,3.24,3.24,93.2,93.2,777.06,777.06,0,0,64,64,64.83,64.83,855.65,855.65,506.57,506.57,0.29,0.29,97.31,97.31,10.34,10.34,17.16,17.16,523.98,523.98,2.34,2.34,48.03,48.03,50.27,50.27,-20,-20,-24.49,-24.49,100.2,100.2,32159.47,32159.47,19719.67,19719.67,49374,49374,855.65,855.65,8.11,8.11,106.96,106.96,2516200000000,2519500000000,23315.61,23315.61,7.42,7.42,10.84,10.84
Southern Low Countries,69.6,69.6,70.48,70.48,76.67,76.67,1.31,1.31,21.09,21.09,41.43,41.43,9636.25,9895.91,36.6,36.6,150,150,-15.36,-15.36,-12.52,-12.52,-15.43,-15.43,-10.28,-10.28,-15.13,-14.87,-13.21,-13.21,-16.25,-16.25,-20.05,-20.05,-17.41,-17.41,-14.7,-14.7,-16,-18.87,-15.46,-15.46,-13.27,-13.27,-23.66,-23.66,2171.37,2166.17,-23.55,-23.55,0,0,24.52,24.58,4062.34,4052.61,13698.59,13665.78,4156.81,4146.86,2645.24,2638.91,239.44,239.44,76.32,76.32,12,12,30.69,30.69,69.43,69.43,1.03,1.03,43.65,43.65,6.85,6.85,50.5,50.5,332,342,75.86,75.86,115.67,115.67,91.01,91.01,20.93,20.93,4156.81,4146.86,104.53,104.53,26.71,26.71,89.78,89.9,-119.4,-120.4,0.75,0.75,93.98,93.98,500.89,500.89,0,0,88,88,45.02,44.89,1133.68,1130.96,1297.85,1303.92,0.2,0.2,128.47,128.89,8.91,8.92,16.68,16.68,2361.44,2417.57,0.75,0.74,34.07,34.07,70.78,70.78,-133.49,-133.49,76.94,76.94,101.85,101.85,58949.65,59091.19,51114.83,51237.56,66973,67133,10203.09,10178.65,2.08,2.08,1606.04,1602.19,840700000000,843200000000,6012.86,5968.21,0.79,0.79,108.68,109.7
Taiko no Tatsujin 34,46.67,46.67,42.33,42.33,57.33,57.33,2.5,2.5,32.73,32.73,42,42,265.06,265.06,58,58,94.5,94.5,2473.89,2473.89,-8.22,-8.22,4240.96,4240.96,706.83,706.83,2827.3,2827.3,4495.41,4495.41,2473.89,2473.89,0,0,-8.37,-8.37,706.83,706.83,-5.48,-5.48,4240.96,4240.96,4240.96,4240.96,-8.94,-8.94,2120.48,2120.48,-4.62,-4.62,9188.74,9188.74,9.33,9.33,795.18,795.18,795.18,795.18,1060.24,1060.24,265.06,265.06,119.98,119.98,39.94,39.94,12,12,44,44,21.94,21.94,21.26,21.26,50,50,1,1,50,50,100,100,58.27,58.27,67.6,67.6,69.49,69.49,6.97,6.97,1060.24,1060.24,83.29,83.29,38.75,38.75,19.17,19.17,82.24,82.24,3.24,3.24,93.2,93.2,777.06,777.06,0,0,64,64,65.5,65.5,706.83,706.83,498.3,498.3,0.29,0.29,97.31,97.31,9.93,9.93,17.16,17.16,514.9,514.9,2.37,2.37,48.03,48.03,50.26,50.26,67.82,67.82,37.42,37.42,100.2,100.2,38688.12,38688.12,23722.94,23722.94,59397,59397,706.83,706.83,8.11,8.11,88.35,88.35,2083500000000,2086200000000,31260,31260,7.42,7.42,10.02,10.02
Emidora,67.6,67.6,13,13,53.33,53.33,1.19,1.19,30.07,29.98,45.34,45.34,950.94,1097.08,39.6,39.6,137.25,137.25,-10.2,-10.2,1105.1,1101.07,-10.2,-10.2,920.91,917.56,-9.27,-8.94,3075.05,3063.84,-8.6,-8.6,900.89,897.61,-9.33,-9.33,-10.68,-10.68,-7.35,-12.41,-11.96,-11.96,-3.74,-3.74,-13.93,-13.93,-11.14,-11.14,-10.88,-10.88,0,0,17,17.09,1751.74,1745.35,1551.54,1545.88,1251.24,1246.68,800.8,797.87,1301.51,1301.51,83.7,83.7,16.29,16.29,26.88,26.88,27.53,27.53,12.54,12.54,51.62,51.62,2.52,2.52,51.48,51.48,125,135,69.08,69.08,102.91,102.91,72.82,72.95,17.39,17.39,1301.29,1296.55,75.08,75.08,-87,-87,71.3,71.46,-4.34,-5.34,4.04,4.04,93.08,93.08,875,875,-4,-4,64,64,75.81,75.72,900.89,897.61,1023.81,1039.75,0.31,0.31,252.22,252.8,9.41,9.42,12.15,12.15,742.71,821.26,1.48,1.42,37.61,37.61,47.13,47.17,-94.34,-94.34,60.83,60.83,108.14,108.14,20466.33,20541.29,18633.52,18701.77,22263,22345,1401.39,1396.28,2.35,2.35,750.75,748.01,30300000000,31200000000,5873.84,5854.27,13.72,13.72,11.61,12.47
Vidhelia,54.33,54.33,66,66,74,74,4.93,4.93,31.57,31.43,42,42,0,254.64,52.25,52.25,108,108,3670.42,3598.86,2326.91,2281.54,2285.35,2240.8,775.64,760.51,4224.44,4345.79,6702.32,8474.3,1939.09,1901.29,-4.24,-4.24,969.54,950.64,4016.68,3938.38,-4.9,-11.14,1731.33,1697.58,2285.35,2240.8,1939.09,1901.29,5609.5,5500.15,5854.59,5740.45,7894.86,7740.95,9,9.17,1211.93,1188.3,779.1,763.91,779.1,763.91,0,0,457.39,457.39,20.29,20.29,13.62,13.62,64.83,64.83,30.86,30.86,3.34,3.34,50,50,1,1,50.99,50.99,108,118,58.04,58.04,69.59,69.59,70.8,70.97,10.65,10.65,1038.8,1018.55,59.77,59.77,58,58,9,8.97,102.38,102.62,0.77,0.77,93.9,93.9,418.78,418.78,-4,-4,64,64,70.22,70.08,432.83,424.39,608.18,686.74,0.42,0.42,90.85,91.2,10.57,10.12,15.99,15.99,560.67,654.21,2.05,1.89,44.35,44.35,55.49,55.55,38.47,38.47,42.66,42.66,102.62,102.62,59957.22,61149.33,25355.04,25859.17,124958,127442,865.66,848.79,8.52,8.52,86.57,84.88,900000000,1100000000,54561.07,55645.89,13.57,13.57,17.97,20.27
Zoraxy Ghost,50.67,50.67,45.56,45.56,44,44,1.9,1.9,31.75,31.56,42,42,1098.96,1581.54,55,55,101.25,101.25,-3.46,-3.46,-7.04,-7.04,-6.48,-6.48,-1.41,-1.41,3809.74,4280.7,-9.21,-9.21,-9.06,-9.06,-7.35,-7.35,-7.87,-7.87,4298.16,4639.19,4786.59,-1.41,-8.49,-8.49,4786.59,5166.37,390.74,421.74,-8.49,-8.49,-7.76,-7.76,0,0,9.38,9.54,976.86,1054.36,976.86,1054.36,1465.28,1581.54,366.32,395.39,119.98,119.98,52.53,52.53,12,12,38.19,38.19,18.32,18.32,25,25,50,50,1,1,50,50,120,130,59.45,59.45,72.7,72.7,70.6,70.81,8.47,8.47,1465.28,1581.54,85.43,85.43,41.17,41.17,32.92,38.52,70.81,67.91,5.63,5.63,92.89,92.89,819.72,819.72,0,0,64,64,64.56,63.86,976.86,1054.36,685.19,768.46,0.27,0.27,108.7,109.08,11.32,11.35,17.16,17.16,679.85,761.89,1.9,1.77,46.53,46.53,51.3,51.37,-48.99,-48.99,17.32,17.32,99.76,99.76,30888.17,28736.59,21949.55,20420.61,41788,38877,976.86,1054.36,5.36,5.36,0,0,289100000000,322300000000,20725.96,17673,7.3,7.3,9.65,10.34
Waitaha,36.53,36.53,40,40,65.11,65.11,1.52,1.52,34.28,34.08,46.76,46.76,673.1,1078.63,65.6,65.6,1208.75,1208.75,3123.18,3128.03,516.94,517.74,430.78,431.45,-5.55,-5.55,1949.3,1952.32,-7.54,-7.54,1432.36,1434.58,1884.68,1887.61,-1.22,-1.22,3661.66,3667.35,430.78,-9.59,4060.14,4066.44,430.78,431.45,-9.43,-9.43,-6.4,-6.4,168.87,169.13,4986.32,4994.07,5.74,6,-7.75,-7.75,0,0,1615.44,1617.95,134.62,134.83,57.06,57.06,65.73,65.73,8.23,8.23,41.36,41.36,16.84,16.84,26.29,26.29,45.31,45.31,2,2,43.9,43.9,119,129,61.81,61.81,91.72,91.72,68.03,68.21,13.09,13.09,807.72,808.97,63.58,63.58,-67,-67,16.72,18.24,86.81,85.65,8.09,8.09,92.64,92.64,839.64,839.64,2,2,64,64,77.59,77.5,-3.16,-3.16,732.2,818.17,0.46,0.46,55.67,55.94,10.39,10.39,17.55,17.55,725.14,804.58,1.82,1.71,41.91,41.91,46.94,47,44.61,44.61,-39.87,-39.87,100.2,100.2,24039.67,24050.05,19255.65,19263.97,29294,29307,673.1,674.15,3.15,3.15,-3.16,-3.16,11189300000000,11918000000000,20025.04,19672.94,15.54,15.54,10.55,11.37
Three Of Diamonds,73.83,73.83,41.56,41.56,64.22,64.22,1.6,1.6,30.84,30.71,42,42,1498.11,1879.92,30.25,30.25,157.5,157.5,-9.8,-9.8,4828.18,4989.53,-2.45,-2.45,3509.85,3627.14,967.35,999.68,-5.14,-5.14,1455.3,1503.94,-7.04,-7.04,2439.77,2521.31,-8.12,-8.12,2311.36,-6.78,-8.72,-8.72,-6.78,-6.78,-6,-6,-4.47,-4.47,-9.66,-9.66,1455.3,1503.94,11.05,11.18,1605.11,1658.75,856.06,884.67,2033.14,2101.09,642.05,663.5,119.98,119.98,62.57,62.57,12,12,43.16,43.16,29.54,29.54,5.68,5.68,50,50,0.87,0.87,50,50,133,143,62.71,62.71,101.49,101.49,71.74,71.91,12.75,12.75,1712.12,1769.34,62.65,62.65,38.17,38.17,41.08,44.3,58.46,56.38,1.6,1.6,93.5,93.5,507.29,507.29,0,0,64,64,56.91,56.18,856.06,884.67,1008.58,1028.8,0.33,0.33,206.35,206.88,10.88,10.88,17.16,17.16,816.84,892.26,1.53,1.46,42.25,42.25,51.74,51.8,-72.11,-72.11,70,70,100.2,100.2,31956.74,30967.84,24934.74,24163.14,39849,38616,1284.09,1327,2.96,2.96,107.01,110.58,2946300000000,3148000000000,18822.52,17249.09,6.79,6.79,13.14,14.21
The Navy of South Asians 23,62.67,62.67,25.33,25.33,76.67,76.67,1.44,1.44,30.96,30.84,43.68,43.68,777.2,1001.01,46,46,121.5,121.5,984.45,1014.35,3668.38,3779.8,2227.97,2295.64,777.2,800.81,-4.38,-4.38,-2.97,-2.97,2694.29,2776.13,1230.57,1267.94,3056.98,3149.83,1761.65,1815.16,2020.72,-4.69,-3.87,-3.87,2279.79,2349.03,-6.48,-6.48,1398.96,1441.45,-1.39,-1.39,5906.72,6086.12,12.25,12.37,1295.33,1334.68,971.5,1001.01,971.5,1001.01,712.43,734.07,34.9,34.9,69.36,69.36,14.16,14.16,43.85,43.85,29.29,29.29,6.4,6.4,52.16,52.16,1,1,50.5,50.5,123,133,63.25,63.25,103.21,103.21,71.57,71.74,18.11,18.11,971.5,1001.01,81.32,81.32,25.33,25.33,34.51,36.97,56.18,53.62,0.73,0.73,94.04,94.04,583.53,583.53,0,0,68,68,52.53,52.17,712.43,734.07,858.81,951.09,0.28,0.28,191.19,191.69,10.16,10.16,17.77,17.77,717.93,797.75,1.67,1.58,36.89,36.89,48.46,48.52,46.9,46.9,45.83,45.83,92.89,92.89,32541.34,31647.83,26820.97,26084.53,38668,37606,1036.27,1067.74,2.87,2.87,323.83,333.67,4214100000000,4363900000000,21314.58,19938.13,5.27,5.27,12.67,13.7
Bootyswana04,57.33,57.33,40.44,40.44,57.33,57.33,1.77,1.77,31.64,31.51,42,42,839.49,1111.72,50,50,112.5,112.5,2910.24,2890.47,2596.83,2579.19,1044.7,1037.61,-8.49,-8.49,5074.26,5262.14,-10.41,-10.04,-9.06,-9.06,2238.64,2223.44,-6.48,-6.48,1790.91,1778.75,-6.48,-11.92,2164.02,2149.33,298.49,296.46,1790.91,1778.75,-4.69,-4.69,1633.34,1622.25,3954.94,3928.08,9.8,9.95,839.49,833.79,839.49,833.79,1119.32,1111.72,559.66,555.86,119.98,119.98,56.61,56.61,12,12,43.23,43.23,21.76,21.76,21.47,21.47,50,50,1,1,50,50,120,130,59.45,59.45,76.14,76.14,70.72,70.88,4.75,4.75,1119.32,1111.72,88,88,37.33,37.33,25.76,26.34,73.25,72.37,3.24,3.24,93.2,93.2,717.79,717.79,0,0,64,64,63.04,62.32,746.21,741.15,788.39,877.38,0.29,0.29,127.3,127.71,11.09,11.07,17.16,17.16,689.66,771.09,1.75,1.65,50.25,50.25,50.45,50.5,67.82,67.82,-56.57,-56.57,100.2,100.2,35436.85,35696.47,26210.34,26402.37,46303,46642,746.21,741.15,5.36,5.36,93.28,92.64,2138700000000,2199600000000,26294.14,26308.3,7.09,7.09,10.35,11.16
Bolum Tigarchyss,69.07,69.07,29.11,29.11,6,6,1.52,1.52,29.74,29.63,38.06,38.06,913.25,1210.78,37.4,37.4,141.75,141.75,2590.31,2698.31,-7.59,-7.59,-8.12,-8.12,-6.16,-6.16,3785.83,4151.25,-9.42,-9.42,1640.53,1708.93,-4.9,-4.9,-8.66,-8.66,-9.06,-9.06,2590.31,-4.69,-6.45,-6.45,-7.87,-7.87,-13.86,-13.86,4483.22,4670.16,156.22,162.73,4230.84,4407.25,11.87,12,-4.47,-4.47,1660.45,1729.69,1660.45,1729.69,581.16,605.39,1065.35,1065.35,65.86,65.86,11.33,11.33,15.91,15.91,24.22,24.22,18.37,18.37,51,51,3.3,3.3,52.44,52.44,134,144,63.78,63.78,84.48,84.48,73.31,73.49,26.45,26.45,1411.39,1470.24,44.21,44.21,28.83,28.83,44,47.78,51.98,49.54,23.15,23.15,91.52,91.52,1379.12,1379.12,-4,-4,67,67,56.12,55.48,664.18,691.88,944.81,1013.24,0.4,0.4,194.89,195.4,9.91,9.92,13.2,13.2,789.48,865.97,1.59,1.51,28.55,28.55,50.85,50.91,-52.92,-52.92,-22.36,-22.36,101.04,101.04,27882.47,26813.77,22356.84,21499.93,33946,32645,1328.36,1383.75,2.79,2.79,-3.16,-3.16,693000000000,735200000000,15614.18,13996.79,13.24,13.24,11.56,12.41
Second Leopard Guard,15,15,54.67,54.67,15,15,2.17,2.17,31.12,30.98,38.75,38.75,810.69,1085.62,85,85,33.75,33.75,2594.2,2526.54,2140.22,2084.39,1378.17,1342.22,-3.1,-3.1,-9.59,-9.27,12512.57,14148.62,5836.96,5684.71,-8.92,-8.92,-7.35,-7.35,1378.17,1342.22,-9.27,-13.64,-4.56,-4.56,-9.27,-9.27,-9.27,-9.27,-4.47,-4.47,-10.04,-10.04,9809.33,9553.48,11.53,11.66,101.34,98.69,1114.7,1085.62,2634.74,2566.02,810.69,789.54,485.41,485.41,45.99,45.99,9.76,9.76,30.13,30.13,1.8,1.8,34.07,34.07,46.97,46.97,1,1,50.99,50.99,110,120,62.19,62.19,84.14,84.14,71.37,71.55,24.58,24.58,2432.07,2368.63,69.42,69.42,48,48,33.22,32.59,63.43,63.42,19.57,19.57,91.75,91.75,2389.52,2389.52,-8,-8,64,64,66.67,66.44,1013.36,986.93,564.54,640.25,0.25,0.25,27.29,27.48,9.68,9.64,15.87,15.87,621.09,707.6,2.15,1.98,30.42,30.42,53.46,53.52,38.47,38.47,14.83,14.83,105.16,105.16,42722.87,43867.03,28269.36,29026.45,61466,63112,1013.36,986.93,3.06,3.06,0,0,196500000000,202600000000,28538.88,29566.38,16.78,16.78,21.23,23.71
Pigeonism,65.6,65.6,79.78,79.78,68.67,68.67,3.52,3.52,30.94,30.82,40.78,40.78,224.28,558.51,42.6,42.6,130.5,130.5,-5.83,-5.83,322.97,321.7,3857.68,3842.53,5562.23,5540.39,1255.99,1358.29,-6.13,-6.13,-1.67,-1.67,7625.64,7595.7,1435.42,1429.78,4306.25,4289.34,-4.9,-11.14,2960.54,2948.92,-6.63,-6.63,-9.17,-9.17,5472.52,5451.03,3265.57,3252.75,3857.68,3842.53,5.57,5.83,-9.49,-9.49,1009.28,1005.31,224.28,223.4,560.71,558.51,7.84,7.84,28.39,28.39,10.55,10.55,64.08,64.08,29.59,29.59,5.53,5.53,50,50,2.52,2.52,50,50,120,130,55.71,55.71,50.44,50.44,71.6,71.76,13.88,13.88,1121.42,1117.01,46.13,46.13,70.67,70.67,6.81,7.04,111.07,110.12,0.98,0.98,93.7,93.7,327.84,327.84,-8,-8,64,64,73.16,73,112.14,111.7,681.46,764.51,0.72,0.72,96.2,96.56,11.16,11.18,33.18,33.18,664.29,747.37,1.9,1.78,41.12,41.12,59.48,59.54,-46.37,-46.37,80.31,80.31,101.45,101.45,56174.07,56395.84,28599.4,28712.31,100752,101150,112.14,111.7,11.83,11.83,-10.95,-10.95,100800000000,102600000000,52354.23,52448.13,13.12,13.12,26.91,28.74
Wildthyme on Top XXIV,57.33,57.33,53.56,53.56,57.33,57.33,2.15,2.15,31.71,31.59,42,42,613.96,925.74,50,50,112.5,112.5,-5.66,-5.66,3339.94,3357.36,4829.82,4855.01,2783.29,2797.8,-3.63,-3.63,-8.94,-7.8,3192.59,3209.24,3990.74,4011.55,2373.98,2386.36,3192.59,3209.24,736.75,-9.06,-4.69,-4.69,-7.21,-7.21,-7.87,-7.87,1146.06,1152.04,-3.58,-3.58,8022.42,8064.25,9.49,9.64,920.94,925.74,920.94,925.74,1227.92,1234.32,306.98,308.58,119.98,119.98,46.53,46.53,12,12,48.47,48.47,23.31,23.31,19.58,19.58,50,50,1,1,50,50,110,120,58.64,58.64,69.08,69.08,70.63,70.78,1.47,1.47,1227.92,1234.32,76.7,76.7,47.17,47.17,21.33,22.42,79.42,78.06,3.24,3.24,93.2,93.2,633.63,633.63,0,0,64,64,66.96,66.64,818.61,822.88,747.96,834.8,0.31,0.31,126.89,127.3,10.79,10.62,17.16,17.16,605.52,693.53,1.8,1.69,53.53,53.53,52.64,52.69,45.83,45.83,61.64,61.64,100.2,100.2,42424.67,42213.89,28247.93,28107.59,60710,60409,818.61,822.88,7.41,7.41,102.33,102.86,82100000000,85900000000,33388.21,32757.98,7.09,7.09,14.24,15.68
Stalanatis 3,57.33,57.33,53.56,53.56,57.33,57.33,2.15,2.15,31.73,31.6,42,42,682.09,1018.7,50,50,112.5,112.5,-7.21,-7.21,6438.96,6411,1727.97,1720.47,1727.97,1720.47,-4.47,-4.38,-9.74,-8.29,-9.06,-9.06,2728.37,2716.52,1273.24,1267.71,2637.43,2625.97,-5.66,-11.49,-7.21,-7.21,5365.8,5342.5,363.78,362.2,4456.35,4436.99,-4.16,-4.16,1727.97,1720.47,9.49,9.64,1023.14,1018.7,1023.14,1018.7,1364.19,1358.26,341.05,339.57,119.98,119.98,46.53,46.53,12,12,48.47,48.47,24.71,24.71,17.66,17.66,50,50,1,1,50,50,110,120,58.64,58.64,69.08,69.08,70.62,70.77,1.47,1.47,1364.19,1358.26,86.31,86.31,47.17,47.17,26.01,26.77,75.51,74.51,3.24,3.24,93.2,93.2,633.63,633.63,0,0,64,64,66.67,66.36,909.46,905.51,617.35,696.48,0.3,0.3,126.89,127.3,12.09,11.87,17.16,17.16,611.84,699.22,2.03,1.88,53.53,53.53,52.64,52.69,-20,-20,47.96,47.96,100.2,100.2,38224.53,38398.07,25451.32,25566.88,54700,54948,909.46,905.51,7.41,7.41,113.68,113.19,83000000000,87200000000,28286.15,28107.39,7.09,7.09,14.52,16.07
Superannuation Guarantee,93,93,76.67,76.67,97,97,4.45,4.45,36.24,36.09,42,42,129.03,540.57,7,7,209.25,209.25,5574.06,5838.19,-5.8,-5.8,1961.24,2054.18,2993.48,3135.33,578.05,605.44,-4.1,-4.1,5057.95,5297.62,7612.72,7973.46,1961.24,2054.18,-7.21,-7.21,4541.83,-3.46,-6.48,-6.48,1961.24,2054.18,4541.83,4757.05,-9.06,-9.06,1486.42,1556.85,12593.25,13189.99,5.39,5.66,516.12,540.57,516.12,540.57,129.03,135.14,-4.47,-4.47,95.92,95.92,22.49,22.49,12,12,93.55,93.55,37.62,37.62,2,2,50,50,1,1,50,50,110,120,51.4,51.4,38.83,38.83,66.55,66.65,39.79,39.79,903.2,946,29.2,29.2,78,78,7.69,8.37,106.72,103.96,1.06,1.06,93.67,93.67,27.78,27.78,0,0,64,64,73.07,72.84,387.09,405.43,256.81,307.58,2.5,2.5,346.89,347.57,13.77,13.77,17.29,17.29,588.26,678.15,26.19,4.34,15.21,15.21,56.37,56.41,-33.91,-33.91,55.23,55.23,97.83,97.83,46987.28,44862.18,21039.08,20087.54,93555,89324,387.09,405.43,15.64,15.64,-6.32,-6.32,19000000000,19500000000,43369.26,41093.76,3.44,3.44,23.62,25.34
Arris,56.67,56.67,25.33,25.33,66.67,66.67,1.44,1.44,30.01,29.86,45.34,45.34,880.48,1131.65,50.5,50.5,112.5,112.5,1192.03,1244.82,2730.84,2851.77,-8.12,-8.12,2654.98,2772.55,-3.95,-3.95,-8.39,-8.39,75.86,79.22,-7.55,-7.55,-3,-3,-9.27,-9.27,2817.53,113.17,1652.59,1725.77,-8.12,-8.12,812.75,848.74,2356.97,2461.35,596.02,622.41,1267.89,1324.04,13.38,13.49,1964.14,2051.12,1286.85,1343.84,812.75,848.74,474.1,495.1,8.55,8.55,69.36,69.36,15.51,15.51,38.32,38.32,29.86,29.86,4.84,4.84,51,51,1,1,50.5,50.5,120,130,64.88,64.88,96.15,96.15,72.91,73.14,11.93,11.93,1354.58,1414.57,71.91,71.91,25.33,25.33,44.4,48.16,44.86,41.86,1.65,1.65,93.49,93.49,749.01,749.01,-4,-4,64,64,51.33,50.99,812.75,848.74,1007.34,1028.08,0.31,0.31,186.83,187.33,9.82,9.82,28.94,28.94,705.61,786.1,1.53,1.46,43.07,43.07,49.8,49.88,-96.95,-96.95,78.1,78.1,106.18,106.18,31055.16,29813.44,25596.04,24572.61,36902,35427,1490.04,1556.03,2.66,2.66,609.56,636.56,194900000000,207600000000,17266.67,15443.36,13.85,13.85,9.99,10.75
Czeroveepus,3,3,3,3,3,3,1.06,1.06,37.44,37.08,42,42,204.13,301.53,97,97,6.75,6.75,816.52,844.29,-10.8,-9.8,-8.37,-8.37,0,0,116.65,168.86,-3.15,-2.83,-6.32,-6.32,544.74,603.06,-10.49,-10.49,816.52,844.29,699.88,-6.32,233.29,241.23,-8.37,-8.37,116.65,120.61,116.65,120.61,-6.93,-6.93,816.52,844.29,12.04,12.17,379.1,391.99,379.1,391.99,641.55,663.37,204.13,211.07,141.46,141.46,94.4,94.4,12,12,11.23,11.23,0.98,0.98,38.67,38.67,50,50,1,1,50,50,100,110,64.21,64.21,81.54,81.54,65.81,66.02,47.59,47.59,466.58,482.45,110.96,110.96,-97,-97,52.1,55.7,43.13,41.08,28.66,28.66,91.19,91.19,12121.34,12121.34,0,0,64,64,75.33,75.22,349.94,361.84,408.38,472.76,0.19,0.19,10.44,10.56,9.6,9.6,17.06,17.06,519.78,621.53,2.85,2.48,7.41,7.41,41.43,41.5,-64.03,-64.03,24.49,24.49,101.85,101.85,8505.83,8249.92,8251.92,8003.65,8741,8478,349.94,361.84,2.74,2.74,145.81,150.77,140300000000,146500000000,4074.29,3654.71,9.37,9.37,7.04,7.13
My father could defeat your father,12.5,12.5,22,22,14,14,1.59,1.59,31.9,31.78,38.75,38.75,849.34,1047.16,87.5,87.5,29.25,29.25,-7.21,-7.21,-4.2,-4.2,-5.66,-5.66,-1.41,-1.41,1698.67,1843.01,3681.31,3931.75,-1.18,-1.18,-5.61,-5.61,-5.74,-5.74,-6.48,-6.48,-4.69,-11.05,2774.5,2736.59,-8.49,-8.49,-3.46,-3.46,-7.87,-7.87,2247.41,2216.7,0,0,13.82,13.93,566.22,558.49,1274,1256.6,1627.89,1605.65,849.34,837.73,13.71,13.71,62.7,62.7,8.23,8.23,20.23,20.23,1.59,1.59,34.63,34.63,46.97,46.97,1,1,50,50,100,110,63.88,63.88,85.28,85.28,70.42,70.55,34.43,34.43,2264.9,2233.95,82.25,82.25,-78,-78,58.65,58.45,33.44,32.78,20.26,20.26,91.71,91.71,5051.5,5051.5,-8,-8,64,64,77.18,77.09,1203.23,1186.78,491.26,561.91,0.23,0.23,19.49,19.65,9.78,9.77,18.42,18.42,566.75,659.4,2.4,2.16,20.57,20.57,47.6,47.64,-48.48,-48.48,27.39,27.39,107.5,107.5,24713.2,25053.24,19303.35,19568.94,30788,31212,1203.23,1186.78,2.78,2.78,353.89,349.05,2100000000,2500000000,10206.55,10422.15,17.45,17.45,9.22,9.92
