Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
The Islamic Country of Honour EIA,62.13,62.13,16.75,16.75,74,74,1.3,1.3,30.54,30.42,45.83,45.83,427.67,426.95,46.4,46.4,121.5,121.5,248.83,248.41,485.22,484.4,2954.84,2949.85,149.3,149.04,2239.46,2235.67,4628.21,4620.39,684.28,683.12,116.64,116.44,590.97,589.97,-7.35,-7.35,1648.49,1645.7,2550.49,2546.18,2270.56,2266.72,404.35,403.66,1213.04,1210.99,1175.71,1173.73,3887.94,3881.38,15.33,15.43,1399.66,1397.3,777.59,853.9,622.07,621.02,583.19,582.21,955,955,77.12,77.12,17.01,17.01,33.15,33.15,30.1,30.1,4.33,4.33,51.62,51.62,1,1,51.96,51.96,113,113,69.14,69.14,103.55,103.55,72.14,72.32,20.9,20.9,777.59,776.28,95.61,95.61,-87.25,-87.25,37.38,37.87,40.95,39.95,0.77,0.77,93.87,93.87,726.49,726.49,-8,-8,71,71,76.19,76.18,505.43,504.58,1055.89,1055.89,0.29,0.29,79.24,79.24,9.55,9.55,13.7,13.7,656.13,656.13,1.35,1.35,34.1,34.1,47.21,47.27,89.83,89.83,37.82,37.82,103.74,103.74,34428.52,34486.81,30017.9,30068.72,38923,38989,894.23,892.72,2.35,2.35,388.79,388.14,1074200000000,1077400000000,21552.25,21416.31,13.38,13.38,13.18,13.18
Gem,81,81,19.33,19.33,82,82,1.33,1.33,30.66,30.47,46.76,46.76,1013.84,1011.18,19.5,19.5,182.25,182.25,1937.57,1932.47,-1.79,-1.79,-4.47,-4.47,1036.37,1033.65,3559.72,3550.35,-9.03,-9.03,-10,-10,2421.96,2415.59,1036.37,1033.65,-12,-12,-12.41,-12.41,2320.57,2314.47,-9.17,-9.17,-12.41,-12.41,2298.04,2292,-8.27,-8.27,1937.57,1932.47,13.42,13.53,1802.39,1797.65,1013.84,1123.53,506.92,505.59,506.92,505.59,34.9,34.9,74.99,74.99,16.66,16.66,41.18,41.18,38.11,38.11,1.96,1.96,48.6,48.6,1,1,50.5,50.5,139,139,63.93,63.93,102.51,102.51,71.98,72.24,31.58,31.58,732.22,730.29,88.42,88.42,-80.67,-80.67,41.81,42.39,44.28,43.28,0.71,0.71,94.13,94.13,378.78,378.78,0,0,66,66,76.26,76.26,619.57,617.94,1025.24,1025.24,0.36,0.36,287.47,287.47,9.94,9.94,17.77,17.77,866.3,866.3,1.47,1.47,23.42,23.42,47.96,48.05,-65.95,-65.95,57.88,57.88,108.45,108.45,29092.79,29184.79,24991.82,25070.85,33327,33433,1182.82,1179.71,2.77,2.77,901.19,898.82,690700000000,710600000000,16932,16810.44,7.1,7.1,11.38,11.38
CreepieMezzo,42.33,42.33,39.33,34.67,69.33,69.33,2.35,2.11,31.47,31.2,43,43,685.04,641.37,61.25,61.25,87.75,87.75,-9.8,-9.8,1397.48,1308.39,1370.08,1282.73,287.72,269.37,1712.6,1603.41,-1.55,-1.55,2466.15,2308.92,1883.86,1763.75,-6.78,-6.78,-12.88,-12.88,3219.69,3014.42,2808.67,2629.6,-2.45,-2.45,1164.57,1090.32,2294.89,2148.57,2235.53,1948.69,3836.23,3591.65,12.41,12.53,941.93,881.88,856.3,962.05,1455.71,1362.9,256.89,240.51,941.61,941.61,42.53,47.29,15.09,15.09,47.86,45.64,24.18,24.18,18.42,18.42,50,50,1,1,51.96,51.96,113,113,62.18,62.54,97.78,99.81,70.92,71.26,13.16,14.33,2055.12,1924.1,72.9,73.5,36.5,33,38.61,39.7,55.63,53.56,1.06,1.06,93.67,93.67,709.72,740.77,0,0,67,67,57.29,55.37,856.3,801.71,781.45,786.63,0.25,0.25,66.22,66.22,10.33,10.02,13.77,13.77,631.94,631.94,1.76,1.75,41.84,40.67,50.6,49.82,32.09,32.09,31.14,31.14,101.45,101.45,36905.47,34648.7,23410.19,23271.52,55050,49214,1284.45,1202.56,3.06,2.99,-8.94,-8.94,14300000000,23900000000,22659.96,20893.17,9.05,9.05,13.53,12.56
Vesetros,23,23,72.33,69,66.67,66.67,7.05,5.55,32.49,31.59,40.78,40.78,345.39,335.72,77,77,51.75,51.75,-4.69,-4.69,1989.44,1933.73,2694.03,2618.6,1588.79,1544.3,345.39,335.72,8166.03,7937.36,3177.58,3088.6,-1.22,-1.22,5042.68,4901.47,-7.87,-7.87,5111.75,4968.62,4420.98,4297.18,4075.59,3961.46,5111.75,4968.62,4973.6,4834.33,5594.04,5235.97,5871.61,5707.19,8.83,9,172.69,167.86,604.43,755.36,1208.86,1175.01,604.43,587.51,12.9,12.9,14.19,18,10.55,10.55,63.85,61.09,23.93,23.93,18.76,18.76,52.16,52.16,1,1,50,50,108,108,56.97,57.57,63.44,68.61,69.75,70.79,17.76,16.09,1208.86,1175.01,67.54,69.07,65.5,60.5,7.86,8.22,109.5,107.04,1.51,1.51,93.52,93.52,630.87,672.91,-4,-4,64,64,72.02,71.27,518.08,503.58,484.62,514.57,0.31,0.3,28.08,28.08,11.55,11.11,18.72,18.72,601.02,601.02,2.42,2.31,37.24,38.91,57.36,56.6,30,30,54.77,54.77,102.62,102.62,66570.02,64756.3,23017.99,25612.57,162242,142272,863.47,839.29,10.19,9.3,-4.47,-4.47,7500000000,8800000000,61310.99,59446.28,13.3,13.3,24.6,22.58
X-in s,76,76,55,48.33,80.67,80.67,4.29,3.56,33.82,32.96,43.68,43.68,-5.48,-5.48,27,27,164.25,164.25,4313.61,4020.84,-7.77,-7.77,2464.92,2297.62,-6.48,-6.48,792.3,738.52,1878.62,1751.12,4137.55,3856.72,-6.99,-6.99,1672.63,1559.1,-3.46,-3.46,6074.27,5662,-7.62,-7.62,3433.28,3200.26,-7.21,-7.21,-6.32,-6.32,6197.52,5776.88,10916.08,10175.18,6.63,6.86,1210.45,1128.3,660.25,820.58,330.12,307.72,-5.48,-5.48,439.84,439.84,23.28,28.09,14.64,14.64,66.57,63.17,31.7,31.7,3,3,51.62,51.62,1,1,50.99,50.99,102,102,54.78,55.47,50.22,55.57,68.44,69.26,19.6,18.43,550.21,512.86,49.18,50.47,54.25,49.25,9.43,9.85,99.24,96.9,0.69,0.69,94.23,94.23,233.36,259.2,0,0,68,68,69.66,68.71,220.08,205.14,384.35,408.52,0.8,0.7,113.77,113.77,12.15,11.71,16.07,16.07,510.33,510.33,3.05,2.85,35.4,36.57,52.02,51.18,67.45,67.45,-41.83,-41.83,85.53,85.53,40120.12,37704.79,18313.54,19086.88,78653,67945,770.29,718.01,12.87,12.1,-4.47,-4.47,3100000000,4100000000,36348.83,33972.02,2.59,2.59,14.09,12.83
Davelands Secret LWU Piler Puppet,65.33,65.33,36.89,36.89,41.33,41.33,1.65,1.65,30.09,29.8,42,42,1281.56,1276.06,43,43,128.25,128.25,-7.87,-7.87,3217.69,3203.89,1498.44,1492.01,2208.22,2198.75,2965.32,2952.6,-7.54,-7.54,-5.66,-5.66,887.23,883.42,-6.93,-6.93,-7.87,-7.87,-9.59,-9.59,2681.41,2669.91,3864.39,3847.81,-14.9,-14.9,410.1,408.34,1404.67,1398.64,1498.44,1492.01,10.39,10.54,788.65,785.27,1380.14,1570.53,1182.98,1177.9,887.23,883.42,119.98,119.98,60.71,60.71,12,12,34.64,34.64,23.82,23.82,18.91,18.91,50,50,2.52,2.52,50,50,134,134,60.16,60.16,76.71,76.71,72.79,73.22,12.64,12.64,1182.98,1177.9,79.69,79.69,32.67,32.67,34.83,35.58,64.44,63.44,6.73,6.73,92.77,92.77,805.63,805.63,0,0,64,64,56.32,56.18,788.65,785.27,797.77,797.77,0.3,0.3,151.97,151.97,9.98,9.98,17.16,17.16,809.06,809.06,1.74,1.74,42.36,42.36,51.2,51.35,-41.23,-41.23,60,60,99.76,99.76,30888.35,31050.31,23716.93,23841.28,39063,39268,1182.98,1177.9,3.9,3.9,0,0,1792100000000,1846300000000,20139.21,19996.4,6.78,6.78,11.85,11.85
Takkaviita VI,45.67,45.67,62.67,62.67,68.67,68.67,4.19,4.19,31.29,31.29,43.68,43.68,0,0,58.75,58.75,94.5,94.5,161.26,161.26,-4.38,-4.38,3386.36,3386.36,5885.82,5885.82,2338.2,2338.2,-3.1,-3.1,-7.75,-7.75,-2.74,-2.74,-4.9,-4.9,2983.22,2983.22,1773.81,1773.81,5402.05,5402.05,4192.64,4192.64,-2.05,-2.05,5361.74,5361.74,2789.72,2789.72,3547.62,3547.62,9.33,9.33,1612.55,1612.55,1108.63,1108.63,503.92,503.92,403.14,403.14,12.97,12.97,23.86,23.86,13.62,13.62,57.53,57.53,29.66,29.66,5.35,5.35,51,51,1,1,50,50,89,89,57.34,57.34,59.06,59.06,71.15,71.15,8.83,8.83,1310.2,1310.2,75.81,75.81,54,54,14.93,14.93,90.82,90.82,1.26,1.26,93.59,93.59,552.78,552.78,-4,-4,64,64,68.88,68.88,705.49,705.49,393.57,393.57,0.37,0.37,77.19,77.19,12.17,12.17,18.69,18.69,333.96,333.96,2.97,2.97,46.17,46.17,55.03,55.03,-63.25,-63.25,90.55,90.55,103.37,103.37,49251.38,49251.38,22787.95,22787.95,95505,95505,1209.41,1209.41,9.64,9.64,100.78,100.78,1179300000000,1180500000000,41912.92,41912.92,13.45,13.45,12.39,12.39
2 fish,57.33,57.33,53,53,57.33,57.33,3.23,3.23,32.83,32.83,42,42,286.04,286.04,50,50,112.5,112.5,3432.48,3432.48,1786.8,1786.8,-5.48,-5.48,4195.26,4195.26,762.77,762.77,2309.3,2309.3,4576.64,4576.64,903.89,903.89,-7.07,-7.07,4958.03,4958.03,3813.87,3813.87,4958.03,4958.03,-7.75,-7.75,-3.16,-3.16,-4.47,-4.47,1220.44,1220.44,8009.12,8009.12,9.33,9.33,858.12,858.12,858.12,858.12,1144.16,1144.16,286.04,286.04,119.98,119.98,30.93,30.93,12,12,48.25,48.25,23,23,19.98,19.98,50,50,1,1,50,50,100,100,57.1,57.1,59.74,59.74,69.4,69.4,1.64,1.64,1144.16,1144.16,57.25,57.25,46.75,46.75,17.44,17.44,85.49,85.49,3.24,3.24,93.2,93.2,637.09,637.09,0,0,64,64,67.58,67.58,762.77,762.77,456.18,456.18,0.34,0.34,126.07,126.07,10.73,10.73,17.16,17.16,470.95,470.95,2.56,2.56,53.36,53.36,52.01,52.01,-86.02,-86.02,76.81,76.81,100.2,100.2,43882.37,43882.37,23414.85,23414.85,75712,75712,762.77,762.77,10,10,95.35,95.35,332300000000,333800000000,36246.84,36246.84,7.09,7.09,12.83,12.83
Pinaplo 20,66.89,66.89,37.78,30.67,93,93,2.28,1.95,37.48,36.34,42,42,95.36,85.07,40.67,40.67,135,135,2288.58,2041.6,1504.74,1342.36,1907.15,1701.34,839.15,748.59,762.86,680.53,1081.35,964.66,4195.73,3742.94,-5.58,-5.58,-6.32,-6.32,-3.16,-3.16,2288.58,2041.6,1907.15,1701.34,3814.3,3402.67,-7.07,-7.07,2822.58,2517.98,-1.83,-1.83,8391.46,7485.88,7.75,7.94,-3.16,-3.16,286.07,425.33,381.43,340.27,381.43,340.27,109.99,109.99,43.88,51.28,12,12,60.63,55.99,32.18,32.18,2.85,2.85,50,50,1,1,50,50,102,102,55.9,56.62,63.49,69.01,65.79,66.49,22.87,24.65,2097.86,1871.47,37.44,38.69,35.33,30,15.97,17.27,87.01,84.52,0.86,0.86,93.77,93.77,342.31,375.58,0,0,64,64,65.92,63.81,572.14,510.4,348.61,355.59,0.42,0.4,164.56,164.56,9.93,9.88,17.21,17.21,495.41,495.41,3.48,3.38,32.13,30.35,47.48,46.38,36.06,36.06,34.64,34.64,99.3,99.3,32780.09,29497.79,21146.69,20692.48,48198,40356,572.14,510.4,11.6,10.67,-13.04,-13.04,127300000000,171400000000,27535.28,24394.67,8.03,8.03,9.74,8.85
Falefon 81,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.69,32.69,40.78,40.78,333.3,333.3,50,50,112.5,112.5,-4.47,-4.47,5332.83,5332.83,2666.42,2666.42,-6.48,-6.48,2666.42,2666.42,-4.47,-4.47,3288.58,3288.58,-2.74,-2.74,1777.61,1777.61,-7.07,-7.07,-7.75,-7.75,0,0,5332.83,5332.83,444.4,444.4,-3.74,-3.74,2986.39,2986.39,5955,5955,9.33,9.33,999.91,999.91,999.91,999.91,1333.21,1333.21,333.3,333.3,119.98,119.98,27.72,27.72,10.55,10.55,50.54,50.54,23.12,23.12,19.83,19.83,50,50,1,1,50,50,106,106,56.57,56.57,56.33,56.33,69.54,69.54,0.56,0.56,1333.21,1333.21,65.49,65.49,50,50,22.08,22.08,81.53,81.53,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.91,67.91,888.81,888.81,603.79,603.79,0.34,0.34,125.96,125.96,11.76,11.76,17.16,17.16,596.64,596.64,2.06,2.06,54.44,54.44,53.12,53.12,67.08,67.08,-38.73,-38.73,100.2,100.2,40471.77,40471.77,20336.56,20336.56,73376,73376,888.81,888.81,10.75,10.75,111.1,111.1,42100000000,43800000000,31527.51,31527.51,7.09,7.09,13.62,13.62
GU 16th Fleet,41.33,41.33,74.67,74.67,29.33,29.33,43.31,43.31,35.61,35.61,40.78,40.78,264.3,264.3,62,62,85.5,85.5,-7.07,-7.07,4440.17,4440.17,2114.37,2114.37,-5.66,-5.66,1585.78,1585.78,-2.83,-2.83,-5.1,-5.1,9868.81,9868.81,-6.32,-6.32,1585.78,1585.78,-5.48,-5.48,-4.47,-4.47,3171.55,3171.55,6343.1,6343.1,687.17,687.17,1014.9,1014.9,2114.37,2114.37,8.72,8.72,1057.18,1057.18,1057.18,1057.18,1717.92,1717.92,264.3,264.3,114.92,114.92,2.31,2.31,10.55,10.55,52.79,52.79,15.68,15.68,27.24,27.24,50,50,1,1,50,50,106,106,48.7,48.7,22.61,22.61,66.99,66.99,24.55,24.55,1453.63,1453.63,70.22,70.22,89,89,16.76,16.76,94.79,94.79,11.21,11.21,92.36,92.36,562.5,562.5,0,0,64,64,73.92,73.92,925.04,925.04,259.58,259.58,0.35,0.35,84.09,84.09,14.71,14.71,17.19,17.19,583.96,583.96,22.69,22.69,30.45,30.45,56.84,56.84,55.23,55.23,-32.4,-32.4,99.76,99.76,44555.02,44555.02,5098.34,5098.34,220795,220795,925.04,925.04,16.8,16.8,0,0,132600000000,133000000000,37069.77,37069.77,7.45,7.45,31.76,31.76
Sperni VII,14.67,14.67,21.25,21.25,34.67,34.67,1.58,1.58,31.96,31.96,40.78,40.78,714.97,714.97,85.33,85.33,33.75,33.75,-7.07,-7.07,-8,-8,-3.74,-3.74,171.59,171.59,857.96,857.96,1830.31,1830.31,1830.31,1830.31,-8.66,-8.66,571.97,571.97,571.97,571.97,1143.95,1143.95,1258.34,1258.34,571.97,571.97,-4.47,-4.47,260.25,260.25,-9.96,-9.96,1830.31,1830.31,13.78,13.78,786.46,786.46,1143.95,1143.95,1858.91,1858.91,714.97,714.97,512.43,512.43,63.26,63.26,12,12,28.38,28.38,7.54,7.54,31.89,31.89,51.62,51.62,1,1,50.99,50.99,104,104,63.85,63.85,96.45,96.45,70.34,70.34,27.63,27.63,1286.94,1286.94,105.27,105.27,21.25,21.25,58.9,58.9,33.48,33.48,9.27,9.27,92.53,92.53,3039.52,3039.52,0,0,68,68,51.54,51.54,1072.45,1072.45,655.31,655.31,0.21,0.21,27.68,27.68,9.86,9.86,15.76,15.76,579.47,579.47,1.95,1.95,27.37,27.37,47.07,47.07,-39.37,-39.37,29.15,29.15,95,95,24654.91,24654.91,19349.81,19349.81,30587,30587,1072.45,1072.45,2.78,2.78,643.47,643.47,21700000000,24400000000,10133.17,10133.17,8.17,8.17,8.22,8.22
Shadow Archangels 19,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.78,32.78,42,42,325.73,325.73,50,50,112.5,112.5,-3.16,-3.16,4981.57,4981.57,2171.57,2171.57,434.31,434.31,5211.76,5211.76,5824.14,5824.14,-8.37,-8.37,5185.7,5185.7,-4.47,-4.47,-6.32,-6.32,-5.48,-5.48,-7.07,-7.07,-7.75,-7.75,-7.07,-7.07,868.63,868.63,-5.29,-5.29,2171.57,2171.57,9.33,9.33,977.2,977.2,977.2,977.2,1302.94,1302.94,325.73,325.73,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.51,22.51,20.59,20.59,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.45,69.45,0.56,0.56,1302.94,1302.94,80.66,80.66,50,50,21.08,21.08,82.38,82.38,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.96,67.96,868.63,868.63,580.55,580.55,0.32,0.32,126.07,126.07,10.16,10.16,17.16,17.16,526.38,526.38,2.11,2.11,54.44,54.44,52.69,52.69,40,40,30,30,100.2,100.2,41403.08,41403.08,20804.53,20804.53,75064,75064,868.63,868.63,10.54,10.54,108.58,108.58,213100000000,214300000000,32667.03,32667.03,7.09,7.09,15.81,15.81
Grand Beringia,72.33,72.33,96.58,96.58,68.57,68.57,1.54,1.54,20.8,20.76,29.05,29.05,14361.5,14312.8,32.5,32.5,1217,1217,-20.35,-20.35,-12.77,-12.77,-14,-14,-8.63,-8.63,-13.96,-13.96,-12.71,-12.71,-12,-12,-22.32,-22.32,-13.19,-13.19,-15.62,-15.62,-18.81,-18.81,-12.69,-12.69,-14.28,-14.28,-22.87,-22.87,-3.43,-3.43,-16.77,-16.77,0,0,20.98,21.05,1317.57,1313.1,15942.58,16151.15,2898.65,2888.82,5665.55,5646.34,74.94,74.94,64.75,64.75,1.06,1.06,42.53,42.53,58.45,58.45,1.19,1.19,53.9,53.9,7.21,7.21,44.79,44.79,403,403,66.99,66.99,108.59,108.59,91.18,91.2,13.41,13.41,4084.46,4070.61,45.17,45.17,41.29,41.29,59.54,59.97,-13.69,-14.69,0.8,0.8,93.82,93.82,453.92,453.92,1,1,83,83,52.88,52.81,658.78,656.55,1289.59,1289.59,0.32,0.32,341.08,341.08,9.12,9.12,17.42,17.42,2662.21,2662.21,0.76,0.76,41.59,41.59,83.07,83.08,-119.71,-119.71,67.31,67.31,88,88,57973.03,58170.39,46065.28,46222.1,71145,71387,10145.28,10110.88,2.48,2.48,1185.81,1181.79,6800300000000,6828000000000,23479.08,23268.15,0.56,0.56,112.72,112.72
GMS Greater Miami Shores 1,38.33,38.33,64.78,64.78,64,64,2.15,2.15,29.17,28.92,38.06,38.06,1137.13,1133.71,64.25,64.25,81,81,-7.07,-7.07,2481,2473.54,2315.6,2308.64,5706.31,5689.14,1488.6,1484.12,-7.75,-7.75,1075.1,1071.87,5168.76,5153.21,2894.5,2885.8,2067.5,2061.28,-7.07,-7.07,-5.1,-5.1,3308.01,3298.05,-3.16,-3.16,1860.75,1855.15,3994.68,3982.67,3390.71,3380.5,10.58,10.72,-6.32,-6.32,1240.5,1442.9,1343.88,1339.83,1137.13,1133.71,923.69,923.69,46.53,46.53,10.55,10.55,50.67,50.67,24.23,24.23,18.35,18.35,50,50,2.52,2.52,51.96,51.96,135,135,62.71,62.71,94.97,94.97,74.24,74.66,8.27,8.27,1343.88,1339.83,73.57,73.57,46.17,46.17,24.11,24.76,74.25,73.25,1.97,1.97,93.42,93.42,721.47,721.47,-8,-8,67,67,67.37,67.3,620.25,618.38,1015.92,1015.92,0.28,0.28,47.51,47.51,11.8,11.8,13.85,13.85,791.17,791.17,1.51,1.51,46.73,46.73,56.41,56.55,-69.28,-69.28,87.18,87.18,103.37,103.37,49727.86,49887.42,33110.67,33216.92,71161,71390,1033.75,1030.64,2.96,2.96,-5.48,-5.48,438500000000,452700000000,37743.44,37515.34,13.98,13.98,23.46,23.46
Takkaviita VII,45.67,45.67,62.67,62.67,68.67,68.67,4.19,4.19,31.19,31.19,43.68,43.68,0,0,58.75,58.75,94.5,94.5,2812.09,2812.09,-2.68,-2.68,175.76,175.76,-3.95,-3.95,3427.23,3427.23,597.57,597.57,439.39,439.39,461.36,461.36,527.27,527.27,-6,-6,1933.31,1933.31,5009.03,5009.03,3690.87,3690.87,4833.28,4833.28,3207.54,3207.54,1634.53,1634.53,3427.23,3427.23,9.33,9.33,1757.56,1757.56,1208.32,1208.32,549.24,549.24,439.39,439.39,12.97,12.97,23.86,23.86,13.62,13.62,57.53,57.53,26.96,26.96,13.81,13.81,51,51,1,1,50,50,89,89,57.34,57.34,59.06,59.06,71.28,71.28,8.83,8.83,1428.01,1428.01,63.44,63.44,54,54,18.45,18.45,86.96,86.96,1.26,1.26,93.59,93.59,552.78,552.78,-4,-4,64,64,68.66,68.66,768.93,768.93,407.18,407.18,0.37,0.37,77.19,77.19,12.34,12.34,18.69,18.69,351.46,351.46,2.86,2.86,46.17,46.17,55.07,55.07,8.94,8.94,10.95,10.95,103.37,103.37,45195.54,45195.54,20911.37,20911.37,87640,87640,1318.17,1318.17,9.64,9.64,109.85,109.85,1121100000000,1122800000000,36879.56,36879.56,13.45,13.45,12.86,12.86
1 fish,57.33,57.33,53,53,57.33,57.33,3.23,3.23,32.69,32.69,42,42,272.94,272.94,50,50,112.5,112.5,1091.76,1091.76,702.37,702.37,1091.76,1091.76,2110.74,2110.74,-7.75,-7.75,1379.26,1379.26,1455.68,1455.68,676.89,676.89,3639.2,3639.2,4367.04,4367.04,727.84,727.84,4730.96,4730.96,2911.36,2911.36,4367.04,4367.04,-5.83,-5.83,3900.21,3900.21,3639.2,3639.2,9.54,9.54,818.82,818.82,818.82,818.82,1091.76,1091.76,272.94,272.94,119.98,119.98,30.93,30.93,12,12,48.25,48.25,24.52,24.52,17.94,17.94,50,50,1,1,50,50,98,98,57.64,57.64,62.91,62.91,69.54,69.54,1.64,1.64,1091.76,1091.76,70.93,70.93,46.75,46.75,16.61,16.61,86.2,86.2,3.24,3.24,93.2,93.2,637.09,637.09,0,0,64,64,67.63,67.63,727.84,727.84,553.41,553.41,0.32,0.32,125.96,125.96,10.58,10.58,17.16,17.16,494.03,494.03,2.19,2.19,53.36,53.36,52.78,52.78,-46.9,-46.9,60.83,60.83,100.2,100.2,45958.48,45958.48,24522.62,24522.62,79294,79294,1091.76,1091.76,9.18,9.18,90.98,90.98,314200000000,315900000000,38329.38,38329.38,7.09,7.09,13.23,13.23
Falefon 82,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.74,32.74,40.78,40.78,297.48,297.48,50,50,112.5,112.5,4363.06,4363.06,475.97,475.97,-8.37,-8.37,555.3,555.3,1983.21,1983.21,1903.88,1903.88,3728.43,3728.43,1983.21,1983.21,5156.35,5156.35,1189.93,1189.93,4363.06,4363.06,-7.07,-7.07,0,0,3966.42,3966.42,2221.2,2221.2,2030.81,2030.81,8091.5,8091.5,9.33,9.33,892.44,892.44,892.44,892.44,1189.93,1189.93,297.48,297.48,119.98,119.98,27.72,27.72,10.55,10.55,50.54,50.54,24.7,24.7,17.67,17.67,50,50,1,1,50,50,106,106,56.57,56.57,56.33,56.33,69.49,69.49,0.56,0.56,1189.93,1189.93,54.3,54.3,50,50,17.3,17.3,86.17,86.17,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.2,68.2,793.28,793.28,529.82,529.82,0.34,0.34,125.96,125.96,12.52,12.52,17.16,17.16,570.54,570.54,2.26,2.26,54.44,54.44,53.1,53.1,-69.28,-69.28,36.06,36.06,100.2,100.2,45324.28,45324.28,22774.89,22774.89,82173,82173,793.28,793.28,10.75,10.75,99.16,99.16,44400000000,46200000000,37483.18,37483.18,7.09,7.09,13.69,13.69
Pinaplo 21,78.89,78.89,23,17,57.33,57.33,1.72,1.49,35.74,35.33,43,43,75.49,65,22.67,22.67,175.5,175.5,-7.75,-7.75,-7.73,-7.73,1389.09,1196.06,-6.78,-6.78,3442.54,2964.15,-9.44,-9.44,-5.66,-5.66,1226.03,1055.65,2717.79,2340.12,-4.47,-4.47,2717.79,2340.12,-10.05,-10.05,-3.16,-3.16,1993.05,1716.08,510.34,439.42,-8.94,-9.34,1389.09,1196.06,8.94,9.11,528.46,455.02,528.46,585.03,226.48,195.01,-3.16,-3.16,1186.57,1186.57,58.28,67.28,16.29,16.29,35.99,32.31,27.9,27.9,11.49,11.49,52.16,52.16,1,1,53.38,53.38,103,103,58.88,59.53,64.09,68.93,66.9,67.2,17.96,19.96,603.95,520.03,66.73,68.56,25,19,23.99,25.32,77.5,74.9,3.5,3.5,93.16,93.16,591.51,640.56,0,0,67,67,55.82,53.83,452.97,390.02,624.61,632.67,0.46,0.44,301.57,301.57,11.06,10.52,12.66,12.66,502.54,502.54,2.01,1.99,37.04,35.04,45.84,44.61,64.81,64.81,-43.59,-43.59,99.3,99.3,24411.23,21213.92,18338.78,17203.33,31466,25571,452.97,390.02,6.9,4.97,226.48,195.01,92500000000,130800000000,18552.53,15846.8,2.16,2.16,8.1,7.57
Rise of the Destroyed,61.33,61.33,40.67,35.67,57.33,57.33,2.42,2.17,32.58,32.08,42,42,584.98,549.15,47,47,119.25,119.25,1559.95,1464.4,5147.84,4832.53,2339.93,2196.61,1169.96,1098.3,-4.9,-4.9,0,0,-4.47,-4.47,-2.74,-2.74,-3.16,-3.16,-12.65,-12.65,2729.92,2562.71,389.99,366.1,1169.96,1098.3,-6.32,-6.32,-3.16,-3.16,3532.38,3145.78,3899.88,3661.01,9.49,9.64,877.47,823.73,877.47,1006.78,1169.96,1098.3,292.49,274.58,119.98,119.98,41.3,46.15,12,12,43.32,41.25,22.82,22.82,20.21,20.21,50,50,1,1,50,50,110,110,58.09,58.52,67.42,71.19,69.65,70.2,5.72,6.97,1169.96,1098.3,78.22,79.49,37.5,33.75,25.26,26.49,76.19,74.08,3.24,3.24,93.2,93.2,690.11,722.94,0,0,64,64,64.27,62.02,779.98,732.2,667.45,673.76,0.32,0.31,138.24,138.24,9.88,9.85,17.16,17.16,620.98,620.98,1.93,1.92,49.28,48.03,50.09,49.39,33.17,33.17,43.59,43.59,100.2,100.2,33756.47,31793.2,21076.8,21076.83,51035,45668,779.98,732.2,8.44,7.64,97.5,91.53,2743000000000,3359400000000,25216.08,23368,6.95,6.95,12.38,11.5
