Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
This Is Not A Puppet Nation,70.67,70.67,42.67,42.67,49.33,49.33,2.24,2.24,32.99,32.99,40.78,40.78,1203.95,1203.95,35,35,146.25,146.25,1313.4,1313.4,0,0,0,0,1400.96,1400.96,0,0,1400.96,1400.96,1488.52,1488.52,2188.99,2188.99,0,0,2188.99,2188.99,0,0,1751.2,1751.2,0,0,3064.59,3064.59,0,0,0,0,2801.91,2801.91,12.33,12.33,-6.32,-6.32,1203.95,1203.95,2407.89,2407.89,1422.85,1422.85,239.44,239.44,44.72,44.72,10.55,10.55,39.88,39.88,23.44,23.44,19.41,19.41,51.62,51.62,1,1,50,50,102,102,59.55,59.55,80.39,80.39,69.23,69.23,12.54,12.54,875.6,875.6,72.22,72.22,35,35,52.36,52.36,48.76,48.76,4.96,4.96,92.97,92.97,660.16,660.16,0,0,68,68,58.5,58.5,1203.95,1203.95,622.9,622.9,0.35,0.35,128.35,128.35,9.97,9.97,16.68,16.68,580.45,580.45,2.01,2.01,42.46,42.46,50.06,50.06,-44.16,-44.16,44.16,44.16,103,103,31433.96,31433.96,20486.81,20486.81,45816,45816,1203.95,1203.95,4.94,4.94,1203.95,1203.95,6002700000000,6005900000000,14962.56,14962.56,3.64,3.64,13.82,13.82
Deimos2,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,32.8,32.8,42,42,281.2,281.2,50,50,112.5,112.5,3374.42,3374.42,4386.75,4386.75,3749.36,3749.36,3374.42,3374.42,-5.48,-5.48,-7,-7,-6.32,-6.32,-6.78,-6.78,3374.42,3374.42,3749.36,3749.36,4874.16,4874.16,2999.48,2999.48,3374.42,3374.42,1874.68,1874.68,1874.68,1874.68,-2,-2,7123.78,7123.78,9.33,9.33,843.61,843.61,843.61,843.61,1124.81,1124.81,281.2,281.2,119.98,119.98,27.72,27.72,12,12,49.93,49.93,24.08,24.08,18.56,18.56,50,50,1,1,50,50,100,100,56.72,56.72,57.19,57.19,69.43,69.43,0.56,0.56,1124.81,1124.81,82.05,82.05,50,50,15.05,15.05,88.89,88.89,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,68.36,68.36,749.87,749.87,491.87,491.87,0.32,0.32,126.07,126.07,12.27,12.27,17.16,17.16,472.36,472.36,2.39,2.39,54.44,54.44,52.68,52.68,10,10,70,70,100.2,100.2,47935.51,47935.51,24087,24087,86907,86907,749.87,749.87,10.54,10.54,93.73,93.73,1590700000000,1592000000000,40745.19,40745.19,7.09,7.09,12.85,12.85
Fidelis 45,64,64,57.33,57.33,57.33,57.33,3.61,3.61,32.9,32.9,42,42,329.06,329.06,45,45,123.75,123.75,3071.27,3071.27,-6.38,-6.38,5265.03,5265.03,-6.32,-6.32,1316.26,1316.26,791.95,791.95,877.5,877.5,2136.72,2136.72,-5.48,-5.48,4826.28,4826.28,438.75,438.75,-3.16,-3.16,3948.77,3948.77,5703.78,5703.78,-7.07,-7.07,0,0,9213.8,9213.8,9.33,9.33,987.19,987.19,987.19,987.19,1316.26,1316.26,329.06,329.06,119.98,119.98,27.72,27.72,12,12,49.93,49.93,22.78,22.78,20.25,20.25,50,50,1,1,50,50,100,100,56.57,56.57,56.33,56.33,69.33,69.33,2.22,2.22,1316.26,1316.26,73.38,73.38,50,50,21.52,21.52,82,82,3.24,3.24,93.2,93.2,570.34,570.34,0,0,64,64,67.94,67.94,877.5,877.5,437.11,437.11,0.35,0.35,145.93,145.93,11.76,11.76,17.16,17.16,494.49,494.49,2.66,2.66,52.78,52.78,52.65,52.65,87.18,87.18,-40,-40,100.2,100.2,40990.44,40990.44,20597.19,20597.19,74316,74316,877.5,877.5,10.75,10.75,109.69,109.69,1116900000000,1118400000000,32177.5,32177.5,6.87,6.87,12.28,12.28
Leagues sus force,64,64,57.33,57.33,57.33,57.33,3.61,3.61,32.89,32.89,42,42,294.47,294.47,45,45,123.75,123.75,0,0,2402.85,2402.85,-7.07,-7.07,1570.49,1570.49,3140.98,3140.98,2889.7,2889.7,-7.75,-7.75,-6.13,-6.13,5104.09,5104.09,1570.49,1570.49,1570.49,1570.49,1963.11,1963.11,4711.47,4711.47,3533.6,3533.6,-4.47,-4.47,5334.82,5334.82,0,0,9.33,9.33,883.4,883.4,883.4,883.4,1177.87,1177.87,294.47,294.47,119.98,119.98,27.72,27.72,12,12,49.93,49.93,23.31,23.31,19.58,19.58,50,50,1,1,50,50,100,100,56.57,56.57,56.33,56.33,69.34,69.34,2.22,2.22,1177.87,1177.87,67.41,67.41,50,50,16.89,16.89,86.64,86.64,3.24,3.24,93.2,93.2,570.34,570.34,0,0,64,64,68.22,68.22,785.24,785.24,497.26,497.26,0.35,0.35,145.93,145.93,12.38,12.38,17.16,17.16,508.27,508.27,2.37,2.37,52.78,52.78,52.65,52.65,-70,-70,48.99,48.99,100.2,100.2,45786.71,45786.71,23007.25,23007.25,83012,83012,785.24,785.24,10.75,10.75,98.16,98.16,825400000000,827000000000,38048.76,38048.76,6.87,6.87,12.6,12.6
Weizihegong Shuchuzuozhi,72.33,72.33,66,66,75.33,75.33,5.37,5.37,33.06,33.06,42,42,-5.48,-5.48,32.5,32.5,153,153,613.27,613.27,3599.9,3599.9,3296.33,3296.33,-2.9,-2.9,2989.7,2989.7,-3.1,-3.1,229.98,229.98,4670.06,4670.06,306.64,306.64,5212.8,5212.8,2913.04,2913.04,5212.8,5212.8,996.57,996.57,5212.8,5212.8,3526.31,3526.31,588.74,588.74,4139.58,4139.58,6.71,6.71,1054.06,1054.06,574.94,574.94,383.29,383.29,-3.16,-3.16,7.86,7.86,18.61,18.61,12,12,67.13,67.13,32.46,32.46,2.77,2.77,50,50,1,1,50,50,106,106,56.38,56.38,56.69,56.69,69.16,69.16,17.04,17.04,1054.06,1054.06,46.04,46.04,60,60,7.28,7.28,110.38,110.38,0.75,0.75,93.97,93.97,273.99,273.99,-8,-8,64,64,71.11,71.11,191.65,191.65,500.42,500.42,1.23,1.23,143.09,143.09,11.75,11.75,33.08,33.08,541.11,541.11,2.36,2.36,37.96,37.96,54.68,54.68,64.58,64.58,11.4,11.4,104.46,104.46,54235.38,54235.38,21856.05,21856.05,117422,117422,670.77,670.77,11,11,-6.32,-6.32,49600000000,50800000000,50276.2,50276.2,12.94,12.94,19.89,19.89
Syrian Democratic United Republic,29.67,29.67,2.25,2.25,9,9,1.05,1.05,33.5,33.29,45.83,45.83,435.36,510.72,70.75,70.75,67.5,67.5,-5.29,-5.29,-2.53,-2.53,-10.86,-10.86,580.49,595.84,895.61,970.38,689.95,-4.38,127.71,131.09,20.73,21.28,547.31,561.8,-6.16,-6.16,-9.38,-9.38,-9.33,-9.33,-9.9,-9.9,99.51,102.14,129.37,132.79,-14.34,-14.34,127.71,131.09,19.54,19.62,995.12,1021.45,787.8,808.65,787.8,808.65,497.56,510.72,624.65,624.65,95.1,95.1,16.66,16.66,11.51,11.51,17.76,17.76,25.5,25.5,51.62,51.62,2.52,2.52,51.48,51.48,103,113,71.8,71.8,101.01,101.01,68.73,68.94,37.15,37.15,580.49,595.84,108.91,108.91,-97.75,-97.75,74.5,75.74,-35.03,-37.58,22.41,22.41,91.57,91.57,6095.6,6095.6,0,0,64,64,75.15,75.05,539.02,553.28,888.97,974.71,0.2,0.2,145.01,145.45,9.71,9.81,15.24,15.24,605.44,686.73,1.64,1.56,17.85,17.85,44.38,44.45,-107.7,-107.7,75.5,75.5,107.82,107.82,11358.44,11065.69,11061.77,10776.66,11632,11332,829.27,851.21,2.22,2.22,456.1,468.16,4700000000,4700000000,2896.4,2688.96,8.85,8.85,7.19,7.16
Intra Syderordia,81.33,81.33,31,31,60,60,2.21,2.21,33.37,33.26,42,42,0,191.63,19,19,182.25,182.25,740.69,766.53,592.55,613.23,2715.86,2810.62,-4.69,-4.69,2666.48,2912.83,3825.65,817.64,3209.65,3321.64,2777.58,2874.5,0,0,3209.65,3321.64,987.58,1022.04,1752.96,1814.13,2962.75,3066.13,-7.75,-7.75,2863.99,2963.93,3482.28,3603.79,6666.19,6898.8,8.72,8.89,864.14,894.29,555.52,574.9,246.9,255.51,-4.47,-4.47,614.76,614.76,45.19,45.19,14.16,14.16,42.35,42.35,32.34,32.34,2.8,2.8,51,51,1,1,51.48,51.48,109,119,58.23,58.23,62.3,62.3,68.86,68.96,16.78,16.78,740.69,766.53,36.02,36.02,34.25,34.25,9.58,10.72,96.64,93.3,2.77,2.77,93.27,93.27,478.04,478.04,-4,-4,64,64,65.35,64.72,308.62,319.39,558.65,627.77,1.74,1.74,299.99,300.62,9.83,9.96,15.29,15.29,557.07,644.13,2.17,2,38.22,38.22,48.84,48.88,76.81,76.81,-20,-20,102.62,102.62,41021.57,39656.41,26888.52,25993.69,59498,57518,617.24,638.78,8.18,8.18,61.72,63.88,4600000000,5400000000,37083.5,35413.17,12.28,12.28,12.38,11.8
Ary Unity,57,57,48.44,48.44,60,60,2.91,2.91,28.36,28.3,45.83,45.83,247.72,499.1,50.25,50.25,112.5,112.5,-5.66,-5.66,2984.55,3771.87,-6,-6,3236.9,3260.79,-6.07,-6.07,1819.27,-2.97,6143.5,6188.85,198.18,332.73,-4.9,-4.9,264.24,266.19,4558.08,4591.73,3170.84,3194.25,2576.31,2595.32,924.83,931.66,-5.74,-5.74,1426.88,1437.41,6143.5,6188.85,13.93,14.04,2146.92,2162.77,1816.63,1830.04,1981.77,1996.4,330.3,332.73,937.13,937.13,34.4,34.4,17.01,17.01,45.64,45.64,25.42,25.42,16.58,16.58,46.97,46.97,2.52,2.52,51.96,51.96,99,109,66.88,66.88,101.97,101.97,75.66,75.79,3.55,3.55,2146.92,2162.77,53.64,53.64,43.33,43.33,40.01,41.23,48.78,47.22,2.77,2.77,93.27,93.27,651.02,651.02,-8,-8,67,67,62.79,61.79,743.17,748.65,949.19,1021.71,0.31,0.31,54.81,55.08,9.94,9.96,13.79,13.79,429.33,572.18,1.58,1.49,51.45,51.45,54.38,54.43,-87.46,-87.46,76.49,76.49,107.82,107.82,46559.81,46218.74,26329.84,26136.97,76532,75971,1568.9,1580.49,2.49,2.49,495.44,499.1,16500000000,16500000000,27935.89,27176.62,16.11,16.11,18.81,19.5
The Dvia Evond Islands,69.47,69.47,24.5,24.5,68,68,1.71,1.71,29.28,29.24,45.83,45.83,0,232.75,36.8,36.8,144,144,822,806.87,-8.05,-6.74,-1.67,-1.67,-7.48,-7.48,2023.38,2172.34,202.34,-7.63,-2.28,-2.28,1090.73,1784.42,442.61,434.47,2086.61,2048.21,822,806.87,132.78,130.34,2718.92,2668.87,-12.41,-12.41,-4.43,-4.43,-9.34,-9.34,822,806.87,11.75,11.87,1264.61,1241.34,1975.96,1939.59,1185.57,1163.75,395.19,387.92,1060.97,1060.97,58.64,58.64,17.36,17.36,35.78,35.78,28.58,28.58,8.82,8.82,51,51,3.3,3.3,52.44,52.44,98,108,63.87,63.87,101.42,101.42,74.06,74.12,17.15,17.15,711.34,698.25,87.87,87.87,24.5,24.5,44.49,44.23,52.98,52.43,1.06,1.06,93.67,93.67,620.98,620.98,0,0,67,67,53.92,53.63,553.27,543.09,703.77,807.94,0.29,0.29,212.49,213.02,9.84,9.88,13.22,13.22,369.75,543.96,1.87,1.72,37.85,37.85,49.4,49.42,43.13,43.13,-44.72,-44.72,100.2,100.2,25232.18,25701.89,19018.28,19372.32,32431,33035,948.46,931,2.78,2.78,395.19,387.92,122300000000,126300000000,14003.86,14341.65,5.14,5.14,9.12,9.48
Rackless Krime,57.33,57.33,57.33,57.33,57.33,57.33,3.61,3.61,31.97,31.88,44.28,44.28,395.84,779.78,50,50,112.5,112.5,3166.73,3119.13,2828.94,3119.13,-5.48,-5.48,0,0,1055.58,1351.62,-4.38,-7.21,-8.12,-8.12,0,0,2638.94,2599.28,-6.32,-6.32,-3.16,-3.16,7916.82,7797.83,0,0,1055.58,1039.71,-7.07,-7.07,-3.46,-3.46,3166.73,3119.13,9.43,9.59,1187.52,1169.67,1451.42,1429.6,1583.36,1559.57,395.84,389.89,119.98,119.98,27.72,27.72,14.16,14.16,49,49,21.76,21.76,21.46,21.46,50,50,1,1,50,50,100,110,56.95,56.95,58.5,58.5,70.33,70.44,0.56,0.56,1583.36,1559.57,76.8,76.8,50,50,31.13,31.45,75.47,74.72,3.24,3.24,93.2,93.2,610.35,610.35,0,0,64,64,67.51,67.26,1055.58,1039.71,516.24,582.68,0.32,0.32,126.07,126.48,12.16,12.5,17.16,17.16,521.03,615.12,2.3,2.11,54.44,54.44,52.99,53.02,-43.59,-43.59,20,20,100.2,100.2,34100.36,34622.35,17135.01,17397.3,61824,62771,1055.58,1039.71,10.21,10.21,131.95,129.96,1200000000,1200000000,23495.15,23750.93,7.09,7.09,12.66,13.2
GMS Greater Miami Shores 1,36.33,36.33,67.83,67.83,64,64,4.7,4.7,30.34,30.24,38.06,38.06,-3.16,184.66,65.75,65.75,78.75,78.75,-6.16,-6.16,1856.77,2477.79,2545.57,2511.4,5615.23,5539.85,823.57,1034.11,928.38,-4.77,1557.29,1536.39,3144.53,4512.39,3069.66,3028.45,6064.45,5983.04,2320.96,2289.81,-3.22,-3.22,3444.01,3397.78,2695.31,2659.13,2133.79,2105.14,5025.87,4958.41,4102.86,4047.79,9.9,10,-6.32,-6.32,1123.05,1107.97,1216.63,1200.3,748.7,738.65,923.69,923.69,21.27,21.27,10.55,10.55,54.67,54.67,24.34,24.34,18.2,18.2,50,50,2.52,2.52,51.96,51.96,95,105,60.45,60.45,84.74,84.74,72.42,72.57,9.77,9.77,1216.63,1200.3,69.88,69.88,56.75,56.75,13.52,13.43,91.49,91.56,1.81,1.81,93.45,93.45,643.34,643.34,-8,-8,67,67,70.84,70.7,561.52,553.99,591.1,680.63,0.3,0.3,45.6,45.85,12.16,12.42,13.85,13.85,340.91,528.23,2.09,1.9,45.23,45.23,56.7,56.75,-69.28,-69.28,90.55,90.55,103.37,103.37,57210.08,57988.46,24833.73,25171.61,116777,118365,935.87,923.31,3.69,3.69,-5.48,-5.48,120100000000,123200000000,49486.72,50218,14,14,21.96,23.51
Zomaristan,71.5,71.5,69,69,68.67,68.67,4.32,4.32,29.6,29.51,44.28,44.28,-6.32,-3.16,33.75,33.75,150.75,150.75,2545.54,2627.18,3627.77,4079.86,2171.2,2240.83,3219.36,3322.61,524.08,772.7,4669.2,-0.89,6064.38,6258.87,-1.22,-1.22,-6.24,-6.24,-4.69,-4.69,5540.3,5717.98,935.86,965.88,4791.61,4945.28,673.82,695.43,4641.87,4790.74,-5.03,-5.03,10781.12,11126.88,7.75,7.75,1590.96,1641.99,1216.62,1255.64,187.17,193.18,467.93,482.94,18.38,18.38,23.17,23.17,14.64,14.64,53.64,53.64,32.62,32.62,2.73,2.73,51,51,2.52,2.52,50.5,50.5,109,119,58.27,58.27,66.07,66.07,73.54,73.68,11.47,11.47,935.86,965.88,39.53,39.53,54.5,54.5,8.15,8.5,105.96,104.06,0.98,0.98,93.7,93.7,372.93,372.93,-8,-8,64,64,70.1,69.85,93.59,96.59,652.15,739.41,1.18,1.18,214.48,215.02,9.79,9.9,18.03,18.03,545.44,634.38,1.96,1.81,43.53,43.53,57.6,57.64,-46.37,-46.37,71.06,71.06,104.81,104.81,58095.24,56291.2,26446.34,25625.1,114143,110599,1029.45,1062.46,8.12,8.12,-5.48,-5.48,87400000000,86500000000,53331.43,51506.45,12.49,12.49,20.27,19.45
Southern Low Countries,69.73,69.73,70.57,70.57,76.67,76.67,1.31,1.31,21.12,21.11,41.43,41.43,9054.08,9314.73,36.4,36.4,150,150,-14.97,-14.97,-12.13,-12.13,-15.03,-15.03,-9.92,-9.92,-15.38,-15.13,-9.47,-11.38,-15.87,-15.87,-19.82,-19.82,-17.06,-17.06,-14.28,-14.28,-15.62,-15.62,-15.07,-15.07,-12.81,-12.81,-22.76,-22.76,2932.77,2925.77,-22.97,-22.97,0,0,24.39,24.45,4055.47,4045.79,13675.43,13642.79,4149.79,4139.88,2640.77,2634.47,239.44,239.44,76.2,76.2,12,12,30.75,30.75,69.74,69.74,1.03,1.03,43.65,43.65,6.85,6.85,50.5,50.5,312,322,75.86,75.86,115.67,115.67,90.99,91,20.94,20.94,4149.79,4139.88,104.48,104.48,26.86,26.86,89.23,89.34,-116.97,-117.97,0.75,0.75,93.98,93.98,498.37,498.37,0,0,88,88,45.41,45.27,1131.76,1129.06,1286.51,1292.19,0.2,0.2,127.23,127.64,8.84,8.88,16.68,16.68,2255.87,2308.04,0.76,0.76,34.06,34.06,70.78,70.78,-132.59,-132.59,79.25,79.25,101.85,101.85,59049.2,59190.51,51159.19,51281.61,67135,67295,10185.84,10161.53,2.08,2.08,1603.33,1599.5,829700000000,832100000000,6377.31,6333.38,0.79,0.79,108.06,108.47
Deimos3,72.67,72.67,59.67,59.67,57.33,57.33,2.29,2.29,32.5,32.5,42,42,330.2,330.2,32,32,153,153,-7.87,-7.87,4332.65,4332.65,-6.48,-6.48,352.21,352.21,-6.63,-6.63,-6.39,-6.39,-5.66,-5.66,4790.97,4790.97,352.21,352.21,2553.54,2553.54,3874.33,3874.33,4754.87,4754.87,3874.33,3874.33,1673.01,1673.01,1232.74,1232.74,-2.19,-2.19,0,0,9.06,9.06,880.53,880.53,880.53,880.53,1320.8,1320.8,330.2,330.2,119.98,119.98,43.61,43.61,12,12,50.82,50.82,26.3,26.3,15.1,15.1,50,50,1,1,50,50,100,100,57.77,57.77,63.17,63.17,69.74,69.74,7.11,7.11,1320.8,1320.8,58.39,58.39,51.75,51.75,20,20,82.04,82.04,3.24,3.24,93.2,93.2,460.21,460.21,0,0,64,64,68.13,68.13,880.53,880.53,561.74,561.74,0.41,0.41,205.11,205.11,10.55,10.55,17.16,17.16,503.32,503.32,2.16,2.16,47.89,47.89,53.23,53.23,-53.85,-53.85,28.28,28.28,99.76,99.76,42948.32,42948.32,27617.27,27617.27,63322,63322,880.53,880.53,8.96,8.96,0,0,1328800000000,1330100000000,34358.66,34358.66,6.26,6.26,15.63,15.63
Fidelis 46,64,64,57.33,57.33,57.33,57.33,3.61,3.61,32.89,32.89,42,42,299.26,299.26,45,45,123.75,123.75,-3.16,-3.16,4440.98,4440.98,1596.04,1596.04,798.02,798.02,-3.16,-3.16,-7.49,-7.49,-4.47,-4.47,-5.23,-5.23,-5.48,-5.48,0,0,3591.09,3591.09,4389.1,4389.1,5187.12,5187.12,5187.12,5187.12,3192.08,3192.08,-2.83,-2.83,1596.04,1596.04,9.33,9.33,897.77,897.77,897.77,897.77,1197.03,1197.03,299.26,299.26,119.98,119.98,27.72,27.72,12,12,49.93,49.93,25.1,25.1,17.09,17.09,50,50,1,1,50,50,100,100,56.57,56.57,56.33,56.33,69.33,69.33,2.22,2.22,1197.03,1197.03,70.92,70.92,50,50,17.54,17.54,85.9,85.9,3.24,3.24,93.2,93.2,570.34,570.34,0,0,64,64,68.18,68.18,798.02,798.02,577.79,577.79,0.35,0.35,145.93,145.93,10.32,10.32,17.16,17.16,508.85,508.85,2.12,2.12,52.78,52.78,52.65,52.65,24.49,24.49,37.42,37.42,100.2,100.2,45056.15,45056.15,22640.16,22640.16,81687,81687,798.02,798.02,10.75,10.75,99.75,99.75,1157600000000,1158900000000,37171.32,37171.32,6.87,6.87,12.85,12.85
Elia Kado Gro,70.67,70.67,48.44,48.44,61.33,61.33,2.91,2.91,32.69,32.69,42,42,497.01,497.01,35,35,146.25,146.25,2650.74,2650.74,1988.06,1988.06,-7.07,-7.07,-5.48,-5.48,2186.86,2186.86,5301.49,5301.49,2650.74,2650.74,-6.71,-6.71,4307.46,4307.46,3976.12,3976.12,3313.43,3313.43,2982.09,2982.09,0,0,2319.4,2319.4,662.69,662.69,4419.34,4419.34,5301.49,5301.49,9.64,9.64,745.52,745.52,745.52,745.52,994.03,994.03,497.01,497.01,119.98,119.98,34.4,34.4,12,12,47.86,47.86,26.01,26.01,15.61,15.61,50,50,1,1,50,50,110,110,56.82,56.82,60.26,60.26,69.54,69.54,8.78,8.78,994.03,994.03,48.84,48.84,43.33,43.33,15.13,15.13,87.54,87.54,2.55,2.55,93.31,93.31,521.6,521.6,0,0,64,64,66.9,66.9,662.69,662.69,493.4,493.4,0.44,0.44,184.03,184.03,11.09,11.09,17.16,17.16,591.11,591.11,2.39,2.39,46.22,46.22,51.39,51.39,-37.42,-37.42,-33.17,-33.17,100.2,100.2,46781.54,46781.54,26455.23,26455.23,76896,76896,662.69,662.69,10.39,10.39,82.84,82.84,937800000000,940600000000,39717.53,39717.53,6.4,6.4,13.02,13.02
The Green Hell,20,20,7,7,15,15,1.15,1.15,31.87,31.87,39.43,39.43,765.41,765.41,80,80,45,45,425.97,425.97,-8.85,-8.85,958.43,958.43,37.27,37.27,559.08,559.08,-5.59,-5.59,532.46,532.46,1031.64,1031.64,79.87,79.87,559.08,559.08,-7.62,-7.62,18.64,18.64,-9.38,-9.38,-8.49,-8.49,-10.25,-10.25,-8.07,-8.07,1916.86,1916.86,18.81,18.81,831.97,831.97,1164.76,1164.76,1331.15,1331.15,698.86,698.86,579.74,579.74,87.19,87.19,10.55,10.55,14.57,14.57,10.65,10.65,30.54,30.54,51,51,2.52,2.52,50.99,50.99,103,103,68.85,68.85,101.54,101.54,70.45,70.45,36.65,36.65,965.09,965.09,109.53,109.53,-93,-93,73.56,73.56,-23.65,-23.65,20.26,20.26,91.71,91.71,5887.23,5887.23,0,0,64,64,75.46,75.46,931.81,931.81,720.58,720.58,0.2,0.2,36.9,36.9,9.74,9.74,15.45,15.45,600.94,600.94,1.84,1.84,18.35,18.35,45.12,45.12,44.27,44.27,40.5,40.5,105.84,105.84,16542.26,16542.26,15390.06,15390.06,17650,17650,931.81,931.81,2.36,2.36,599.02,599.02,57400000000,57800000000,4367.16,4367.16,9.78,9.78,7.22,7.22
LNG II,79.5,79.5,80.67,80.67,80.67,80.67,17.35,17.35,38.88,37.9,38.06,38.06,-4.47,83.36,21.75,21.75,177.75,177.75,2751.07,2734.36,3208.69,3956.15,4294.35,4268.27,5233.74,5201.95,7582.22,7736.24,4459.42,2774.38,4831.15,4801.8,5008.29,6511.78,67.1,66.69,402.6,400.15,5435.04,5402.03,3724.01,3701.39,3757.56,3734.74,2952.37,2934.44,5502.14,5468.72,6938.06,6895.92,11876.57,11804.43,6.71,6.78,-7.75,-7.75,335.5,333.46,-6.32,-6.32,167.75,166.73,1173.68,1173.68,5.76,5.76,13,13,87.83,87.83,37.12,37.12,2.05,2.05,52.16,52.16,1,1,53.38,53.38,103,113,46.12,46.12,22.18,22.18,65.34,65.56,29.98,29.98,419.37,416.82,32.07,32.07,80,80,4.64,4.63,134.74,134.91,0.7,0.7,94.2,94.2,103.44,103.44,0,0,67,67,74.76,74.66,251.62,250.09,244.51,295.17,1.9,1.9,308.32,308.96,14.87,15.26,12.71,12.71,441.03,577.26,45.52,4.79,25.02,25.02,57.62,57.69,-40.62,-40.62,89.72,89.72,94.38,94.38,76028.15,76492.74,15508.23,15603,269116,270760,251.62,250.09,17.83,17.83,-7.07,-7.07,2500000000,2900000000,72530.86,72974.07,1.75,1.75,28.59,30.71
Ristashia,64.27,64.27,30.33,30.33,67.33,67.33,1.94,1.94,31.74,31.57,40.78,40.78,192.84,365.73,44.6,44.6,126,126,0,0,457.67,585.17,3856.78,3657.3,-2.45,-2.45,3291.11,3267.19,-4,-6.9,874.2,828.99,1172.46,1523.87,1594.13,1511.68,4113.89,3901.12,1542.71,1462.92,4036.76,3827.97,3342.54,3169.66,-9.7,-9.7,3316.83,3145.28,545.09,516.9,4730.98,4486.28,9.33,9.49,257.12,243.82,964.19,914.32,449.96,426.68,385.68,365.73,28.64,28.64,51.44,51.44,11.33,11.33,43.21,43.21,29.72,29.72,5.19,5.19,51,51,2.52,2.52,50.5,50.5,100,110,58.68,58.68,71.1,71.1,70.6,70.8,12.42,12.42,1028.47,975.28,59.03,59.03,29.75,29.75,12.93,11.55,90.07,92.25,1.51,1.51,93.52,93.52,650.46,650.46,-4,-4,64,64,64.48,64.39,514.24,487.64,559.52,733.09,0.47,0.47,203.87,204.39,9.95,9.86,17.85,17.85,479.92,593.4,2.17,1.82,42.58,42.58,49.2,49.27,84.26,84.26,20,20,103.37,103.37,38734.88,40783.74,27220.41,28660.21,52912,55711,514.24,487.64,7.33,7.33,0,0,71100000000,74600000000,33738.08,36052.82,13.34,13.34,8.97,9.42
FSS Yamaku,79.78,79.78,39,39,41.33,41.33,2.34,2.34,31.72,31.58,42,42,105.41,432.88,21.33,21.33,177.75,177.75,1433.63,1471.8,-6.66,-6.07,168.66,173.15,-4.24,-4.24,4891.22,5281.15,2067.8,-4.73,-8.12,-8.12,-4.76,-4.42,4132.24,4242.23,-6,-6,-2.45,-2.45,-4,-4,590.32,606.03,-9.27,-9.27,-7.75,-7.75,6374.82,6544.51,1602.3,1644.95,8.43,8.6,632.49,649.32,1264.97,1298.64,1054.14,1082.2,421.66,432.88,109.99,109.99,42.68,42.68,12,12,35.17,35.17,26.74,26.74,14.27,14.27,50,50,2.52,2.52,50,50,100,110,57.25,57.25,59.01,59.01,70.62,70.8,18.69,18.69,1054.14,1082.2,55.55,55.55,36.25,36.25,22.79,24.97,80.41,78.55,6.35,6.35,92.81,92.81,586.85,586.85,0,0,64,64,65.51,65.05,632.49,649.32,401.62,465.04,0.58,0.58,247.52,248.09,10.98,11.61,17.21,17.21,511,608.02,2.9,2.51,36.31,36.31,50.76,50.82,20,20,-14.14,-14.14,98.83,98.83,30685.02,29963.37,19502.54,19043.88,45695,44620,1054.14,1082.2,9.78,9.78,-4.47,-4.47,937100000000,994500000000,23688.83,22472.53,5.29,5.29,9.1,9.18
Girguen,74,74,51,51,10,10,2.9,2.9,29.88,29.8,45.34,45.34,276.49,552.41,30,30,157.5,157.5,3465.28,3461.78,-6.55,-6.07,-9.27,-9.27,3833.93,3830.05,-6,-5.48,13027.62,11872.79,619.33,618.7,645.13,644.48,-4,-4,-2.45,-2.45,-6.78,-6.78,-5.1,-5.1,1253.4,1252.13,-6.78,-6.78,-5.1,-5.1,235.93,235.7,4084.61,4080.48,11.7,11.83,2304.04,2301.71,1382.43,1381.03,1474.59,1473.1,829.46,828.62,119.98,119.98,34.45,34.45,15.09,15.09,23.79,23.79,20.78,20.78,22.55,22.55,50,50,1,1,50,50,100,110,59.98,59.98,64.57,64.57,73.1,73.22,22.85,22.85,1105.94,1104.82,62.57,62.57,43.25,43.25,29.96,30.7,66.66,65.56,23.15,23.15,91.52,91.52,847.45,847.45,0,0,64,64,63.7,63.09,737.29,736.55,515.85,601.91,0.37,0.37,213.62,214.16,9.6,9.61,17.16,17.16,518.67,613.39,2.3,2.06,32.15,32.15,53.9,53.94,-101.98,-101.98,78.1,78.1,101.85,101.85,44666.37,44719.16,25277.61,25307.49,73375,73461,1658.91,1657.23,4.12,4.12,460.81,460.34,217200000000,223900000000,31266.46,30990.38,6.16,6.16,15.67,16.35
