Nation,s0,f0,s1,f1,s2,f2,s4,f4,s5,f5,s6,f6,s7,f7,s8,f8,s9,f9,s10,f10,s11,f11,s12,f12,s13,f13,s14,f14,s15,f15,s16,f16,s17,f17,s18,f18,s19,f19,s20,f20,s21,f21,s22,f22,s23,f23,s24,f24,s25,f25,s26,f26,s27,f27,s28,f28,s29,f29,s30,f30,s31,f31,s32,f32,s33,f33,s34,f34,s35,f35,s36,f36,s37,f37,s38,f38,s39,f39,s40,f40,s41,f41,s42,f42,s43,f43,s44,f44,s45,f45,s46,f46,s47,f47,s48,f48,s49,f49,s50,f50,s51,f51,s52,f52,s53,f53,s54,f54,s55,f55,s56,f56,s57,f57,s58,f58,s59,f59,s60,f60,s61,f61,s62,f62,s63,f63,s64,f64,s67,f67,s68,f68,s69,f69,s70,f70,s71,f71,s72,f72,s73,f73,s74,f74,s75,f75,s77,f77,s78,f78,s79,f79,s85,f85,s87,f87,s88,f88
Cylarn,73.28,74.28,96.4,96.4,67.43,67.43,1.45,1.45,19.45,19.45,30.85,30.85,7907.53,7907.53,31.08,29.58,217.25,217.25,-20.49,-20.49,-14.42,-14.42,-12.41,-12.41,-13.86,-13.86,-21.93,-21.93,-10.2,-10.2,9028.4,9028.41,-18.37,-18.37,0,0,-21.68,-21.68,-19.24,-19.24,-13.82,-13.82,-10.95,-10.95,-17.38,-17.38,518.98,518.98,-5.6,-5.6,9028.4,9028.41,33.96,33.96,5757.91,5757.91,14893.79,14893.8,10671.33,10671.33,4376.01,4376.01,19.47,19.47,68.94,68.94,0.89,0.89,39.87,39.87,72.33,72.5,1,1,31.99,31.99,12.78,12.78,39.73,39.73,393,393,95.18,95.15,123.34,123.34,92.08,92.08,15.15,15.65,19576.89,19576.9,6.17,6.17,35.88,35.88,95.3,95.3,-292.8,-292.8,20.4,20.4,91.7,91.7,494.86,483.93,8,8,119,119,41.4,41.4,2303.16,2303.16,1452.04,1451.68,0.21,0.21,171.95,173.24,7.55,7.55,18.01,18.01,2688.56,2688.56,0.59,0.59,39.85,39.35,84.16,84.16,-132.88,-132.88,85,85,121.5,121.5,98065.65,98065.68,80562.64,80562.66,116866,116867,12283.54,12283.54,1.72,1.72,1842.53,1842.53,789200000000,790400000000,4609.09,4609.09,30.22,30.18,144.01,144.01
Blackbird,72.22,73.22,24.38,24.38,70.48,70.48,1.28,1.28,15.6,15.6,171.47,171.47,23303.99,23303.99,32.67,31.17,217,217,-75.71,-75.71,-54.86,-54.86,-59.97,-59.97,-41.8,-41.8,-71.55,-71.55,-34.77,-34.77,-77.47,-77.47,-73.34,-73.34,-63.35,-63.35,-62.23,-62.23,-75.05,-75.05,-66.1,-66.1,-60.27,-60.27,-76.82,-76.82,848.43,848.43,-90.58,-90.58,0,0,131.32,131.32,18294.32,18294.32,16943.52,16943.52,11157.41,11157.41,10455.42,10455.42,2739.69,2739.69,78.27,78.27,124.73,124.73,4.46,4.46,282.11,282.2,0.41,0.41,44.48,44.48,38.33,38.33,93.17,93.17,1549,1549,255.57,255.57,231.71,231.71,96.46,96.46,20.38,20.88,6551.92,6551.92,337.73,337.72,-75.62,-75.62,120.58,120.58,-5980.28,-5980.28,0.53,0.53,95.15,95.15,559.2,547.58,190,190,217,217,87.06,87.06,13242.11,13242.11,2801.08,2800.92,0.06,0.06,164.22,164.84,0.99,0.99,7.06,7.06,10435.62,10435.62,0.23,0.23,34.62,34.12,71.04,71.04,-568.06,-568.06,252.54,252.54,344.65,344.65,184280.91,184280.91,161933.41,161933.41,206896,206896,21495.83,21495.83,1.09,1.09,11710.49,11710.49,234600000000,234600000000,0,0,46.83,46.82,258.84,258.84
Minyos,69.5,70.5,27,27,75.67,75.67,1.31,1.31,18.39,18.39,98.34,98.34,11550.5,11550.5,36.75,35.25,1216,1216,-34.29,-34.29,-27.07,-27.07,-25.04,-25.04,-24.81,-24.81,-34.85,-34.85,-18.93,-18.93,-50.48,-50.48,-31.77,-31.77,-28.04,-28.04,-36.14,-36.14,-39.19,-39.19,-33.26,-33.26,-28.91,-28.91,-44.24,-44.24,1939.28,1939.28,-47.6,-47.6,0,0,57.15,57.15,9990.3,9990.3,9134.71,9134.71,4051.48,4051.48,3372.04,3372.04,1666.02,1666.02,76.09,76.09,60.5,60.5,5.81,5.81,143.5,143.63,0.62,0.62,31.28,31.28,22.87,22.87,66.48,66.48,540,540,118.71,118.7,150.05,150.05,92.98,92.98,20.28,20.78,2516.45,2516.45,205.98,205.97,-73,-73,100.54,100.54,-1113.98,-1113.98,0.41,0.41,96.07,96.07,511,499.89,54,54,202,202,82.97,82.97,5662.01,5662.01,1758.24,1757.99,0.1,0.1,242.5,243.26,3.89,3.89,10.65,10.65,4241.71,4241.71,0.42,0.42,34.72,34.22,70.33,70.33,-155.94,-155.94,81.71,81.71,167.98,167.98,84126.5,84126.5,72825.92,72825.92,95715,95715,13161.03,13161.03,1.51,1.51,4026.32,4026.32,287100000000,287200000000,0,0,11.13,11.1,196.41,196.41
World Assembly Administered Territory,76.17,79.17,37.33,37.33,64.67,64.67,1.4,1.4,24.15,24.16,42,42,1906.8,1906.92,26.75,22.25,166.5,175.5,-12,-12,-7.16,-7.16,-12.17,-12.17,-6.66,-6.66,427.12,427.15,-6.45,-6.45,-3.74,-3.74,-12.67,-12.67,-12.21,-12.21,991.53,991.6,-9.7,-9.7,-8.6,-8.6,-9.7,-9.7,-3.74,-3.74,4034.78,4035.05,230.65,230.66,0,0,15.33,15.33,1334.76,1334.85,6959.81,6960.27,2097.48,2097.62,858.06,858.12,119.98,119.98,71.21,71.21,12,12,33.6,33.6,37.9,38.62,1.97,1.92,50,50,6.08,6.08,50,50,153,153,65.22,65.13,105.72,105.71,86.48,86.45,15.83,17.33,2097.48,2097.62,57.59,54.36,33,33,69.76,69.76,14.78,14.78,1.06,1.06,93.67,93.67,514.73,481.65,0,0,62,62,54.24,54.24,762.72,762.77,1038.22,1035.38,0.32,0.34,215.82,233.35,9.25,9.25,17.16,17.16,898.6,898.6,1.42,1.43,39.17,37.67,57.41,57.4,-85.91,-85.91,-4.47,-4.47,102.24,102.24,30560.17,30562.18,25542.83,25544.51,35868,35870,2288.16,2288.31,2.63,2.64,572.04,572.08,943100000000,972200000000,9229.17,9229.78,7.48,7.31,11.66,11.66
Veksar,68.94,69.94,100.15,100.15,73.52,73.52,1.31,1.31,15.62,15.62,116.24,116.24,29256.51,29256.51,37.58,36.08,215.75,215.75,-30,-30,-21.54,-21.54,-26.19,-26.19,-16.25,-16.25,-38.46,-38.46,-4.9,-4.9,-57.65,-57.65,-28.98,-28.98,-25.84,-25.84,-34.06,-34.06,-51.48,-51.48,-38.14,-38.14,-27.93,-27.93,-45.98,-45.98,54446.71,54446.71,-45.08,-45.08,0,0,53.72,53.72,18851.29,18851.29,12712.65,12712.65,9708.63,9708.63,6399.86,6399.86,5.46,5.46,76.09,76.09,80.25,80.25,5.28,5.28,226.33,226.43,0.47,0.47,91.23,91.23,38.6,38.6,82.5,82.5,1102,1102,127.11,127.1,150.24,150.24,96.43,96.43,19.11,19.61,-40,-40,229.83,229.82,27,27,99.51,99.51,-919.64,-919.64,0.4,0.4,96.18,96.18,541.59,530.15,274,274,321,321,32.11,32.11,10231.07,10231.07,2174.76,2174.56,0.1,0.1,142.25,142.83,1.49,1.49,55.9,55.9,6794.67,6794.67,0.31,0.31,35.89,35.39,98.81,98.81,-344.14,-344.14,270.31,270.31,155.98,155.98,180092.97,180092.97,155901.38,155901.38,204902,204902,28255.17,28255.17,1.46,1.46,-3.16,-3.16,621500000000,621600000000,900.46,900.46,0.22,0.22,278.54,278.54
TCB Joint Air Force Markadani Squadron,56,56,0,0,76,76,1,1,42.25,42.25,47.2,47.2,187.47,187.47,51,51,110.25,110.25,171.4,171.4,-9.47,-9.47,-7.87,-7.87,235.68,235.68,-5.83,-5.83,-5.37,-5.37,-12.25,-12.25,124.98,124.98,135.69,135.7,-7.21,-7.21,242.82,242.82,278.53,278.53,-1.41,-1.41,-8.49,-8.49,-11.22,-11.22,-10.86,-10.86,171.4,171.4,18.65,18.65,419.58,419.58,294.6,294.6,339.24,339.24,196.4,196.4,8.21,8.21,100,100,16.66,16.66,17.39,17.39,33.19,34.03,2.6,2.44,50,50,1,1,50,50,104,104,72.74,72.64,111.84,111.83,64.94,64.94,25.31,25.31,258.89,258.89,111.02,109.67,-100,-100,73.64,73.64,-25.45,-25.45,0.72,0.72,94.1,94.1,859.48,859.48,0,0,64,64,74.85,74.85,214.25,214.26,1027.59,1025,0.22,0.22,65.18,69.17,9.69,9.69,30.83,30.83,636.35,636.35,1.46,1.47,29.69,29.69,42.35,42.35,-92.2,-92.2,73.48,73.48,107.5,107.5,4395.77,4395.81,4395.77,4395.81,4396,4396,339.24,339.24,2.19,2.19,187.47,187.47,1700000000,1700000000,1160.48,1160.49,9.28,9.11,7.11,7.11
Yotimmoto,65.5,65.5,93,93,65.62,65.62,1.5,1.5,19.89,19.89,51.1,51.1,14846.75,14846.75,42.75,42.75,78.5,78.5,-22.67,-22.67,-15.07,-15.07,-18.97,-18.97,-12.82,-12.82,-20.65,-20.65,-10.47,-10.47,-22.41,-22.41,-21.63,-21.63,-21.68,-21.68,-19.85,-19.85,-22.67,-22.67,-15.84,-15.84,-15.94,-15.94,-23.02,-23.02,-9.26,-9.26,-23.85,-23.85,0,0,29.1,29.1,8258.51,8258.51,13826.04,13826.04,8536.88,8536.88,3897.27,3897.27,496.32,496.32,66.5,66.5,19.56,19.56,28.2,28.2,73.28,73.43,0.99,0.99,41.19,41.19,10.42,10.42,49.5,49.5,438,438,88.82,88.81,121.19,121.19,91.77,91.77,9.34,9.79,4268.44,4268.44,122.95,122.94,39,39,77.1,77.1,-123.32,-123.32,0.66,0.66,94.36,94.36,580.78,570.25,0,0,76,76,44.96,44.96,3062.14,3062.14,1401.53,1401.24,0.17,0.17,13.41,13.58,5.86,5.86,15.83,15.83,2877.31,2877.31,0.63,0.63,45.66,45.21,79.46,79.46,-121.8,-121.8,51.97,51.97,112.37,112.37,78595,78595.01,63345.23,63345.23,95254,95254,12434.16,12434.16,1.81,1.81,1948.64,1948.64,646600000000,647100000000,17998.26,17998.26,0.89,0.89,117.63,117.63
Norvikeland,70.39,70.39,98.02,98.02,72.86,72.86,1.53,1.53,20.28,20.28,12.74,12.74,14198.61,14198.63,35.42,35.42,212.25,212.25,-27.68,-27.68,-21.84,-21.84,-19.73,-19.73,-10.56,-10.56,-18.57,-18.57,-16.69,-16.69,-26.12,-26.12,-20.05,-20.05,-13.42,-13.42,-19.13,-19.13,-17.49,-17.49,-25.38,-25.38,-22.49,-22.49,-26.44,-26.44,9716.76,9716.77,-28.21,-28.2,0,0,29.83,29.83,12883.93,12883.94,16565.05,16565.07,6310.49,6310.5,3593.48,3593.48,1406.5,1406.5,65.29,65.29,0.42,0.42,76.58,76.58,110.92,111.06,0.73,0.73,71.86,71.86,0.87,0.87,48.04,48.04,223,223,74.62,74.59,117.95,117.95,91.5,91.5,15.01,15.51,2278.79,2278.79,59.36,59.29,40.57,40.57,93.18,93.18,-222.03,-222.03,0.67,0.67,94.33,94.33,434.5,424.26,32,32,156,156,39.83,39.83,1752.92,1752.92,1376.01,1375.62,0.17,0.17,179.81,181.11,9.96,9.96,11.71,11.71,2816.07,2816.07,0.66,0.66,39.99,39.49,94.58,94.58,-208.37,-208.37,148.2,148.2,40.34,40.34,87721.49,87721.6,70015.09,70015.18,107230,107231,19807.94,19807.97,2.12,2.12,-11.83,-11.83,2589200000000,2599500000000,5965.06,5965.07,0.34,0.34,150.72,150.72
Seafoam Island,80.78,81.78,100.08,100.08,85.67,85.67,1.55,1.55,20.38,20.38,65.68,65.68,18387.74,18387.74,19.83,18.33,220.25,220.25,854.72,854.72,-17.48,-17.48,-17.98,-17.98,-9.55,-9.55,-14.32,-14.32,-10.62,-10.62,-14.51,-14.51,-21.6,-21.6,-4.24,-4.24,-23.28,-23.28,-28.67,-28.67,-23.79,-23.79,-18.22,-18.22,-29.34,-29.34,10187.37,10187.37,2499.38,2499.38,854.72,854.72,47.32,47.32,16138.48,16138.48,14057.91,14057.91,6860.26,6860.26,9728.07,9728.07,1385.6,1385.6,64.64,64.64,38.16,38.16,8.49,8.49,138.16,138.29,0.63,0.63,72.05,72.05,0.51,0.51,65.81,65.81,441,441,100.99,100.97,130.5,130.5,91.44,91.44,25.52,26.02,14170.37,14170.37,64.51,64.47,-58.57,-58.57,98.95,98.95,-742.05,-742.05,3.24,3.24,93.2,93.2,233.3,225.81,15,15,136,136,77.71,77.71,5117.08,5117.08,1589.09,1588.82,0.16,0.16,368.58,369.51,19.35,19.35,11.8,11.8,4054.76,4054.76,0.5,0.5,29.48,28.98,97.09,97.09,-249.47,-249.47,202.12,202.12,144.14,144.14,139444.08,139444.09,110702.94,110702.95,171261,171261,20524.54,20524.54,1.66,1.66,3205.2,3205.2,923300000000,923700000000,1533.88,1533.88,0.49,0.49,152.13,152.13
Lord Stalker,81.67,82,76.44,76.44,23,23,52.58,52.58,85.36,85.36,38.06,38.06,-4.47,-4.47,18.5,18,184.5,184.5,-3.46,-3.46,2327.95,2327.95,1266.2,1266.2,3724.13,3724.13,5511.71,5511.71,-2.19,-2.19,4468.95,4468.95,2868.32,2868.32,2904.82,2904.82,2159.99,2159.99,7746.19,7746.19,3835.85,3835.85,-3.46,-3.46,5884.12,5884.12,3016.54,3016.54,7507.84,7507.84,5735.16,5735.16,7.14,7.14,-12.65,-12.65,-4.47,-4.47,558.62,558.62,279.31,279.31,1034.67,1034.67,1.9,1.9,11.33,11.33,49.15,49.15,23.16,23.26,19.78,19.65,51,51,1,1,52.44,52.44,110,110,40.53,40.53,11.13,11.13,61.69,61.69,33.5,33.67,1675.86,1675.86,14.1,13.97,90.33,90.33,5.82,5.82,122.43,122.43,14.5,14.5,92.11,92.11,300.02,297.18,0,0,67,67,75.86,75.86,93.1,93.1,197.51,196.82,2.76,2.8,288.86,288.86,16.79,16.79,13.34,13.34,525.47,525.47,75.14,75.44,21.5,21.33,52.37,52.37,-56.12,-56.12,69.64,69.64,92.89,92.89,64227.42,64227.42,6454.7,6454.7,339401,339401,93.1,93.1,19.95,19.95,-15.17,-15.17,15900000000,17300000000,60502.23,60502.23,5.85,5.85,30.74,30.74
New Awesome Prussia,67.61,67.61,90.38,90.38,74.38,74.38,1.32,1.32,20.64,20.64,67.49,67.49,11567.22,11567.22,39.58,39.58,165.25,165.25,-22.23,-22.23,-9.12,-9.12,-9.32,-9.32,-14.37,-14.37,-16.76,-16.76,-9.67,-9.67,-26.72,-26.72,-24.09,-24.09,-16.97,-16.97,-19.85,-19.85,-15.62,-15.62,-15.68,-15.68,-12.41,-12.41,-20.27,-20.27,21746.38,21746.38,-26.19,-26.19,0,0,24.23,24.23,4944.05,4944.05,9701.54,9701.54,839.56,839.56,2518.67,2518.67,1339.46,1339.46,75.97,75.97,33.3,33.3,8.39,8.39,85.17,85.33,0.88,0.88,45.31,45.31,11.58,11.58,51.96,51.96,347,347,80.23,80.21,120.83,120.83,91.28,91.28,18.79,19.29,0,0,152.52,152.51,27.14,27.14,78.26,78.26,-65.15,-65.15,0.52,0.52,95.2,95.2,545.98,534.49,9,9,104,104,48.72,48.72,3358.23,3358.23,1362.85,1362.51,0.14,0.14,124.27,124.81,5.2,5.2,11.99,11.99,2443.94,2443.94,0.67,0.67,36.21,35.71,78.14,78.14,-92.03,-92.03,64.27,64.27,121.25,121.25,76504.11,76504.12,66173.06,66173.07,87106,87106,14645.59,14645.6,1.97,1.97,93.28,93.28,678300000000,678900000000,16601.39,16601.39,0.84,0.84,124.85,124.85
Formisia,69.56,70.56,93.86,93.86,40.38,40.38,1.55,1.55,20.06,20.06,23.24,23.24,5980.56,5980.56,36.67,35.17,84,84,-14,-14,-10.81,-10.81,-8.61,-8.61,-9.36,-9.36,-16.68,-16.68,-7.1,-7.1,-8.61,-8.61,-10.82,-10.82,-7.14,-7.14,-4,-4,-14.35,-14.35,-15.17,-15.17,-8.72,-8.72,-21.19,-21.19,13513.12,13513.12,-18.1,-18.1,0,0,30.5,30.5,2539.69,2539.69,12944.22,12944.23,8274.47,8274.47,5489.01,5489.01,18.38,18.38,64.53,64.53,1.3,1.3,37.38,37.38,68.65,68.82,1.04,1.04,46.97,46.97,13.69,13.69,53.84,53.84,150,150,82.59,82.58,127.87,127.87,91.65,91.65,12.03,12.53,10404.53,10404.54,111.4,111.39,41.57,41.57,92.51,92.51,-212.32,-212.32,10.9,10.9,92.39,92.39,675.56,662.78,4,4,104,104,45.5,45.5,5407.08,5407.08,1234.63,1234.22,0.14,0.14,153.07,153.67,7.42,7.42,18.03,18.03,1116.32,1116.32,0.85,0.85,42.97,42.47,79.2,79.2,-117.73,-117.73,97.28,97.28,110.61,110.61,89986.94,89986.95,71375.57,71375.58,110606,110606,11223.79,11223.79,1.92,1.92,3440.87,3440.87,744200000000,745100000000,6749.02,6749.02,23.08,23.06,121.98,121.98
Cricket Fans,60.78,62.78,57.14,57.14,76,76,1.36,1.36,21.3,21.3,57,57,12181.4,12181.4,47.42,45.92,179.25,179.25,-23.45,-23.45,-16.73,-16.73,-16.37,-16.37,-16.25,-16.25,-21.35,-21.35,-11.66,-11.66,-25.18,-25.18,-22.08,-22.08,-17.83,-17.83,-23.87,-23.87,-25.3,-25.3,-18.49,-18.49,-20.25,-20.25,-20.98,-20.98,-10.62,-10.62,-29.62,-29.62,0,0,36.62,36.62,13797.89,13797.89,6350.49,6350.49,8428.84,8428.84,3002.05,3002.05,2.91,2.91,73.75,73.75,25.46,25.46,30.85,30.85,82.55,82.71,0.9,0.9,51.62,51.62,6.66,6.66,51.96,51.96,368,368,100.83,100.8,133.92,133.92,90.89,90.89,15.91,16.41,6177.3,6177.3,138.42,138.41,29.86,29.86,92.71,92.71,-297.04,-297.04,0.66,0.66,94.38,94.38,566.88,555.18,12,12,120,120,36.25,36.25,3348.44,3348.44,1512.91,1512.57,0.13,0.13,89.91,90.84,8.73,8.73,94.15,94.15,3045.05,3045.05,0.54,0.54,39.09,38.59,69.27,69.27,-146.82,-146.82,68.85,68.85,125.91,125.91,77418.29,77418.29,65918.34,65918.34,89386,89386,8890.69,8890.69,1.66,1.66,2771.12,2771.12,431200000000,431500000000,5651.53,5651.54,0.96,0.95,139.49,139.49
Warp Zone,71.67,73.44,23.33,23.33,65.11,65.11,1.26,1.26,27.03,27.03,43.68,43.68,1447.31,1447.4,33.5,30.83,150.75,150.75,-10.95,-10.95,1389.42,1389.5,-2.65,-2.65,2315.7,2315.83,-6.45,-6.45,2315.7,2315.83,1331.53,1331.6,-10.95,-10.95,-11,-11,-7.75,-7.75,0,0,607.87,607.91,289.46,289.48,-11.83,-11.83,-9.7,-9.7,-13.04,-13.04,1331.53,1331.6,15.72,15.72,1664.41,1664.5,3111.72,3111.9,1664.41,1664.5,1013.12,1013.18,658.89,658.89,79.14,79.14,15.09,15.09,31.23,31.23,29.52,30,5.73,4.53,52.16,52.16,4.21,4.21,51.48,51.48,146,146,66.42,66.36,105.61,105.61,78.42,78.42,17.13,18.02,1447.31,1447.4,75.67,73.41,23.33,23.33,69.14,69.14,10.59,10.59,1.19,1.19,93.62,93.62,639.17,617.15,0,0,66,66,50.39,50.39,1013.12,1013.18,1041.63,1039.93,0.29,0.3,195.66,197.71,9.38,9.38,15.09,15.09,850.89,850.89,1.41,1.42,37.87,36.98,51,51,-73.48,-73.48,71.06,71.06,95,95,26123.95,26125.49,23091.32,23092.68,29177,29179,1519.68,1519.77,2.52,2.53,723.66,723.7,1110000000000,1138700000000,8072.3,8072.77,5.49,5.31,12.11,12.11
Regulus Corneas,66.67,68.67,29.78,29.78,66,66,1.24,1.24,24.52,24.52,45.83,45.83,1555.73,1555.73,41,38,132.75,139.5,-7.35,-7.35,477.92,477.92,-8.49,-8.49,-6.2,-6.2,-9.91,-9.91,637.23,637.23,-9.27,-9.27,-8.4,-8.4,-10.95,-10.95,1145.01,1145.01,896.1,896.1,1369.04,1369.04,1891.76,1891.76,-5.83,-5.83,2738.08,2738.08,25.09,25.09,0,0,21.4,21.4,2986.99,2987,5040.55,5040.55,2675.85,2675.85,1493.5,1493.5,1246.38,1246.38,80.84,80.84,18.02,18.02,27.02,27.02,37.26,37.74,2.03,1.99,48.6,48.6,5.66,5.66,53.38,53.38,136,136,75.38,75.33,112.25,112.24,85.24,85.24,15.85,16.85,2551.39,2551.39,88.38,85.68,-78.67,-78.67,77.68,77.68,-57.28,-57.28,0.92,0.92,93.73,93.73,708.99,682.92,-8,-8,65,65,78.23,78.23,1244.58,1244.58,1093.2,1091.89,0.26,0.26,170.12,172.03,9.15,9.15,12.39,12.39,767.32,767.32,1.21,1.22,39.15,38.15,56.37,56.37,-66.56,-66.56,28.81,28.81,112.66,112.66,39075.04,39075.08,34927.77,34927.81,43209,43209,2551.39,2551.39,2.09,2.1,1369.04,1369.04,116800000000,117400000000,8713.73,8713.74,16.42,16.35,15.48,15.48
Argesea,42.27,42.27,97.09,97.09,51.05,51.05,1.46,1.46,18.1,18.1,23.71,23.71,1026.67,1026.67,61.3,61.3,61.75,61.75,-14.07,-14.07,-16.69,-16.69,-16.91,-16.91,21847.46,21847.46,-14.06,-14.06,-12.3,-12.3,17118.31,17118.31,-34.84,-34.84,-23.43,-23.43,-27.53,-27.53,30519.01,30519.01,-16.97,-16.97,-16.97,-16.97,-24.84,-24.84,-27.21,-27.21,-26.18,-26.18,17118.31,17118.31,36.32,36.32,4538.95,4538.95,594.39,594.39,19074.38,19074.38,-18.71,-18.71,3336.17,3336.17,68.28,68.28,0.77,0.77,38.4,38.4,85.55,85.74,0.88,0.88,22.26,22.26,27.67,27.67,40.94,40.94,503,503,107.2,107.17,159.51,159.51,93.25,93.25,10.64,10.04,35068.76,35068.77,3.71,3.71,-63.29,-63.29,94.3,94.3,-328.92,-328.92,0.76,0.76,93.91,93.91,872.08,854.66,4,4,120,120,83.37,83.37,-29.15,-29.15,1499.85,1500.05,0.14,0.14,43.28,44.57,3.32,3.32,5.56,5.56,2541.84,2541.84,0.55,0.55,44.36,44.96,89.69,89.69,-267.51,-267.51,242.18,242.18,115.2,115.2,140757.05,140757.06,115046.63,115046.64,168498,168498,-3.16,-3.16,1.6,1.6,-27.93,-27.93,862600000000,863500000000,8023.15,8023.15,59.66,59.64,155.37,155.37
Zulankan Peoples Militia,77.78,78.67,16.67,16.67,72,72,1.18,1.18,27.28,27.28,43,43,1253.84,1253.85,24.33,23,171,173.25,-5.48,-5.48,-4,-4,-6.16,-6.16,-4.24,-4.24,274.76,274.76,-2.83,-2.83,-7.87,-7.87,817.72,817.73,-5.48,-5.48,654.18,654.18,218.06,218.06,436.12,436.12,-5.48,-5.48,-7.55,-7.55,872.24,872.24,-6.99,-6.99,0,0,19.72,19.72,3652.5,3652.51,2562.2,2562.21,1526.42,1526.42,1144.81,1144.82,15.84,15.84,84.85,84.85,13,13,33.42,33.42,39.06,39.27,1.88,1.87,50,50,3.3,3.3,50,50,125,125,71.54,71.52,108.11,108.11,77.86,77.86,25.91,26.36,1962.54,1962.54,82.8,81.64,-83.33,-83.33,78.76,78.76,-39.55,-39.55,0.77,0.77,93.87,93.87,536.76,526.63,0,0,60,60,76.69,76.69,1199.33,1199.33,1027.74,1026.82,0.27,0.28,282.86,283.68,9.66,9.66,18.11,18.11,763.13,763.13,1.46,1.47,29.09,28.64,50.76,50.76,-58.74,-58.74,39.37,39.37,107.82,107.82,24479.38,24479.44,22449.58,22449.64,26457,26457,1908.02,1908.03,2.23,2.23,1199.33,1199.33,561900000000,564500000000,5189.63,5189.64,9.15,9.12,7.59,7.59
Internationalist Unity,65.07,67.73,0,0,76,76,1,1,43.95,43.94,47.2,47.2,187.68,187.68,43.4,39.4,128.25,137.25,-9.59,-9.59,-8.1,-8.1,78.65,78.65,164.44,164.45,-7.35,-7.35,-5.73,-5.73,70.07,70.07,259.18,259.18,-3.46,-3.46,-11.05,-11.05,28.6,28.6,-9.59,-9.59,135.85,135.85,-7.21,-7.21,-10.49,-10.49,-2.41,-2.41,148.71,148.72,18.87,18.87,455.8,455.8,277.05,277.06,321.74,321.74,196.62,196.62,8.21,8.21,100,100,16.66,16.66,18.71,18.71,34.33,35,2.39,2.29,47.8,47.8,1,1,50,50,102,102,72.57,72.5,110.84,110.84,64.76,64.76,27.17,28.51,259.18,259.18,108.11,106.87,-100,-100,74.38,74.38,-28.56,-28.56,0.73,0.73,94.04,94.04,787.66,751.11,0,0,66,66,74.62,74.62,214.49,214.49,1048.36,1046.03,0.23,0.24,98.81,100.75,9.52,9.52,30.83,30.83,651.73,651.73,1.38,1.39,27.83,26.49,42.29,42.29,-57.45,-57.45,66.33,66.33,112.37,112.37,4391.73,4391.78,4391.73,4391.78,4392,4392,339.61,339.62,2.19,2.19,259.18,259.18,27100000000,27600000000,1124.28,1124.3,10.4,10.27,7.91,7.91
Brezzian Sea Force,71.47,74.13,0.67,0.67,76,76,1.02,1.02,43.34,43.34,44.83,44.83,224.42,224.43,33.8,29.8,150.75,159.75,-5.29,-5.29,294.82,294.83,-10.86,-10.86,377.97,377.99,264.58,264.59,-4.38,-4.38,-12.88,-12.88,-2.45,-2.45,340.17,340.19,292.93,292.94,-4.24,-4.24,-10.34,-10.34,-10.39,-10.39,292.93,292.94,321.27,321.29,-4.23,-4.23,0,0,18.14,18.14,555.14,555.18,366.16,366.18,354.35,354.37,259.85,259.87,9.5,9.5,98.43,98.43,15.9,15.9,21.19,21.19,37.08,37.72,2.05,1.99,51.62,51.62,1,1,51.48,51.48,109,109,70.31,70.23,108.92,108.92,64.82,64.82,30.16,31.49,307.1,307.12,101.24,97.9,-99.33,-99.33,69.69,69.69,-14.4,-14.4,0.74,0.74,94,94,695.6,661.29,0,0,64,64,74.65,74.65,283.48,283.49,1007.38,1000.07,0.26,0.26,257.78,260.92,9.73,9.73,24.32,24.32,642.15,642.15,1.53,1.54,24.84,23.51,42.34,42.34,-108.63,-108.63,76.81,76.81,107.5,107.5,6654.64,6655.02,6599.46,6599.83,6705,6705,401.59,401.62,2.29,2.29,248.04,248.06,16000000000,16800000000,2016.36,2016.47,7.16,6.98,7.16,7.16
1st Airborne Roomba Lancers,17.5,17.5,18.33,18.33,54.67,54.67,1.48,1.48,31.23,31.23,42,42,640.13,640.14,82.5,82.5,40.5,40.5,298.73,298.73,2150.83,2150.86,-7.48,-7.48,-3.95,-3.95,-6.63,-6.63,1502.17,1502.19,2219.11,2219.14,-9.33,-9.33,896.18,896.19,1792.36,1792.38,-2.45,-2.45,-7.42,-7.42,-9.27,-9.27,512.1,512.11,1835.04,1835.06,167.29,167.29,2517.84,2517.87,15.36,15.36,1280.26,1280.27,1013.54,1013.55,1653.67,1653.69,693.47,693.48,663.74,663.74,67.79,67.79,14.16,14.16,29.63,29.63,22.77,23.8,20.27,18.94,51,51,1,1,51.48,51.48,113,113,69.09,68.99,105.82,105.82,71.23,71.23,22.67,21,1386.95,1386.96,89.01,84.51,18.33,18.33,55.34,55.34,24.03,24.03,3.24,3.24,93.2,93.2,2036.69,1769.88,-8,-8,64,64,50.15,50.15,800.16,800.17,1018.84,1021.1,0.22,0.23,102.5,107.48,9.66,9.66,15.06,15.06,655.47,655.47,1.5,1.49,32.33,34,48.16,48.16,-60.17,-60.17,28.64,28.64,108.77,108.77,27957.42,27957.78,22764.66,22764.96,33579,33579,1280.26,1280.27,2.35,2.36,586.78,586.79,17200000000,17800000000,12496.97,12497.13,15.18,15.06,10.26,10.26
